229947.225772	86342.273115	11363.032879	4953.618859	3269.183460	5191.175158	5022.653871	2151.843652	1830.861932	1662.182902	1864.228975	2872.629008	2634.076318	2036.631586	1076.448646	1208.495203	1171.225012	1249.535220	1497.091295	1348.454277	1126.964001	1181.334749	900.677205	990.797088	801.264912	844.170454	731.349629	809.832094	789.812541	656.400248	936.921840	914.905983	768.030125	734.011224	806.441579	663.490369	664.081381	582.068780	672.068076	750.274812	590.714385	824.769440	1011.294032	538.420843	448.065402	573.472634	527.161959	571.024065	521.779819	417.597694	351.672616	302.319265	293.020726	267.324976	367.269606	408.442690	404.302753	505.251486	686.123995	626.251928	572.993799	508.958138	364.458371	364.438844	327.520211	568.924669	355.862426	344.135123	404.300091	409.529323	338.354394	288.839357	401.296205	653.195041	593.810333	317.921369	300.937551	492.017399	556.280439	411.779309	389.391363	331.260613	545.285079	374.478339	352.053554	285.406350	239.151270	213.796820	255.257583	332.774469	302.705036	356.640293	346.180805	331.932696	337.065627	228.145137	235.256882	166.948657	177.389278	189.222392	211.340680	242.315764	255.347119	275.253980	258.160722	208.960552	226.319767	265.489693	275.885806	222.021173	224.615805	202.746374	248.661569	302.318756	260.725666	242.237147	275.742770	280.724452	249.623311	212.576858	228.622674	232.079253	246.039911	214.733275	263.014810	234.992575	170.415401	188.871672	195.060930	165.768134	166.093961	180.425050	147.777041	170.211638	181.393416	175.646678	244.937855	301.187509	460.496643	493.969682	445.760598	240.712474	270.856803	264.023370	464.581688	404.528194	541.683119	344.575785	513.934160	894.167105	758.756552	569.882149	582.930592	701.210387	542.032465	919.013338	3044.951498	3275.727773	
86342.273115	192770.858222	36753.028200	9719.004822	5295.634669	5991.977950	5126.981991	2995.447475	2342.922809	2202.685285	2202.987438	2511.385507	2491.093898	2332.910529	1457.296220	1540.059512	1440.547714	1342.273233	1386.753887	1182.639184	990.641491	956.417059	608.892221	788.464877	692.749315	694.289686	582.830943	626.873295	620.281499	514.049102	787.191396	875.070411	871.480372	866.231492	931.931944	824.762807	821.140228	637.957408	814.311184	851.601410	627.357694	794.448965	916.425749	389.029531	248.448206	376.694398	571.754329	628.270609	627.870454	570.245266	445.576514	349.176326	389.371800	372.809108	445.108996	513.953967	424.543341	463.098757	536.604202	496.992129	466.674604	506.914708	495.077575	480.044142	402.516985	555.075158	449.655464	478.388953	476.726500	544.833466	458.056323	394.710107	434.367674	571.666717	604.750408	471.896603	446.568908	652.892179	717.336029	560.448967	544.608752	423.208888	528.353596	414.732538	350.229440	364.723436	339.591134	275.474022	273.574529	411.876871	392.883594	461.329952	446.498593	354.471289	255.687307	209.581936	147.066694	154.640136	125.601618	147.002079	187.014035	262.525279	232.803794	208.912563	269.599761	273.219170	244.027594	315.025469	314.051353	326.802490	273.227778	252.859514	276.267032	256.237800	246.123276	262.545249	287.083507	268.160617	300.080874	279.914447	312.406202	232.593855	237.682689	193.670814	230.751809	272.976643	214.373986	274.373756	191.911465	170.711388	127.316487	171.717410	108.676749	138.305667	161.668666	157.510534	208.744345	293.753277	392.832641	487.483121	472.332679	367.459712	380.432667	359.222752	528.446183	475.792313	558.295608	416.173258	602.844555	810.882454	774.506568	623.467309	648.749611	800.280839	737.943832	1124.165452	2523.066471	2318.615855	
11363.032879	36753.028200	221395.112379	56781.033334	14580.237110	5476.648392	3193.242054	4384.900046	3595.702380	3216.682352	2726.663776	1187.078957	1281.011695	1878.313087	2408.805906	2033.402910	1699.260797	1067.508354	793.845207	598.687764	481.810908	447.100556	242.722922	393.553803	409.139539	401.112332	292.666511	314.603421	288.164734	250.599595	285.388439	595.390027	880.196805	702.441494	785.368983	916.156572	894.778524	765.926342	579.162744	542.522647	413.133392	469.660958	456.605082	147.158357	108.530953	138.428728	406.381247	477.823288	843.740149	896.989897	643.700609	469.067394	567.931683	598.652636	441.032965	539.637223	517.168486	324.822547	186.033183	177.201710	196.087247	330.711239	431.375028	479.050147	447.838189	356.912804	547.199785	550.124146	746.402395	610.922425	653.496186	714.088328	478.818040	244.743014	426.314105	768.947719	818.468357	720.811493	560.099510	804.844596	601.227262	642.637472	350.653865	503.536309	239.835501	444.144325	435.409116	381.699483	395.784789	437.390970	474.760689	490.490194	485.985260	370.523353	77.247126	67.350070	55.807640	45.201699	47.741610	47.127373	56.605653	141.628509	150.190235	90.197572	181.310589	239.061532	212.914837	340.588264	339.544740	337.614518	386.621692	280.523606	248.894972	132.906153	191.866116	213.684121	206.530108	138.299842	343.274185	412.039958	339.602120	210.252614	126.980305	124.393235	124.907814	238.887846	285.507744	278.325045	129.909683	131.586926	82.391539	76.252242	49.699179	48.754313	84.494877	121.233267	131.162260	227.637155	141.215112	316.493952	479.012705	694.905466	723.018872	717.861934	546.301410	581.459449	382.348153	567.712786	469.353187	377.267411	506.979464	599.140620	639.718340	781.609187	1218.377565	1497.320940	1435.126864	882.068467	
4953.618859	9719.004822	56781.033334	191032.303237	67367.511229	12657.955708	5968.084843	6119.496211	4679.856826	3836.366834	2755.411678	1459.158916	1522.736782	2067.527828	2382.072530	2056.891558	1631.691002	1033.138665	844.764481	598.124603	538.356302	379.114890	275.611217	353.364210	372.078154	376.091594	254.333623	294.620132	282.479863	242.017771	304.961675	495.382714	786.989816	666.318895	768.243675	869.651097	870.314857	765.230764	585.991236	533.683582	392.612886	468.006072	364.707550	105.282375	89.255921	138.781098	367.888077	396.509881	863.735044	944.616734	658.694676	465.599722	501.200051	538.993463	499.019377	554.747472	542.287534	297.490424	209.995800	215.428129	207.444356	314.594084	415.516655	456.517105	384.966816	435.534309	527.326034	555.233314	696.840932	645.281301	620.293489	647.298376	423.738723	338.772385	454.794177	742.494058	756.619753	646.130225	571.933543	716.068865	647.151663	611.029551	359.442517	456.204176	299.528195	423.715849	474.605268	354.033705	362.378616	445.157955	493.229825	505.387539	492.887710	315.814826	99.456881	66.953420	59.177566	64.411927	49.078411	48.202705	60.142390	163.087559	139.374902	102.622940	178.079868	246.505313	216.677065	346.606495	367.461793	372.321307	413.589952	298.882122	224.148730	175.455498	182.117823	224.700836	201.918452	153.343025	347.914586	367.826198	336.797755	188.277499	110.754074	147.781205	146.546533	261.948678	264.303509	250.444021	127.692727	140.290060	86.731330	69.529089	67.073042	47.061989	99.269483	116.905123	133.489972	178.294223	152.047061	285.888086	471.255731	615.744959	642.746345	600.325422	559.580543	494.424589	407.122422	511.183083	516.803242	377.939461	505.410338	594.694315	607.071870	702.438795	998.617970	1027.776003	856.492041	436.861593	
3269.183460	5295.634669	14580.237110	67367.511229	195631.151784	46397.913428	9645.409392	10164.161726	5868.270152	4324.635449	3565.279510	1604.839998	1639.632489	2321.614107	2450.480614	1865.032349	1668.930343	1148.204866	902.600390	615.965617	528.228854	454.388349	236.894559	420.582743	453.088220	426.383753	294.706784	278.124125	308.710556	258.045329	297.027563	612.393384	976.904538	671.841570	790.486535	906.020230	847.191831	828.468469	536.426583	521.833861	416.653499	475.182653	442.491488	167.204910	89.374103	150.116356	445.816610	466.349599	821.232016	801.105948	669.017245	452.490950	521.365901	559.696287	430.442701	575.026740	544.209310	326.029104	210.762633	201.144497	220.753128	318.862437	453.268469	513.895135	457.305506	349.173833	554.340966	516.525187	663.509176	626.598441	644.119060	633.442245	461.859291	284.467863	446.447879	745.921221	759.414994	670.948189	503.472139	736.709431	553.514545	628.664816	302.663035	503.568124	238.886263	402.782314	436.112420	364.364354	344.043553	382.472050	420.554137	448.235314	441.223798	386.443678	107.408117	75.845576	51.674356	49.808723	74.261130	43.290100	54.045406	142.804742	141.017332	88.031711	184.919944	295.238012	231.448700	382.844527	321.008430	374.320611	391.477101	316.632175	223.521877	156.449858	192.821095	259.142651	215.751684	158.178432	388.296697	369.334820	296.016864	199.548715	127.897000	127.233754	137.041942	246.913992	301.313474	253.829213	127.758103	178.264631	86.846170	93.304244	54.724472	66.874255	77.311830	120.627141	136.344928	230.483560	146.547247	269.812669	398.330559	597.403282	605.689308	546.143694	471.723633	498.993732	333.330047	499.095533	436.587087	299.056994	458.978249	481.068649	524.821961	571.504001	790.480976	895.863298	675.673391	394.358818	
5191.175158	5991.977950	5476.648392	12657.955708	46397.913428	176146.605986	54640.792866	18578.260482	6582.045136	4443.799308	3933.407103	5880.234547	5529.121487	4063.973626	1850.513218	1744.915504	1747.280235	1675.192817	1895.877871	1808.024896	1476.991211	1250.447260	874.408694	1019.945527	951.154448	902.105572	761.212776	792.548549	858.681210	719.091561	1004.291937	1042.051844	942.554606	909.534359	987.392847	863.783114	724.185759	622.650009	838.618792	869.124253	645.451156	920.194568	1027.150360	449.876937	409.300248	531.312685	626.066223	754.209978	672.356146	515.490229	458.759542	352.584886	365.239726	365.723339	469.515123	534.452716	491.457730	664.092741	822.841791	727.187380	654.331409	696.840400	492.435195	533.154211	418.191329	660.173394	416.994157	427.896242	442.215226	524.738142	410.118204	367.195694	565.530996	879.422774	740.729203	417.481173	389.113409	534.139317	697.752653	561.476232	499.933305	393.809710	621.170019	432.668579	365.568312	395.713932	303.798537	282.662659	331.915828	398.420983	347.585478	392.954486	385.404899	396.153518	372.561919	249.514522	201.207722	150.137052	173.439596	194.899134	238.425058	294.919813	306.259431	360.034146	343.266286	287.807674	294.258063	366.684592	342.559118	278.103159	262.646433	243.015433	305.953270	356.077822	284.988987	360.731004	407.915794	356.483842	349.410687	281.543384	302.092670	262.111209	289.048919	290.872423	287.078041	223.161727	231.365157	242.479799	236.058998	210.921838	190.955811	175.147720	191.882510	195.491549	206.978642	205.695582	262.939289	291.465133	466.076137	493.644190	494.823936	337.949401	281.842818	284.106712	512.488545	400.823017	584.719317	417.434659	481.812198	775.286041	622.822651	506.807332	470.471182	520.359030	423.292498	430.177349	542.694676	368.415801	
5022.653871	5126.981991	3193.242054	5968.084843	9645.409392	54640.792866	185619.070539	38984.047049	8240.783864	5156.453039	4665.400661	8590.145033	7748.907860	4626.250897	1604.125846	1483.406661	1669.768784	1785.944990	2211.850556	2180.999128	1909.775219	1866.647367	1532.817262	1390.622772	1341.898709	1362.856209	1229.405718	1232.074657	1216.700064	1171.985427	1540.926559	1127.931272	846.880710	944.975955	933.387415	717.285457	733.538594	523.604782	868.082993	836.944941	697.839022	915.679132	1112.760151	854.663772	652.775260	870.944969	706.278348	784.096852	546.087408	483.501209	386.457102	321.409998	376.441005	278.313715	457.782975	495.384942	455.802152	738.748071	1100.425763	945.591824	821.720970	762.782234	462.128489	427.604153	400.099744	678.367725	380.382350	433.808566	380.658374	493.417690	341.786802	294.355412	557.435534	1166.773153	792.050672	334.665805	281.515621	568.468847	696.185253	399.964858	477.835649	352.261563	843.623547	461.081013	458.217395	287.126261	271.076861	251.001405	257.893229	380.827611	345.562353	357.977166	323.664496	364.778198	520.972906	460.633850	377.200117	337.584202	351.653343	357.640758	343.251888	367.587742	360.607269	486.641957	433.678863	265.440563	304.120252	286.103174	325.188325	267.454810	203.313016	259.835408	310.176721	372.143555	348.404396	342.286546	434.242687	548.522012	308.880442	218.808299	222.122353	325.565037	374.034139	341.430898	317.180512	203.608169	166.715344	223.999000	309.812695	202.698541	301.834267	273.015451	309.253641	323.448355	304.924066	234.961023	277.104204	290.488579	531.024612	511.224324	494.295409	224.180646	261.552401	220.755098	512.133474	356.534666	715.662047	372.725252	545.505946	843.163442	639.281897	494.618342	452.573081	464.461203	284.224165	357.320633	485.122836	460.412182	
2151.843652	2995.447475	4384.900046	6119.496211	10164.161726	18578.260482	38984.047049	199465.347988	49303.666436	15945.525689	8547.254049	2928.651432	3088.066094	3529.569083	3024.840663	2262.690524	2046.429593	1559.473275	1341.585066	954.030947	823.440330	589.829217	326.426558	503.779228	498.619123	498.298535	330.558872	372.388647	408.042216	291.178642	351.889758	842.416108	1103.422942	839.911965	807.556867	928.120262	914.573369	800.252789	680.789340	626.891298	509.470079	571.133538	611.585146	145.475902	103.212373	148.681414	581.550072	572.356662	900.184493	819.551486	703.585853	468.564869	475.615216	553.167061	493.435367	555.643760	595.579831	400.584787	270.264542	268.939064	279.997541	402.795330	537.987448	510.056685	437.927673	391.886618	538.595665	515.244366	599.550364	556.586393	633.415897	704.482657	497.968797	345.514524	467.219405	684.065797	719.820601	675.020440	517.755971	642.046818	526.221987	605.292625	379.567331	470.361834	273.478233	470.044536	404.211689	352.130623	335.233396	403.557522	405.652439	444.468785	425.541530	390.975648	139.227817	71.874627	70.443504	56.119104	65.432328	59.550411	88.113240	216.592120	191.432793	112.599466	194.739308	304.686425	274.026897	338.482922	331.683390	348.920874	366.307648	292.292162	243.950702	157.097438	204.036265	254.696144	233.159559	149.896889	398.574050	392.715850	332.262146	179.296686	147.295872	153.201990	141.098340	285.090010	325.588746	301.389434	144.679514	210.065656	102.259556	112.052025	60.451863	73.122699	79.408847	142.331710	181.305885	240.477530	170.393452	323.944537	428.742209	537.691154	541.980496	506.578851	445.781828	461.582497	325.819413	487.446195	494.870863	332.733102	465.318118	495.012160	503.429955	498.825993	629.832038	671.989780	578.936768	326.200127	
1830.861932	2342.922809	3595.702380	4679.856826	5868.270152	6582.045136	8240.783864	49303.666436	199202.053429	60279.854893	12480.794214	3656.052721	3620.079004	4163.722641	3654.678925	2989.136384	2146.460717	1429.854734	1131.669125	775.904027	629.403253	482.174778	328.384056	410.619194	414.849237	415.553670	268.866307	318.216863	303.296619	230.344595	267.235564	641.537070	946.397380	744.340775	857.353496	947.321412	970.085418	899.022795	580.806729	601.534661	468.839316	473.590757	395.495714	145.280049	85.775631	104.729419	429.767681	506.255306	870.009276	983.662180	772.929380	479.216173	556.995412	647.336501	511.500819	598.730965	538.289597	311.472647	240.064643	218.269444	213.803528	331.035651	474.337486	493.534322	407.715750	452.405299	621.544370	602.851794	717.135527	697.248554	659.268992	649.071224	498.412180	300.828761	437.385032	797.985438	787.669308	733.592107	606.527098	728.160727	654.388750	650.545331	376.261942	467.492983	343.546879	470.038135	491.183898	393.269978	397.998461	463.987009	479.771617	483.776288	526.228980	333.030269	92.637945	56.693616	43.149690	56.733554	58.048902	48.538209	63.440235	142.326336	120.202886	83.119072	168.427683	236.302220	239.957397	354.905944	340.629505	357.303232	380.477539	329.110803	231.978561	136.188304	191.251212	238.723845	214.019375	142.934661	388.534626	375.643940	292.746999	178.750636	119.563511	124.871519	134.069047	250.121022	354.676652	253.866512	120.577750	127.996967	69.457900	79.707144	48.343284	42.297256	86.299169	118.691528	147.212176	172.471856	163.443959	301.866955	482.636968	583.557072	682.048120	569.197002	564.808394	490.135331	396.225211	493.910649	465.413290	375.925391	423.663376	534.925123	558.385605	605.396943	758.183186	731.948868	553.801764	341.660212	
1662.182902	2202.685285	3216.682352	3836.366834	4324.635449	4443.799308	5156.453039	15945.525689	60279.854893	198247.039077	43492.596324	5317.702249	5452.147478	6309.282929	6195.007594	4130.965840	2896.430404	1717.266314	1161.390559	824.087745	631.484748	556.907425	360.718262	405.756407	433.771178	472.551745	317.570287	322.702935	330.639995	261.019330	310.077005	528.129813	1028.007584	826.177740	886.880894	974.768318	1074.512530	879.915908	625.860555	550.327994	418.402149	489.439763	465.349849	184.633422	131.082455	154.560315	442.120880	514.035125	988.089273	1058.965452	720.818556	524.235978	522.492695	563.460987	513.006631	531.598048	524.119703	306.720556	227.624402	238.216033	238.814733	369.061054	482.392575	496.682929	369.578742	418.112117	564.694489	537.154002	716.373022	688.538843	663.468523	674.641470	424.030371	278.399419	444.991573	832.560350	802.301824	845.826307	642.808973	841.842044	690.199226	651.260995	384.340556	444.064637	299.987635	422.699586	498.955185	339.693280	382.419506	475.550058	453.524089	528.384224	513.255292	329.054343	111.446620	81.344651	44.244569	61.990719	49.012509	45.535926	55.883136	128.689472	128.585969	108.939605	180.443536	253.414729	214.947053	371.452128	370.908739	346.221358	379.689869	264.843320	215.800931	143.122391	157.854257	186.025811	208.580914	136.761528	346.967027	360.645295	298.715156	190.355566	130.544606	128.846458	124.019167	222.806214	254.262418	268.926268	139.895589	121.450372	75.363427	76.976258	80.034807	58.566610	73.477408	111.054172	144.730623	201.246824	148.536598	299.853813	490.953152	669.870374	749.543015	623.331479	581.586892	518.991264	356.558648	481.544201	471.115357	310.292872	480.272953	538.150648	542.717483	667.533936	979.485691	870.513763	539.529466	372.554336	
