274210.939429	13775.420237	13669.663370	4904.434794	2723.240982	908.980731	1282.892317	672.380782	413.794856	527.042146	738.460906	365.756481	926.295493	1994.765765	2972.867242	2462.818543	2160.306333	2207.958998	2191.322144	2528.498214	1347.015925	1271.625547	1122.935520	738.106542	335.880355	252.011141	621.870313	412.146576	582.191180	639.697664	567.135083	321.310763	180.550988	111.583271	273.349605	509.394423	714.095585	1233.988222	1166.153071	1185.224390	694.079833	261.084922	352.038490	479.097528	651.470982	552.187199	357.694524	467.870046	600.611750	812.965308	749.525739	898.741939	369.044304	336.516391	438.123243	507.117795	403.652209	403.410679	420.362274	449.479916	410.929166	389.432003	85.711378	93.519757	56.577793	103.953088	122.831224	286.478034	119.532178	172.069852	167.305448	73.201461	114.408429	49.215532	197.056752	230.810664	191.451703	205.370903	335.685808	93.921082	119.623415	132.598113	219.531035	131.515398	114.757290	103.122518	102.535448	309.579625	505.254886	198.928087	55.410457	36.739048	54.022348	69.910013	62.080694	160.871791	98.175167	62.081866	40.307987	23.901905	47.547754	47.521240	59.480661	80.015713	75.631745	43.843492	32.325247	76.826613	63.895833	57.422480	39.269120	45.106145	29.948435	46.274839	54.236675	60.174064	36.698718	52.838708	87.299345	159.773970	210.207838	195.694068	247.026744	235.096441	151.391514	68.390813	149.128985	180.009556	188.323956	228.878589	221.374749	296.628226	373.891537	433.549053	366.833455	397.300247	342.738337	365.326063	212.616664	175.039157	123.642581	47.734583	66.144225	98.642021	89.091910	50.579309	73.780956	60.576838	37.610778	43.653253	112.384199	94.113780	132.311520	93.697074	87.799402	85.458632	118.431347	340.370138	263.056940	310.893215	471.170699	235.506539	59.912369	76.511547	202.494271	301.516372	72.585236	54.654586	48.843603	12.765609	90.114863	107.869035	25.089992	74.975039	40.015042	39.588984	44.829980	
13775.420237	287373.901631	13855.875137	5371.367738	2727.194309	649.027593	1309.512858	479.641148	264.227196	244.254600	462.941978	383.949990	1038.669461	1594.816381	2514.649101	1591.345512	2210.730360	1625.537445	1589.803375	1734.992184	940.693203	708.680392	1362.833495	591.602758	312.520971	100.207088	619.951349	220.392600	401.260504	589.846534	395.769515	166.091470	129.226350	115.358909	108.691893	476.475466	437.804402	897.006532	956.518721	854.880539	379.887554	166.104148	261.094852	267.466713	521.430794	402.968140	400.614302	348.264967	578.111544	401.965624	458.384099	557.491577	251.810882	199.859216	305.046612	417.281786	481.512196	406.634345	503.724743	232.344473	404.110159	295.794511	113.929187	38.673672	97.487021	85.976435	160.405211	187.055734	41.192261	66.709564	135.365130	61.918671	59.139831	38.160627	126.449722	138.553893	166.261070	285.533832	247.888852	20.806947	82.447404	82.250897	170.219473	107.341167	66.735184	159.917805	130.947272	285.454331	236.536380	132.209491	57.285378	56.973277	18.616767	36.137778	64.181316	86.773149	210.801702	19.254758	71.437520	0.000000	65.542167	36.846910	55.343975	22.560873	39.095446	19.425867	40.102842	79.426191	54.047351	19.788494	0.000000	0.000000	0.000000	35.880479	18.690626	18.663051	18.970245	18.208870	58.019972	157.672042	162.990473	275.885126	255.385376	140.221955	70.431364	63.634455	179.870898	124.067021	184.449093	277.774994	187.253506	253.791907	313.413152	350.780112	239.523777	239.600478	375.178826	306.233176	117.755874	141.622395	67.672731	55.518497	111.898381	101.979767	59.211327	17.430253	22.883244	56.363916	0.000000	19.341577	52.284122	97.298304	41.036562	68.377057	54.462160	132.525438	115.994560	295.585270	294.621151	252.538703	324.742453	134.552174	111.491318	91.269766	235.514318	187.031261	75.041300	0.000000	37.872241	59.389011	59.891191	44.607598	0.000000	38.755983	41.369029	0.000000	104.280501	
13669.663370	13855.875137	191231.505022	30732.448685	11143.086181	2543.010264	4251.024939	1694.584570	678.933421	1141.797611	1557.272208	1099.179126	2608.775377	3924.572817	4289.910643	3497.725317	3104.257281	3128.523100	2956.674450	2876.250711	2100.080353	1890.394404	2037.874104	1874.545189	618.510836	618.291876	1013.099922	821.043588	1272.952352	1239.156288	1028.999380	800.026850	298.377462	342.460548	577.007188	1077.289771	1499.064896	1810.076465	1785.172091	1774.831732	1303.182690	481.019624	715.689450	882.239786	978.848829	989.074973	947.122712	844.671379	957.190389	1178.406759	1177.820787	1431.659975	860.802577	690.259129	955.618301	915.527488	829.637233	801.129295	848.591538	826.927256	1042.240947	731.759335	185.687325	135.069065	202.016122	342.814541	280.110223	386.534808	278.139617	344.300551	443.875818	336.393527	149.173406	184.366846	311.594352	430.136892	456.242463	342.640146	663.749275	290.675768	302.347769	165.176771	407.655137	309.911164	214.946772	167.555449	211.246430	549.837767	760.710585	274.482327	77.805411	103.912318	123.537366	98.866357	174.343046	257.599352	204.508844	134.495746	72.770213	32.363562	76.302720	70.778971	105.236017	154.962688	59.168254	42.968800	84.036293	143.322595	65.018071	46.074642	44.899970	93.065818	67.043760	48.036936	67.453544	91.253843	128.091457	80.553758	177.869947	298.937728	363.235432	456.074571	488.916234	457.081113	355.309992	274.102678	373.931543	422.475425	390.095552	373.682882	465.058840	480.120624	379.463304	428.788855	526.325994	410.436611	447.694143	442.072145	331.754767	274.789359	223.218713	127.112332	104.215668	187.581640	135.567248	64.934110	151.848906	63.430353	58.200681	112.585149	139.996405	208.421405	222.148378	85.573264	131.034158	145.466963	279.079082	439.973998	464.357499	416.945303	556.285166	290.907729	194.693537	157.256238	258.186625	487.187876	135.410167	76.744044	48.499015	55.311483	109.234237	160.986610	77.003769	78.957980	43.344806	64.324942	149.727925	
4904.434794	5371.367738	30732.448685	144319.577838	52501.315396	11617.961077	5925.308689	3253.124821	2826.463645	2865.116144	2803.806615	4386.785582	4105.292674	3107.831316	2029.565135	1589.275292	1566.754519	1369.671432	1172.347749	1356.808973	1555.371266	1353.467772	1356.511276	1808.959578	1971.698107	1488.835167	1470.570898	1365.378809	1053.673742	1027.605613	1051.890599	1429.862561	1311.758738	1041.465472	1365.539479	1365.262456	1278.951214	1034.393941	1005.508994	968.953203	1211.614737	1567.014596	1016.701051	750.789585	677.939467	664.931253	694.362600	713.379012	717.825123	608.800975	602.117013	589.636703	1101.424724	1312.062091	879.841258	696.951377	675.081230	570.956607	624.486966	622.485941	667.876927	802.255920	893.721718	589.736818	590.196278	523.445231	618.808406	617.315322	648.768500	575.939866	501.156539	534.577480	524.046343	594.941280	540.098597	481.427601	552.473506	593.879987	523.567888	742.544427	464.429951	536.331495	430.584931	542.359582	478.952863	454.557315	455.564867	407.531396	444.140036	461.389002	370.279912	344.057513	314.395405	296.095612	284.359825	290.315834	341.176891	283.099184	211.367276	182.220658	180.498748	221.397662	210.775847	199.230423	194.867010	160.934744	151.513479	177.156807	182.055648	181.954222	191.267682	152.833405	186.036494	178.842352	192.278318	215.781590	243.511837	333.201587	469.225377	369.111160	399.579827	337.814737	328.084155	356.162542	480.900668	617.943931	366.104633	367.085927	281.267372	275.362461	227.298576	236.826151	253.942414	279.428717	291.655683	222.804369	250.476950	322.004724	394.510366	365.306690	331.659922	316.739566	293.728897	302.663211	234.488783	321.334041	211.451927	232.619883	257.907828	266.767261	256.241291	303.827730	221.353983	340.039897	290.880289	368.844238	459.361826	354.632998	288.852829	288.431287	279.804652	368.360285	402.619473	515.996266	323.401973	346.928389	405.631796	287.210451	232.730229	244.203651	244.451102	203.051808	216.073590	198.467456	143.115589	166.277183	367.086037	
2723.240982	2727.194309	11143.086181	52501.315396	147461.886656	32313.441724	10850.603089	4733.842327	3081.970538	3648.565088	3639.513700	4200.490617	4134.029076	2799.060001	1477.068656	1258.240995	1090.102516	957.673834	861.975887	903.901098	1274.256389	993.733726	1122.157144	1429.608121	1685.704568	1473.962225	1315.676962	1357.213076	917.202087	952.668322	1090.947685	1403.134809	1159.136333	1073.214433	1436.106439	1389.789811	1176.819115	771.696397	724.817262	696.687138	1023.522954	1301.052002	745.568735	585.065840	517.701718	526.729860	522.831037	560.903411	474.217864	453.283937	458.544997	492.076997	816.153637	999.646845	691.311806	571.555614	556.181240	514.416552	559.627140	468.836504	486.346260	779.198957	809.181160	588.819899	614.773899	629.568411	652.276059	582.883138	604.090516	589.029772	561.511100	602.060734	585.295433	613.074792	602.955246	459.236374	563.585268	669.702005	552.490226	696.028527	498.157120	501.083790	424.238518	450.132119	440.606819	411.666267	491.786036	402.891481	341.915043	457.605406	372.103621	345.759206	429.080864	349.936476	315.882913	294.264230	303.661002	279.677226	249.404457	199.485127	219.643329	249.172544	275.340651	264.506245	248.734318	191.217622	194.968225	192.278852	223.474131	209.039846	200.623861	251.103657	195.499476	208.179824	258.769065	293.486146	343.102424	389.077976	471.287540	444.340580	402.494855	359.880483	336.091581	283.908857	464.070752	502.464272	309.486539	266.837725	225.106881	212.418086	209.797542	181.524909	201.908917	203.523879	207.260793	195.856543	206.420785	218.114555	370.354420	411.793588	356.534819	320.639300	352.976749	355.014158	314.325069	339.660509	265.538801	246.584716	283.392870	309.573855	298.472788	339.495608	311.987342	416.562445	351.585838	419.684936	494.310275	290.620069	262.078153	232.417159	227.399509	422.257558	519.731909	541.967503	379.311148	348.000254	448.904487	353.461940	269.745006	318.436834	313.939999	250.782696	302.813927	218.660469	134.082702	291.104169	465.949735	
908.980731	649.027593	2543.010264	11617.961077	32313.441724	171344.554623	32337.286571	7703.737046	6900.582616	6452.347177	4513.079522	6326.710236	3338.134114	1719.265936	898.616256	750.060450	762.207189	670.269867	499.238745	578.386445	835.178441	691.743810	784.978836	939.533205	2052.103045	2008.330732	1061.186184	1109.978751	696.033235	654.307773	803.118468	1214.511865	1985.646632	1503.459695	1411.223682	1044.003002	739.397547	451.884939	458.900501	468.161502	763.483943	1530.054018	683.371917	407.661765	366.471417	349.497665	390.772977	451.343774	350.916675	298.720066	338.154817	311.229426	732.100129	1124.604191	504.257851	445.430167	404.498971	355.483847	372.193876	330.893794	370.631145	518.987733	1275.845127	900.622025	836.572095	593.116275	686.009421	535.189071	842.650150	540.892539	465.115062	624.678344	861.556341	959.433548	653.823510	418.059062	453.672392	600.831430	400.337549	1066.168358	516.167845	612.513354	343.264403	505.082855	463.926952	421.585420	509.487375	269.049139	248.773846	420.004153	591.640443	673.233962	501.839981	439.516908	298.586187	266.434457	264.321412	351.655857	348.960896	275.656966	288.800127	358.513247	324.415796	279.788975	345.314022	250.980347	193.497264	218.538086	298.136782	443.469099	381.248758	379.343145	442.248205	397.041151	332.409185	358.710419	445.556255	607.746894	671.720681	330.536007	286.904239	204.623514	181.045529	209.123061	407.238102	497.350667	247.966227	187.998445	169.168176	166.149375	144.361372	121.443233	109.980122	132.884056	156.402700	125.571700	140.880156	142.873738	306.157203	337.900970	360.704139	402.186285	357.710702	380.631011	384.076441	570.638607	364.086676	373.847737	422.628717	412.629207	311.344276	360.829904	273.276158	513.967983	411.907953	517.892511	476.419089	229.843224	189.781629	181.265335	135.044902	357.951236	499.417781	649.286084	278.612357	198.572052	606.702125	547.519059	433.428243	449.170690	437.843282	267.706947	426.668747	356.224669	249.095900	339.064052	523.947728	
1282.892317	1309.512858	4251.024939	5925.308689	10850.603089	32337.286571	144517.316544	27865.500403	6665.446577	8038.424776	7366.094880	3960.129468	5090.105194	3971.244902	2245.869065	1889.388246	1658.693704	1390.473436	1255.485349	1257.610476	1430.135328	1530.139621	1539.955870	1790.586153	1298.736907	1154.026286	1476.762117	1425.107850	1398.145499	1454.904384	1358.601111	1414.436070	917.077051	885.299840	1260.351235	1658.826436	1438.294599	1017.041407	981.215888	1032.768073	1386.840386	875.865929	876.702002	800.449022	822.913933	803.052877	784.248620	616.443649	644.023489	696.569581	758.673489	686.811096	855.729113	962.049173	852.653673	932.892765	837.595229	847.140760	739.405108	849.635004	801.865792	1126.466062	524.596627	400.192775	730.769180	1055.695475	768.381665	902.990513	711.784629	677.094853	835.535101	781.752629	567.077613	490.298328	721.028156	843.784206	1016.047054	804.736107	981.871221	644.896820	544.961473	529.409273	839.173046	550.596715	525.363062	468.029783	414.938734	606.447901	712.926022	549.856629	279.847729	280.203632	580.700704	288.962519	494.665691	576.776026	258.609226	364.174037	270.579787	171.591191	259.608154	340.241636	412.852651	426.704096	245.831451	196.208634	255.144275	322.466896	344.308710	160.680856	224.122591	426.477181	283.292910	194.527002	306.308742	538.714604	493.105441	412.009026	559.212219	727.129549	627.148844	524.526046	552.145596	517.919655	482.392432	498.852588	493.630669	417.708020	378.993854	374.390025	292.043845	320.424339	294.834544	295.251037	352.811838	345.722270	318.883348	377.536663	466.423167	529.403043	508.172771	349.099294	342.573692	561.469731	504.244058	284.790288	507.578415	362.787286	311.879571	347.621035	490.122284	562.672459	641.029294	424.029124	477.282678	538.984903	479.547516	330.331038	315.307598	354.647907	365.212555	488.222277	593.413005	505.215061	655.914738	627.380546	440.277249	324.522040	199.700043	265.620552	343.976273	572.026497	340.976655	258.088460	141.329221	357.160220	375.185371	
672.380782	479.641148	1694.584570	3253.124821	4733.842327	7703.737046	27865.500403	155079.128004	58369.915900	13488.090273	6831.117875	4897.243546	4174.336336	2471.228850	1126.191136	996.959599	863.182822	775.668523	659.976038	668.675017	956.282890	867.898703	979.708801	1123.160142	1296.729522	1124.919924	1115.583075	1134.949059	933.645485	817.860076	1008.764153	1227.474062	1048.190617	981.429172	1128.367519	1040.536159	873.225549	561.473871	447.327999	489.539703	779.818375	842.782301	686.095329	476.424087	448.957976	454.352713	490.235260	431.941458	326.573198	394.041260	371.852751	333.450053	542.499533	759.342036	649.231151	521.159890	508.034328	473.234930	481.093257	427.320449	462.650209	618.514674	699.895435	567.659824	710.670485	680.340716	727.547710	626.013848	636.717378	590.787880	605.879943	587.285881	622.356557	619.584308	572.888203	523.579140	565.794062	562.838711	477.688269	567.309064	517.199552	547.160921	455.635047	517.563161	485.215831	438.571618	503.910616	340.473764	323.674840	448.108085	396.935744	422.025756	487.747257	373.380561	365.774258	385.126130	261.210259	357.623455	339.761432	313.063742	292.240083	342.183452	363.061381	355.203182	314.976718	274.782592	258.145481	294.714863	288.814927	258.005868	265.493339	343.332350	295.528173	311.141772	368.602816	471.360386	446.451779	474.074320	494.801001	445.136709	412.418034	344.999009	295.513247	240.315632	351.339863	429.623217	285.510362	263.242756	219.312933	212.593333	213.690345	183.398854	179.901579	153.409907	197.639726	158.583430	183.308597	179.546936	324.445365	345.492498	373.648750	367.241312	341.033570	357.076777	370.628439	470.239712	398.745905	351.264668	354.604842	398.886725	433.022947	423.661995	371.837307	490.612010	417.567017	436.241769	359.858651	261.427588	229.512976	226.851693	186.404685	301.843046	502.070766	487.222846	362.912839	254.973809	409.974916	339.781559	312.885744	304.372790	338.868935	376.760858	353.351781	291.584575	252.726810	366.243886	379.099502	
413.794856	264.227196	678.933421	2826.463645	3081.970538	6900.582616	6665.446577	58369.915900	175032.410760	36411.348935	7203.986517	8505.495058	2681.500373	1163.156494	588.570507	551.520886	511.126086	415.809813	405.570839	377.264328	536.934590	408.170301	465.244482	561.216311	1304.228218	1200.280012	670.531495	743.381067	468.085320	407.897283	580.898735	842.801439	1400.981331	1224.956847	934.084817	495.050131	405.179686	300.672872	249.560943	265.404634	361.805480	902.189961	413.955909	247.016438	216.461333	218.061059	240.133636	297.226981	212.133737	185.766501	156.726279	156.974715	421.321954	602.351022	334.431738	246.551146	258.479658	215.885888	225.397362	194.599624	216.852718	293.605712	1078.017431	858.157888	680.072564	417.130296	540.151655	343.579172	564.017529	435.663701	346.582396	452.624912	689.065221	736.324839	380.843191	257.919740	283.791254	326.820431	250.193778	574.423099	397.714060	476.882379	207.534184	407.068797	312.840825	385.709896	420.650728	162.735110	131.655743	312.338377	544.878250	573.620889	411.028396	484.752823	298.487268	210.095369	267.690479	305.081976	391.655710	398.863625	334.406028	369.160685	357.330596	252.821177	390.237555	340.230312	247.765022	223.252833	306.843160	445.709650	487.335568	345.579127	437.036092	490.621215	428.610623	355.263522	466.699222	529.724001	469.336803	218.146255	193.536464	137.177755	115.823532	113.428742	256.990733	325.853221	148.743523	107.036011	117.493300	108.798986	118.121644	76.515909	66.289185	71.589323	97.766917	93.987904	83.529556	87.497082	190.510832	201.446221	225.162121	393.479104	314.180342	270.942816	296.612308	576.924718	295.493160	378.556178	452.017827	399.040772	317.527001	307.606471	191.102028	478.903454	339.511700	321.046555	283.357083	180.191040	131.188502	138.006925	96.400583	189.725157	335.791241	510.715319	181.336831	119.716471	451.789004	508.092076	530.503880	489.226158	463.731538	226.767079	388.370931	464.506592	333.108462	329.182030	486.265894	
527.042146	244.254600	1141.797611	2865.116144	3648.565088	6452.347177	8038.424776	13488.090273	36411.348935	156140.253098	46513.517387	15462.300848	4415.674066	2295.575899	1157.576168	973.476202	812.881468	656.693568	552.041582	567.847565	707.254480	596.423011	666.771561	800.046019	1256.054787	1248.947104	874.486347	928.116263	674.432257	588.306057	713.123704	975.539765	1344.581264	1108.672605	966.035975	767.966006	624.073247	406.464567	380.945734	413.692121	566.004265	815.312834	479.615791	342.517172	339.489482	358.498903	330.127436	310.904540	272.877355	242.979289	293.905901	260.452405	495.541406	598.011756	393.373652	350.976720	355.744186	325.844456	323.993724	308.983559	315.783645	505.361753	742.112828	678.593262	670.543567	601.851254	619.206186	471.600442	618.552697	456.711729	454.205700	549.713188	693.988457	628.710748	472.558788	432.489896	461.507538	451.928718	357.126541	583.378816	408.114767	459.554001	354.820595	378.281595	352.526220	345.255478	380.068284	219.522964	191.137777	341.870160	414.057974	490.374240	625.815293	397.144850	377.759836	318.138624	264.760720	389.068365	418.269462	252.622904	328.670826	449.174960	449.773180	392.534047	328.555016	284.886212	251.839934	280.199679	347.395496	379.385408	411.667036	603.899693	540.759530	444.021048	466.735753	519.132414	535.385773	653.807310	540.819897	373.597116	288.143953	215.036046	170.860488	180.258513	293.998465	336.146728	207.877507	178.739889	183.967375	150.496047	141.802648	116.017499	114.618029	111.222196	134.933256	130.234902	113.183644	139.141882	225.326807	281.633122	279.150093	328.139271	357.553005	455.826855	460.058886	534.419509	476.757147	467.084539	441.374522	415.829585	413.317808	391.052158	364.574736	431.923704	423.829524	468.572218	389.923616	182.503473	159.065023	173.855985	155.092262	308.164731	569.729115	589.344032	342.198886	272.905206	488.573600	642.879980	486.856274	615.740119	577.436165	493.521623	548.326074	526.134308	310.221496	446.770426	451.986062	
