268410.022698	58932.958925	8089.328082	5354.833246	3101.146780	2256.621499	2257.487669	1850.025948	1042.884299	719.171682	530.864380	711.383070	722.069080	881.764004	439.713662	601.691099	544.348950	847.559844	946.384387	862.367917	500.592991	616.602459	456.219512	530.926953	384.022627	317.564371	424.621644	320.907053	459.542767	321.775548	256.800482	233.529529	206.698197	390.313430	515.879810	340.716321	649.177554	642.783890	478.726072	340.804378	304.478791	208.058645	173.783903	197.012352	179.542689	289.994227	153.765695	152.310647	129.482719	142.466766	108.027580	99.306559	165.355369	190.846556	198.068056	207.815456	253.808218	84.741412	152.538887	80.572362	194.934192	118.752490	153.652709	214.082796	226.572685	327.744406	465.816091	438.881494	542.571399	257.861843	467.654683	259.033034	215.701844	176.539362	77.600812	79.636202	63.585511	81.489046	87.123783	59.334732	109.179752	59.081009	112.275258	72.467822	62.943352	106.244316	189.642493	277.124233	264.549595	390.456340	284.081427	532.469039	792.046438	782.944795	764.552239	587.601604	214.273737	60.077842	85.143300	74.085690	70.174145	49.032578	23.903758	64.275083	21.380153	67.353641	49.004590	69.053454	89.083644	416.538511	190.717235	228.517455	207.240535	376.312389	224.368254	367.507335	660.172184	758.886902	863.709578	1053.967950	782.868314	644.578350	992.965205	1110.436700	1211.735241	1127.376368	1170.580081	1028.115835	810.855187	1186.618528	917.800855	755.029175	571.335028	432.383165	306.457534	377.070079	250.936812	513.569199	812.663841	627.542951	550.697539	531.678511	522.478013	340.031898	343.433166	414.222545	348.049488	283.472186	234.759724	292.800634	260.651183	205.381940	87.715004	66.921458	56.748790	59.226086	53.684336	36.904098	71.120249	55.529016	182.434688	71.651732	58.263871	28.801117	48.671562	84.066571	199.450727	81.802259	97.943450	46.532000	81.367950	86.954247	49.602862	31.445931	59.258629	34.556471	41.580605	54.310955	23.270779	39.998443	63.730584	120.047927	81.291036	118.425408	109.943571	92.374060	113.777098	84.198091	23.525037	46.953794	26.302836	31.843030	29.610991	30.685928	14.505551	41.379091	72.947696	37.768909	35.766351	171.397754	61.208679	51.115648	67.255929	43.141678	56.856732	30.045822	47.291875	40.223206	43.228547	71.345492	132.001468	205.718019	119.014692	43.794977	126.106010	128.324613	70.053737	149.634847	217.504651	102.913910	93.445914	96.639454	129.292231	65.348915	69.145035	116.449710	179.996391	113.979608	363.870859	346.018294	337.604167	457.705945	650.681907	459.794632	244.166610	253.300691	200.786074	285.524019	104.239469	76.453158	176.996611	196.211291	109.977318	68.346735	178.436128	174.993057	182.577935	195.819155	76.536773	69.542628	51.940780	175.225284	101.654573	96.450619	143.997162	144.872166	143.029647	90.335021	114.837397	156.213595	101.062027	194.076366	256.958744	495.723446	623.535851	
58932.958925	198755.505455	45389.041141	16076.008592	7806.406662	4896.870968	4363.958645	2670.907546	1351.075427	842.168289	657.387800	882.366039	918.333046	1023.716968	520.787295	752.369101	685.343724	939.041244	1105.354452	897.679740	575.280488	735.939317	567.489349	595.789368	444.370581	357.623123	473.033619	378.815239	477.606083	410.369224	278.729986	246.103613	259.362445	381.950491	587.948387	463.114310	777.836955	644.101009	496.193530	405.230429	370.372197	202.687336	170.830964	166.971108	221.583833	300.356679	196.199943	143.670348	148.394315	153.867111	118.641464	127.240853	174.928933	196.275661	184.899279	216.240491	234.410687	148.043632	126.520131	112.567293	180.755199	130.872961	164.354823	196.159139	246.939144	367.542084	545.983825	530.274456	578.555781	293.062253	450.177253	273.611168	240.241923	163.653499	104.749810	97.136106	83.429386	80.146395	84.374267	84.403498	127.401017	93.234734	113.431290	77.568285	77.581560	94.457660	207.813879	319.023821	339.875126	446.974654	406.995885	669.861981	953.197489	980.108782	981.644257	749.617108	239.694616	82.789927	92.256418	89.390502	75.835007	32.694709	57.380118	21.429172	76.033025	68.140999	76.244108	64.462357	112.548476	446.098526	231.730939	253.957399	261.315315	360.020610	289.923133	377.977323	771.271559	1046.175481	1096.913578	1332.497294	1110.557424	841.416434	1436.924291	1536.136261	1511.144272	1404.835840	1415.876183	1187.087691	1013.369817	1432.910917	1107.347520	939.676189	792.040334	584.414600	479.183491	598.327378	485.881901	699.202554	973.297747	745.032471	566.883206	629.629128	615.351547	441.141185	427.416440	425.811079	346.657204	342.953139	302.587798	354.978512	314.386822	205.039133	96.381602	83.352276	63.066408	54.434499	74.948881	53.902123	45.109370	50.667849	179.192074	60.892333	48.051433	49.078062	55.171774	78.857346	209.425557	110.743668	94.742975	51.044969	58.274741	84.253222	28.113726	28.592740	37.189077	44.986965	40.328386	43.223528	27.708667	44.451311	59.123860	115.170286	91.525643	108.058113	97.494599	94.560753	125.250589	64.780291	34.734153	20.872390	32.571716	38.484437	27.148659	32.497268	21.762535	43.042580	49.594954	45.789352	44.445578	117.529465	63.487945	45.444920	61.419466	26.465347	54.159743	41.247341	52.556692	39.694573	44.966385	76.116579	148.773790	185.060281	114.538007	65.143590	101.570358	120.944661	68.693420	126.665810	247.406080	119.892263	87.062347	100.404588	130.856732	92.711427	60.513609	119.004241	169.085915	121.749342	411.118815	438.799266	383.700037	534.093564	744.727402	529.562903	256.737628	270.929055	229.715516	240.676852	111.017202	95.469073	167.921879	166.775916	100.832043	80.006467	180.729766	205.482323	219.646709	168.627329	80.196891	72.132232	54.574607	164.024617	104.885002	89.648217	141.051049	142.600186	127.436113	88.170068	125.975057	128.618095	95.465933	180.087028	231.562069	410.333245	391.313861	
8089.328082	45389.041141	175666.751304	53144.272669	21320.659056	12556.157080	8442.657036	3056.034931	1752.453949	1609.942041	1140.374471	1135.759455	1248.268193	1022.225845	935.462228	880.602369	982.430600	996.050867	931.835110	734.981489	867.178962	834.743209	864.224407	781.006418	716.814982	728.991445	607.088484	633.894539	576.223291	564.610237	496.397050	457.301800	447.163645	482.714656	696.973039	799.305735	659.157010	723.452197	640.185978	602.588099	454.750190	388.390019	343.982203	298.745065	271.153239	258.747578	266.942419	224.357073	218.842486	195.342854	211.936621	258.014223	223.577511	266.791486	240.340905	292.322897	268.571648	232.213700	241.461430	219.613526	256.707299	233.414825	245.265503	267.801595	360.777235	363.793339	433.009081	509.229988	449.666053	484.339588	362.172383	360.059170	323.700713	266.515345	156.959929	183.837684	157.157081	229.544986	213.162519	183.629948	189.593326	189.945488	191.676424	199.405972	194.282163	255.383593	280.931452	396.544071	582.801596	770.955965	912.190764	1060.129674	726.156621	540.901804	510.085654	377.138415	338.006887	241.889168	188.673023	225.783366	263.926535	176.792272	155.137663	77.250258	147.752874	184.231679	141.721193	156.501531	273.302376	367.786457	297.982382	269.466106	280.210574	387.991304	482.375580	427.841908	591.093441	1157.489469	1080.688734	816.655114	1105.794582	1268.159869	1009.087828	1362.233526	571.466278	370.342349	405.525469	508.506599	595.197296	628.426890	743.015884	756.644428	941.962446	1029.153540	1212.326054	1168.439479	1452.867659	1380.505711	725.481948	713.754103	383.168158	390.114479	454.029276	576.363529	522.338666	425.544595	289.068026	442.324793	381.713229	299.400102	275.676449	230.638944	255.017262	147.962423	102.306955	109.658793	74.098983	95.044087	53.162683	75.080957	109.303101	84.849615	92.599598	72.114964	76.045922	92.474582	99.191890	112.839536	104.451551	74.416848	78.778220	75.931341	40.240911	59.267712	37.705307	51.915459	44.295542	39.480651	62.928986	84.127586	69.935333	89.440077	112.916975	103.377891	104.211785	87.957222	81.273101	59.841341	49.984434	50.162072	42.338271	25.115452	33.364261	30.914519	26.150667	44.759039	54.151346	55.709957	63.014279	72.318350	64.982276	49.147468	61.942561	34.221438	42.464929	49.387315	44.049961	59.461942	54.552823	72.028292	108.456628	131.669574	101.750190	85.027133	67.528051	84.529592	121.340496	90.877379	199.204480	174.870774	191.542036	174.222011	180.019299	140.370907	188.280926	189.398802	217.352597	279.297162	336.092566	497.511772	475.098038	333.942349	388.361885	439.892601	506.024155	311.268601	246.716564	190.358118	212.718791	182.938094	183.102111	144.796290	136.308953	164.287705	212.760277	226.191926	223.271114	188.929709	160.977615	112.834566	97.895375	109.348917	103.206167	146.218600	130.948008	212.464720	176.719209	160.496115	171.411387	217.951342	216.356614	276.479929	374.954303	655.961338	904.177871	
5354.833246	16076.008592	53144.272669	161989.727221	57406.912346	16883.355280	10793.529883	3609.821108	1988.802251	1781.226764	1321.164521	1247.160672	1295.354027	1151.245556	988.925249	1011.915366	1105.562209	1189.349650	1043.652261	867.385028	941.562606	994.703252	865.359031	910.429077	836.927693	745.414056	713.549506	616.345938	603.199497	518.945205	466.160698	504.729682	426.055273	549.333788	705.090003	920.853075	831.451185	819.353094	746.351865	636.689490	528.841729	328.506494	250.358261	302.701704	269.709863	314.609379	234.067377	190.854154	192.637389	213.049668	210.390642	201.408896	243.964664	251.490812	271.355346	266.575032	279.687794	224.066509	207.705631	216.827668	271.234761	199.975798	259.843156	278.331644	338.769051	402.627652	483.615479	544.755862	535.995204	509.027044	491.046722	392.189956	398.618920	298.884898	197.069740	164.984185	140.504559	135.364543	127.886261	124.643462	182.572443	129.506577	198.099325	164.598588	143.721771	182.522407	274.917597	415.416182	705.343735	814.460090	1017.532816	1093.507241	895.758453	668.640051	600.942730	479.519087	332.183262	106.999467	208.992950	128.081042	152.496860	91.166281	45.847765	66.043161	39.054715	116.139483	123.084152	135.148525	231.244184	388.955179	256.446038	284.520814	293.931800	350.023585	387.574783	409.665373	664.318627	1169.262412	1037.534904	862.808817	914.811760	984.367796	972.352222	1172.093212	552.650296	400.764049	441.435922	499.997535	545.695556	618.333600	702.244330	786.682955	966.908029	891.756306	1109.210921	1091.577177	1134.659426	1343.131868	678.201291	701.771940	467.120761	469.092962	454.412640	548.552098	449.817043	477.080462	372.618329	447.202324	399.336133	357.537813	284.088828	268.014041	224.261829	174.716870	120.938917	108.552656	96.531897	68.615795	79.611932	83.082283	145.173258	88.539750	76.671251	71.243318	66.680558	90.771230	157.040011	119.711100	100.165200	68.890411	70.187937	67.009637	57.762982	64.621890	81.184953	57.487605	37.545688	39.603505	45.544593	58.857426	60.738489	126.706672	113.195316	107.593436	115.685338	101.599245	115.436350	64.331080	40.286939	53.605999	36.035166	44.988580	51.976946	49.458880	39.745517	53.288408	65.646285	49.391816	73.500423	116.575690	82.924802	47.853137	64.098323	44.919464	47.849373	47.216493	48.592779	47.391349	48.563327	79.172708	134.432274	148.422444	104.218418	91.153215	100.923049	118.331019	146.784325	135.940601	199.983705	186.370260	186.771671	200.135123	225.368499	157.151459	166.763276	214.161541	239.617812	269.857119	369.264408	532.941306	521.889709	387.257360	426.802040	463.136967	503.910583	353.398565	304.034750	216.251108	224.131078	169.491017	212.379766	192.746749	161.970354	133.170851	219.704013	252.558766	228.268879	209.631447	184.746627	116.446173	102.426440	131.571623	134.136927	125.131037	171.090347	189.025152	189.195169	188.330344	214.846387	183.307891	201.915077	251.941581	302.367740	586.307420	718.794113	
3101.146780	7806.406662	21320.659056	57406.912346	150253.526483	52579.866100	21534.839383	4660.277699	2602.905140	2450.271406	1699.421507	1638.323988	1598.967938	1309.027237	1156.474559	1108.602886	1306.301688	1250.659484	972.032620	873.974916	1049.954878	1105.812832	1107.272791	952.363523	988.686265	940.478458	782.806708	765.576088	684.956044	560.136768	570.016120	666.528659	492.655055	603.501596	826.349860	1127.212390	787.625979	823.002097	773.170978	693.303628	605.759279	437.543691	364.415602	307.637046	293.305640	290.671697	307.148892	268.638936	279.245739	234.550799	226.614616	266.186812	311.852941	252.070925	311.918558	297.211454	309.203702	258.550931	271.498495	253.381694	320.831624	288.645329	290.676630	251.022919	390.402758	398.899245	437.405599	555.460253	509.340729	552.821457	405.262043	486.019161	446.917140	330.803657	221.240234	202.671277	212.669180	185.663597	205.488313	163.269919	240.695229	206.791271	238.168555	197.728695	221.695578	245.017028	299.994200	489.950726	876.557741	988.133224	1255.240444	1344.355388	771.936757	528.380818	507.123182	408.718883	364.007680	235.408154	224.915251	188.715898	174.186326	124.898979	116.817079	141.491328	98.836480	124.238595	137.541616	153.747408	232.227727	379.206350	288.285690	276.200001	300.043791	357.399728	428.874162	362.710541	524.343354	1155.190629	912.632964	748.264475	873.506750	888.336275	775.522374	997.275215	389.116478	257.579908	302.213558	345.363445	483.037441	430.494184	548.936689	636.124056	779.590782	875.933923	1277.059405	1129.602776	1344.078261	1038.747415	599.570922	589.637133	357.756232	344.801406	429.562347	582.548425	461.734482	427.091998	323.094701	458.086483	413.181561	346.224762	284.595845	290.970445	347.563027	210.135051	138.456764	109.939329	99.712258	89.362324	89.353681	103.259162	145.009161	102.060487	92.143683	67.627797	76.071295	107.271563	135.502666	115.411453	100.211639	78.311501	79.608242	77.164529	50.774642	62.300874	59.852799	61.943164	58.664370	50.908096	57.081406	84.136842	99.729811	107.594151	149.613292	141.598341	107.787656	88.498791	101.366268	55.604595	56.595368	49.383722	53.352090	40.744081	53.776689	51.258658	45.502605	52.467529	83.125163	53.286605	62.271365	100.347015	64.675742	48.384861	57.933855	42.166463	61.150096	56.025384	48.929589	55.252057	73.083449	89.521752	111.089047	123.798329	91.562095	115.689175	117.912237	111.636349	135.162382	135.963957	186.655869	219.517718	240.929926	248.604656	247.006197	210.273450	234.976891	229.874982	254.935012	355.899460	329.301470	479.452950	471.864885	304.514538	331.950453	436.150858	536.115601	314.760081	247.053882	209.907146	257.193748	260.711093	199.260324	189.383735	196.098975	190.575599	226.729338	255.116908	259.699673	232.644910	214.214710	173.498587	133.049403	117.944510	131.439135	173.716881	185.142704	211.849305	232.885550	264.567759	282.968635	227.857400	283.651685	278.743940	394.837436	627.337799	787.761410	
2256.621499	4896.870968	12556.157080	16883.355280	52579.866100	156916.392080	51273.868181	7647.035573	3877.843559	3277.893379	2311.829728	1963.735496	1943.516198	1520.708607	1420.436262	1343.086789	1542.952916	1441.453186	1203.407767	1037.137178	1242.779267	1262.292870	1297.139420	1226.917893	1127.777057	1123.193076	905.790385	920.423383	837.915778	688.555988	736.491229	708.552982	587.641998	732.723270	902.348234	1338.361528	925.810763	1064.560879	941.632926	863.074070	707.360433	490.242885	410.019227	357.935368	346.101371	388.573255	330.775227	276.551259	335.425258	335.283427	296.092003	284.848555	325.626141	345.956874	375.434383	363.173700	335.159322	283.193032	330.181787	283.130341	381.208459	373.175581	373.583069	374.011776	479.317296	501.021007	545.774327	589.316669	588.178054	630.969184	503.186003	555.609710	544.015054	423.658614	257.189031	248.780684	217.374113	186.759241	207.697803	239.179757	266.193299	222.792025	299.732037	229.380814	228.179960	305.909598	342.178501	570.424393	1020.143571	1045.984245	1346.306274	1314.569310	835.527991	648.008647	558.767406	494.313645	410.607726	226.551041	318.303982	204.140319	239.136828	159.396390	146.089093	132.333178	148.273408	143.453263	169.925765	220.632535	302.805062	425.968285	372.911651	300.885925	339.442645	382.954281	499.241729	393.237862	542.817185	1083.747834	847.165488	661.750531	806.738484	887.633403	699.451402	794.311719	288.328853	223.669593	261.595519	298.774739	408.495065	338.338561	461.615297	562.140999	734.730332	784.098270	1117.181127	1055.244693	1321.675055	1072.482416	530.910078	497.569040	331.792670	369.876408	410.689908	587.936447	470.578289	452.155572	375.726259	471.929330	494.412816	373.965576	346.464515	341.663390	375.107861	258.597205	191.654693	135.293960	136.342536	139.392328	115.035884	127.310707	149.863941	149.804242	105.668454	74.901942	101.262585	113.946288	161.722280	135.379963	148.884293	107.351090	90.130377	92.752126	95.137667	63.193794	81.588496	66.332373	70.043320	75.178460	65.922925	121.359454	113.496993	139.376767	166.355743	167.770414	129.698370	120.116805	114.450207	69.481084	56.810599	38.442320	57.411138	64.697597	64.975624	57.505604	60.122655	66.720052	81.836646	69.203363	76.104126	106.694868	91.088062	64.251660	73.195978	47.122688	77.101079	55.156939	65.594737	69.040568	70.826360	99.266808	140.506298	159.076282	119.658581	140.179553	112.025591	146.808587	193.795914	149.725962	214.767731	247.647784	288.795669	298.815467	286.709126	257.637533	260.368421	301.200310	301.768759	433.121929	361.435837	501.694822	457.343131	324.838521	309.566854	469.475587	587.505659	319.291712	274.142665	243.780950	278.621838	280.167773	255.640951	222.896616	213.616496	218.233430	262.864826	324.149714	281.407519	282.139851	225.111770	198.942479	153.500408	136.564409	154.447199	190.976922	204.642668	253.418229	267.755432	323.455397	268.948388	311.759316	348.612229	310.601124	438.340550	635.078134	761.034733	
2257.487669	4363.958645	8442.657036	10793.529883	21534.839383	51273.868181	173081.402819	20443.085359	7583.499303	4137.236629	2677.756688	2550.066736	2439.904443	2081.823454	1481.216599	1631.662543	1857.661000	1976.907585	1639.726327	1324.475791	1425.974006	1511.387468	1304.451610	1305.084007	1167.649119	1165.685170	1084.713070	917.987061	931.895852	765.778652	662.869099	670.585201	556.902314	778.229197	1231.207308	1331.901459	1324.539731	1136.700255	1066.185454	949.568544	777.984119	521.762110	411.619212	377.421350	400.852578	497.879054	299.951963	258.588710	300.667598	298.201627	307.552270	264.429817	363.936237	355.010327	420.319127	401.339671	488.755854	279.375647	271.686697	293.288735	364.201415	331.042409	362.260021	429.130195	497.046919	617.684529	737.681343	797.648675	811.919423	731.234182	623.509217	635.802219	620.509577	441.310729	229.549472	228.934537	222.487562	201.837925	221.463925	199.331200	250.951517	220.345145	239.733991	218.258898	200.376407	302.475353	489.684206	703.701884	1045.993394	1090.725933	1300.859233	1342.636263	1049.414249	899.095335	821.730492	704.791327	443.076502	212.090051	251.491248	213.933566	208.740177	125.635256	126.579514	192.139313	103.477043	160.676974	191.833189	198.840531	278.981208	469.497894	371.631427	355.980162	385.775432	503.070355	558.230961	537.427946	691.352465	1105.294328	880.341387	678.276281	711.252533	772.459052	647.298534	740.890208	381.432412	284.467516	278.504829	349.722392	433.347715	401.052583	482.165056	568.118258	646.744524	701.661942	811.519038	895.214541	884.084697	857.632059	583.794126	533.365974	406.165512	399.610898	497.387915	670.278909	579.960070	506.397975	429.073910	502.565450	550.674214	482.366187	431.389147	357.690685	345.039516	243.726925	133.289164	125.777999	140.420084	111.068923	102.226631	109.830915	209.932177	131.994169	110.001998	81.996181	101.153854	137.516659	199.720244	159.846766	144.919793	97.433693	105.530747	116.042311	80.494440	85.456550	71.452835	70.272539	72.641730	77.809859	82.341054	82.242864	105.313881	176.815706	180.973711	161.834242	202.325180	146.680086	143.014190	95.423104	73.194425	50.500001	57.767370	62.892907	72.710366	67.834177	71.237326	60.787592	78.185627	83.578036	104.140286	129.778147	94.100310	71.307340	91.159335	66.324667	69.372828	46.795318	78.090610	64.586251	82.703559	119.434048	175.597581	208.971582	132.039823	123.724284	138.631942	153.863293	157.206854	208.471654	275.177079	255.611797	240.528022	274.490675	275.083255	200.693254	225.152307	246.485272	268.792417	322.292247	390.393178	493.157798	457.049309	387.053255	362.318246	458.754020	518.679334	366.457767	282.507427	270.551315	275.746559	249.320263	281.037321	241.245624	211.344616	211.445481	268.148915	352.501124	307.515425	268.941374	200.259187	154.429403	149.218631	192.829634	149.883114	164.755742	232.913578	290.677664	253.799442	257.181923	221.475266	263.361562	238.569065	264.287732	340.064982	517.250176	581.591553	
1850.025948	2670.907546	3056.034931	3609.821108	4660.277699	7647.035573	20443.085359	177513.175649	65504.826451	6732.136851	3662.875841	4076.905957	3504.150134	3768.582151	1524.130089	2294.374810	2169.410532	2733.760416	3032.648364	2226.795060	1275.371484	1709.049400	1269.636039	1498.909786	1052.516174	833.473449	1308.867022	862.266031	1380.100574	1103.332388	628.336057	539.967090	422.383392	1038.394364	1536.108285	1077.578519	1781.523911	1478.443001	1201.456621	950.663079	944.523571	510.461884	333.095260	412.475182	487.225175	822.181905	373.194260	304.295609	248.198142	322.610491	250.171011	267.067521	507.621255	492.950288	488.758133	467.990446	830.039318	255.700571	284.907309	238.267729	475.776212	319.216078	475.635663	635.857606	645.876714	914.312081	1144.312707	1023.332862	1233.444299	649.462946	1058.985975	755.381067	647.503976	428.709712	191.811598	227.923035	173.484334	155.231572	129.611072	185.367527	254.470440	184.574870	241.098154	178.734150	159.870903	239.011563	613.857150	896.727388	790.681036	858.999432	681.554156	937.288562	1263.780592	1572.021893	1262.092854	1626.692458	547.818061	125.126049	216.256933	142.472722	145.662257	90.735330	32.785326	97.952033	43.443054	104.413320	108.909151	114.254093	189.348147	660.759813	390.754161	440.239616	489.932536	687.602265	464.042528	570.396186	775.196015	857.204914	657.253556	552.613643	437.647497	471.462829	478.535417	449.017352	348.225117	294.692492	283.841494	333.198810	379.382507	376.318164	386.617068	456.743791	382.525738	338.369697	298.774312	416.402947	318.985785	433.380021	494.986149	398.865542	468.331119	436.725632	569.886350	441.213964	455.182891	474.988128	527.908194	473.724563	437.359957	606.709427	611.717958	376.814239	201.451324	161.636568	126.120074	124.409143	131.666608	88.377161	92.522694	116.913994	375.412133	141.309468	110.989057	90.221359	118.676868	146.570276	434.967223	195.493590	222.840295	94.931192	173.371368	194.629868	68.033068	76.239603	92.963302	101.563095	93.610010	85.437106	82.326008	80.145379	143.572012	297.755702	207.149460	238.416232	226.276894	194.307054	269.900532	169.028635	61.458836	58.304278	50.105270	69.757843	40.895146	75.647372	58.027563	74.410422	113.348443	68.023022	91.669422	275.095367	178.266506	76.599412	122.548005	63.115942	118.829946	75.416090	92.490433	74.783764	81.688916	192.446765	337.349710	468.401008	207.549949	91.127639	200.741738	264.194491	147.577810	240.165652	396.164248	187.481740	160.939339	172.104763	237.497468	143.026038	120.740582	163.960909	260.504020	181.288063	437.284396	365.561718	319.445766	451.489538	419.202239	387.776061	263.171723	374.988593	301.961844	354.667452	154.443112	135.576220	245.295052	304.766573	163.409970	121.516533	284.835759	337.124691	331.747337	286.421934	136.077946	103.624411	94.746338	273.881670	213.621726	150.326542	259.255253	252.317695	182.268081	147.641887	152.425006	176.993742	141.179050	213.031903	254.922750	333.071342	252.748636	
1042.884299	1351.075427	1752.453949	1988.802251	2602.905140	3877.843559	7583.499303	65504.826451	146311.646972	37577.526365	12165.864495	8790.728847	6457.130733	4982.332372	3061.781768	3384.599042	2999.818857	2499.421087	2072.860183	1756.923027	1545.265602	1644.617371	1545.060628	1570.818919	1428.826658	1295.456367	1520.937885	1356.914233	1473.583643	1385.867857	1130.966071	1109.742993	917.437000	1346.250592	1409.642646	1195.346189	1287.288191	1246.930283	1138.917626	995.727615	1094.633367	921.855630	711.691394	718.526161	782.725094	1000.788239	690.980538	664.718502	545.231076	612.743471	546.744641	591.201162	786.016129	754.271289	762.544450	720.388259	946.241448	565.000350	559.916429	580.779067	727.559883	634.981323	728.233045	818.083269	811.100026	866.234243	811.975164	743.961478	759.190113	654.642787	770.350033	814.452513	706.199865	709.549891	402.426648	433.376057	398.425837	338.681044	386.602882	389.375209	443.933913	396.325970	479.285232	392.127703	378.843496	460.381429	744.770658	961.213706	771.252631	742.363703	604.942597	758.592117	691.050239	725.064471	600.606125	855.885184	664.832390	231.294362	394.222138	296.335934	315.473908	153.223277	129.674902	159.344972	112.243215	195.088811	246.548664	241.681521	396.569369	631.051960	459.829851	376.003156	425.431105	498.854138	479.210286	469.883241	450.886109	398.211721	348.335772	324.203466	273.102181	368.040017	283.078120	232.471040	203.122330	139.960168	144.108463	170.375120	189.817538	176.911466	169.702664	244.502183	267.413291	216.770890	289.220999	315.583991	257.566227	283.031430	249.956856	235.705825	250.247572	250.281893	295.868374	305.066881	339.649815	278.045554	285.383061	273.399404	315.486213	346.318463	417.611497	342.343155	335.100658	278.412106	219.305376	190.479511	230.459869	152.225896	197.310781	202.018676	344.105407	206.520823	177.087425	156.802472	178.863870	198.228684	346.021846	236.415477	245.025416	168.111740	203.038495	206.851237	184.456394	162.586010	164.700337	129.583783	132.298876	139.497101	149.802189	160.730782	193.958178	275.460773	237.870749	217.056307	208.264596	190.110543	254.516725	174.261747	132.325285	104.991483	118.360037	109.706661	103.636080	107.398274	125.334136	124.548196	156.440598	124.677448	166.431630	239.313159	197.563462	146.102194	154.794727	107.204599	139.295785	132.993884	146.207345	116.845721	145.244571	203.508328	272.903828	266.270887	180.358317	126.749850	179.166292	187.855502	161.051206	187.569858	277.835437	216.321239	194.887844	194.679067	225.246120	217.766768	201.668374	207.104835	215.934092	197.523217	254.507203	262.824559	186.055921	203.215625	198.155142	213.956323	232.813760	197.208138	228.388898	265.854448	209.017037	175.143199	208.916523	241.485257	208.092913	208.642587	274.706255	292.748937	263.646678	253.132247	178.581689	160.910209	181.788543	214.252904	214.405956	190.522119	245.299249	235.411846	197.431850	193.593964	215.006464	203.242789	218.611779	226.813045	255.998792	306.614982	242.790656	
719.171682	842.168289	1609.942041	1781.226764	2450.271406	3277.893379	4137.236629	6732.136851	37577.526365	146925.211646	42645.739542	16922.683173	10606.740859	5711.194033	5908.282057	4430.990256	3446.602805	2040.777536	1290.446672	1349.188751	1976.805447	1528.601185	1726.765935	1622.412935	1959.686246	2178.883862	1728.599260	1958.570675	1584.493293	1680.792826	1914.331319	1909.308265	1895.966173	1503.371881	1115.266695	1361.220282	834.868660	1042.383724	1016.275556	1074.304682	1221.614017	1372.037931	1363.367251	1267.282434	1146.335669	973.937683	1153.231294	1125.386799	1060.719798	1099.028749	1090.003884	1088.523959	985.154778	985.139669	1081.892486	924.950396	836.699125	1006.322479	936.222143	1033.681595	1024.819067	1143.198529	1044.731027	854.132402	866.856302	684.886172	436.081251	485.995156	447.365641	734.730736	504.605636	746.088008	850.197019	1005.262961	909.753044	786.119470	748.960732	687.922737	695.440012	685.439558	693.922735	793.873553	758.583422	693.263397	770.424484	749.293535	767.189422	764.977664	805.109018	677.492587	781.562095	711.498262	403.776837	299.164269	314.677841	363.271127	726.557812	527.393543	713.612959	527.243103	420.282910	203.710462	239.448444	173.079460	230.289257	298.321358	394.228086	490.899083	571.933407	401.040711	501.008201	462.093083	412.102712	368.052728	514.488741	289.217648	221.543347	284.954872	214.404014	199.854540	284.180405	322.402434	202.573472	181.611893	74.846054	65.495191	70.543402	92.583042	114.919198	76.759023	111.914592	166.428042	190.048354	202.968973	320.000512	303.728511	368.397762	253.882149	162.281029	181.348999	143.157094	134.866131	166.934007	258.766509	212.371318	206.679905	177.719089	232.469222	263.147619	191.659122	205.884667	277.143407	438.131220	367.211411	357.836442	338.794807	318.485463	335.035973	323.702114	306.926138	205.622678	278.065267	277.452028	276.614377	276.541700	253.231745	167.605819	223.280280	244.053649	271.620276	225.193311	187.685654	260.461919	251.722716	199.933317	227.316180	232.079003	232.109936	239.016031	253.711017	243.989255	218.698098	245.454961	240.681843	194.114558	181.828488	150.009662	156.965530	192.759045	192.464945	224.626198	210.615261	174.921405	166.233801	202.137765	200.565552	192.966544	228.833629	249.533984	165.957491	199.984355	236.747391	178.350296	170.075201	148.291561	198.460514	205.029000	200.161956	217.911107	189.044708	147.213981	123.902570	183.368492	278.951664	184.582125	156.494982	230.806806	175.748503	165.372675	230.301100	289.547373	236.930335	265.780680	295.406751	285.108387	257.676769	197.535232	252.988344	170.562777	158.627081	156.310576	94.268491	81.211769	173.057021	237.707928	174.558386	157.080383	125.338187	302.916968	300.948147	234.149186	226.438411	275.415870	332.505392	226.256741	204.491694	230.007108	198.731288	241.428672	314.603298	322.962715	171.497629	184.987009	283.332549	220.299446	192.268835	218.140515	285.558417	272.324793	258.974577	289.147759	268.612884	282.597859	295.909442	377.464779	
