272007.895999	2081.224405	2852.649639	3963.686184	3980.186619	0.000000	0.000000	106.037710	0.000000	40.835078	88.992166	47.952901	56.541430	0.000000	0.000000	0.000000	219.780289	57.575568	284.430823	174.684011	56.841745	0.000000	0.000000	283.218472	119.418745	0.000000	0.000000	102.428566	0.000000	88.623970	35.414946	0.000000	44.677731	50.683141	167.293687	136.829153	0.000000	37.917459	0.000000	0.000000	104.732395	91.497972	0.000000	0.000000	38.768263	38.094029	35.117070	35.588655	0.000000	0.000000	0.000000	0.000000	34.543471	0.000000	0.000000	83.157870	0.000000	0.000000	75.692979	47.996119	52.177784	48.391301	0.000000	33.050970	0.000000	0.000000	0.000000	0.000000	32.576423	0.000000	0.000000	0.000000	37.000222	0.000000	
2081.224405	253810.596581	1741.761654	3886.883131	8063.877183	974.240160	874.444579	302.139433	174.186895	166.219671	244.514480	214.712143	356.736477	567.308388	472.374389	213.887572	413.760958	433.569767	463.111622	485.886455	474.318751	540.382795	470.103376	368.910133	376.723954	311.105950	234.627359	250.162019	180.977242	207.428332	165.780506	104.912845	427.373906	412.612660	499.378695	459.495878	367.823709	169.777817	85.157319	251.482562	468.945910	288.643778	261.576489	143.281019	126.245340	116.296651	71.472225	72.432022	42.174931	90.027735	84.467475	78.303997	56.243844	74.385025	74.645689	203.097061	179.881708	283.817521	200.270963	547.032565	615.931842	630.327581	139.532146	40.360310	41.502846	50.898396	45.407174	32.617848	66.301359	87.079518	73.802342	122.441595	67.774430	97.009560	
2852.649639	1741.761654	225473.064010	22784.672800	8075.125816	2781.982000	799.043745	345.108526	511.609055	284.788178	310.320419	379.019122	788.651902	799.645724	594.610128	371.344861	715.293190	829.845485	925.703718	866.321693	739.984705	806.183094	456.415700	579.390756	721.793830	552.767019	509.190780	452.420220	284.233291	144.217032	32.931681	110.615207	727.036917	541.986749	855.597582	731.600158	528.168663	264.440396	88.425510	309.343389	535.637571	425.411061	333.927099	290.947355	72.099730	17.711454	81.636727	66.186417	112.403398	110.741216	96.480110	71.552069	96.363937	67.971018	17.052302	309.307645	285.862656	216.120629	123.174541	580.198734	776.305952	494.979591	106.250576	107.567124	81.266089	83.052811	103.729611	0.000000	90.876576	33.154543	134.877158	159.834014	68.811596	55.402941	
3963.686184	3886.883131	22784.672800	179270.788713	30281.756804	3742.502215	3810.181417	1298.439896	768.312030	539.599277	717.330976	840.648956	1190.450668	1948.757749	1022.313331	622.131943	1239.125876	1658.565763	1423.218910	1323.421905	1507.233747	1374.755917	1129.312226	1496.992201	1052.008417	937.626945	655.037317	609.076125	396.567098	230.313782	193.430516	202.600718	586.440681	888.512026	1237.956976	1060.737747	1005.290608	257.203377	180.946726	473.086602	885.725160	652.894783	382.952850	323.870719	242.483057	104.031610	86.620964	100.324791	155.167577	137.885462	168.180261	125.404561	88.249181	160.984177	122.776713	358.960077	287.743664	245.695314	233.383611	1285.364834	1521.459279	1240.529231	167.764262	107.729004	53.892311	53.503557	49.135136	50.825947	91.833278	128.779372	102.222807	177.920700	88.006511	83.979291	
3980.186619	8063.877183	8075.125816	30281.756804	191313.179819	3652.220421	3116.577932	1097.481189	605.671745	437.088764	637.657809	649.018691	1340.455708	1783.742306	930.197325	632.158982	1079.027735	1543.233863	1444.240217	1483.458061	1548.706077	1246.265665	1246.393152	1182.536238	1177.872424	1016.652284	678.159961	548.185256	368.720340	266.551420	206.767087	210.459440	557.264151	977.396771	1302.306205	1143.829604	899.849232	348.837731	238.901838	550.728654	991.324178	712.270609	341.076509	328.678737	154.326226	124.683654	118.046400	132.224443	168.034193	138.459466	205.593504	139.540295	88.616554	161.654338	107.065739	268.501741	299.139449	301.544369	304.661713	1176.079749	1292.392839	1147.236562	188.678166	114.024900	46.385708	110.612944	55.918304	62.379203	83.570361	129.315468	102.648350	186.263977	114.557429	115.952222	
0.000000	974.240160	2781.982000	3742.502215	3652.220421	198166.649976	25224.096913	6576.931753	2945.108076	1051.340017	1653.303709	1374.890466	2630.213787	2880.298742	1635.235739	1057.674646	1494.991877	1735.012434	1364.732837	1311.746038	1297.146834	1109.715299	1267.076226	1110.333669	1083.081984	795.048991	725.145592	464.493804	487.790501	272.249840	238.309612	232.018923	745.063177	1037.979312	1354.139874	1120.892096	876.209119	244.055751	178.056313	389.314572	1317.578888	669.234947	475.550174	377.605399	215.504863	144.886326	51.370691	72.884763	131.357410	99.549956	218.559716	135.074472	90.956894	139.007094	150.224534	486.586985	224.852263	328.656934	398.616471	1025.076115	1633.415004	1033.516220	256.293567	164.384273	68.183285	73.166486	65.272850	28.132909	114.369910	52.157033	106.090927	125.721352	119.075976	0.000000	
0.000000	874.444579	799.043745	3810.181417	3116.577932	25224.096913	138318.852657	16959.715718	8264.904412	2916.726377	4530.522795	4163.884786	6184.576264	5922.212226	3383.245626	2025.242698	2931.877699	2580.360203	2453.858384	2364.950330	2443.981435	2132.479394	1940.965028	2062.609646	2149.155084	1839.524720	1453.095810	1341.296612	1120.829533	757.134715	436.477023	588.659647	1589.340502	1795.875264	2139.936995	2299.598471	1829.638483	833.740708	495.433457	1411.053498	2185.543376	1531.339546	931.763185	733.996592	461.516666	266.758976	108.201448	239.246138	280.546083	228.742729	406.874660	301.748451	193.516541	373.664174	308.197471	803.608596	737.314585	553.362803	651.962836	2184.648671	2353.063376	2148.417537	570.766713	282.361947	93.838436	145.103252	78.115564	76.314543	132.310259	134.825371	157.436320	361.098167	238.371477	133.511175	
106.037710	302.139433	345.108526	1298.439896	1097.481189	6576.931753	16959.715718	142019.781455	23184.269464	9305.136238	7513.979593	7801.862600	4496.997216	3044.163504	3867.962498	3689.894373	1752.000936	1423.924884	1380.330154	1283.072804	1143.482695	1025.438766	1077.822668	969.161113	941.123373	951.044848	1138.636404	1062.139490	907.665798	1344.025592	1579.121363	1546.018138	1369.017686	1242.954216	933.880463	1035.766748	1108.366650	1763.445902	1506.725315	1471.025812	1265.224015	1475.374678	1416.998923	1202.492239	1127.637910	592.527670	493.421452	590.462091	603.454403	536.312586	546.555996	580.481462	580.285148	691.655458	884.237882	1011.059405	1173.507572	1319.512487	1577.655301	1393.556607	1098.353479	1134.060450	1092.039467	692.302726	336.818651	275.996617	217.852777	201.086122	249.974426	340.144949	308.336847	403.265391	481.513558	413.943224	
0.000000	174.186895	511.609055	768.312030	605.671745	2945.108076	8264.904412	23184.269464	94884.150021	50580.682439	23166.402990	13534.682901	5742.866247	3266.537347	3943.546273	3881.770135	1584.326032	1179.447527	1217.469844	1028.046835	919.751932	961.000652	910.202669	757.393143	857.877050	828.073442	1048.691325	1044.032474	1134.049948	1387.217843	2105.875468	1717.011798	1214.374830	883.728484	694.521339	713.013267	940.472526	1724.257593	1757.754765	1291.746048	923.509972	1216.142818	1203.718143	1169.836291	971.861228	683.198178	776.762989	702.092034	682.032425	625.161372	554.105624	581.140818	693.863090	714.467964	973.502784	809.496925	920.432358	1035.899109	1294.166533	849.310244	696.638878	800.373446	1077.750806	719.207361	534.067198	360.946021	280.087203	306.587733	339.509838	346.723146	344.680542	405.889230	538.975451	387.052956	
40.835078	166.219671	284.788178	539.599277	437.088764	1051.340017	2916.726377	9305.136238	50580.682439	104407.920466	40006.195076	15038.746916	5259.724760	2759.063844	3503.045057	3749.263615	1250.653832	936.913201	1030.190304	908.001262	749.056979	771.399664	755.195096	688.767080	685.510118	730.233166	957.538984	884.526240	1088.572787	1390.840289	2158.822375	1578.683053	1049.955975	684.090778	607.931237	646.120176	764.997582	1575.487011	1778.691648	1148.165205	687.987349	984.699575	1219.679229	1086.244943	1004.741979	694.434370	781.801776	785.194716	657.863790	629.112683	512.937728	617.624426	745.581611	704.931827	1005.448313	750.490691	896.161934	882.483975	1187.904870	602.782009	507.362198	554.603634	1066.949644	711.387920	588.051650	362.371682	313.307042	297.593012	308.958767	294.014876	342.464666	403.258271	445.476870	373.541344	
