163710.811381	58193.774607	12845.202730	3743.312860	2010.069435	1796.826431	2111.474143	2265.699099	3268.957730	1814.321926	596.031862	817.772003	601.403883	781.414480	1335.313948	890.296789	1048.761985	279.393202	521.485978	319.543251	591.684771	1503.898018	505.784882	338.266565	287.548928	709.541144	755.665569	291.665189	222.996520	319.165106	320.877927	746.909448	1076.992712	758.062657	945.898774	1263.018713	976.939346	833.580546	1008.129245	831.386154	580.688875	496.896354	280.031608	238.737451	149.918650	144.820756	158.367472	77.137281	202.149745	161.878437	297.144267	320.493749	282.708935	166.334426	172.654126	133.086359	145.168608	361.930859	318.190841	165.948619	227.849442	172.073682	101.272982	147.691396	170.968065	155.030143	115.980782	263.576180	379.254046	763.278364	796.820381	705.865501	647.424902	658.398624	546.266880	773.241340	725.061819	713.382597	604.451001	636.821273	460.640588	514.669688	291.762353	282.986417	359.099433	336.271219	342.318818	208.349971	171.886510	357.402249	381.589473	277.259667	254.108813	267.299142	256.177938	297.969201	242.647474	226.538907	388.901528	324.298872	214.661381	262.507335	178.289726	226.675610	143.883152	156.264032	154.638899	216.395500	150.109516	166.253785	211.471030	96.964065	230.554361	178.665732	87.573779	149.798340	150.783837	35.676282	89.013087	125.253521	125.362626	104.108148	129.386878	171.245906	188.293557	205.389758	128.420163	206.527153	202.593653	228.086649	164.461806	177.662900	233.806090	226.949804	176.074400	191.563752	234.839529	122.538883	202.405854	196.771620	188.406047	159.825072	181.431103	180.630434	144.090718	110.806143	156.856617	147.591139	174.504158	133.284486	154.014434	145.243431	103.975171	87.373882	107.052294	142.875692	183.533516	118.521273	134.561945	135.258982	45.808629	47.381126	69.329264	98.489298	104.755997	122.483936	89.734728	98.315557	59.083047	41.309129	109.595017	104.431099	58.324477	50.921480	122.621334	102.441682	102.855064	188.935228	98.403859	132.539926	117.445366	150.195922	212.658684	192.984464	115.513920	157.839432	414.868801	789.865428	206.691059	211.581499	157.934457	108.306782	78.474453	
58193.774607	135648.416954	23550.446724	5793.034802	2920.414621	2324.742106	2957.924310	2960.027976	3974.005658	2275.723215	870.974842	930.183662	1121.165349	956.545606	1502.766311	1202.231804	1080.752306	546.120286	655.499325	508.627448	830.360181	1740.510201	693.513528	463.560042	413.404530	919.681919	985.838749	493.628653	374.870344	475.308255	552.813816	893.035108	1192.823104	911.989385	1143.088826	1326.889195	972.043906	958.705084	927.167972	1028.314791	725.667282	572.722283	459.100815	315.359030	238.229361	228.452998	178.562241	136.195087	254.114503	254.353838	302.216636	371.786524	299.801965	173.391810	223.697692	205.338617	192.009558	375.799411	474.604294	283.473592	281.606790	198.933174	185.432126	200.500700	214.826936	229.512954	247.641840	357.700184	538.174736	790.554541	781.827437	714.339929	736.428682	716.088568	711.743090	704.932996	700.609394	656.580304	581.047699	654.641380	582.561227	579.303155	414.806587	419.027070	467.247065	428.914659	411.331028	288.843537	261.222913	320.776825	282.018794	377.288141	331.935057	328.768041	284.637221	331.815133	290.956182	247.395970	372.968418	299.138431	254.903017	230.027411	249.734840	218.740430	182.769751	193.131975	161.719815	245.553948	194.895370	225.906347	171.872124	149.367230	185.649172	177.133932	153.725612	185.140807	186.986288	95.808136	127.552776	172.005600	164.504077	176.326600	175.312682	258.681593	267.702145	248.511965	255.713621	218.029335	202.168607	210.554910	254.886451	240.829190	227.964285	239.220874	255.136322	236.760085	234.039692	205.475926	196.306271	184.794598	173.081724	192.468230	194.338563	157.385020	199.456953	181.330673	155.352593	159.142078	168.635211	168.709785	159.439819	154.063289	142.784903	102.249810	110.257943	172.660766	181.468197	184.849398	176.443197	132.207231	104.522632	84.086051	85.686370	119.472047	130.004266	146.672355	101.482769	133.591596	95.045451	93.859317	116.101859	109.667243	81.550915	118.878300	107.157861	125.204331	134.184369	157.115698	171.699727	189.012177	211.134078	190.007362	222.762024	222.831267	147.093828	208.497201	469.826005	596.943646	286.994265	195.856486	173.508008	170.367267	92.370683	
12845.202730	23550.446724	123369.436243	32500.654814	11327.904405	7014.148927	4482.959485	3407.911892	2590.025326	2535.965781	2344.426257	1950.106127	1955.802584	1832.119159	1176.973428	1467.756331	1019.474258	1190.902452	1130.806011	1289.923182	1158.790987	939.114674	1176.209952	1074.964597	1079.173725	1160.900659	934.475528	1194.758693	1139.690304	963.801239	1091.120130	730.092254	652.003765	797.579740	800.835478	881.537993	1003.322423	1202.215456	581.666903	833.967517	749.125515	869.579384	737.731262	533.384387	743.210723	812.504963	574.886851	589.288879	537.093654	496.511933	412.580322	410.296482	481.359342	698.018039	555.890188	616.966326	627.743200	506.740470	364.092781	640.590030	531.708516	674.004448	609.855550	497.236453	393.680507	480.716383	724.789105	741.964915	1026.041071	544.797029	396.997503	354.730059	322.220130	316.024823	280.869730	295.030358	279.330096	296.997326	295.307809	309.470726	530.406131	456.039605	671.642569	840.628569	533.785447	396.801099	294.731746	513.758445	314.654223	255.282057	253.512693	234.337491	225.125380	276.402344	261.837407	393.574789	308.381466	292.716052	228.821701	220.935421	229.331436	233.785496	274.978124	250.348031	204.802426	247.362672	200.608489	221.623823	477.980149	315.946624	284.599379	331.790287	181.267504	286.424589	417.381814	201.269294	261.797824	496.243635	327.176493	218.733447	223.866179	368.591517	310.522103	277.690337	220.319874	196.834044	206.856321	135.356221	156.231163	150.684769	228.590846	267.650533	170.611736	160.469598	145.713741	161.908039	98.648702	153.388326	142.228208	122.143421	147.490975	147.527794	135.988797	125.243496	166.986015	229.593580	255.898393	185.556204	106.202543	98.982442	113.987542	165.679677	277.860891	315.401915	310.817239	224.477539	140.588026	221.479202	286.246186	226.215446	243.037859	239.560340	246.582244	234.239986	222.300436	121.819349	130.105540	109.641262	235.414852	204.612992	128.633970	88.988736	94.005082	159.642430	79.536523	97.456023	143.623479	97.586153	117.644159	236.968785	190.448017	209.605711	178.570801	223.103749	403.391644	507.025867	242.065808	221.209337	475.855489	396.468868	407.758774	326.776378	465.383300	
3743.312860	5793.034802	32500.654814	114442.169987	43435.310160	15260.801114	5758.503236	3512.220814	2991.195753	3015.143524	2724.799258	2555.212690	2245.727454	1995.680602	1320.356235	1349.865573	1156.496188	1270.188307	1176.163615	1199.444947	1071.860397	902.503529	1122.222470	1024.170475	1118.188556	1065.625934	821.108784	1016.391349	946.738968	795.728759	777.046891	579.432134	544.782596	584.348744	638.831315	669.567363	738.108776	741.330084	464.042888	542.310619	595.362448	735.114844	683.439323	660.602252	726.694900	817.508726	628.076088	641.626721	587.238382	495.020440	475.474543	484.637843	518.385222	716.977447	616.593295	609.916870	554.855742	467.573607	381.382133	571.460292	520.024336	633.411713	618.827260	558.587024	461.826910	587.180946	701.664853	704.172779	785.902575	441.707855	290.061416	258.925434	223.929147	226.301421	220.756054	221.049313	206.807417	223.395738	245.868425	250.154245	327.609873	311.842321	485.533415	658.564981	405.887665	308.418072	256.438637	357.627755	272.676719	213.740397	216.456543	215.476299	203.194791	205.873073	218.591066	306.533169	208.634281	231.978156	229.247040	185.507628	212.555391	206.014370	235.695525	212.732112	173.303090	216.415037	198.139453	165.619828	359.199773	279.164552	254.837516	306.899926	180.102206	266.532785	349.661435	173.512412	229.535291	429.710484	279.687876	217.380366	225.061270	292.843783	269.874025	269.277492	170.827721	152.638965	161.846389	158.126892	123.794593	136.245118	148.049456	181.832418	181.331081	126.496266	133.774085	148.876498	112.354512	122.774402	128.213775	93.981811	117.949966	123.520821	101.269309	109.788457	135.117435	201.007983	228.725880	149.345442	109.364659	102.144626	112.765328	130.654380	181.071603	285.250982	289.781167	190.557788	125.704262	193.988230	215.761238	243.321469	291.300036	284.596471	285.343006	256.785152	191.485953	145.081542	171.195841	112.185702	180.017185	156.879234	111.306529	76.878169	74.767337	108.605081	69.753413	88.478253	111.044110	74.930601	87.745614	143.766306	144.909775	190.934722	156.038388	204.097345	349.221174	405.397809	243.420946	174.731900	398.055563	410.236342	354.527254	367.927783	302.332925	
2010.069435	2920.414621	11327.904405	43435.310160	122868.430316	31653.637074	9154.029340	4024.340290	3368.526630	3723.253124	3210.898387	2756.000703	2305.865380	1912.196576	1131.661747	1284.119513	1024.748609	1223.891836	1093.311328	1105.956037	989.243756	727.265289	969.477860	986.860660	975.836012	982.529724	758.140771	937.520468	928.282362	834.651202	764.947134	524.724763	451.524250	574.763908	520.862591	540.232766	656.790208	677.643269	407.990067	503.722134	583.308621	716.255352	684.970232	565.903939	793.512441	877.294202	679.756652	643.794625	512.405263	509.674220	397.739876	412.543299	460.667015	701.107258	598.770262	608.345977	543.165885	422.320130	351.946467	529.155607	458.082615	626.224838	629.229260	463.374105	438.776274	562.641620	667.107367	632.220135	705.233142	355.250624	260.230459	219.498990	210.822560	195.466907	196.585373	203.367894	221.623822	206.307247	205.811288	221.276182	323.784973	286.000012	518.732281	614.662557	353.226801	280.315182	239.421474	330.924731	257.199725	219.152648	213.421605	187.076118	168.482849	235.907544	191.594532	297.456389	239.208494	227.657390	192.696026	178.374764	204.375962	204.559419	200.882964	223.516442	187.634627	193.632817	176.575208	163.970886	357.137162	270.732431	223.063690	313.655239	143.379920	222.894668	352.738005	163.614322	218.186739	403.390423	275.476996	185.238516	189.328242	265.323565	266.883249	240.981680	184.223796	142.960412	142.397100	117.734458	148.554541	142.772363	138.661915	175.269926	139.034861	122.863349	154.192342	119.910611	104.399555	113.037523	118.778716	114.656421	115.029246	126.428691	98.425611	111.395889	136.064918	196.519564	229.524425	122.203254	108.654097	96.385334	84.752848	108.382736	208.268652	287.389171	265.989067	172.053971	107.850315	173.360439	192.525598	251.152869	272.877718	254.215997	265.342370	242.196564	214.412377	123.547647	117.060279	89.766980	162.274225	161.862647	93.335692	69.214601	55.948239	103.820259	62.800072	75.116752	115.735775	88.229645	96.276966	150.429689	147.986174	154.658588	148.593628	170.458190	334.927187	352.859457	173.804199	137.470996	323.791401	362.986045	381.317642	313.443457	224.555926	
1796.826431	2324.742106	7014.148927	15260.801114	31653.637074	113164.858153	31373.892981	8105.011593	7618.418564	6868.474131	4994.509936	4020.742097	2871.078547	2347.986942	1402.821519	1518.233960	1247.630095	1319.793796	1214.452553	1209.478787	1141.795833	886.908422	1102.094371	1025.318513	1055.279148	1064.905377	888.180085	1001.350359	977.504527	870.841830	806.545244	583.003187	462.443900	634.771431	597.474211	621.565356	707.571712	723.194572	462.681535	576.420312	638.826682	734.741017	703.170607	623.408117	717.710001	815.197432	647.901859	569.690614	499.567113	469.179542	420.047309	443.029845	511.830881	672.156652	584.892863	627.319946	527.600819	422.954709	400.398821	544.793680	455.506276	577.047783	619.130354	475.260511	429.307672	529.893767	689.397376	695.629926	779.237943	437.216798	287.845774	285.311973	284.183475	224.892716	243.540366	256.741824	228.799434	250.820156	247.887420	260.914930	303.610559	307.986683	517.306895	645.922298	401.958500	297.809720	287.804562	368.200990	301.495022	262.777915	235.703626	246.651992	224.288335	252.128733	234.347480	292.083002	221.821022	272.871902	217.769116	233.859308	238.970124	229.646576	263.348623	257.900784	216.954928	221.541046	189.979285	214.491231	318.308503	309.386575	256.581546	305.129213	169.306433	282.409479	371.188852	195.582010	242.967444	401.813171	257.242828	219.699108	198.030025	275.515900	301.006257	277.073876	201.436198	193.710699	138.708740	140.612501	172.067327	135.696954	160.503122	204.224155	176.992320	141.564007	158.063676	130.223816	126.362461	142.894762	148.317213	114.852800	163.136257	137.331979	125.061391	143.753254	168.138755	204.587259	226.424468	168.549604	121.718596	104.855831	111.558584	144.257315	215.011859	307.215165	288.719422	181.141958	134.578873	210.235137	230.817002	265.160694	269.351270	264.465682	282.253886	230.338284	192.700197	127.547804	141.316990	112.736720	201.033900	160.862972	103.102700	79.395103	60.696634	109.062074	75.124391	82.277428	111.570222	95.931311	117.562995	156.241431	153.763249	183.195769	136.968491	203.609973	347.710177	333.753663	192.023221	154.645992	322.260828	365.333968	341.346765	311.775395	285.643332	
2111.474143	2957.924310	4482.959485	5758.503236	9154.029340	31373.892981	89525.614856	42654.073113	25164.092140	14146.664299	5594.810841	3746.962827	2287.832492	2185.282516	1865.139507	1724.568074	1417.006524	1042.726776	996.870501	964.745147	1051.458052	1174.866334	999.974741	785.871050	792.395468	1060.423086	951.043061	798.558582	665.013283	710.808696	766.452378	749.341019	794.908446	735.224585	838.600786	848.869994	811.417494	802.089414	623.667737	712.469901	670.819864	633.260192	552.062470	451.350272	507.080850	489.262603	372.851486	359.162171	413.138313	375.584721	367.544377	413.098435	411.607541	403.115753	374.460918	340.996526	397.703938	453.912684	420.258221	406.736240	376.308593	412.981309	351.162298	313.456488	349.946374	364.940311	414.508179	469.842457	662.605836	534.360230	434.133170	351.697026	368.704376	348.662168	320.273456	349.971484	375.267709	340.168918	371.859871	310.215140	430.796387	438.523409	523.446625	567.056361	464.865852	403.805328	353.542001	404.360743	324.125477	305.677462	297.187359	275.611718	254.278721	302.468751	252.550703	359.354462	278.108048	278.809671	303.049697	283.111705	279.569234	280.150966	286.790404	261.314412	228.628016	249.141595	251.541443	224.372390	342.007717	302.064438	243.364757	265.161527	190.355318	239.430395	281.460759	179.849901	232.057422	243.592709	228.729443	197.647235	214.828834	246.179235	264.251199	277.740537	202.188385	230.756098	222.819266	186.636015	205.051123	178.636521	197.455056	256.882799	197.553953	210.634730	181.063310	184.130107	207.370779	188.835491	169.193275	154.875537	182.002280	194.427594	182.538824	155.353236	167.714326	201.937164	229.376254	160.051528	150.688468	131.968598	130.615945	156.600410	175.143429	209.412173	222.506196	193.672474	165.856952	214.212396	224.375217	207.075147	186.603528	160.072451	179.811218	198.032901	183.723502	140.794128	127.839399	123.449935	134.244284	146.607234	125.450226	103.255256	99.664342	123.325847	118.870381	106.461563	143.296129	145.127650	120.312109	170.448583	163.060286	168.634470	185.920078	204.294397	224.593418	277.803567	238.300082	267.312539	288.477720	257.770732	209.887355	226.893181	180.330238	
2265.699099	2960.027976	3407.911892	3512.220814	4024.340290	8105.011593	42654.073113	115036.853844	29811.842379	13714.184793	5609.821331	3655.452424	2211.990612	2130.663342	1853.277254	1666.088120	1376.277891	980.251717	952.629250	981.647172	1114.218455	1305.489494	981.196573	786.453134	804.761469	1008.643728	997.873514	818.736902	690.330552	788.900474	805.116526	830.222313	819.161736	792.381246	910.379978	859.612435	829.211398	840.803138	729.875844	790.514092	699.542820	704.672181	612.482079	467.559831	531.129129	463.637210	382.203024	376.099028	418.085485	391.004756	395.013323	389.845097	332.619156	383.586624	341.451060	362.580963	424.921243	460.055874	436.316932	424.115789	390.657460	353.728150	313.594237	307.726377	337.671715	302.206921	404.431364	466.352651	625.885922	532.608259	426.391077	448.518271	394.796268	428.002206	363.132498	416.418231	362.940913	380.142082	340.359024	340.651645	471.491681	500.973395	511.219026	577.021833	455.468890	403.042922	379.363056	433.930473	385.119751	317.333123	287.474019	273.859879	300.174645	279.294658	285.202332	408.050939	285.545682	292.027148	315.823529	301.985959	298.806824	270.484512	281.268162	293.331568	228.534323	261.046034	219.057327	239.101259	299.050744	269.907616	229.686268	286.478299	229.657170	260.809349	300.805613	194.087507	238.127567	241.628111	240.180816	210.255482	227.440782	278.792632	242.242982	276.352388	223.348503	251.474847	242.403825	211.558057	231.312931	240.351574	269.332497	282.847429	203.441720	216.876105	228.092379	195.628836	182.872019	199.531738	180.545711	161.310353	191.425244	189.047274	155.919671	180.083933	188.928895	238.913837	240.715461	182.203821	185.673106	157.941359	179.992499	179.852095	186.113680	222.465823	223.192499	199.965156	199.894144	212.026219	194.244720	176.557686	181.695578	167.797090	160.229584	176.838183	165.047709	138.944780	148.725504	140.077495	184.189801	172.200771	119.172373	125.570116	92.760731	146.287765	102.642151	128.282674	138.902318	130.474787	142.840182	180.242412	165.160000	164.279230	188.524327	167.540820	251.401217	296.897061	262.690293	270.413889	291.817048	238.111438	198.457879	204.891432	156.901190	
3268.957730	3974.005658	2590.025326	2991.195753	3368.526630	7618.418564	25164.092140	29811.842379	107149.292832	32812.865618	6178.373385	4318.907060	2251.525223	2212.979446	2606.491875	1961.325141	1762.727632	858.534169	922.480730	779.328562	1055.575574	1820.802343	880.319259	662.765437	546.398982	1078.965724	1097.939031	655.630875	492.529401	592.444061	637.047517	955.622310	1097.844726	907.159471	1164.852760	1257.945629	970.037214	947.452924	1040.871794	989.449910	789.914785	648.601705	585.872676	412.992462	342.949130	316.833940	253.991889	235.275717	327.046720	320.308029	359.525477	424.312032	338.775129	270.145623	308.585028	262.880411	307.692066	458.879121	538.182323	354.052896	316.407781	270.663512	206.183994	299.530381	299.309089	276.535566	278.982019	381.673266	507.825303	663.756951	645.839317	617.052748	608.719016	645.163889	579.548360	649.144923	615.965500	649.344196	588.966913	594.305021	640.075249	567.803926	471.710400	424.425703	482.763609	550.321311	474.813860	416.148707	314.952932	404.214983	427.809753	420.180123	364.391516	394.416753	365.967127	441.530130	381.902905	359.662363	447.975666	409.472632	333.475978	346.559188	346.570960	326.516559	318.089223	302.777872	277.189829	296.700585	241.348463	255.137943	201.134556	230.736201	252.970171	218.712690	208.391028	227.596852	253.353038	174.321992	199.791524	199.186535	201.963544	189.723814	209.248472	280.031720	312.367489	266.667688	270.092900	299.244508	285.676901	283.162833	277.951801	289.011277	300.352718	321.047640	300.376426	237.242660	299.876230	274.370616	258.503531	276.101925	243.777585	213.028075	234.154646	253.069104	261.726005	246.067773	221.524005	231.242185	253.327970	232.679611	185.462731	166.383625	175.938215	157.071422	164.477967	176.427414	238.121286	191.204170	173.250426	141.667669	127.168095	128.049133	106.874374	149.079753	157.638151	176.812658	153.910674	121.197036	111.957993	135.527549	148.427973	152.690335	120.386852	120.485142	113.229493	165.263808	133.154261	189.402047	190.914791	193.717020	170.968177	165.342716	198.573471	172.256111	159.790526	219.155980	311.043176	405.428332	227.784704	186.352098	157.646233	174.137364	120.570220	
1814.321926	2275.723215	2535.965781	3015.143524	3723.253124	6868.474131	14146.664299	13714.184793	32812.865618	97289.013440	26751.723185	12296.087440	4853.562287	4009.789787	3342.825322	2634.703533	2352.469608	1374.299185	1396.231269	1095.482074	1368.285940	1564.375361	1194.789037	928.310687	849.015087	1308.827214	1248.790475	904.171935	639.296361	729.489227	743.537356	915.567277	866.841604	916.367526	1117.276447	1060.550245	1053.179380	900.707834	863.811153	862.700179	881.716604	818.655100	663.160817	571.998479	524.575979	456.983315	361.008404	355.489655	404.871503	451.297269	513.128374	481.178550	508.236745	377.148912	406.596555	402.207341	435.902545	572.187565	589.760060	450.554426	397.401364	371.344999	359.269686	362.168009	365.138782	408.862976	433.603710	520.753461	723.272392	639.110500	493.269548	515.393637	448.802809	452.328212	451.040563	472.287699	426.590695	438.266546	421.283851	477.057826	450.113322	520.677128	579.289557	579.856480	494.305599	515.275158	458.912368	446.506981	397.050228	360.938542	374.411045	345.074113	327.059983	392.270002	352.458751	405.641329	338.235728	342.633529	352.939508	360.667447	334.427748	364.674536	330.183170	361.110774	324.723165	298.950264	281.882441	314.116004	353.268209	348.492633	305.090595	304.744073	255.642123	290.701906	255.518190	289.776750	330.288264	269.965862	229.661374	261.893613	252.413529	264.326418	315.196007	328.445527	305.479435	279.668302	235.270085	258.326466	220.543414	262.425700	285.392473	262.487457	232.793842	266.274910	255.109330	216.743625	236.495068	277.408480	235.537663	202.239701	201.821348	212.993561	225.204860	215.818088	252.501721	249.153822	265.975044	203.555945	167.313519	160.402906	192.274347	195.479059	214.503838	232.240434	246.676979	226.663013	229.728928	234.330456	244.620395	235.282331	188.054790	206.848585	178.095098	204.297698	190.834878	184.393920	172.385663	173.110572	156.312409	155.547257	127.826910	114.988510	103.473684	132.836670	125.420193	150.957289	163.002202	169.305521	186.734210	194.903783	188.162093	202.113224	206.813854	207.834580	246.756902	299.344909	278.399652	234.350280	302.596641	274.645356	225.700991	204.891963	142.874887	
