281267.121326	41092.239600	6626.395100	5043.256571	2227.848494	2832.966562	2972.327245	3244.235432	2448.327648	2308.761677	2853.754508	2240.183158	1605.216414	1335.076709	1215.098841	1321.432435	1743.352900	2500.515714	2260.657599	2088.727936	1364.814576	912.261409	874.725968	1192.407203	1168.923421	914.098476	1432.883213	1514.175282	1036.066583	1414.461770	1341.083075	1368.767614	1043.065562	908.704921	933.691987	905.944820	721.295918	942.516758	1041.885506	865.241627	725.168865	756.715598	778.024039	736.973900	735.217621	677.420500	798.794611	724.152456	792.061582	359.646974	361.961179	670.458617	531.114008	541.759932	701.336345	690.498601	634.493019	508.346135	575.899849	574.285697	591.705136	646.040512	631.193862	751.708859	727.593127	1385.508880	707.150017	846.622208	861.305953	685.975926	786.684500	797.507987	637.187591	575.467719	613.994498	679.916926	700.377703	798.962828	863.644279	932.928343	754.257878	982.662900	946.319129	905.913738	1174.476734	946.163189	630.038911	638.740745	1019.166914	626.485295	601.291432	919.128690	1016.138545	778.139402	843.906912	989.217888	1402.013202	1410.090394	1410.674349	1119.643369	826.876455	782.886485	932.041711	1160.459977	1326.823741	1402.708646	1280.890968	1551.022300	1438.898276	1356.556340	1545.775877	1380.804330	1918.392665	2171.144340	
41092.239600	222674.422888	63276.752997	14237.774635	6919.888196	4855.330922	4674.348000	4244.895442	4091.639948	2951.412650	2083.510484	2375.278314	2034.788312	1845.757547	1529.916269	2018.153590	1952.881216	1188.397049	684.260593	1087.380397	1835.040038	1903.145880	1634.148822	1218.354048	799.109483	1560.247963	1563.287089	1091.671290	1420.235447	1177.965285	935.153641	820.883785	1010.203772	1017.295694	1212.815272	1528.288151	1733.513698	1566.287907	1296.488399	900.873744	283.301859	262.904855	346.080241	277.332721	145.083304	169.250548	220.725098	254.505615	224.983043	80.116562	52.173702	119.173936	134.677056	140.018450	167.242504	433.227396	179.969653	113.343469	99.689582	109.738497	203.421556	374.658360	324.426217	210.664850	538.746098	468.398091	989.934382	1365.148868	650.835297	380.181595	340.789607	424.316951	585.829472	861.698688	834.660173	690.575834	824.498636	836.240129	743.935270	788.734865	1005.138904	409.120974	373.737116	753.561395	501.824784	761.280916	1093.351651	1260.190340	682.616050	871.711112	862.928691	715.100091	1113.379140	1415.436581	1382.440878	1820.570033	1216.804692	899.627017	731.696751	497.874196	504.401007	533.552802	343.925972	289.329559	905.543208	760.410684	1329.228828	904.679923	572.633417	253.381036	724.705946	665.172295	1141.814233	1817.627832	
6626.395100	63276.752997	221665.588728	55959.758167	14587.791527	7279.369288	5884.776568	5021.257254	4689.184207	2946.719712	1749.404340	2168.119485	1987.477173	1899.700840	1432.083428	1937.209175	1422.764754	673.286838	428.529785	622.190182	1491.829811	1858.167632	1586.129572	1086.586765	706.022172	1424.268887	1359.078636	882.611993	1287.387790	951.969474	720.330398	623.457407	893.495522	1005.383214	1152.905748	1468.127655	1837.981663	1415.203953	1041.035252	602.733747	174.789506	145.728910	195.003090	159.438052	103.962437	87.113415	148.618504	105.959815	120.276740	62.378927	40.622556	86.161290	64.277068	57.851886	69.597871	241.583274	110.897551	60.070801	52.921719	67.851499	133.742195	192.076523	211.111038	111.272632	319.694120	222.062989	650.784354	940.654423	376.425812	231.669706	211.065525	277.866835	387.479492	728.857427	695.540262	526.403740	733.539854	686.525762	604.818047	625.811375	730.199762	221.863064	224.857854	470.174271	323.063445	517.864986	1036.191017	1331.809746	514.472272	814.319564	894.965575	589.789871	916.820771	1286.947339	1260.673939	1568.585914	839.586192	575.290710	430.242682	284.759161	321.086448	346.187793	208.158273	183.786340	517.630592	448.528321	822.770621	499.577917	285.209244	98.641508	384.633013	363.917771	559.316591	862.575682	
5043.256571	14237.774635	55959.758167	213608.658015	59862.107272	15146.351595	9562.095443	7274.507718	5645.092300	3451.227059	2475.023634	2676.972371	2138.619062	1756.614375	1310.467842	1798.355332	1423.296788	711.286718	466.465793	619.725954	1309.195086	1553.036063	1534.093978	983.530226	605.334992	1224.651529	1374.776304	1047.840351	1252.620589	1015.877939	777.272178	749.009094	894.333132	978.540987	1144.543319	1508.324180	1528.451622	1394.821779	1025.374431	502.950535	156.554362	142.046569	198.139484	134.268911	125.587139	103.775657	121.067445	133.917111	148.576895	52.590849	44.033580	68.650157	83.791353	70.606404	93.017989	219.695101	129.821242	93.660176	87.414078	72.640892	113.644123	188.040116	197.220565	140.966910	302.582227	227.336595	604.117623	839.972777	363.617269	205.235627	168.934900	231.727015	397.816093	638.801129	677.730684	614.079873	692.499017	679.938138	602.371057	650.815598	691.696518	277.477875	264.448722	420.325144	311.280597	513.138581	890.014784	1117.169867	677.207815	824.187226	805.616008	736.432744	923.334223	1183.456403	1238.934354	1315.501730	791.933767	589.459843	474.252804	303.160069	236.949601	302.641517	156.219962	189.510134	424.155575	379.348772	677.221438	413.118814	270.922825	123.330686	276.319791	259.603403	403.399905	558.772644	
2227.848494	6919.888196	14587.791527	59862.107272	217952.881409	71633.292600	14193.658086	7139.542697	5676.737578	3045.851677	1807.331736	2100.352907	1820.702047	1806.309025	1411.325034	1527.718418	1122.574001	602.745419	397.595774	520.298856	1132.679339	1482.787713	1360.806074	908.538392	673.969850	1185.522593	1056.004405	681.308876	1062.881952	810.484612	583.275479	499.187129	686.414021	873.754636	912.834787	1100.451124	1326.534893	996.116194	688.956229	423.924473	117.798354	162.165877	180.547928	149.903882	98.088899	73.702790	109.132408	137.733959	123.200977	41.075691	35.665881	56.736059	61.966878	49.664194	78.846054	163.647183	83.716626	42.192875	45.358034	45.230903	97.082229	146.094345	141.028493	86.840347	227.694928	166.847061	528.866050	597.162514	308.685839	191.833999	169.624005	211.994683	270.433905	517.574562	498.179766	467.124970	515.381109	453.118883	424.645386	414.812345	493.987785	157.381471	142.259390	373.559131	276.003714	344.612710	734.582139	969.835534	388.566549	670.464985	631.563844	433.828440	614.028956	899.538104	838.522183	1015.815725	586.264771	371.224296	303.422283	217.224823	203.690887	273.210536	142.350177	150.981180	316.943738	311.758241	519.497343	301.656641	177.852073	94.853631	225.417504	248.875419	353.225798	532.695475	
2832.966562	4855.330922	7279.369288	15146.351595	71633.292600	205247.288846	57760.548687	13646.891614	7957.646655	4104.356544	2546.690344	2641.956257	2458.602273	2525.188586	1970.468981	1991.304935	1339.338632	776.842374	647.047057	751.149507	1129.402292	1510.238035	1507.084206	1644.921982	1465.696156	1639.753305	1157.103734	822.434848	1143.281026	920.172802	654.714115	527.532510	847.989475	930.622807	997.705318	1200.714158	1268.226805	906.706339	795.500964	534.996145	216.409081	187.521554	294.268649	197.189220	157.866051	138.525800	185.687711	216.145092	184.405593	104.380991	104.228704	100.554151	88.857730	92.933495	80.145011	231.749999	129.493646	62.382525	65.222117	49.340166	104.320569	165.917998	181.032947	109.419269	295.409400	241.054704	582.987479	626.079706	354.698007	340.995211	300.984883	330.926788	359.695436	549.466930	560.059442	626.662612	699.793097	528.090557	454.996587	483.350537	535.845449	218.981170	225.757833	516.380630	533.920140	486.085335	701.252866	886.377342	488.964995	692.427274	649.472135	550.750365	699.798757	1020.660375	926.344256	938.479002	610.821330	481.692963	380.853258	340.787312	395.873123	441.734967	264.185683	210.060056	366.352514	344.692082	481.186991	331.395570	234.746925	144.624459	357.963408	423.295708	507.917391	519.725580	
2972.327245	4674.348000	5884.776568	9562.095443	14193.658086	57760.548687	202448.472726	55519.479345	17754.584761	7884.798247	4488.946684	4774.056486	3441.866089	2643.700405	2035.661547	2243.364201	1936.634071	1028.221042	646.922517	815.216503	1408.432029	1594.974527	1671.078717	1273.823535	792.690136	1355.242254	1465.804140	1070.518064	1298.451478	1196.806581	927.463247	847.549976	984.137501	1129.707863	1194.052433	1418.542273	1308.589819	1258.070112	1092.945166	516.821837	162.930405	151.121718	226.330837	189.744915	99.052759	133.819952	168.689423	142.101665	186.738028	36.599397	76.269914	83.996003	82.820898	60.343573	90.627234	236.982249	124.538652	80.999780	81.618716	62.516919	141.369843	213.098781	233.511572	174.097736	364.744019	289.645444	591.672179	752.972508	431.404096	235.005297	193.947077	281.539326	489.872462	647.753632	703.677796	698.012878	728.741896	709.203221	655.131770	654.059579	762.591974	293.794509	315.080267	501.217530	379.865912	543.776633	861.744032	1005.106038	796.706374	829.251231	876.994428	807.316382	1008.592945	1131.161367	1105.625547	1145.825131	756.830007	609.435472	548.905254	351.461898	277.902576	302.166114	169.880181	215.917034	414.944101	412.874526	585.041843	373.750750	213.816696	130.082369	291.955792	324.946153	436.787176	446.051056	
3244.235432	4244.895442	5021.257254	7274.507718	7139.542697	13646.891614	55519.479345	196987.825808	56976.532555	14858.908013	8547.872384	7478.036453	4189.112250	2852.722697	2187.920918	2505.871454	2127.295179	1244.582970	765.642983	950.786251	1490.768173	1543.379384	1550.377292	1099.753126	661.014226	1163.718048	1699.229957	1521.678953	1311.681132	1396.909433	1299.720157	1287.708994	1177.177230	1303.122757	1374.934807	1569.755929	1294.516483	1359.716470	1195.832460	468.879619	170.204666	187.769358	239.531656	205.696052	161.653804	138.007208	181.702180	175.944555	197.157095	110.772196	86.564806	108.280321	119.365130	93.753465	115.883701	231.372085	179.630824	102.406500	119.337311	99.962376	172.545018	269.466042	302.519897	252.729515	403.705792	357.937914	568.940162	844.391100	341.127020	207.973683	205.186518	279.499495	477.149301	627.103818	805.676685	735.364366	775.684130	748.140605	794.967984	793.345120	766.245172	428.598227	414.960370	489.984268	377.054432	610.010897	878.719990	1093.165399	1077.133695	906.117818	824.609490	977.771854	1103.934951	1156.727785	1221.328983	1220.959539	972.797514	772.538843	670.315129	365.190534	239.059703	249.587389	186.247325	210.707046	458.697064	441.316908	609.298145	423.293115	281.572847	145.694551	283.534640	261.376943	349.276798	420.007389	
2448.327648	4091.639948	4689.184207	5645.092300	5676.737578	7957.646655	17754.584761	56976.532555	201984.564078	45021.691571	10998.028460	10093.155517	5773.160037	3889.906053	2887.079286	3288.539283	2452.245593	1296.092610	650.014239	943.882138	1755.291984	2052.536861	1989.481175	1278.625748	724.959630	1420.207152	1716.309537	1251.017499	1504.371737	1445.278054	1064.400492	1000.465747	1115.075616	1354.561453	1428.533427	1681.936968	1650.410020	1530.288183	1288.827454	624.679906	188.097019	161.642458	234.229871	189.516409	125.023559	118.816929	168.921498	187.343556	172.799855	72.213579	37.621681	82.865464	94.545716	75.009542	98.764035	266.473286	159.337215	63.725351	78.186255	62.839165	136.541201	262.550421	300.074276	166.029328	424.465285	314.420550	668.072735	926.897460	412.325361	214.555773	182.028387	262.664502	496.176609	759.489850	799.144905	755.651626	895.031739	889.425493	773.781557	817.653023	842.089988	357.877804	309.308233	572.666902	374.753128	586.100057	1069.905752	1280.183463	856.327704	1047.090429	1084.948978	893.815922	1168.249942	1394.121325	1292.670234	1406.999165	908.522354	671.405515	566.572573	350.190085	293.069898	296.297923	171.468687	174.191165	451.045456	406.163591	707.678697	389.106250	254.806654	110.930647	311.355457	302.377900	405.917100	611.553134	
2308.761677	2951.412650	2946.719712	3451.227059	3045.851677	4104.356544	7884.798247	14858.908013	45021.691571	197997.861065	59770.060562	25956.527299	8226.274610	4492.198558	3035.846113	3403.974138	3035.853170	1523.240941	828.913070	1029.285596	1763.093224	1808.279520	1848.476490	1126.503156	632.874765	1208.995836	1628.416480	1425.020320	1487.389691	1455.121256	1263.428276	1149.191983	1184.692583	1337.508309	1365.131512	1412.442697	1284.570093	1400.520402	1308.932418	525.280560	185.465485	185.262050	255.162972	179.930628	161.091392	142.606941	179.986711	171.941858	215.339090	57.309964	74.643068	126.351145	101.896858	100.395945	135.103873	320.043175	207.580671	123.423565	89.138971	93.506747	198.340237	373.697425	400.561269	289.653161	544.110159	365.859148	655.203084	800.200074	390.602866	190.651768	200.070174	325.711191	525.333679	731.704491	811.987940	727.168857	774.100032	837.465398	782.746739	829.046270	843.672649	487.312443	408.614406	581.787251	376.760150	675.150964	929.358801	1122.020183	936.957671	994.586370	969.007200	991.966790	1118.295097	1160.164839	1115.428237	1105.243998	825.491312	736.521294	724.013332	361.120548	253.217996	270.705214	165.295598	203.412005	488.800691	469.313953	601.512643	393.915422	280.551135	139.175365	268.816074	249.255013	329.054588	483.548388	
