226313.004694	53939.735278	13208.246829	10610.364211	7020.692051	5218.017956	3414.805741	2502.528836	2372.691563	2501.080713	1107.324155	554.654440	446.784112	436.907966	355.114124	377.547078	354.784409	675.836067	640.555630	409.495060	468.538751	589.410064	689.557828	866.469834	673.986046	415.211161	338.105077	344.895691	593.337691	676.897538	943.401811	822.957640	803.125711	258.194837	497.457559	353.212853	342.972353	684.314601	523.521962	524.281182	347.176281	485.542001	461.630730	565.184096	732.430281	363.412987	514.224888	645.373824	351.552192	469.760558	427.336678	193.374765	196.330882	252.222191	570.613350	457.233510	715.815789	1040.942425	842.683327	1030.321686	1061.866617	1378.879671	1071.932116	437.805863	206.404820	120.232727	256.455232	184.814998	94.635499	124.358373	75.765098	209.349793	343.923294	231.186092	188.025177	221.102072	179.835294	108.673734	167.513002	323.294868	203.407994	87.079127	85.819705	67.905994	65.226023	181.722603	168.401014	95.346352	66.547849	67.561955	102.147705	156.873330	341.185166	450.750769	343.885371	223.946689	196.333188	52.792184	33.771528	45.624256	50.862452	64.356373	57.968170	67.811262	46.635226	43.230793	41.136596	44.671747	61.048341	57.303680	35.507132	105.195158	391.616567	677.351990	812.473346	566.387452	364.036465	457.605008	444.889726	446.374915	290.334918	170.825896	298.336981	155.642231	149.804231	117.095815	70.407380	112.694046	225.344745	243.983467	134.523582	54.942190	68.045907	71.880531	73.689024	102.640403	76.509208	79.337194	67.934990	72.079739	134.975894	184.515914	246.474836	99.261234	120.410148	72.351739	161.114333	249.451234	414.319321	418.694921	519.783611	274.925439	256.080764	414.979276	721.040914	696.638097	1563.447369	1657.913613	3392.022095	4947.865664	
53939.735278	161505.893859	59200.869118	23182.719393	10141.621913	6425.781087	4341.917579	2525.880155	2652.485263	2424.672833	1612.473909	1025.175569	906.169759	747.774510	717.635395	646.016140	669.714545	801.443370	676.088018	487.007835	486.271358	587.554632	498.684361	567.799729	537.102388	451.702159	487.985115	493.198506	510.098536	580.972615	877.667830	883.522175	789.493658	416.145577	535.642665	589.409228	468.859408	651.739746	667.332551	584.618089	498.667498	479.668836	483.740869	486.099897	555.091525	438.618617	501.712559	518.948332	354.976719	420.520322	459.929851	343.041380	387.569133	393.080514	545.684281	646.024263	754.590971	1005.987111	793.449668	836.314898	916.785226	1192.117754	1192.144028	1012.121038	366.044595	318.990441	324.391090	326.889467	174.383204	224.141952	183.676221	360.178073	329.327150	214.766844	192.531258	205.717663	208.108024	151.054973	203.270529	296.852321	243.077415	127.362886	108.979335	89.367049	99.608009	193.878710	141.208323	114.183888	113.869201	81.131737	113.146980	145.761776	273.847167	323.668104	248.384378	212.456435	147.915330	72.195720	81.109042	68.682893	55.780879	69.465254	73.151606	57.131380	69.987727	51.111204	51.771464	63.131699	71.356469	60.639890	100.323516	138.189850	328.684018	549.889594	567.193831	420.737208	375.746499	335.712408	306.573487	254.581569	233.006846	181.748492	214.155537	159.912313	132.548029	114.156174	92.760574	129.925264	166.824798	175.106885	116.560272	79.798405	55.733826	74.978754	66.227393	95.799408	78.939472	80.404198	75.821645	92.939627	109.784217	166.741589	165.786609	113.443422	131.484677	124.895098	199.192503	294.725878	340.406546	365.596610	428.896098	373.935342	420.849104	588.504437	831.952748	1230.854440	1594.604655	1402.887942	2170.728328	2506.649721	
13208.246829	59200.869118	154718.420092	62487.351852	13233.943341	7347.480928	4077.678867	2810.431016	3005.706828	2460.052477	2062.445571	1423.621370	1130.669142	1001.659966	937.811721	874.041950	878.056185	898.248332	766.527400	674.943174	551.819864	546.476832	425.861460	520.696587	538.648322	514.663754	609.801422	574.591377	539.211153	517.977983	974.635094	886.910293	714.957594	519.751009	597.476197	696.692722	694.741602	647.884172	760.708099	657.962787	711.403875	636.287210	494.574651	482.073957	580.478552	624.422453	546.310061	461.317858	467.638607	499.613902	514.856293	526.941181	512.724934	526.427082	596.585799	816.164918	910.787992	890.161334	817.475832	735.563724	606.302339	917.496704	980.620068	997.615287	499.096857	375.298668	456.103620	421.262433	278.074902	264.996782	178.496864	418.653362	325.842384	201.248230	193.295551	233.344267	226.980146	210.936327	264.434203	277.168587	253.094115	195.957382	146.572939	134.258907	141.719138	157.433215	145.099322	115.127178	130.677485	125.382686	161.358085	201.228514	256.434311	248.769192	229.080280	197.483262	154.858899	90.795195	73.119441	82.264166	73.619882	69.764453	61.857561	50.361190	90.480419	43.934644	70.174945	83.475688	74.732751	84.119613	137.123880	214.737350	287.715461	435.212030	468.172703	357.218523	376.536383	286.400443	276.357801	232.096137	233.160825	184.555352	209.626902	146.672549	98.221438	122.750383	115.678481	109.706578	159.732200	123.977909	122.322867	64.212225	70.536854	110.156021	116.024859	119.958243	107.992879	118.875944	103.561583	101.427627	147.186131	157.865726	193.345233	156.094395	162.457487	165.441859	282.726817	381.575678	344.507687	424.707421	439.090832	534.701397	651.603571	695.493881	923.589904	1490.410753	1278.632627	1043.080583	1379.807727	1799.321976	
10610.364211	23182.719393	62487.351852	169688.687676	38341.080550	14178.613293	5238.077452	3675.915472	3391.973508	3085.139988	1351.208392	669.282533	491.918310	456.019739	383.506725	374.907287	371.711258	630.251151	539.216454	417.542245	406.076856	514.945462	551.766454	675.091181	576.381779	381.686821	331.892179	330.991535	547.032937	578.854882	1069.349844	917.407249	833.800414	313.760235	483.796502	427.200990	400.315476	613.790367	573.104289	551.238313	364.400648	531.147279	478.510294	546.649314	632.530224	451.221617	483.716695	503.177582	366.640249	457.177489	390.457732	227.653911	213.120481	249.482852	474.965898	537.585459	874.302191	1284.646771	977.796097	1137.614504	1074.800500	1345.250822	1041.919342	421.757254	226.366509	103.026418	181.105688	172.361599	89.537781	97.368409	51.883080	141.305020	243.386541	188.736359	161.008910	163.702021	149.706430	124.552354	175.075003	267.117089	194.195993	99.779049	81.804108	56.834867	77.181551	155.419750	124.093386	89.282818	50.033930	68.839728	114.301687	132.898505	295.382367	362.675548	271.078463	213.690829	145.520575	50.982870	44.241732	38.185856	43.860039	55.060940	49.730198	52.389766	50.859881	28.696556	61.481869	48.243408	37.160189	49.026916	63.398802	102.465643	353.034462	649.202654	660.970577	510.150910	365.003816	390.583020	370.748200	344.276469	237.901954	148.127369	227.469045	146.056864	115.673842	105.721900	59.910578	124.106384	183.058204	157.529849	107.512075	52.882326	50.117733	71.620728	76.442322	54.980041	79.154928	69.807619	60.412832	64.040643	96.477990	159.461220	165.032437	90.074121	114.679495	93.672247	170.024332	270.483488	382.990050	425.288646	493.167857	332.288847	343.250879	490.517124	792.351029	950.944655	1417.533436	1217.152698	1738.560290	1438.364368	
7020.692051	10141.621913	13233.943341	38341.080550	183415.609991	63290.210466	9743.221570	4626.787934	3902.766894	3206.159087	1099.802018	495.978685	416.806856	355.634052	301.764331	312.871503	288.440907	539.236843	561.074523	365.298978	377.293785	540.660318	678.066162	800.116072	609.069847	366.208448	295.539881	272.450292	562.800232	636.785486	1046.086085	854.990604	743.160614	274.831493	434.636624	360.721255	279.805449	662.131637	513.189906	475.909225	293.149412	454.793228	435.091634	542.669066	709.726733	358.407628	497.558304	571.389365	322.612418	414.882230	358.078267	170.548811	145.991427	191.333952	446.355360	394.763823	735.123308	1353.961746	1018.107649	1415.903910	1549.972263	1761.391266	968.332395	346.347446	131.317580	95.070755	184.830071	109.603071	60.731955	55.510563	31.770024	99.678584	281.160311	201.908635	151.397215	148.269665	108.816024	91.220830	109.035554	254.653397	178.370617	69.811774	62.675876	47.837200	53.946999	158.480196	113.136494	60.960958	53.066839	56.003587	72.722730	111.185166	319.386694	433.361115	252.654602	198.554399	130.658209	41.208803	32.509116	33.942603	41.233708	42.218234	32.085726	44.511399	48.236180	23.378420	42.014873	41.210129	35.838536	36.416880	39.306817	77.802177	347.722530	800.102509	880.679782	634.514537	396.344337	412.113979	433.462251	357.918019	253.789450	126.354808	247.451935	120.956536	127.496851	94.412972	60.621405	105.055704	176.438308	191.315590	122.233181	40.547772	40.174735	61.047764	57.446919	66.280752	59.797370	57.237823	56.795322	58.310363	92.705789	166.259205	198.242994	99.280585	69.903513	81.345708	110.779802	227.748850	343.031230	337.330052	458.598818	209.055373	204.265110	277.882116	613.938111	554.672939	1310.808962	1245.967614	1607.875956	978.382759	
5218.017956	6425.781087	7347.480928	14178.613293	63290.210466	178924.070964	33492.197842	8797.623660	6139.604873	4264.207316	1480.194926	582.152711	509.440033	464.159558	400.584853	355.695536	334.916421	640.795813	631.939845	368.367197	456.269490	679.763192	800.573980	928.532340	685.532875	433.207305	366.826521	356.518601	649.135915	775.973089	1194.907476	1031.879233	901.599469	348.601809	574.890692	406.600601	366.019491	749.021572	582.458006	576.362947	354.816740	579.489667	530.627649	700.898294	862.604463	479.799159	546.633867	612.386141	384.106040	468.132496	447.355423	187.260949	209.712097	236.173522	504.127881	467.916804	876.706729	1504.626948	1388.660173	1734.718537	1560.964618	1917.850893	1156.603711	440.874257	241.233324	133.064456	244.466615	163.631370	81.682218	68.630217	66.699706	137.333838	319.511068	224.794344	192.605379	219.052655	166.659244	130.836259	156.452791	285.779861	205.964505	81.314354	62.329795	63.367812	64.252842	172.130690	154.213910	53.022246	56.797964	72.063297	87.090990	166.734393	400.211966	541.597101	373.987697	220.241649	154.181649	57.677326	44.079026	32.780031	44.776694	48.472399	60.345581	39.147821	56.108857	36.089647	38.413290	30.700210	44.338659	43.160401	56.161388	96.600165	421.899000	877.809306	943.356238	739.558785	528.790407	528.254617	505.264325	474.985725	294.918429	159.463733	282.903649	169.904103	125.413590	98.214986	62.499572	109.131065	243.893112	218.549366	125.373044	58.525627	63.258758	66.293264	67.339003	77.528320	68.945104	56.144149	75.038444	63.357682	124.983983	171.202463	242.411595	99.158412	82.426408	86.485543	139.546264	256.506613	408.980572	449.145504	520.340633	260.279184	265.697581	364.845780	711.901775	679.966970	1278.862787	1140.975033	1435.954564	993.499003	
3414.805741	4341.917579	4077.678867	5238.077452	9743.221570	33492.197842	190122.197791	44749.694697	12746.394937	6133.948408	2362.847150	1099.998314	918.214192	838.127683	643.608790	634.648143	579.856532	924.338094	903.926772	604.250864	907.079743	1124.152134	1156.286647	1293.369243	946.780802	647.892898	582.904517	595.440418	873.595425	959.654600	1200.600127	1000.541407	1132.660033	367.919008	750.538363	540.381662	397.058674	813.133901	799.918230	623.645417	353.597771	623.386618	579.625169	766.626223	949.167402	512.741708	619.670677	781.558440	402.408695	582.661091	537.158579	243.974335	239.314080	244.414541	768.869486	525.734419	906.368851	1412.994395	1062.392176	1624.178261	1783.167349	2027.536642	1510.038533	1287.835325	399.887245	314.683374	375.228704	290.228171	207.722984	207.965872	162.645152	648.872655	566.920877	437.443088	295.585410	295.674563	275.547613	162.629154	216.024751	414.447189	297.249335	108.890781	84.438478	84.448382	94.318472	253.086407	211.646866	79.943410	87.251366	91.689073	113.010143	200.951659	488.054584	693.424684	415.323333	285.945452	186.909832	79.360454	71.736594	70.705425	77.811120	65.212928	71.982355	58.402010	93.207700	66.761259	72.973769	59.842268	67.785853	75.693657	79.026875	114.455346	443.110740	890.748737	1001.616848	860.585165	819.300406	621.266742	593.071719	495.542382	284.353320	213.032701	377.724452	228.121688	205.399562	136.639311	92.684112	125.570419	336.913597	367.535040	180.367182	62.632627	65.380861	75.252749	88.736109	75.218987	96.909389	79.509695	87.297446	70.430549	191.734458	246.681566	301.671518	126.767801	118.331334	92.052508	180.080711	314.102798	467.875627	447.268296	494.675759	270.351643	221.060451	381.623771	620.853789	526.731342	952.110693	973.937586	1042.940917	826.572857	
2502.528836	2525.880155	2810.431016	3675.915472	4626.787934	8797.623660	44749.694697	169467.133962	53023.085366	13107.485293	4321.117237	1226.053904	988.278675	943.171132	638.442893	597.862939	623.783017	1235.420485	1216.132099	857.775524	1064.538309	1194.399542	1296.316832	1458.477071	1205.746827	760.755787	592.003017	578.649500	1044.066822	1176.951965	1321.623237	1314.642349	1200.332643	467.483253	795.887299	567.638860	484.200823	909.115774	886.530831	779.643824	514.687934	848.071221	765.853470	868.771743	1097.483598	682.079179	916.838064	991.213621	612.052279	792.210609	662.199112	346.502842	315.585215	317.347810	819.239328	872.313798	1274.291627	1459.413871	1279.474256	1232.393250	1289.119260	1620.428199	1427.641009	722.597965	279.448574	181.210967	394.930506	245.403721	156.604353	153.218815	93.823019	254.327124	582.523980	460.834036	350.090186	397.257404	327.707464	232.992553	303.197968	540.682843	360.057931	165.299613	117.474502	112.780562	120.748484	334.188215	288.939609	130.861770	113.877135	111.410325	156.580414	293.554013	593.788765	777.578563	580.069168	437.088960	302.112675	84.602580	62.356643	74.294837	79.040068	76.778183	77.801573	95.087593	83.794564	70.474370	72.987080	85.445058	63.369463	90.812156	89.146884	192.560682	681.195104	957.987290	907.519314	782.208578	630.771761	644.031324	652.906840	588.493607	388.816883	240.463587	433.413445	242.623306	247.039868	158.101287	134.458095	192.005079	412.717950	386.110381	236.653872	97.953501	97.052335	104.222038	112.269608	127.477644	108.135654	120.622389	108.019271	111.957805	200.517990	317.015337	371.537864	172.467500	144.723258	124.100505	252.582254	390.830920	556.091832	568.242890	529.548074	324.455765	276.160987	390.121000	632.140508	574.814908	700.754996	659.215691	786.381364	686.785062	
2372.691563	2652.485263	3005.706828	3391.973508	3902.766894	6139.604873	12746.394937	53023.085366	158577.057452	37723.775715	8775.481787	2343.644379	1553.770318	1503.016235	1087.144831	1003.636164	1048.608045	1832.835314	1745.960506	1309.949705	1193.484312	1359.592847	1393.481855	1529.517958	1405.379636	927.054890	772.297705	806.631542	1057.556978	1160.423294	1599.341403	1538.749928	1284.962269	667.564200	838.519274	832.435339	724.480853	1026.168936	1062.643786	974.648417	830.341143	913.896319	905.033017	971.021149	1124.859749	1047.518781	1011.564165	1072.364291	894.074286	918.556278	863.967394	569.627018	542.827117	624.707509	901.249720	1254.159794	1623.296681	1618.314640	1468.809684	1203.298998	1241.198054	1771.298778	1594.429201	899.225575	432.534744	288.360041	617.134208	353.868048	205.519859	214.845218	131.880517	309.207367	644.005563	487.457384	433.392826	456.620579	444.301075	366.767146	444.547570	613.496749	459.712997	233.873153	197.462166	167.536458	199.410863	351.336355	303.239836	224.763114	161.505292	217.640984	256.033538	451.507146	653.900431	720.809785	632.760594	519.398687	305.746721	132.972959	94.121730	110.268867	89.816824	94.055120	113.405404	81.420928	129.410386	112.930929	88.060088	112.765280	105.108753	124.031548	161.590001	353.313243	770.889236	1036.217123	830.584440	684.319734	650.721763	544.644208	543.947018	507.709742	434.382838	372.820702	448.818535	281.127177	229.305010	191.123153	200.261331	266.635170	436.673206	394.618615	246.712244	126.924440	129.155574	154.822699	172.802791	184.564598	153.039527	183.746158	176.733890	144.935844	235.393163	370.799404	407.167059	282.693439	233.316347	234.339043	343.227296	512.381468	607.102942	603.550753	586.686800	484.066336	426.366676	515.165511	694.916919	697.309546	741.961866	643.988511	646.610824	645.061322	
2501.080713	2424.672833	2460.052477	3085.139988	3206.159087	4264.207316	6133.948408	13107.485293	37723.775715	161368.280605	34406.264877	4185.386574	2378.086697	2595.980456	1320.375017	1181.114202	1403.327874	3607.805796	2947.620048	1482.279844	1591.558717	1986.550850	1846.398034	1970.495363	1848.253952	1084.661622	712.064663	722.019439	1450.756697	1543.981659	1886.740168	1697.296518	1544.266274	532.253106	942.058971	716.386714	588.051564	1370.273328	1123.813603	1198.571686	675.200066	988.390772	864.226987	892.973754	1196.542845	706.103050	950.960598	1258.770015	874.774134	1166.170993	1155.263515	605.803954	504.711893	647.111437	1365.269193	1373.861886	1801.036311	1714.811575	1177.338913	1276.733263	1384.036238	2704.196313	2983.596109	1420.438538	552.386426	404.753876	695.888750	426.047729	205.513040	274.348841	137.609887	300.980682	1116.557587	754.277961	594.633925	672.410716	598.077758	443.115246	576.302717	948.481114	704.850066	282.789265	233.557860	192.593332	232.458256	577.635034	508.469565	264.048605	177.678818	244.532319	293.493858	582.878776	911.490103	982.488616	851.272213	776.059011	531.411203	149.784648	98.161665	125.532699	103.039180	119.785799	122.496045	116.240176	145.513984	101.949477	117.409556	109.624147	109.814124	135.035785	170.982621	404.171366	1191.795448	1162.624569	912.759332	658.668503	462.199469	518.050518	562.634221	646.124382	559.309479	331.122390	609.515825	337.776325	291.866815	211.131826	161.406029	292.605299	566.771133	534.994026	370.736160	132.989180	131.765687	171.840919	207.356470	216.106933	220.467594	181.330143	168.027570	151.676968	271.787752	480.753753	529.126989	250.501567	246.469605	238.891932	373.718293	566.488249	707.561931	549.198772	631.421084	323.300138	286.289929	467.829357	674.630125	492.826953	675.400088	570.406855	708.804353	558.831319	
