200317.272937	32533.126473	13797.270074	6011.585891	11811.937360	7895.080025	1969.829822	6690.614042	6289.175128	5423.722648	4494.604383	3154.840627	4007.472757	5185.622242	5167.129857	5165.316845	3374.536178	1076.926588	1963.506562	2157.123639	1988.100256	354.843032	419.810854	481.068169	1252.158830	307.725352	650.137265	892.442963	617.992548	492.424257	530.120225	694.352236	1118.985004	910.738967	663.174104	2047.733784	878.106954	400.050695	733.687335	544.316472	277.096865	130.693598	94.705829	91.972361	103.942851	105.320957	123.635870	119.977121	203.222521	100.390400	245.237184	523.723531	1893.740770	1865.433981	1765.662330	1517.344432	872.255520	466.383148	259.879933	512.772141	522.752496	179.332525	262.130437	335.690609	132.585498	230.899504	623.126305	971.925041	995.739901	911.135667	792.078657	435.806837	387.127993	301.040706	152.452162	210.833368	293.649090	107.484700	98.316094	95.338622	337.214411	200.552880	261.780835	414.523073	259.169461	284.406385	152.879644	98.475354	58.428119	20.459438	72.447025	69.137670	71.358121	46.061542	75.501550	60.458597	57.154231	130.094518	131.503065	166.511749	117.691971	113.724059	259.666083	227.465405	105.117864	137.437869	136.489238	148.941179	107.394910	61.545428	53.531191	31.984193	97.950958	166.413004	79.998971	32.951507	65.005595	86.885155	88.601758	157.785252	68.340170	272.369962	147.917791	165.200719	234.046314	101.738707	89.345619	168.991254	206.307460	128.688046	78.694023	75.252954	148.310497	533.074493	745.752574	858.581250	706.241126	442.170003	181.779389	154.908300	58.616691	64.803540	57.372756	132.156965	213.828400	209.664342	178.278236	311.828801	441.888588	322.938466	448.378611	329.759760	228.489675	226.319317	457.893874	565.968054	808.320179	676.308538	339.560460	139.465273	139.246821	501.443681	262.356602	122.818702	309.160641	0.000000	
32533.126473	154388.796599	11648.439883	28190.603146	28504.229928	20062.290752	6336.208288	6551.291205	4236.738870	3494.723083	3325.574021	3159.961704	3039.828547	2983.933881	3026.534922	2724.173945	2746.000300	2088.911891	2040.065946	1901.140606	1931.428668	340.430299	692.267488	697.420881	1381.494581	536.775287	782.278776	906.025844	756.247513	620.615107	832.963387	848.996164	1119.844310	1091.947970	957.705356	1461.882523	1172.539916	696.983983	862.947185	668.426058	386.947749	133.744202	174.449554	144.247824	202.101192	128.736412	113.869561	158.383084	250.915584	212.658711	441.463959	767.654987	1428.961367	1267.725735	1086.998601	1180.973724	1043.572416	603.664769	500.182976	646.834310	737.369578	342.567757	343.964435	469.045361	288.320557	295.361349	782.596348	1008.984369	764.236582	679.877241	671.328560	613.221518	605.116656	429.609745	268.802127	373.647680	468.362632	150.259073	145.111953	182.932467	376.456964	304.833022	299.832108	415.762954	359.441408	384.439903	280.989034	122.091493	67.265918	50.248787	105.646733	67.803480	100.888058	94.273389	121.163812	98.991681	96.505704	208.506857	179.780533	175.351850	172.446886	123.886860	230.220476	265.363297	167.811522	163.021378	233.167340	191.642857	138.358370	82.042341	62.997802	64.438678	137.826280	158.790779	116.951827	109.592110	82.175387	92.778989	141.918056	200.772983	151.183755	227.490848	235.788563	243.575222	271.209106	140.553165	181.229488	170.826815	273.500270	206.944315	147.639930	159.681426	219.121269	438.362139	581.108220	658.966462	612.927205	421.067995	324.528242	181.170417	206.947910	102.237415	93.572139	212.678521	233.407474	271.353085	251.890961	293.264194	447.680965	384.358400	414.618529	313.352832	224.470080	268.447753	321.797189	336.769626	487.788168	489.768623	348.614563	217.054280	223.764933	449.639762	364.366308	246.750195	342.234692	0.000000	
13797.270074	11648.439883	251770.718027	11774.447891	20501.510934	5438.373935	2817.757105	3706.019115	2655.101972	1915.199559	1524.372052	1541.083621	2066.206630	1788.736855	1938.869836	1636.180076	1552.823529	1661.869827	1506.943682	1396.397727	896.944067	501.947879	211.668939	324.048242	1423.332119	237.434698	355.997506	561.074194	660.227027	879.871846	566.844880	650.287509	931.102918	334.261048	814.667226	110.348525	456.295498	746.984005	323.484802	517.419859	195.985508	61.624783	128.608682	135.757267	235.253965	331.073657	139.912597	244.389909	224.977376	204.492328	302.752133	401.056247	902.971660	686.244679	423.628135	1088.305114	435.480185	603.819230	203.603028	603.260204	399.711579	0.000000	143.535507	219.164108	250.067415	130.648773	881.451513	762.922186	784.133988	859.239298	329.947078	362.633115	320.556291	239.535614	69.941582	260.279664	77.884722	130.323340	256.752600	62.244232	148.678779	267.006790	205.092291	479.756509	231.544150	72.055665	273.167889	257.168506	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	233.021915	205.254010	64.678616	0.000000	279.029086	65.732480	121.078346	249.088822	75.996015	154.446807	71.374012	141.392397	149.475598	74.360013	65.107236	0.000000	0.000000	67.865492	207.836724	229.039496	64.664913	0.000000	64.909072	64.124108	196.173052	0.000000	68.238697	339.956924	193.143745	73.795847	311.598393	0.000000	0.000000	0.000000	159.182690	104.021354	74.211777	75.141217	188.815108	646.343604	386.533417	431.828410	184.434956	416.984931	67.079589	250.431513	0.000000	0.000000	60.868040	289.462256	161.319347	348.921711	137.555904	74.552372	500.063453	238.339229	91.700221	88.850668	77.571138	279.397499	280.938710	323.837214	314.222275	555.492275	299.426317	131.521625	221.595101	168.552180	282.758083	61.318169	100.921674	0.000000	
6011.585891	28190.603146	11774.447891	213692.275554	28702.368520	10722.470016	8958.310921	5128.713859	2362.432024	1755.396751	1897.661840	2464.490624	1757.910973	1388.347139	1273.140536	1262.662376	1710.032789	1909.689426	1680.729355	1418.908825	1095.115789	240.332842	831.046805	881.277140	1117.646845	522.945603	749.987682	851.980642	814.879276	547.667882	773.505822	723.907153	686.551163	952.263712	893.598846	686.853921	983.135089	721.815312	673.748230	545.029831	437.910380	218.344180	123.155775	91.000886	174.591521	190.221837	140.679434	171.620511	308.795201	241.513817	369.642493	761.702693	657.161643	582.045766	446.233299	720.828602	792.330718	809.504878	461.429995	627.198085	566.490902	343.329011	364.241743	468.713513	335.250654	369.072635	690.609815	712.310514	442.189202	411.404114	458.138493	576.447876	529.514550	405.237104	241.114010	361.403816	402.745343	262.075239	159.813220	172.854864	213.562374	268.470208	360.060321	344.561408	325.199396	351.902862	202.728984	153.915477	59.359469	53.211042	70.657764	81.165912	103.783141	112.309842	128.306632	137.585981	117.678958	167.931407	180.358969	113.301854	139.133663	149.079782	160.102457	214.452657	164.034744	169.246838	186.079335	113.931532	143.397503	84.246188	81.214162	51.990439	119.414766	168.151775	117.654026	119.028470	124.313958	104.389003	156.546224	155.238247	78.414516	188.814950	160.293989	197.867492	186.491792	198.452028	269.715967	133.998041	213.406857	258.988418	106.597884	208.670336	204.917429	425.520661	240.594058	175.745671	300.245600	319.444078	308.330245	227.822743	165.154904	111.190558	58.287283	166.313570	223.995325	247.254502	237.102556	257.009076	181.967240	387.997517	219.530510	102.100164	170.849021	267.551265	242.124417	175.727170	300.899498	301.432576	279.562605	207.809599	176.833036	201.757125	216.615490	193.770478	357.577895	0.000000	
11811.937360	28504.229928	20501.510934	28702.368520	166326.331663	18066.330922	6274.942860	5098.499203	3180.257072	2730.297425	2804.870433	3272.699395	2760.331117	1961.367282	1900.884773	1826.545820	2350.056486	2595.260566	2163.365926	2110.603982	1766.594990	492.114047	919.026267	1123.295376	1684.504038	656.780701	1037.097023	1058.065882	955.526719	850.310633	1091.631412	1027.476111	1258.444592	1161.623508	1205.839814	1159.142665	1230.229156	1029.569385	903.303471	885.156913	558.138059	278.351918	168.869283	163.995256	181.221090	185.478560	203.307791	225.339960	351.861295	343.690369	614.843111	1130.447174	1191.967945	882.192131	830.657383	943.137427	1212.228899	864.492750	715.284116	793.617967	747.372464	431.092664	510.122519	598.567512	450.934475	562.677504	852.959543	995.074570	741.315617	574.640994	759.607335	881.203143	673.448920	520.009035	359.999496	421.503399	515.422276	266.948309	218.009641	287.688266	390.444541	357.604398	366.242397	464.757942	429.693505	408.725985	303.684400	164.334882	121.546552	77.826296	101.190820	86.751807	116.076911	123.198007	159.103775	141.342092	156.263992	170.566618	214.941989	186.429288	190.777916	185.337064	279.401818	305.545920	229.920154	202.982697	240.756065	278.594374	141.341616	94.338935	99.693353	71.288481	109.159781	173.760712	129.060297	143.624788	120.456538	134.716779	141.957679	207.307394	186.369325	245.211152	250.225450	307.487873	302.766140	157.221616	220.001638	286.628208	264.751577	196.682340	252.054046	265.734965	431.937255	514.865703	521.070974	438.488609	426.222407	413.682489	429.823931	263.062739	146.326602	154.067635	134.269994	271.122047	305.020707	293.216457	339.560731	391.563165	360.696097	417.267578	330.717148	311.107015	290.625053	295.935455	334.456475	309.933456	370.412978	408.457077	450.824521	322.362350	274.153549	333.450926	398.501554	339.230872	452.317635	0.000000	
7895.080025	20062.290752	5438.373935	10722.470016	18066.330922	133710.709122	53826.949219	12573.262718	4928.562268	3503.301938	3824.112297	5013.705185	3546.977033	2331.293420	2188.294981	1896.456541	3262.336242	5264.712333	2596.468606	2210.568939	1893.073291	1132.248641	1465.158075	1608.109195	1742.235615	893.952243	1228.158918	1153.948043	1328.671757	1398.070933	1469.022779	1178.341391	983.742413	989.619551	1094.484309	1006.638406	1146.576649	1177.007375	1003.320680	934.209545	857.084152	549.897763	425.556729	404.177203	358.979009	360.224080	350.411251	360.759314	507.483622	578.855282	874.992387	1473.408912	1078.328025	847.155138	804.515765	926.604515	1177.335606	1128.357348	908.407664	810.464453	792.906877	791.012836	777.296673	690.664778	699.914775	820.191935	897.126719	906.335843	661.846876	515.901722	599.242603	951.520645	789.541630	529.728216	464.023226	496.457817	466.341163	412.857183	364.103825	428.441454	422.919184	476.074638	437.682983	419.083907	529.977187	420.683102	369.259376	254.858996	190.204819	167.047337	174.395204	189.246628	178.699927	189.122474	149.765834	226.957567	192.025111	233.769409	311.233288	249.666213	220.903929	250.983283	289.909825	270.256202	295.954122	316.595036	252.880154	261.468632	234.332900	207.021721	156.742985	146.331098	222.918976	195.008760	153.373034	175.238512	151.798958	185.060981	235.354282	252.513398	282.953460	312.376195	323.553646	308.444294	373.402599	240.609829	292.873917	322.606440	311.545959	260.521593	306.490103	331.515726	515.687627	436.853022	389.473222	350.955108	425.208867	473.756529	509.565657	410.176106	302.559365	243.268195	255.419536	373.281628	345.159986	359.966971	392.420747	435.259646	398.116914	429.572184	328.524990	296.210897	266.326748	317.436866	312.198393	268.559819	264.060583	422.283141	478.007799	412.290423	392.042505	391.387261	459.605672	437.322585	532.299233	0.000000	
1969.829822	6336.208288	2817.757105	8958.310921	6274.942860	53826.949219	200765.245377	5599.823626	2335.454383	1865.307597	2330.394327	3436.264147	2128.935039	1017.883998	1001.201730	917.094649	2031.520408	3838.884369	1643.809442	1647.669677	1010.781363	1336.633211	1595.881083	2031.466950	1028.980685	967.438659	1023.364851	730.324930	1235.621978	1360.636107	1273.027543	938.844048	567.579656	815.032439	1114.386736	364.652577	822.243343	1313.746165	651.243112	822.905679	1054.256341	678.148887	594.166702	511.771955	424.556027	433.371474	471.326274	444.310389	596.684566	846.334920	1068.453014	1417.525978	422.963126	327.106987	455.307847	497.554967	947.735369	1078.394559	1082.168527	624.871342	548.865622	1087.335070	762.136703	761.740541	1046.991479	1085.626987	586.159923	489.537281	385.746849	468.639169	344.035437	958.672355	624.778560	535.390495	603.619503	413.352880	322.342460	472.472110	469.532045	561.152579	283.819011	501.133809	355.319160	189.835258	443.242220	332.894142	304.550970	356.844843	294.335576	236.215654	254.483362	234.282246	210.671676	246.671148	188.770306	215.115648	261.460926	272.979791	223.802543	217.216480	196.170360	201.786056	234.065597	163.519069	322.875248	290.323080	225.394694	178.927154	204.706138	224.039726	215.733580	191.605162	195.595671	193.504803	188.792884	171.478763	216.577967	218.073419	291.614037	198.996117	361.235314	196.323337	266.455467	246.229904	252.424860	343.523952	250.240064	350.174156	186.407866	300.358926	435.711932	508.670099	583.564495	246.247940	167.415763	124.689319	165.682561	283.170732	467.009442	461.989765	338.381247	372.528023	412.047518	341.290986	207.024612	232.844970	417.048513	287.024020	170.061699	361.941308	211.825584	208.093775	326.022064	347.351960	168.249541	76.191007	174.740908	157.426621	345.834249	462.047705	455.004468	221.714329	401.424463	564.607449	417.685777	0.000000	
6690.614042	6551.291205	3706.019115	5128.713859	5098.499203	12573.262718	5599.823626	131556.313101	37572.998835	19499.022201	15576.176859	14121.741298	12096.430897	11904.279981	9442.556442	7508.763303	6096.216688	3644.269469	3143.815983	2876.482065	3040.063447	307.460321	600.732505	693.394115	1887.048863	489.637596	744.313867	1022.848870	724.945485	551.527276	763.866321	871.332527	1469.556811	1091.980672	809.003760	2079.588608	1173.886012	525.493110	923.028044	676.133206	308.122834	132.115538	132.608347	127.505851	133.293551	152.771472	151.405582	104.788051	203.647194	169.794959	256.533748	635.988335	2101.784425	1979.641001	1818.569901	1807.292474	1105.516359	509.584921	353.355908	684.487366	737.775719	232.043078	317.978886	377.379146	178.704030	214.738746	796.790050	991.099457	1013.985683	805.259793	922.941240	469.424678	541.603553	332.573932	205.639785	289.631596	378.476073	159.655046	87.808965	116.921974	355.176355	181.268839	288.939971	496.309293	297.840369	363.391095	199.395288	74.824159	62.017005	38.291311	56.495761	54.580672	55.972029	77.161028	61.851369	92.198431	63.388599	143.224272	170.914901	158.369382	119.899512	136.046453	238.957541	250.700535	119.498694	105.372703	173.961984	183.710520	116.982562	46.029773	54.422829	54.040929	73.555233	151.206360	76.578330	79.944043	68.915664	75.937890	109.481602	172.693839	105.889650	204.070590	170.888148	200.397714	252.895756	91.679524	152.618473	128.568823	199.884977	148.672190	98.490737	116.600661	187.619313	574.066112	662.941994	888.311869	753.151646	476.779513	261.597122	126.553272	117.831683	71.123623	68.353570	177.305577	276.678200	232.249502	183.962683	307.483654	520.720278	319.558004	509.270460	382.782744	228.071939	282.381936	413.003069	473.863392	705.730443	614.354909	317.908771	131.583806	138.750938	454.273605	264.128536	161.505785	350.301958	0.000000	
6289.175128	4236.738870	2655.101972	2362.432024	3180.257072	4928.562268	2335.454383	37572.998835	130079.825050	37458.253426	21450.365195	15663.951050	14225.481785	15053.947460	10878.491250	9054.354735	5786.435968	1896.562426	2135.460223	2384.829756	2550.557166	341.424220	501.252930	508.183972	1454.015532	349.922597	544.835221	805.688356	565.515032	433.903476	602.448539	784.819031	1252.595601	982.085648	668.880688	2335.165974	1058.999176	423.414531	681.493863	553.061516	214.775705	139.723626	108.134306	120.557475	100.012129	95.082680	111.029737	112.361642	178.534165	128.792023	187.340518	487.499911	2064.394489	2124.601916	1933.014590	1698.150899	826.927930	366.349391	253.899222	547.115621	641.946530	173.829006	197.977305	259.501115	144.108681	149.346108	601.076086	926.161188	1053.564052	862.068653	900.835172	360.401347	402.771887	251.940804	112.327884	191.795337	292.845497	97.264083	58.214249	88.205075	207.880573	143.780625	176.962746	326.329682	198.328290	253.229486	169.034033	55.879025	51.533708	47.245775	34.853677	51.740225	49.386750	62.786199	41.826697	74.977610	39.106045	111.675592	89.625501	91.906227	69.774948	75.302158	208.205417	204.272627	56.639916	93.503378	132.739861	129.258909	94.722507	37.400851	49.217653	44.879731	54.977315	100.976512	53.759420	52.842344	44.151057	55.732993	79.073556	102.544017	81.227760	151.589491	114.345861	153.376142	186.927045	45.682624	104.388388	108.400432	162.413752	102.201918	75.718115	78.086168	108.215652	413.690893	671.905311	840.391473	716.124056	342.722659	158.428609	98.183900	73.946708	47.342030	43.702483	118.955467	178.309928	200.417102	124.753769	223.971000	370.377319	228.166071	447.016229	406.264865	211.055103	237.557217	437.039292	593.514987	742.130332	617.496755	236.199867	101.885932	106.068321	423.564170	209.694911	129.759869	244.077426	0.000000	
5423.722648	3494.723083	1915.199559	1755.396751	2730.297425	3503.301938	1865.307597	19499.022201	37458.253426	130603.510799	38854.834110	21754.853358	16209.285848	15414.739227	10477.235302	8210.001679	5667.795197	1723.968029	2253.337430	2397.980830	2530.473160	316.644262	426.957726	487.578753	1376.752347	393.868971	550.622786	833.357790	524.470965	392.646765	607.560513	752.072737	1270.456412	915.688703	730.212470	2219.825912	938.162546	436.315404	697.219445	561.277520	230.477687	145.420626	91.647234	144.319068	125.045362	134.593197	96.433531	104.682465	187.478126	159.259372	242.268540	443.528580	2065.408910	2008.767985	1890.459588	1695.151997	756.312435	377.772820	256.878187	608.082933	664.930046	145.407631	216.305866	238.960131	129.997905	154.150858	578.513445	851.143633	926.207728	943.541972	838.345016	313.486194	385.709884	309.675011	127.461577	199.159385	260.218126	132.452663	65.986755	82.894020	262.267920	129.446300	201.255548	356.822496	218.196190	240.742852	145.197882	58.583003	34.758897	47.062448	38.788872	39.606677	55.111769	68.505046	46.276971	49.554298	45.334748	104.708514	104.308258	84.467947	77.794413	93.115816	174.006765	175.012838	60.033248	80.935933	132.709841	126.826951	62.368076	35.971044	28.307301	26.955485	59.889680	98.107238	63.455201	62.438728	40.946652	58.429905	85.556962	100.453592	66.962128	157.267258	103.790527	134.485593	198.385968	40.349582	113.896549	112.793036	146.906892	114.227216	46.815087	80.757950	107.346424	320.901409	580.242335	726.428614	695.929101	316.630653	145.754704	84.841085	68.192332	51.402181	55.462974	147.095856	231.798599	153.262208	141.410334	181.152378	310.782093	252.442469	396.361393	336.298513	213.860908	172.988656	389.457047	592.683173	702.339098	538.611169	208.125921	98.332341	91.466909	427.280769	214.707702	118.909486	209.857109	0.000000	
