528724.113278	80327.645398	19894.346413	11514.668554	4041.070354	2912.413899	3680.588673	2454.489306	3131.659798	3932.117879	2538.903403	2231.112512	1548.805987	1633.819230	1727.075582	1037.733143	1295.019401	1937.519788	2801.357985	1777.569515	1118.923149	714.765866	1025.532929	658.100314	584.370808	465.821725	741.583830	807.674818	739.079527	475.385084	642.872231	743.621624	1169.936320	2061.621309	1719.419336	1455.891964	814.982496	374.427215	316.189135	321.881391	407.477450	383.648665	348.474552	1020.266196	1504.452210	1984.398978	3640.471655	3167.687463	728.218471	348.294523	254.978656	165.940003	166.912727	261.641030	346.123411	1361.304573	981.548123	1281.960544	2284.941962	3886.708209	4544.451929	4221.920451	5520.808879	5332.816355	4216.031214	4803.625162	3195.916374	1885.525311	1863.862017	3071.543018	2562.258193	2370.495478	1609.941782	1561.592737	1204.503321	1258.777909	605.020305	280.303730	251.011232	209.892692	497.428229	237.070192	189.747831	595.854955	392.330694	231.939842	269.213161	148.192084	166.928198	147.910639	209.699013	412.385915	434.202657	430.473139	206.657834	123.788918	129.051898	102.514217	208.916643	169.631463	414.961784	226.440148	179.390794	177.220612	170.751211	449.750672	628.779558	351.148008	392.040365	743.865508	415.984039	460.793229	290.966036	600.696409	1014.125053	1565.577577	2455.413586	1527.425706	992.925021	769.590658	537.012650	583.680682	540.981690	795.043432	545.727299	252.237195	561.228029	478.823172	568.126488	425.217839	481.814605	870.397153	1876.968821	
80327.645398	390705.031677	113770.362222	24999.203965	7122.422472	4874.738834	4736.785764	3878.759308	4339.804732	3631.344259	3679.052843	3457.125083	3029.432947	2546.782095	2258.682586	1929.658749	1907.058935	3120.385203	3094.814316	2665.595583	1697.731190	1186.355498	1124.605818	900.464868	811.576065	870.329851	986.160928	1055.285578	993.547483	868.591231	967.591462	1058.249104	1448.668589	2001.420124	1960.364276	1593.903117	1304.980389	706.789390	645.328283	624.417770	677.569443	744.620209	760.324676	1366.441123	2908.886577	4086.903374	2877.959542	1968.044687	1102.425439	735.549339	705.516836	332.773422	260.837639	533.955095	796.169484	1317.820997	1132.444352	1572.391554	2121.875533	4395.966191	3696.361994	4150.201199	3516.873434	1635.133311	2151.252397	2567.843525	3482.869393	4123.228654	4831.226844	3893.421779	2294.879042	1772.840484	2071.173063	1586.408183	1668.394008	1219.097532	965.505180	558.598304	395.981578	298.132411	421.497661	337.772896	284.516455	445.925373	434.047388	283.986715	247.218073	245.383796	194.340603	185.360156	265.959039	441.046121	432.475484	384.579652	210.543291	181.333861	160.835819	150.086818	222.865183	243.058445	344.917865	222.941509	170.527787	187.743916	207.675825	404.962650	488.253079	342.901107	468.123030	623.627685	743.923942	782.465313	638.385167	873.290327	1232.670902	2050.076309	1544.144201	1912.478962	1246.049090	822.341649	749.223980	640.497134	735.534396	922.852008	755.285902	428.825104	495.723116	573.005882	772.822105	738.179884	809.463371	1194.881991	2783.337985	
19894.346413	113770.362222	364655.198536	80791.287065	12214.070458	7653.828486	6420.778743	5117.314565	5621.110804	4146.050947	4719.233515	4653.785349	4188.555212	3348.644552	2810.093621	2712.205885	2440.597792	4223.022233	3667.614371	3328.596577	2256.275928	1458.664891	1334.662283	1185.119086	1185.491883	1079.160789	1247.557824	1334.879240	1182.997285	1133.996643	1385.448188	1302.420232	1767.727633	2168.826281	2258.110435	1914.961209	1767.474877	940.179137	806.448491	817.223778	937.788575	971.355050	1010.144320	1722.462389	3964.848018	5278.960199	2815.667457	1959.713207	1326.984246	938.003406	744.217841	518.731310	378.658715	564.646564	919.090781	1477.994457	1229.786361	1662.404347	1851.906206	3996.006473	3129.006785	3232.866537	2403.396395	1058.669214	1550.207204	1690.747326	2754.388801	3980.781347	4921.460551	3097.848592	1804.939992	1559.070754	2105.123457	1594.093981	1846.483359	1356.346853	1344.410638	815.336813	490.155778	440.104115	525.184452	451.791480	322.468785	519.910381	499.083011	351.008041	317.129844	263.511115	260.983359	250.701385	418.859873	557.583375	547.304913	419.199200	236.581472	197.795108	226.347431	215.576228	290.977117	263.773117	366.091144	244.857602	229.261449	226.020006	270.019773	447.520412	498.464079	477.205494	580.162677	686.994798	1009.205294	1082.446923	952.959348	1103.950993	1465.919270	1937.362259	1277.263396	2044.175369	1181.888567	960.700962	992.126842	816.563879	904.373902	1116.902381	970.239137	662.594592	557.778501	755.658915	981.145382	1137.209499	1177.358422	1440.866985	2798.713125	
11514.668554	24999.203965	80791.287065	357740.103793	82669.926432	12884.802622	11745.012409	6987.131248	8689.765667	8253.744905	5878.854215	5315.606798	4103.569381	4092.365436	4170.281284	2447.748026	2846.166923	5004.059061	5696.254543	4131.063067	2722.981106	1507.640414	2209.103955	1211.378721	1137.242086	1059.751143	1704.439809	1720.409071	1839.267881	1051.837208	1483.940535	1900.151922	2595.523482	3697.493983	3367.451659	2990.613679	2116.746345	860.743278	731.313925	712.265767	887.984167	856.496933	884.991474	2665.514958	3687.578486	4115.718364	4751.610560	4338.791669	1534.500065	797.265783	600.969218	368.348062	213.702831	532.474498	760.155354	1893.253514	1654.768176	2171.801353	2543.705726	3379.487876	2342.227050	2281.303629	1820.290155	1127.568198	1470.103582	1545.956474	2004.743826	2029.267956	2442.621112	2216.943183	1766.895118	1860.081450	2080.098666	1901.457348	1911.911784	2099.095382	1239.544285	657.677212	515.920827	387.631089	836.212459	483.167156	385.820998	933.569304	707.372764	456.030731	488.807143	315.280506	337.460678	321.475552	404.731135	847.349841	818.769738	739.612005	390.648782	211.146323	239.043977	266.478441	328.665975	340.683041	679.675973	358.201832	313.675664	290.019828	298.013612	836.940528	1017.148076	554.262622	710.331316	1096.241147	827.143963	925.329787	655.135808	927.999181	1274.787410	1598.235695	1590.767679	1577.759185	1321.987020	1036.208976	892.041985	911.164043	884.394579	1289.359484	895.342784	484.741993	838.182488	797.498243	966.240156	745.957051	792.984381	1047.010878	1629.407964	
4041.070354	7122.422472	12214.070458	82669.926432	327936.813410	79761.532936	27735.981928	16964.122844	10995.836544	6432.298831	6661.857747	6490.084973	6832.357508	6458.935573	6088.751759	6116.403818	5593.883500	5003.387584	4410.207253	4245.421987	4551.650111	4108.637997	3912.310949	3636.489724	3319.030877	3331.744094	3517.767211	3425.103779	3315.010179	3089.332874	3568.619647	3449.281892	3195.979212	2463.867027	2523.173142	2732.571161	3231.493500	2562.878959	2187.183461	2158.744683	2303.837231	2326.041966	2367.890069	3181.003088	2964.616011	2839.895849	2087.303469	2059.464220	2329.337521	1933.017547	1240.891649	694.749239	525.106577	1113.820254	1706.188469	1958.102582	1672.844943	1831.595223	1387.448823	1220.837614	1081.574729	1139.259346	666.841076	415.065955	562.234151	506.255486	864.473459	999.415373	1258.566262	904.587978	800.486443	830.189531	1102.527292	935.711424	1071.069832	1137.166995	1363.898601	1225.396253	1092.854271	1024.171851	1030.379504	934.740040	894.140895	941.934568	932.985928	851.403219	800.877694	773.976535	731.142870	763.596690	847.826179	959.674118	853.292639	754.474919	644.361291	639.375590	600.898588	602.202517	680.728764	776.198841	791.318371	706.615725	561.582400	680.752142	682.944983	800.989767	745.109837	752.066295	721.253795	794.459480	936.113201	914.771149	984.440822	877.348585	855.532193	758.814076	563.787819	852.114193	760.819345	856.618785	913.864050	933.171754	1018.929300	968.599922	871.839067	983.917365	796.813581	929.345436	846.618338	959.666059	967.755369	1033.162517	1221.588528	
2912.413899	4874.738834	7653.828486	12884.802622	79761.532936	358672.914267	66900.864481	24151.571291	11703.475888	6332.278080	7043.230882	6136.941370	6688.737334	6718.358657	6311.219063	6700.616273	6120.051126	4161.052540	3484.769328	3658.040626	4584.411649	4599.099477	4533.791328	4327.910627	4086.288472	4067.025159	4061.713005	3892.880817	3717.988552	3709.848925	3884.542418	3382.431442	3051.341774	2063.985235	2102.596616	2346.563188	3154.718475	3171.180411	2952.147704	2564.534310	2692.637372	2677.069494	2647.246229	3051.071154	2398.730894	2428.564396	1496.122505	1556.976414	2346.143894	2422.277106	1363.988290	778.090977	540.536682	1358.647201	2072.238657	1802.237522	1764.320824	1729.524857	1249.139637	969.350348	964.974922	967.638288	554.839971	368.768271	467.275345	485.413800	693.766087	822.356471	1084.324174	845.429347	714.143929	694.684643	861.250801	771.003968	793.949928	775.894213	1121.081504	1137.123336	1130.213829	1231.519312	995.998194	985.453914	1025.557234	878.694786	893.453907	871.147842	876.324368	900.172085	812.433589	822.207999	766.161235	863.813515	754.513509	657.214584	669.248785	690.147350	698.222915	675.038274	695.469775	798.375794	787.530371	772.914214	659.570430	769.572050	748.992851	709.227903	623.084008	709.960429	736.389755	691.191581	734.310029	822.422397	992.189586	765.284996	733.975844	572.157527	444.857583	672.149952	621.371354	808.589857	829.889819	938.848150	930.786025	681.478042	722.554939	967.972899	813.015808	852.792655	738.461843	826.445896	923.163425	869.424081	1081.665282	
3680.588673	4736.785764	6420.778743	11745.012409	27735.981928	66900.864481	349767.273239	70821.990424	22475.145485	10702.279502	8983.188397	7176.054737	6604.465178	6968.543008	6654.215923	5787.784973	5661.084512	5081.256412	4703.980264	4297.847122	4408.279312	3662.807010	4356.444430	3542.301739	3239.734321	3192.127303	3828.954088	3633.257933	3307.028454	2922.608366	3582.782045	3293.664780	3499.113309	2948.222027	2653.693980	2755.150801	3192.448484	2497.691580	2140.527339	2032.894298	2334.234940	2267.436452	2241.908986	3328.473180	2800.886113	2804.912346	2482.003032	2668.920449	2304.822849	1739.365304	921.679745	463.608131	312.701872	971.101690	1666.197062	2362.444136	1769.915834	1686.800629	1576.772592	1365.809046	1246.904864	1177.633325	853.120385	628.093222	699.561919	692.438226	899.498613	784.558244	1015.604531	1047.993604	962.675928	980.025895	1024.920954	1010.840186	986.059825	1171.398852	1117.615072	935.628344	986.712636	942.029447	1127.256004	876.765404	776.701506	973.122912	917.003044	749.196399	828.239611	744.358572	640.885089	624.790549	697.217933	935.177448	844.788463	831.732319	611.281505	525.624383	565.037143	566.146873	684.516940	623.469986	902.024379	654.495387	602.932154	583.479737	603.533939	824.387985	784.861855	647.640665	684.357037	822.273059	756.909390	768.969401	725.387027	718.440000	813.007065	742.463603	672.533240	744.056520	723.653269	820.012882	815.417976	891.147814	859.618907	857.146517	783.624785	660.859317	868.179787	734.691331	716.334097	694.684289	679.242614	770.784570	940.260669	
2454.489306	3878.759308	5117.314565	6987.131248	16964.122844	24151.571291	70821.990424	357653.572980	53228.799127	13414.316617	12205.393461	9019.460881	9185.891992	8013.501947	7183.610915	7306.232540	6464.138421	4951.982881	4233.608551	4244.145329	4871.133441	4516.163809	4510.525798	4350.319107	4219.561939	4074.235927	4258.381182	4063.994305	3574.085087	3549.359234	4177.793794	3550.837215	3363.389163	2430.905851	2495.438842	2671.334679	3502.385313	3175.581824	2775.354704	2596.172147	2832.247471	2864.624476	2779.002011	3164.036877	2819.399757	2814.293481	1812.267833	1909.200618	2520.236768	2247.485445	1284.218719	673.738947	490.366299	1212.938211	1901.001573	1917.458603	1748.941683	1698.092232	1292.828306	1113.880384	1042.233838	979.483257	610.168935	397.988101	478.949933	521.987083	727.227190	823.609246	1061.035960	835.105932	700.025695	732.582262	1005.790840	818.782627	973.708153	992.579253	1236.069492	1188.924092	1157.487553	1139.177198	1021.219114	1002.301471	998.708565	938.906704	891.452400	858.359514	912.162118	797.707551	851.733253	767.623422	809.477214	908.001296	748.659028	735.114866	705.609120	675.564233	698.811356	707.532747	739.233616	783.618020	774.818706	693.956142	700.969369	733.914396	666.455133	795.869301	670.043561	708.915499	743.592530	770.500466	813.259401	871.035904	943.189892	799.596139	725.368162	670.374664	524.745108	741.929315	672.393405	758.537170	886.265687	903.985399	943.539248	724.161559	752.970039	882.409782	763.356563	804.590741	799.047963	791.900826	829.495126	807.938666	891.835393	
3131.659798	4339.804732	5621.110804	8689.765667	10995.836544	11703.475888	22475.145485	53228.799127	349047.374219	72548.596158	24199.630422	14805.981207	10654.867347	8549.668780	6656.786982	5571.954301	5540.950776	6847.584343	6017.183779	5520.466479	4688.781846	2933.258060	3586.411682	2778.815767	2618.931907	2533.471189	3171.315802	3325.278089	3064.745338	2244.003959	2917.760785	3208.443844	3969.242929	3810.790676	3427.345588	3422.078872	3323.851144	1965.481772	1626.088726	1699.046605	1889.991541	1892.222345	1882.958391	3839.733168	3964.468657	3804.996678	3516.561091	3109.580780	2102.391260	1390.709442	845.283608	501.901833	337.294598	734.549389	1246.434718	1891.573125	1546.041395	1857.048343	1825.359509	1763.796055	1239.517716	1245.606996	919.664763	631.367610	859.993681	796.094048	1035.164269	1069.988447	1127.590378	1163.049181	1178.187839	1316.948005	1512.935082	1440.228639	1639.896404	1741.280897	1451.093731	965.563288	836.414020	706.973164	953.986101	749.089471	653.169209	974.244915	970.837046	723.938717	712.626360	550.498136	589.350932	514.163075	599.982085	882.368173	855.583283	865.686937	559.086542	440.338782	396.743009	477.945655	530.352638	521.038636	715.170792	463.444970	461.768790	470.377682	447.688146	924.249566	871.051419	623.061968	725.334301	996.251185	839.091114	925.869452	703.638332	847.883461	939.163015	1037.944870	861.408769	992.737186	989.696031	826.784525	787.100108	919.851327	833.954470	950.139976	811.595311	570.989157	763.969085	715.181345	815.343221	712.962893	713.572128	842.798965	935.548610	
3932.117879	3631.344259	4146.050947	8253.744905	6432.298831	6332.278080	10702.279502	13414.316617	72548.596158	389346.843581	76730.235459	16146.562532	9111.520652	7638.525489	6474.479331	3409.418887	3981.934914	5551.032726	6423.601771	4348.938441	3170.622109	1923.842110	3153.512778	1926.566480	1551.913266	1631.743102	2328.344941	2252.613086	2176.999112	1375.951235	1911.694863	2395.738208	3313.727245	4325.745826	3631.637796	3416.635425	2258.603923	1167.985659	986.736897	986.304567	1204.760847	1126.569263	1125.185446	2752.709972	2957.617042	2933.745367	4689.497431	4267.147607	1551.805741	760.575402	532.640960	306.032488	185.158749	445.493404	734.797293	1737.107132	1543.448266	1825.921395	2264.248255	2102.965675	1520.581009	1460.735093	1200.280784	1132.333777	1193.787967	1242.440967	1209.901109	820.109604	936.633431	1237.095907	1505.341259	1654.364833	1544.108719	1705.035460	1569.668596	2004.933038	1098.077818	563.161627	531.885054	510.404175	1013.828269	560.826306	439.096796	1031.952107	755.278173	512.042158	651.655601	423.517507	428.267188	382.259121	403.126616	860.989187	787.328637	881.721708	478.297234	295.902246	309.361799	309.904697	399.727618	340.942418	804.383271	415.942583	347.967206	322.591960	340.469247	868.434073	1000.856203	587.269580	703.124420	1062.185743	624.327110	643.090027	551.466282	698.814050	905.942319	1079.728642	1376.763180	1018.479456	1002.506202	911.818839	680.424809	800.866777	645.691219	781.998685	600.798884	412.552514	772.239547	610.609505	638.360316	487.756376	491.973344	569.446649	682.655506	
