297584.750008	107472.707917	26125.285587	14160.183608	11657.728667	10405.021564	8722.809074	6181.995721	3825.699403	5256.261568	5210.147788	4413.375637	5853.989351	5087.313459	5262.467895	6121.122400	5266.761615	5004.008254	4293.359612	3880.321322	3946.955531	3401.840525	2091.357941	2558.609387	2524.579322	2697.971801	2441.101058	1946.578308	1315.778408	1290.432117	2220.195282	2479.832765	2586.675005	3328.063846	3135.471208	3570.997871	3652.666952	3201.862221	2193.277045	2299.138488	3072.807689	3568.571734	4268.516936	6895.730170	3637.729481	6138.381203	3218.470483	1993.046554	1274.653567	1220.985439	1238.709245	1183.535295	1132.680814	1027.551711	996.255072	988.056822	933.319915	772.690174	652.566207	684.841749	684.812753	656.280878	688.280860	707.792444	638.758862	651.530128	698.730501	651.569993	572.539409	522.325166	506.789082	558.174772	679.522532	590.643605	473.903903	491.601048	362.937920	449.761613	445.465262	461.871586	527.378745	410.706499	473.107488	536.052242	1077.042946	812.192755	648.253475	475.401232	463.773285	393.244594	471.929575	466.557448	474.153364	423.221958	481.586318	472.928596	449.304640	341.735644	282.085281	250.667284	254.697359	253.997956	340.928459	307.308327	283.325825	287.324496	267.362521	262.088693	280.713242	220.547448	274.591197	221.295849	241.668911	194.454404	191.721536	236.396450	239.418701	243.208302	272.888581	251.450999	278.859158	308.204238	287.304148	309.544099	252.046280	292.458073	230.275162	233.860170	234.976462	248.555236	304.299165	353.228019	323.844049	353.139295	405.459120	432.651425	398.557689	596.202274	518.107310	374.717249	368.124761	531.144183	462.824713	760.245142	1059.270060	
107472.707917	262267.714080	51227.792148	23328.214326	17713.505522	14352.769538	8659.849799	6506.080091	3195.373293	4701.869268	4687.765771	3731.966091	5427.914808	5834.707760	6518.856593	7916.937139	6210.526782	4339.380030	4405.855811	3727.178574	3935.789169	3035.772887	1501.934360	2166.003679	2412.240716	2634.028796	2229.499594	1631.290449	992.378235	969.781978	1725.938529	2294.984227	2411.765575	3036.067253	3721.620380	4130.933863	4028.156254	2566.044899	1570.519433	1958.157164	3037.361571	2902.457045	3203.730454	7449.812115	5246.170305	8087.915876	2514.898761	1870.017517	1201.855851	1152.133149	1021.692822	952.140768	1002.560994	883.708243	765.467145	845.690895	763.383165	537.006118	603.368636	520.334256	531.500092	588.125095	585.683636	584.319066	519.202582	497.971296	562.932129	565.344405	452.575892	412.966835	420.404970	491.550809	486.294973	470.021659	411.880193	346.371204	360.229628	374.766875	336.727913	348.495700	369.889388	366.361574	453.531627	458.814200	902.649976	613.255422	693.560899	509.669308	377.102201	336.583246	365.688796	386.931051	422.953686	332.870355	387.016696	469.764616	378.768307	295.196019	234.186943	198.178200	177.975613	175.560923	289.705857	230.405476	221.415160	236.774143	214.372275	230.077104	202.724585	178.604966	219.863253	245.927555	152.769808	165.025619	177.467864	207.522920	205.897448	212.594247	227.340439	225.822216	269.757266	226.385001	227.197071	244.630598	180.769587	256.877300	187.116033	164.897018	170.904330	208.382251	265.189199	317.836763	266.521541	270.864957	382.793232	418.274180	406.627907	681.508303	477.421653	309.333559	274.950345	414.415939	337.305445	541.303567	694.673414	
26125.285587	51227.792148	250323.281823	68035.912826	36207.854495	22260.148341	10754.444526	7059.736927	2984.929165	4508.139278	4427.579178	3435.834107	5999.479030	8183.937607	9299.640871	10307.961032	8049.988192	4951.994324	5239.159676	4096.072578	4023.298150	2841.217710	1367.653758	2351.620267	3092.858572	2870.415751	2294.334699	1463.708281	870.347600	905.974474	1763.334300	3064.810463	3382.668620	3396.979948	5287.322915	5376.885764	4854.628381	2421.389547	1629.058027	2740.971296	3510.252323	2487.829215	2344.078779	6082.187049	3857.907703	6557.609343	2278.261410	1951.828027	1709.266679	1654.449653	1301.970113	1149.939465	1035.347763	1090.973732	923.535520	948.372596	915.485008	718.855021	728.109973	553.036460	690.756898	712.685905	802.014594	846.902585	649.105782	467.646714	632.869646	769.542612	602.658054	443.905843	575.550122	572.689397	526.765278	648.357586	677.883256	551.579356	496.554058	534.117748	426.075052	397.100917	425.407450	527.823124	679.540508	621.574394	830.025563	746.068799	884.108286	724.913477	456.835980	407.730176	489.000270	521.445376	445.109403	316.722536	401.676912	510.157842	354.745232	246.430177	214.660227	189.982010	178.151857	178.359365	306.788466	313.654546	363.576937	282.700740	310.209307	270.162374	278.298657	306.762037	335.880176	292.933403	306.406051	212.632096	263.023950	246.870976	249.180372	227.104767	265.080573	235.935216	283.016898	244.951988	200.102556	207.401773	188.881417	255.586957	190.186340	186.700741	213.999491	227.113273	287.741255	293.155655	224.546449	260.302470	445.408903	531.898440	670.289483	599.711526	369.624656	237.247823	183.892352	288.563807	182.007573	252.433510	290.557726	
14160.183608	23328.214326	68035.912826	255468.862407	78310.210847	31571.945801	9179.425874	5449.225479	1787.184686	3644.509106	3693.096998	2376.456312	5224.626942	9678.799339	11886.296851	12670.857146	10001.761948	4112.534318	5050.334259	3863.353905	3626.564372	2277.118634	857.312873	1969.299509	2982.181870	2716.615831	1909.329144	1001.280758	562.514064	487.016584	1184.480516	3220.474348	3270.757064	3159.928463	6079.833053	5802.908508	5188.256381	1712.540795	899.324882	2196.616304	3294.735594	1597.612948	1248.487445	5048.871386	3850.721475	5833.167784	1375.813468	1627.365334	1682.965129	1839.102693	987.419067	1025.979013	883.063170	970.265062	651.828287	867.964414	826.713396	483.410905	711.447893	393.843147	528.673194	766.465490	684.368918	550.826844	466.833716	342.241585	492.250335	763.425572	500.582080	324.440595	474.061138	484.445278	367.092549	644.519182	537.564521	511.759638	501.345670	433.536845	394.189107	274.305350	342.572010	616.936339	716.949235	639.421201	800.498149	627.602341	998.084810	740.725640	360.157692	362.452743	508.765840	520.381179	407.774430	188.364081	289.776920	394.850609	310.879286	150.836238	136.907256	129.652718	126.051510	103.371253	263.239178	266.898788	346.645051	263.069348	350.740550	313.831651	209.948642	305.538074	324.616930	336.358411	241.468462	220.863501	190.337915	205.636195	224.426858	166.881986	232.397869	236.051585	299.590553	226.486034	148.234717	165.299261	110.571663	250.062141	131.240134	138.759310	170.956130	172.793066	285.313625	221.676862	137.441534	220.541543	398.816422	468.028587	667.712306	591.627572	307.030630	166.162303	114.905166	174.454949	146.343424	158.928068	148.911812	
11657.728667	17713.505522	36207.854495	78310.210847	246654.068127	64939.996860	16423.562037	8815.508548	1760.503119	4135.104839	4137.319393	2712.820179	5831.116156	10977.170823	12428.818650	13142.146516	10689.674377	4334.436234	5516.597102	3777.847141	3648.794079	2202.282925	780.652327	1945.518173	3291.000593	2826.103245	1998.250389	1012.047492	523.847074	509.095444	1211.389906	3399.289742	3323.891427	3123.427820	6124.891879	5991.876460	5254.568574	1663.729461	845.765076	2315.063582	3374.370929	1501.431443	1148.342113	4712.828064	3359.681196	5432.198182	1348.108248	1660.494082	1684.796479	1702.882930	1029.362254	1001.568448	790.966757	984.582077	748.273021	878.819480	792.875593	463.805358	773.155886	327.071958	489.091792	828.756815	727.127118	584.148336	458.467444	317.299521	455.237758	795.285554	496.482348	369.501955	467.607119	523.994015	313.499432	661.072507	564.842410	498.587056	525.320122	455.805375	399.023023	267.120447	352.924345	622.997897	754.297035	588.093629	695.875598	627.320858	1054.043231	720.044710	386.173971	370.629837	457.269590	471.435785	409.170996	194.126705	280.118869	416.883855	320.341289	150.309063	121.401991	97.726682	109.318875	89.978857	249.876421	216.011561	356.452383	285.126538	332.752072	242.311390	229.941192	325.765163	345.843369	401.705232	240.956609	240.840652	225.733934	213.384925	223.784524	155.669344	192.780261	233.885902	350.159226	209.226848	119.930604	139.790754	110.526537	267.028524	90.176101	169.881644	156.520004	183.650978	293.632827	227.055409	143.093764	203.451541	347.338127	412.885808	700.683434	581.974136	329.270895	153.998029	112.810099	180.123019	152.763162	157.657260	167.408064	
10405.021564	14352.769538	22260.148341	31571.945801	64939.996860	268638.096557	40452.023757	12131.303440	2076.861475	5134.916058	5212.279400	3530.719469	6828.003906	12116.822012	11644.816651	11777.945232	10234.905963	4935.073341	6044.873412	4361.656760	4073.038990	2625.431490	876.968022	2300.098218	3670.431481	3016.984240	2162.977803	1146.669920	591.978599	540.283148	1395.333764	3982.028489	3798.827281	3675.723576	6357.988709	5868.095971	5564.553737	1887.933270	956.174316	2646.136905	4128.702070	1713.890846	1243.912434	4999.875888	3070.872602	5365.924059	1447.074816	2032.594963	1801.577790	1740.352245	1091.164716	1147.371353	934.646263	1056.464331	776.709760	1014.355990	906.204198	523.688081	881.348231	399.642212	599.352559	858.208175	841.838343	602.128000	430.436157	386.639350	505.726536	920.411503	553.240160	362.139532	544.839946	657.634369	377.975638	767.174927	626.291602	501.127188	640.888194	497.545724	424.430153	321.940400	448.788006	707.034686	785.998740	694.141504	800.364601	749.227467	1036.850658	791.282635	464.011979	417.819810	537.026024	600.399233	425.029402	192.242452	360.029864	461.491463	355.038794	177.635724	146.641071	100.543136	107.822877	80.452160	297.084212	275.890905	415.554818	367.756388	414.678255	351.297490	258.310986	382.138515	414.098693	398.196229	250.058654	266.137229	248.970185	266.626279	225.308712	149.546312	244.840193	301.383225	328.692317	279.833717	145.993329	142.518385	143.954401	282.239461	114.590337	172.749217	173.473340	182.913627	364.465166	255.013211	192.400985	229.355750	428.186769	470.766162	736.828994	709.365934	375.969973	160.994330	131.436691	192.468695	111.982271	127.316978	130.262444	
8722.809074	8659.849799	10754.444526	9179.425874	16423.562037	40452.023757	282540.882831	43796.092278	8461.877480	9947.617081	12565.864786	14680.338875	11078.429711	6404.436688	4419.910174	4106.668435	4151.697306	6733.006658	5310.373707	6103.557578	6053.597637	5595.642968	3859.542845	4338.496808	3918.675343	4102.454131	4015.035267	3573.540256	2224.153154	2187.551160	3917.692724	3257.855269	3366.541414	4458.219519	2642.970967	2902.050928	3422.330357	4808.017910	3792.460830	3372.306525	4323.522430	4842.388896	4274.404719	2906.732954	831.965728	2346.829936	3283.309684	2359.758795	1257.212729	975.930608	1348.597803	1526.205391	1519.951463	1398.739803	1476.913182	1273.929221	1108.835970	1168.665909	839.820750	1055.421698	949.887224	876.911441	917.629930	910.720242	899.453979	903.812538	990.018317	726.787192	864.626109	763.765114	744.711403	784.901680	936.854250	737.146064	584.332368	587.311784	523.238675	593.539790	672.159243	753.581089	789.784270	536.020259	484.695298	618.601309	1034.502437	831.539716	439.004015	442.612471	536.741177	516.003989	481.827256	614.485161	661.203303	717.686287	696.769348	686.425764	669.762424	460.822975	393.424021	408.175644	373.735964	432.204816	502.725630	470.522473	353.483327	414.359598	341.285174	389.684519	396.966346	268.067660	253.516377	219.475175	229.569318	246.877614	309.079259	389.433662	330.550832	421.937123	393.225778	430.222503	377.797421	441.051916	447.670529	399.133804	401.704702	316.972981	326.606761	295.485955	316.559510	435.807662	393.814154	458.194910	514.878034	542.813735	478.943960	452.622199	419.445720	625.407866	681.124137	595.205699	418.626713	432.549741	362.889150	296.714392	274.134748	
6181.995721	6506.080091	7059.736927	5449.225479	8815.508548	12131.303440	43796.092278	385607.198630	8823.939141	12471.323591	11743.991181	10416.695755	18423.592301	8545.674125	4769.923970	4167.651480	3590.265393	4500.515701	4183.137484	4836.131981	5101.794502	4872.703493	1942.507270	3064.207748	2505.818487	2831.250198	2916.969058	2347.385253	1173.940107	779.913158	1454.759442	2605.704453	2190.218913	2838.433507	2095.983785	2058.437801	2956.213959	2464.489565	1649.431054	2047.248976	2847.140918	2683.499902	1778.178380	3087.943146	608.214573	1906.904767	1680.484999	1794.995369	778.476763	882.207577	668.318367	1005.197998	714.826027	1126.491080	1070.153143	835.293701	817.925476	503.508508	518.315495	450.084646	637.502107	541.995312	705.484329	608.026147	457.833962	465.426005	596.213056	424.625143	515.548716	292.644480	366.441026	832.663757	398.538315	619.039475	327.292454	260.876072	554.588370	376.729420	443.237566	428.040392	521.502269	352.517971	139.986176	402.722448	554.256380	461.073258	389.935370	297.052509	314.472379	258.882273	284.026281	176.847342	430.808563	507.671820	443.281798	531.654268	505.217685	256.676552	270.903878	163.827320	242.864342	136.483585	349.256524	145.379746	219.262525	108.740723	93.771436	136.704153	101.970114	241.576540	252.261506	108.910780	64.262465	134.089200	144.445883	147.963850	115.959627	273.685581	172.702617	151.184271	265.903605	341.975665	190.578259	146.925557	162.124179	311.750681	158.119987	203.881353	179.528241	248.663687	281.368912	414.544435	292.353644	405.011895	274.931088	238.583605	389.162031	581.301784	627.881844	499.840996	243.527462	500.425616	233.041468	162.505037	548.673099	
3825.699403	3195.373293	2984.929165	1787.184686	1760.503119	2076.861475	8461.877480	8823.939141	365369.503085	72352.669673	18786.893762	15690.724508	12800.908477	4193.891290	2644.378662	2044.091027	1976.531707	4166.582353	2656.337489	3638.361282	2886.801443	4378.575941	6063.716744	3772.819020	2104.228301	2382.152380	3126.325426	4206.004436	4388.465074	4416.466429	3973.451217	1492.527253	1643.352919	2504.919166	976.972602	1129.041604	1232.543094	3866.418039	4711.777160	2273.983355	1605.860185	4181.339988	5276.505731	1496.363902	321.449198	854.459149	2752.141342	1108.715925	798.789254	513.429601	1127.045367	911.817977	1316.532462	840.413747	1529.243764	848.437525	803.911731	1282.009678	659.035355	1416.171870	851.272281	497.520974	610.725638	899.499480	1220.376070	1267.350337	948.606793	423.400768	805.306370	1110.338927	802.462376	573.139162	1074.370899	448.081059	490.219014	486.563633	344.082203	549.088257	712.106524	1013.585614	721.578244	290.401002	325.692585	377.993816	705.732911	612.739456	241.926857	293.514370	558.224229	373.882625	390.616307	366.752799	495.798538	946.379786	729.578827	530.557596	686.268254	881.032245	842.079621	968.432599	771.536689	1027.563841	558.059025	495.252066	193.258386	339.203047	188.541218	289.313719	372.561280	184.377262	163.962988	131.388653	232.576392	159.452687	259.893022	301.753053	372.513204	573.989564	371.621868	372.590347	188.396310	399.982208	602.878562	669.929714	653.113051	271.323706	658.101463	406.029220	435.481923	527.830532	313.254689	377.854401	601.927534	530.481597	217.095416	378.283480	181.085292	276.867198	406.559942	852.817336	726.077531	547.256870	608.865492	519.050145	447.005923	
5256.261568	4701.869268	4508.139278	3644.509106	4135.104839	5134.916058	9947.617081	12471.323591	72352.669673	275700.056963	65984.738366	17528.804411	12305.502749	6700.996506	4765.985607	3814.915104	3710.189646	4892.300031	4558.199153	5213.783410	5658.068049	5823.578974	4218.018504	4231.862904	3617.427332	3714.989833	3969.167262	4182.399229	3060.737085	2621.694862	3911.730161	2581.283048	2577.273676	3081.661649	2145.249760	2387.313322	2456.087460	3616.806690	3043.286072	2873.213972	3402.125235	3874.423228	3287.082511	2431.527895	684.052465	1707.165044	2361.141426	1749.344667	975.104788	816.332886	1059.391555	1208.462127	1232.151847	1271.542950	1316.426413	1186.114327	1074.442774	990.741042	755.081354	969.965038	878.921159	698.850708	761.274838	825.068482	937.891803	1097.314548	965.598460	694.109962	715.049936	776.052059	715.855932	755.112915	870.821061	606.790827	493.228042	477.313915	418.227601	538.840414	615.906019	708.775220	670.317781	461.546535	432.534824	479.447385	768.844957	622.840686	393.920509	324.407978	446.910162	419.653259	394.787828	492.921938	532.802839	772.675552	744.580047	792.928263	805.997731	738.177139	672.891167	650.399578	671.733651	533.442024	519.673827	373.222625	294.084648	347.955472	283.147207	375.015592	355.273265	217.696367	244.506658	183.736195	227.431551	218.836534	234.149619	328.304635	357.233447	452.451673	404.458920	395.516992	330.481819	441.472732	585.555695	631.217712	494.991852	482.106180	461.020158	461.098807	450.190300	506.900797	470.551293	580.258270	601.145037	512.842530	366.654630	343.193307	360.377660	578.521260	914.514717	866.926963	772.556173	884.277826	592.287353	377.455008	329.275566	
5210.147788	4687.765771	4427.579178	3693.096998	4137.319393	5212.279400	12565.864786	11743.991181	18786.893762	65984.738366	272287.697654	75358.633003	9954.995349	5650.837780	3732.036541	3366.823612	3182.413172	4543.049592	4233.001242	5315.055406	6350.884497	6670.121986	4944.017411	4612.456816	3808.199358	3966.861898	4297.525624	4838.647622	3176.480348	2781.423259	3941.310142	2704.996918	2564.346061	3005.636459	1891.435282	2222.728709	2421.608381	3696.964962	3244.787764	2585.869191	3651.402524	4296.418976	3266.831732	2033.287734	700.295510	1533.476700	2259.423031	1759.248124	874.747846	656.124500	894.951813	1241.802982	1183.034567	1289.763633	1305.581458	1192.360731	1064.175933	915.188896	719.489805	907.759359	883.411997	667.639361	804.991939	742.737549	857.231252	1115.422659	888.442405	643.287388	748.935160	712.172266	705.037711	707.029352	870.124914	598.608769	442.798591	448.217952	406.180806	490.808354	584.269737	705.411436	661.382734	403.990926	405.584739	461.025989	710.440235	583.800048	324.997696	356.941890	389.153632	376.077043	406.185344	418.660474	553.205948	784.610003	765.588986	729.015666	836.973683	707.767820	639.205617	663.730921	695.162175	511.722983	522.664719	404.394458	277.063254	328.220593	265.379307	290.381938	297.908902	211.676338	225.692263	205.092443	184.633025	173.147325	222.892298	301.721028	365.358003	407.096515	403.804202	417.286871	345.264783	392.277275	624.113562	634.215939	524.679588	463.781363	494.493379	454.870088	432.493034	549.876217	438.717783	573.955050	628.557102	575.284207	370.344456	328.617970	304.652117	626.943365	1016.363356	1077.073002	1011.523528	1112.478129	783.904077	434.544206	378.399751	
