287014.321199	72847.317042	31847.409788	17616.052343	9689.684488	7585.241596	6152.309498	4669.685986	3987.051277	4163.038116	2487.472633	2526.507095	2083.516924	2200.778009	1793.138480	1694.325821	1877.137366	1796.695883	1816.613083	1620.169285	1553.431372	1587.562689	1492.811921	1741.784975	1703.463437	1890.122533	2065.217460	1726.234241	1620.321886	1803.979451	1579.991833	1323.618505	1277.716260	1613.033808	1513.163466	1566.594585	1288.966539	1215.953276	1183.589772	1350.585201	1294.658108	1067.193772	1133.480083	985.427055	1385.623664	1112.086711	1195.014387	1579.527750	1469.279705	1284.883154	898.824136	1067.627310	668.332827	979.293931	1060.261763	1081.671570	1106.687441	1299.838428	1504.242422	1146.337612	1217.316030	1087.716733	938.719077	914.951678	934.665440	650.866020	569.760780	725.031218	761.176475	705.245456	731.393466	680.346430	620.891079	548.273368	691.580677	732.806562	754.475968	551.471969	559.771517	614.030929	546.141922	524.450158	580.820718	607.882725	520.708269	570.155482	521.525338	443.602940	574.555260	502.283408	455.948624	445.202563	419.539101	415.534058	432.251487	350.042056	441.973824	417.141887	478.929044	360.499161	425.328690	451.495895	381.349801	336.530571	345.120220	306.148100	447.009276	329.418812	312.078413	373.672477	357.316664	340.502778	325.103885	377.350134	375.593873	372.823677	396.834904	340.978414	279.656335	332.908706	361.886903	300.559302	282.018791	343.633343	296.149334	334.761627	271.493142	283.352822	238.211978	241.539109	258.140062	251.267191	320.972536	301.634634	306.831444	248.151215	347.879059	310.586994	391.402815	421.292416	462.083159	366.383610	394.469074	414.180147	379.914043	370.265830	434.439204	377.749762	406.285386	492.084821	636.570695	860.565044	1879.079615	2754.026282	
72847.317042	264791.601091	93306.170455	14616.524214	5283.253381	4382.202292	4780.357735	4679.128680	2620.965887	3520.576114	2327.578964	2799.496616	2186.884034	3105.899273	1400.359546	1951.496114	1998.597964	1301.626667	1563.761617	1558.430567	1414.877243	1233.847009	1257.025898	1588.833710	2145.471440	1202.566622	1215.682127	1205.725881	1077.983477	1842.392272	1763.216903	1344.269635	996.686540	941.015080	925.024391	1234.901041	842.497265	1145.228457	1238.292888	1350.515057	1560.481292	1280.547186	1123.067302	689.414359	1292.629444	820.787655	1355.993749	1361.830693	1242.439066	961.972889	611.785611	699.775699	437.264448	1120.132265	840.434048	805.426892	726.401602	701.390406	550.314572	339.989905	737.355390	555.089645	636.717526	720.050466	390.370039	441.639060	431.412756	538.635486	728.364055	553.173381	422.921896	532.846511	449.422140	268.528826	382.550818	614.607588	754.043689	298.517568	366.678785	313.408907	340.072304	335.540423	370.473924	338.082377	254.438217	311.618208	292.589271	258.744862	288.236606	201.778998	228.551306	293.126477	246.003654	271.317740	473.765751	247.443796	209.737676	275.795239	480.527782	292.010073	369.161702	346.318729	226.278367	271.788448	369.733270	261.636378	356.790762	343.298249	202.980703	330.198666	276.683302	232.736028	249.498897	191.431914	223.690324	353.421597	478.626818	399.343437	207.089525	243.191178	363.406338	245.730069	181.131856	139.059974	177.920576	190.907959	254.711153	360.029332	174.824680	210.675265	193.642391	276.236246	311.494888	346.837738	211.541466	177.824693	273.511759	244.385454	195.647741	232.158548	288.570128	167.765668	183.081161	191.639678	197.481575	275.753939	340.523696	327.014232	284.010057	215.526822	459.783604	779.023151	1002.034765	969.335773	
31847.409788	93306.170455	224364.004810	48157.420286	12303.191172	8670.649940	7428.062286	7026.722052	5222.083448	5430.242025	3624.915558	3196.628883	2606.924791	2672.931759	2107.391707	2371.192248	2568.672949	2191.693737	2207.285764	2033.038751	2058.487918	1891.127688	1969.313815	2180.915190	2528.776857	2160.559086	2224.963263	2057.393108	1900.733009	2249.263779	2335.293574	1978.252693	1686.261428	1687.404780	1601.430448	1839.529755	1522.908278	1564.611470	1519.163303	1486.485654	1453.966202	1238.646409	1207.018477	1070.331957	1525.328969	1189.964192	1243.800755	1254.322678	1157.731117	1180.236233	941.411478	948.192398	632.581311	1123.341666	1010.687771	969.013668	917.532745	897.846187	693.438637	377.650607	841.334158	751.769038	706.022731	771.753479	565.612857	645.562604	631.891475	684.801402	719.505943	646.482902	539.079157	614.776279	492.418084	347.516461	487.604291	535.001899	626.040508	398.571120	488.377854	432.094326	429.145245	492.376839	503.787133	518.142407	387.977687	401.144095	356.862089	409.819732	370.438372	409.280998	364.858525	413.807261	332.964443	351.113919	493.667753	335.931641	334.281185	379.989393	509.879348	449.120804	454.829752	448.793889	410.906874	356.558490	451.812490	349.991396	395.183401	403.539601	351.574429	395.832230	372.931533	307.820851	314.491200	270.628705	299.803751	357.270294	427.212361	337.750889	315.906279	306.830239	363.191024	329.272537	267.372841	235.700097	293.342227	271.034006	311.218075	328.772509	212.541311	276.072717	276.981899	302.236913	363.114833	351.987245	288.161824	246.972384	313.612956	296.133868	287.207455	327.734308	338.773388	259.844115	276.797016	271.310841	257.996676	328.472395	367.504752	397.798542	376.926535	383.041185	491.520367	548.418701	749.935026	729.626264	
17616.052343	14616.524214	48157.420286	230331.817199	44991.112775	21931.824996	14615.993704	13404.460098	10675.927719	7837.123432	5174.933641	3595.596574	3083.772867	2368.800763	2977.283181	2567.032727	2764.978262	3101.208770	2652.689928	2266.221763	2676.392926	2928.840515	3026.617135	2869.856648	2683.807855	3589.137829	3561.861075	3047.876987	2793.750122	2469.995311	2540.275655	2436.059307	2424.677132	2648.492464	2479.506450	2199.924854	2189.570007	1905.163045	1551.976850	1298.190984	1084.753902	1086.494532	1160.927880	1244.747093	1408.564884	1306.512475	1059.467936	1012.489324	986.573296	1055.612599	1109.616266	1125.815178	706.549683	845.662626	987.000271	954.390460	907.614602	1058.470531	965.852696	470.888159	829.572379	901.837721	760.674833	759.475875	851.580271	744.414389	692.903333	719.049195	577.103886	624.646958	685.614975	533.457618	470.460172	433.314241	573.348335	438.371890	503.713486	584.674945	559.578137	557.060747	572.141348	544.837610	526.888072	601.165430	497.469262	502.856685	516.810858	500.676245	518.349177	477.250928	501.323681	526.720876	459.336467	439.012612	400.991891	422.554330	459.661092	478.222120	446.570435	472.547049	432.932464	497.767880	507.621941	451.817727	375.253257	382.860369	364.634701	326.303104	407.592360	404.107692	375.364674	370.895073	298.507586	284.952534	345.166486	317.916924	332.928834	284.443816	335.261056	333.301177	306.937544	283.074525	321.754415	303.878327	304.316495	337.949156	260.662674	293.868983	211.623935	249.830330	274.521307	274.076872	289.584886	270.521982	308.430499	305.522219	333.629998	299.727368	361.542586	342.903457	353.472863	289.806014	345.134986	388.905302	356.716095	376.937966	328.634910	347.207269	375.384422	489.549848	360.022716	317.663139	573.634110	509.592064	
9689.684488	5283.253381	12303.191172	44991.112775	221960.129325	72705.253128	27826.429095	20057.925655	17788.519403	8071.364375	5135.083060	3004.725535	2392.755814	1431.204474	2857.582179	1835.557714	1934.990129	2423.770434	2220.914796	1847.399132	2556.463601	3306.382803	2876.883912	2514.557007	1569.930689	3922.452830	4316.340229	3811.159892	3110.904400	1969.314636	1866.909518	2082.774660	2566.637092	3226.991961	2918.652452	2236.112177	2417.637985	1509.888875	1077.186113	723.084232	571.418215	552.342833	847.242170	937.319296	825.244169	1019.043743	558.371272	637.061208	688.461951	674.847050	819.128517	820.469208	537.574209	445.256735	722.105803	691.859632	704.064972	928.072785	1029.456212	648.283852	900.910858	963.837737	752.692339	688.755577	1087.504383	632.711213	455.626927	502.417882	355.419863	342.401826	549.267226	358.435655	467.445004	439.380607	549.994121	337.866650	359.374767	678.413220	561.343607	691.202466	681.475393	614.709513	496.045160	618.154301	576.970626	590.138171	639.769471	671.184727	516.927730	548.970349	568.564933	552.813641	507.069950	458.874328	291.962848	468.709896	498.234693	410.831914	258.973018	335.275712	282.920330	344.017835	450.244370	331.320789	250.617146	276.714113	336.126871	218.755422	264.732737	305.092673	297.375319	355.374167	297.032236	291.728443	372.061321	221.718269	170.713030	171.406397	317.936362	380.131098	229.541349	238.378358	274.078662	343.657277	335.272243	297.377595	199.492953	174.775298	135.542836	136.190135	184.578666	154.409158	165.350724	134.086530	230.457835	259.737884	242.454726	286.668277	372.566802	332.508365	370.069864	359.215211	367.862881	435.809176	355.320379	281.831752	204.738928	190.969907	261.730432	376.139699	184.102157	195.132901	404.976398	403.197104	
7585.241596	4382.202292	8670.649940	21931.824996	72705.253128	222333.527968	55052.590718	33881.473608	18867.649946	8225.140066	4951.729872	3092.994602	2412.558957	1599.728304	2594.134068	1897.407827	1849.792703	2326.158378	1951.090117	1667.995374	2356.620518	3014.492008	2521.607703	2240.976565	1675.979828	3275.158597	3623.902720	3143.777650	2648.722686	2069.935665	1818.753270	1889.735063	2182.739411	2679.431483	2291.716016	1915.531189	1940.002480	1408.175807	983.389637	727.942728	594.758333	628.149283	844.490123	873.673416	815.581867	901.937768	610.960153	645.721585	602.196887	631.989962	729.427960	715.541921	425.612844	370.395054	592.722868	731.247641	644.975668	805.060773	801.446661	586.420624	705.501137	832.755877	632.464970	674.917960	807.251453	549.669632	430.820994	445.698845	351.341902	344.500415	503.775326	325.755775	388.829233	357.984138	430.845807	340.366481	420.590360	593.030743	565.007053	602.002025	601.141936	533.483184	482.803901	560.437052	506.882784	471.491396	531.313162	399.705510	486.323525	399.617769	481.724865	429.897978	392.166662	373.178538	322.618847	391.750664	439.252110	348.854836	232.892371	270.208737	249.504959	269.076079	408.718298	354.789805	249.361375	253.208104	284.508492	219.724380	235.772199	259.491149	286.565301	294.956843	234.570643	240.680426	313.210304	186.961220	159.529214	170.004117	264.971289	280.143710	246.094953	202.562295	250.161262	286.370079	296.658314	280.280088	155.762568	155.816141	139.466112	140.881239	143.366995	154.592117	132.310735	163.842565	203.031521	205.065045	204.186674	221.791710	237.441815	309.987028	288.640121	315.197150	283.844631	321.625629	344.962438	252.225532	205.156789	179.467258	239.952104	321.727957	160.092889	158.307953	364.519951	353.589468	
6152.309498	4780.357735	7428.062286	14615.993704	27826.429095	55052.590718	225685.192946	80143.341046	20790.062857	9443.966923	5766.894011	4079.480052	3093.666986	2553.168215	2725.528983	2241.789481	2346.530785	2317.329541	2208.189463	1940.972578	2378.062399	2594.539244	2434.179220	2380.737073	2126.743222	2830.570329	2981.701196	2597.410596	2165.526567	2246.248975	2008.252900	2053.191662	1990.339162	2150.585124	1953.486047	1944.933592	1709.279862	1481.763397	1206.843013	858.586510	730.862820	818.590203	1047.483778	889.201542	977.168797	889.049048	828.224821	653.224526	598.438907	666.958059	726.168986	715.987192	438.978104	588.888929	650.853550	728.635736	696.449035	762.516146	661.547118	300.367935	655.468080	594.608392	499.925442	578.661247	606.568733	492.314865	436.605704	469.913977	407.048364	406.394336	440.087417	405.580901	372.140200	293.286118	404.712391	376.393038	482.531408	445.620537	437.727457	408.361325	431.584989	453.703229	427.319452	480.949411	413.267540	424.160179	393.618283	357.822516	353.557939	294.815512	377.219514	336.499740	369.605707	360.458251	341.160770	371.485585	356.686087	330.181917	297.096583	317.808875	316.591420	289.678570	364.002085	332.010290	293.572144	249.481582	338.746178	279.478828	286.973523	296.375076	282.549150	301.240856	259.625539	231.762878	266.371144	251.682358	227.680042	233.419578	214.299677	334.897892	247.662892	233.126299	274.336553	250.962358	266.240352	213.393867	208.044251	181.209662	174.128982	171.043526	196.959195	175.580842	171.275886	194.257278	222.265532	203.815127	237.480155	222.200788	212.327119	279.268956	298.697844	261.006633	248.873870	268.911490	257.405558	234.006943	267.731235	221.925719	238.079766	310.403596	213.695106	234.965867	352.767348	281.747984	
4669.685986	4679.128680	7026.722052	13404.460098	20057.925655	33881.473608	80143.341046	210498.824902	42361.661462	14785.166615	8428.296106	5558.989734	4143.102018	3360.390178	3286.731543	3307.211701	3151.746874	2855.510136	2691.512377	2495.557287	3026.660142	2924.734210	2848.522191	2929.996360	3013.863526	3113.007761	2921.887086	2803.534735	2419.102604	2631.162629	2607.759465	2591.218292	2296.893279	2193.555260	1981.737025	2090.524559	1893.934745	1907.550068	1573.003266	1087.355926	1068.097950	1032.390272	1119.030939	1022.395568	1227.236477	1039.049023	1071.182252	781.813499	667.929270	757.965336	849.616917	836.954297	555.009728	768.794455	757.195619	755.274206	672.331264	806.345375	461.436153	224.018018	511.878893	498.532372	546.241003	558.787695	517.612496	561.583413	538.418074	524.796070	470.921648	561.613573	454.237321	443.361178	311.196271	278.843111	362.241134	370.422493	485.694009	421.851138	427.300749	392.525305	421.821702	397.447775	439.174626	454.304743	393.850943	401.111074	379.486786	293.229720	368.734108	280.283530	350.262452	374.933937	385.855281	371.833326	448.121634	374.568110	336.286937	361.694289	378.697845	348.823536	384.600250	363.324912	384.544421	389.544238	343.968622	325.763430	344.880734	323.966264	357.366367	356.069469	366.951341	334.691499	285.273609	232.839341	267.689709	261.500872	300.693125	267.864132	247.075206	288.203455	260.630771	283.428139	268.805614	232.417355	257.904212	238.562388	266.069069	273.215442	176.798512	198.361342	220.303029	238.787193	243.850072	263.934897	270.071022	229.922746	253.388108	240.882358	204.704252	254.165179	281.691064	240.754536	208.015714	232.552557	229.741628	266.966788	272.620358	290.915561	274.093562	320.318644	278.174685	242.238535	381.327003	295.139486	
3987.051277	2620.965887	5222.083448	10675.927719	17788.519403	18867.649946	20790.062857	42361.661462	201087.985401	54278.474583	18309.669699	7281.369896	5507.696139	2945.103461	4896.088862	3423.118561	3470.855722	4386.569464	3471.723952	2958.036154	3760.253769	4264.811823	3889.066836	3613.202731	2799.600081	4758.220698	4779.567773	4205.997784	3598.950743	2836.968714	2932.279603	3316.638798	3573.887642	3671.162476	3508.887348	2978.315309	3091.153561	2558.640280	1816.211907	1289.393784	981.865442	1017.757418	1325.270828	1557.844898	1262.299056	1396.460771	999.450131	959.980371	876.728010	1080.856570	1375.595267	1269.886561	782.447794	824.283205	1076.753416	1006.935491	871.252986	1040.608937	798.555354	516.009651	796.945303	867.734961	768.916802	727.642473	901.823136	880.770391	807.389701	763.927133	657.595571	696.427063	668.312003	581.545764	510.760645	440.592089	539.024940	471.020470	527.921858	672.521620	602.979249	637.509965	654.798470	667.440298	657.777006	620.434876	613.156417	676.863081	550.785399	685.366761	607.386102	650.159847	571.629762	634.796693	597.383667	637.117843	519.114691	614.590944	562.219229	574.907174	409.354379	466.893029	503.266288	481.969832	613.663874	499.652388	399.847430	485.020895	476.223582	382.217088	471.840793	420.216101	456.044957	466.293256	405.922902	339.113816	424.855402	329.497985	320.339216	328.812014	367.965680	366.867934	307.918650	313.953362	370.510168	381.613402	391.350284	390.707774	307.378515	288.074706	264.334242	244.970524	278.341449	271.247375	285.268458	275.764181	357.956410	374.460481	335.605405	346.510527	347.870947	331.177015	358.197143	314.877876	322.595688	365.228426	399.391382	354.023040	299.506557	301.936128	382.492751	482.526371	312.368404	269.467830	375.083359	403.086775	
4163.038116	3520.576114	5430.242025	7837.123432	8071.364375	8225.140066	9443.966923	14785.166615	54278.474583	205037.429267	51212.630629	13523.265625	8607.278528	5616.042337	5873.567444	4854.962515	4935.337659	5187.539757	4432.647249	4176.386049	4178.982317	3994.587044	3904.674942	3949.439838	3820.715687	3913.859274	3428.591667	2953.734418	2614.070909	2879.950312	3293.385838	3435.235768	3006.465284	2613.941150	2509.555288	2515.275003	2417.264329	2925.654295	2534.817855	2101.342511	1667.259639	1494.304376	1555.533085	1585.809464	1470.935041	1603.870035	1541.756592	1529.981273	1548.205766	1515.850790	1550.261021	1472.859072	994.927251	1228.104260	1444.349532	1320.008258	1125.803547	1150.197106	988.498270	545.850472	973.736789	967.542507	962.235582	909.783442	922.275525	934.863317	955.739865	963.980670	926.085829	896.608185	762.102719	727.513120	649.809317	551.615565	651.040239	580.243332	664.408600	630.710603	616.526240	634.000424	551.655080	621.097336	625.653024	638.155702	537.086161	572.662799	465.904722	513.211520	499.110165	562.418804	511.445748	589.009067	513.786845	550.096675	628.154479	550.938555	498.517870	570.705863	623.110558	527.227499	602.815364	616.800462	540.162356	507.166511	561.401194	473.613746	495.099384	470.200685	468.369888	491.860941	460.273106	458.636488	436.484977	325.628720	361.107649	447.217570	490.433581	413.603015	355.262331	319.075897	375.408300	352.860127	287.908256	282.665853	263.332472	276.640159	333.549757	403.822565	277.584422	307.268059	304.923086	362.305653	345.275901	385.801063	397.690712	330.842033	347.477927	325.052701	334.518285	296.578774	328.401209	281.225647	305.053428	318.014914	374.682717	380.541100	409.831895	431.244299	441.158783	449.653534	497.656633	479.047084	509.430400	372.108402	
