345150.863357	83480.799905	12604.752584	8272.115502	5328.676599	4924.397934	4803.968384	4388.041261	5064.292058	3302.784111	2675.960107	2019.435518	1941.724339	2063.206284	2090.462089	1961.729576	1630.583984	2041.220840	1681.892266	1860.477998	1710.083424	1600.173841	1712.107819	1547.651926	1601.971959	1760.103082	1603.696551	1249.175516	1264.309596	1251.122425	1366.412572	1193.581103	1079.254843	1105.426828	870.236859	874.368108	1312.826801	1108.725107	1310.300564	1139.181058	859.304481	859.039737	765.002771	623.647877	691.323893	719.016282	690.954799	971.440924	1689.596388	1570.496128	1129.526783	900.359322	1037.907887	598.822742	705.140510	809.904155	420.849782	428.702704	443.230989	394.107489	401.558808	431.152485	473.786666	376.314558	309.590813	295.443101	400.810393	415.912398	260.883585	385.773106	276.941369	322.436200	391.153484	383.354987	539.581738	555.899808	491.744146	382.674315	278.205255	318.775596	275.268839	508.725801	376.352031	266.419241	255.445982	304.658618	297.761103	397.064937	218.488969	200.561962	226.737927	174.406312	203.299397	229.707632	193.694531	144.648687	169.336811	319.225526	271.969326	216.152657	202.478681	288.911521	192.647941	431.341137	341.370763	198.953375	222.106790	217.251351	267.298677	171.905325	141.682870	270.209479	218.165538	128.104076	235.446724	145.552903	139.808081	166.753830	142.008759	138.373144	224.541467	244.949161	181.108302	106.691277	109.550926	127.885384	222.293161	316.479192	147.807061	134.462216	179.056932	148.125628	108.405236	107.148702	118.734154	98.838014	113.446861	172.755258	271.622958	176.731610	232.987597	143.069726	173.372439	193.917661	221.537846	181.371390	161.540021	90.328380	95.227315	196.294756	234.992369	269.830037	227.187792	150.039223	117.510354	99.883627	103.225744	168.843068	145.897998	90.891780	144.655227	108.791562	145.819728	132.085781	118.170466	276.384698	117.236393	169.091098	229.317014	192.625850	134.597159	101.638257	168.299314	133.258624	111.784060	151.412203	140.129257	126.976065	157.191942	139.668785	179.748127	201.150919	275.565709	425.636413	394.882042	447.187198	432.172462	478.268471	928.417941	13309.650292	
83480.799905	306141.185585	62414.208157	20333.690389	8304.519653	5667.660837	7527.841686	6569.091712	6130.589911	2906.256556	2396.791516	1501.664140	1201.989366	1606.965281	1471.045113	1799.831572	1403.431014	1766.691936	1083.269094	930.733008	1082.187714	964.534377	1073.490252	970.767457	1476.522135	1911.679948	1471.237497	806.568150	663.942633	663.768413	772.414387	690.127951	598.704622	539.363048	529.655610	586.967590	924.805186	1106.129746	1400.416787	1542.815988	1216.065043	984.459472	844.805529	478.418167	609.652459	490.904424	545.108553	905.216897	1628.333885	676.741050	751.147615	757.618209	924.525883	584.515164	763.979517	929.609914	354.501607	216.600361	249.823453	231.023756	239.224213	254.042749	225.930606	200.688553	202.351870	219.136557	349.250986	292.949756	201.446229	379.114014	212.336055	254.157029	346.002655	377.638922	644.550595	676.132346	549.533482	425.403730	206.628615	233.250335	275.391855	626.106932	419.108107	190.871219	258.465443	325.953031	332.510569	354.084869	190.432527	128.309096	146.405615	119.874114	147.634375	221.350615	141.963932	92.024591	110.358607	301.043676	245.117891	182.458888	181.329378	301.653870	160.141224	287.883350	328.780745	171.722372	169.342292	219.922317	270.299317	178.290120	113.921334	285.111698	247.336148	88.756725	122.918406	83.888364	84.982752	171.954512	137.002622	97.596597	198.986086	233.027071	151.171702	92.088306	95.618984	77.503432	171.039937	256.246850	106.292347	64.751573	102.888078	72.401290	74.013080	79.805661	72.144054	81.562915	91.537990	167.933564	283.865344	187.013556	149.293729	116.664913	150.906253	143.087791	278.839666	191.322495	195.812904	104.428267	87.650604	235.736543	285.464875	325.143168	269.789923	133.615378	100.789449	70.713564	58.109844	133.697179	125.894242	71.693328	77.256127	86.817089	125.042465	107.721302	109.124047	126.767138	75.647732	150.514988	206.871848	119.229946	83.886550	82.074237	127.000743	99.628606	78.312104	114.827481	91.225641	70.698194	96.200846	98.510431	107.581016	141.307178	291.647107	472.972183	372.798495	197.312161	164.601472	184.093123	301.994911	329.463476	
12604.752584	62414.208157	337562.358719	63854.114506	8797.322993	4355.010204	7844.025167	5299.818120	4660.803403	2044.120387	2104.964485	1226.355368	820.527953	1196.686371	1201.167190	1600.637164	1215.354058	1485.255934	843.272647	591.612280	775.822676	678.134442	834.938026	662.694232	1099.183000	1912.666795	1661.077448	625.088393	460.033080	451.636002	529.344539	456.989242	442.495360	466.036657	421.584107	479.010857	918.413211	1172.284716	1964.629162	2886.940143	2030.511910	1131.225157	941.737184	387.729259	462.511702	373.623825	418.991604	922.000418	1687.969928	284.108255	392.226301	667.684478	984.097468	496.827840	855.954386	1048.187933	247.642060	222.883573	204.279166	180.371335	200.847016	200.461320	194.625449	167.546110	181.132577	197.942121	401.215216	307.650737	201.676282	520.489843	235.695118	269.019683	442.798942	436.233080	866.208972	837.456278	604.053754	493.375828	267.814445	296.494577	303.638941	814.719557	561.281731	204.791707	265.231442	412.522081	401.581391	498.539195	215.991221	139.379154	135.572103	123.427302	173.341192	267.284801	152.776780	121.148605	115.586381	320.061097	321.401031	220.012924	240.673334	467.274133	199.190557	349.633432	405.349782	182.679238	216.856971	264.908634	352.323919	240.675123	133.519808	403.261572	326.292655	117.804280	155.895171	96.116298	101.848824	218.231677	181.415820	133.855097	237.731978	319.930090	169.777306	83.315232	86.488425	79.511578	258.798753	323.446757	96.571807	98.356901	100.259552	77.283697	79.382189	75.808200	62.806882	96.227680	93.458288	198.127511	424.579404	257.095384	171.732882	155.252445	227.337443	175.045952	360.557413	242.627982	233.874275	98.944928	97.169664	339.045218	358.005752	471.225911	331.665823	132.048270	125.771342	103.713139	83.060434	217.244840	166.362976	83.196956	93.302038	79.563472	120.127273	105.439104	132.173882	125.563001	74.586635	180.748148	269.689450	102.012732	100.801859	88.856624	149.591854	111.442675	86.617860	102.430892	103.287907	75.888986	78.784146	106.343412	96.074233	124.282111	287.733658	607.819402	410.707586	109.432773	99.953988	83.483371	117.829076	80.979169	
8272.115502	20333.690389	63854.114506	301805.837334	33841.275938	16165.989008	18722.672644	16781.342917	11841.194677	4599.963516	3441.940082	2020.044621	1459.203781	1757.400256	1623.084916	2109.307900	1939.097213	1869.329880	1262.170970	1034.624933	1197.926291	1120.380025	1203.004158	1135.628953	2107.080639	2762.870269	1857.398453	1050.599055	755.082621	713.886246	722.280350	702.264307	676.639594	593.625921	577.526405	653.214410	992.955701	1464.776031	1621.957588	2063.613614	1835.752057	1710.761696	1250.780831	614.775604	683.427966	510.369962	643.848195	1142.856775	1807.515339	731.139471	635.048305	928.469801	1136.409130	872.208168	949.950856	1176.808424	398.253724	295.380144	278.427884	258.134154	268.992255	247.421074	233.553011	205.861046	225.209923	252.271762	411.188700	295.069507	245.347627	394.567193	280.610551	313.250132	425.346564	461.569498	804.070984	891.935456	700.621717	473.737061	310.143647	307.452144	414.043506	790.071048	566.309292	304.804887	317.029767	391.218358	402.363980	452.672886	240.011353	136.902378	155.664593	144.093550	168.090207	224.165493	156.173472	107.415955	126.675318	286.445667	249.852522	205.635359	209.928869	338.144208	176.078660	251.444668	289.098109	153.263864	209.922690	274.824364	303.740926	217.659421	134.105360	303.639137	266.985621	129.546414	97.031763	84.899303	106.147731	178.402266	173.001930	141.566021	219.269639	224.211372	177.854913	81.679201	89.110229	89.776750	194.933521	225.161719	98.328698	72.412743	70.681811	92.987939	68.606182	67.167594	81.521886	72.227601	82.384420	146.259056	353.329223	226.511480	158.580853	116.025521	166.813207	144.034628	253.161733	181.908526	191.014319	99.396969	106.371787	231.097577	348.960859	353.931590	310.229370	146.399250	116.454639	86.981777	63.956012	131.925655	123.408833	84.660102	65.930779	80.567528	107.521753	108.175275	94.439010	90.548370	65.048116	128.818909	178.705204	90.425296	89.928429	87.656227	119.621679	102.018255	68.123527	88.433940	73.562179	68.617795	73.719251	89.428730	113.035990	136.074945	299.324792	398.325896	314.788274	127.624823	107.218734	126.022351	138.437878	162.548998	
5328.676599	8304.519653	8797.322993	33841.275938	259635.278596	65907.243573	30093.124748	19228.924299	14958.535398	7154.873349	5103.146015	3444.858954	2457.863042	2988.207598	2563.951669	3254.920192	3297.570007	3115.059922	2110.506531	1788.886524	2231.527789	2076.107224	2141.047083	2031.453412	3470.189007	3995.609893	2900.773413	1837.647378	1337.509682	1348.950240	1507.987207	1387.973285	1291.402342	1163.159951	1157.122808	1211.034818	1674.961540	1919.428751	1552.422785	1433.669733	1770.441020	2362.060725	1851.715632	1079.862063	1221.095633	1047.707179	1256.758989	1805.240499	2521.967831	1432.949298	1367.469765	1594.408234	1527.303740	1481.478432	1430.771593	1443.413672	733.924345	514.783771	532.475846	423.191333	533.470009	491.829049	490.054131	412.280619	418.301925	375.921998	581.429966	432.909920	340.882579	525.763412	443.981691	435.681557	596.377083	660.891990	867.990476	963.465527	902.164784	619.010720	427.977912	497.934480	560.025995	786.451299	617.625886	453.237992	432.994015	443.541633	522.104832	545.070780	349.622363	247.970901	248.064227	222.825631	266.905365	348.681423	254.102206	184.252772	180.348960	379.032023	343.044816	283.780005	290.240637	342.107267	200.014376	269.663891	314.973497	259.450505	290.568437	360.570324	347.842919	283.990699	213.389209	326.105131	283.100935	187.181306	168.174312	128.911145	144.109205	208.830710	207.475913	188.743622	292.453779	297.362663	258.519899	164.667520	129.486165	133.502756	211.903935	289.344375	123.313341	100.005361	128.558389	100.707401	107.306130	101.662227	86.731520	106.378997	137.795574	220.769503	397.679398	281.340849	199.911356	170.251421	208.759508	186.685248	259.868511	195.829983	216.730376	160.104838	142.069247	235.898271	291.307314	321.294523	275.368612	189.640827	141.433795	117.083985	97.926899	157.518653	127.640969	97.073155	111.466268	79.118110	117.852057	118.104011	109.914970	104.816814	84.904138	153.926408	183.159062	109.176469	109.529977	98.230349	141.211753	98.457298	108.978540	116.600065	104.731234	75.880158	111.329735	131.968488	144.481007	191.204179	360.524795	323.925064	339.879910	222.515264	154.958250	168.043596	281.429846	73.744756	
4924.397934	5667.660837	4355.010204	16165.989008	65907.243573	248308.520218	47797.447939	25531.342521	17051.796476	9915.817032	4906.671825	4198.727237	4830.883999	3720.819695	3053.884647	2909.392167	4207.867847	2937.504446	2800.298827	3517.386537	3046.240046	3565.137666	3356.536320	3097.402559	3725.013706	3163.758968	1954.540270	2423.360097	2296.967187	2115.690865	2068.416553	2096.615558	2015.378643	1772.159133	1480.211360	1398.281853	1242.198373	1556.257258	1040.293828	705.981884	911.189906	2058.079958	1285.523623	1313.835148	1298.844655	1437.903969	1433.163225	1255.470323	1452.172202	2414.467039	1499.885331	1403.428578	1181.688631	1669.356513	1071.423082	1076.699412	1019.716887	673.917147	591.928316	666.381213	626.721178	613.677028	520.349054	487.603262	428.195068	518.364095	402.155566	341.297998	363.430189	351.608147	440.466478	453.697310	459.065535	565.323867	638.372152	790.093658	718.372571	484.451445	410.061805	381.590167	566.781446	540.057713	502.175762	521.305465	369.943975	346.822731	411.596685	351.933684	307.787910	214.457785	284.511178	253.757630	227.316930	240.902657	242.474883	233.071217	252.771042	310.931095	262.194920	277.689832	217.501468	231.126532	218.843350	152.248929	215.344404	204.405067	229.392329	301.394398	235.326737	227.889082	183.430551	214.920583	176.098267	152.252032	137.524176	122.960899	145.554897	170.056361	179.878510	161.742880	210.340432	214.847558	162.048670	147.600148	145.984358	163.764609	185.682634	203.712754	144.339563	133.571711	132.508308	137.418124	117.624544	113.252037	109.846133	97.616122	120.281335	165.394593	222.931572	238.252251	153.830526	170.546659	145.261847	176.273801	174.881642	163.304649	160.874122	162.847958	151.114142	156.251313	249.912646	197.445449	216.575718	200.212790	121.982179	112.781082	123.074782	110.487987	112.937727	86.293952	101.839808	108.407503	85.251944	108.989098	118.212823	110.143348	100.883766	138.543302	130.501406	116.791660	92.333575	100.266657	105.530691	116.330503	76.737397	100.858234	88.484222	97.252749	107.345649	112.626899	152.545061	207.146467	255.196125	201.121521	279.747114	303.013798	273.080733	336.709365	410.294048	153.588312	
4803.968384	7527.841686	7844.025167	18722.672644	30093.124748	47797.447939	250622.917015	64456.956717	23128.480215	7888.108499	6157.865127	3297.492565	2089.772022	2818.420072	2502.302142	3561.543373	2853.447485	3077.669056	1824.211322	1319.758621	1846.769817	1580.381787	1763.279264	1601.348488	3059.236320	4082.070496	3108.206000	1495.215356	1001.668026	950.003436	1090.661580	1038.341085	952.304417	901.497778	869.489601	953.144335	1638.808816	1971.399384	2140.658136	2137.708069	2451.573770	2280.119495	1891.305145	862.250874	1010.530932	757.523482	932.403325	1731.547944	2885.106935	1043.075630	1163.477412	1411.011125	1600.042099	1185.525421	1321.154916	1513.677105	563.050338	384.491119	379.041760	295.862180	347.284163	352.574937	354.680469	296.218593	282.876358	309.613259	494.874932	385.909553	306.057813	528.978429	341.888790	368.085641	537.119769	570.949670	854.977511	1005.473738	829.338105	578.992369	345.395058	405.123749	485.392564	805.518027	623.865753	350.332400	358.263892	480.056222	481.731720	528.024377	290.182346	193.745961	173.179506	148.651492	224.634723	284.737947	243.206672	136.650244	121.498650	354.514126	319.202016	240.560083	257.349320	392.920055	178.422204	287.113484	356.982068	194.792150	239.369330	306.187333	324.560911	230.706218	156.336192	345.602343	279.564677	156.753049	154.723053	115.208681	101.969923	207.486274	167.603074	136.889250	246.435302	281.839545	194.596929	102.864961	108.078381	92.623013	187.834634	272.032153	110.439442	91.486084	141.520827	78.824104	86.422699	80.496699	85.191397	87.033244	113.181675	202.332392	344.247761	230.722145	173.259035	125.306352	197.264177	164.298110	293.536410	189.827655	209.431357	134.606091	118.792870	254.460440	320.467481	348.167510	307.716456	152.452256	118.835315	103.766687	88.704749	157.987273	132.128318	65.214578	78.043409	83.633161	108.066833	113.872310	112.359945	115.921046	84.116758	150.913169	221.837578	113.908076	98.967428	85.575422	142.998453	94.888322	82.587044	109.357254	89.202959	59.843443	80.447859	121.469007	105.938606	162.693836	343.151152	382.648415	377.579634	166.612021	111.099055	143.646774	154.851671	84.634865	
4388.041261	6569.091712	5299.818120	16781.342917	19228.924299	25531.342521	64456.956717	236755.001239	63626.092729	13625.458215	7526.582963	4306.584379	3442.789820	3439.186942	2810.705844	3562.842820	3955.682266	3122.325514	2194.722760	1982.796358	2446.293728	2401.141295	2359.763393	2181.037194	3921.130187	4121.774317	2517.268524	1835.588663	1405.717671	1238.678079	1380.533745	1309.942948	1199.113726	1153.867732	1037.164700	1056.299338	1304.643509	1777.615107	1518.817207	1274.890995	1687.609925	2636.655222	1661.224345	1083.078377	1112.658970	956.184368	1182.009043	1505.855592	2154.522583	2013.492787	1363.939316	1535.419792	1496.660744	1514.727838	1166.204246	1245.995361	697.980599	429.872231	456.498246	389.482889	411.019870	405.313846	329.916100	297.518997	356.659568	347.948478	417.680022	310.748748	295.212623	398.529470	361.433958	357.542489	443.890658	490.600112	671.414111	875.329972	788.235440	507.685647	333.635897	364.368889	481.001369	659.290904	493.135542	428.316017	351.332082	369.284911	416.049613	366.245257	260.212765	175.397909	179.261842	166.575880	206.539395	226.128844	170.243084	208.708937	184.562868	283.034944	263.797390	249.124010	205.057647	258.743622	170.960061	195.848952	203.504769	177.776150	208.119001	293.085331	239.290220	217.597641	154.446647	238.399805	195.397461	128.759941	129.607110	90.416815	95.917949	151.863639	151.325693	132.605502	203.825336	209.856878	138.954376	99.288696	91.123392	89.661620	148.877230	188.756729	113.634439	70.566192	102.855566	81.001066	73.326703	77.736731	64.228695	91.462327	93.109365	154.659559	260.634942	218.790815	136.474220	109.992365	143.558960	142.712247	189.187051	184.834182	154.902537	140.475163	101.809782	155.193090	294.588358	235.419771	237.657183	145.147259	99.488986	82.259630	71.172876	120.415733	98.468473	77.848527	70.924795	76.357565	87.223642	97.952474	75.197381	75.515591	77.087515	106.948430	130.036508	74.472660	81.789424	79.536514	102.946068	86.998462	82.252677	97.510801	84.132198	61.020683	70.395183	94.529541	120.117730	156.863809	292.694948	295.377700	290.300979	221.270510	160.791038	189.551052	248.375013	77.716219	
5064.292058	6130.589911	4660.803403	11841.194677	14958.535398	17051.796476	23128.480215	63626.092729	242155.089746	29211.273696	13302.599332	6997.675717	5584.235241	5344.872686	4076.303804	4947.433579	5182.683102	4480.544349	3078.586104	2912.354823	3262.948211	3037.382656	3199.960728	2855.076158	4864.169701	5067.202154	3235.775363	2292.081604	1790.237154	1697.322428	1822.641611	1587.441554	1519.690816	1422.222016	1267.073428	1315.433905	1713.627693	2070.598870	1699.223984	1383.877794	1818.310959	2608.295971	2040.902316	1276.505723	1382.946721	1174.111357	1447.212011	1922.336434	3195.715102	2609.434950	2143.503388	2044.203782	1783.057187	1728.572064	1395.691238	1379.002849	898.192764	564.445757	450.359158	494.750247	512.245529	487.156427	426.533306	396.671700	381.894530	399.296486	523.169987	350.220557	323.578343	474.408829	412.478731	422.340372	535.398945	578.861837	792.788689	841.227541	839.341634	499.132728	349.515977	384.775157	545.864508	710.272789	534.292963	467.836915	380.359956	394.817220	454.446015	437.354388	307.350866	178.844006	203.465637	178.297972	211.666361	258.537261	205.355927	188.496453	199.924553	329.492998	310.475119	240.518876	233.584393	278.391724	192.724218	212.640894	232.082586	202.339070	231.058942	326.205628	270.552846	209.287189	156.541159	262.720796	203.509214	138.393060	138.173004	100.149026	128.256710	183.852617	216.781401	157.980487	217.644622	217.231291	156.138031	117.961857	103.556048	99.707504	163.736703	196.012934	118.107055	95.797698	120.143328	100.014181	97.593383	87.837318	85.063641	91.002634	114.679847	159.184844	281.525879	189.296371	146.740401	123.915053	164.577768	141.240369	190.130697	160.436016	160.691561	135.919623	119.242315	187.112326	243.868178	215.052282	245.434920	155.545974	134.945232	108.749034	77.802255	116.353131	123.257746	72.621144	92.673852	89.945981	108.821161	107.020923	95.746206	85.623121	85.584495	104.925044	135.827206	102.905136	84.720986	90.754363	111.960794	85.886186	79.810703	100.743780	106.708697	67.578589	101.534052	94.304134	131.768410	166.684219	301.317857	271.677758	296.865996	262.913796	227.512041	249.328979	330.074840	191.148919	
3302.784111	2906.256556	2044.120387	4599.963516	7154.873349	9915.817032	7888.108499	13625.458215	29211.273696	251837.944124	67308.869684	18373.613983	12959.119726	9374.243972	6157.142953	6485.556278	6200.211551	5088.111674	3945.831635	3745.890033	3979.727109	3828.611771	3790.110962	3242.375528	4678.334794	4059.571483	3050.732409	2653.078942	2206.434494	2089.154287	2304.897009	2247.995178	2097.725381	1951.075082	1664.699998	1614.198811	1831.215060	1961.338301	1444.949504	1032.887261	1449.533425	2277.246909	1882.264575	1506.597032	1571.622692	1534.144348	1709.332219	1939.400753	2633.362732	2920.690882	1696.585671	1707.423471	1339.322751	1440.114017	1175.663070	1150.871116	949.469514	647.319407	603.308476	606.499546	607.894201	596.883412	494.115914	446.253045	456.688704	484.075777	494.149030	431.749047	378.581970	413.101203	395.231412	417.118412	474.901050	472.969702	530.740963	638.650913	624.727963	466.903485	357.398287	414.496721	540.201358	544.075477	466.852043	396.055224	388.700217	388.649862	347.780991	409.557712	298.680879	245.590392	269.233872	191.931626	241.512146	260.217253	277.542774	217.821900	188.213524	296.735594	252.970206	253.968401	209.723887	229.411624	197.348616	226.079234	216.653420	225.391728	232.457567	258.201947	207.794923	216.094922	170.612780	225.400290	207.435039	136.248469	149.110572	115.970122	135.328567	174.822958	153.239452	140.317683	178.109588	201.197031	177.637160	143.183490	106.924539	115.062668	164.451959	168.546805	124.507232	93.095363	112.348414	90.875366	98.752561	105.458729	100.377837	107.117575	113.890702	151.610549	189.041324	170.210723	170.452801	133.723982	135.601653	141.520028	160.151959	157.302371	144.509719	114.597847	121.310448	140.759090	204.672283	194.368487	213.336980	129.420049	137.786592	123.602131	92.382974	106.303828	107.172292	99.273769	80.678425	81.727149	101.124825	116.498359	101.271892	95.208924	102.934624	91.086781	129.660859	83.231089	109.811310	98.912352	103.745991	96.281043	111.110294	125.831604	105.772548	85.398470	80.926630	100.912465	119.942869	178.990401	214.419977	200.713279	274.082762	268.072582	210.744633	204.710689	363.247449	65.788883	
