9000000	9000000	476719.193602
9000000	10000000	9718.469882
10000000	10000000	382591.339998
9000000	11000000	16855.914797
10000000	11000000	63709.182667
11000000	11000000	384432.570379
9000000	14000000	2345.855372
10000000	14000000	11077.877696
11000000	14000000	9004.223472
14000000	14000000	333804.322727
9000000	15000000	544.877706
10000000	15000000	2673.090824
11000000	15000000	1983.412461
14000000	15000000	30943.092407
15000000	15000000	231381.203727
9000000	16000000	560.029382
10000000	16000000	1855.468753
11000000	16000000	1457.467512
14000000	16000000	10904.786728
15000000	16000000	106921.332274
16000000	16000000	233578.405146
9000000	17000000	760.574256
10000000	17000000	3060.743120
11000000	17000000	2676.903198
14000000	17000000	15373.516183
15000000	17000000	32931.306808
16000000	17000000	54071.320102
17000000	17000000	222974.292672
9000000	18000000	1340.120882
10000000	18000000	4293.770717
11000000	18000000	3607.286996
14000000	18000000	14105.735806
15000000	18000000	13205.326032
16000000	18000000	15487.334999
17000000	18000000	55759.443108
18000000	18000000	210078.043862
9000000	19000000	822.136434
10000000	19000000	2677.485195
11000000	19000000	2245.213606
14000000	19000000	7550.542237
15000000	19000000	10397.837990
16000000	19000000	10340.824139
17000000	19000000	17464.491453
18000000	19000000	51505.315187
19000000	19000000	204568.824253
9000000	20000000	1274.924965
10000000	20000000	4745.712378
11000000	20000000	4167.064127
14000000	20000000	8373.496251
15000000	20000000	4657.060501
16000000	20000000	4491.419113
17000000	20000000	10238.687203
18000000	20000000	19405.435522
19000000	20000000	44124.283921
20000000	20000000	210316.757819
9000000	21000000	1324.875907
10000000	21000000	4351.846936
11000000	21000000	4221.770783
14000000	21000000	7767.912828
15000000	21000000	3849.074850
16000000	21000000	3814.879118
17000000	21000000	8214.101282
18000000	21000000	14610.137534
19000000	21000000	25584.740441
20000000	21000000	71349.604038
21000000	21000000	207618.835006
9000000	22000000	1319.474007
10000000	22000000	3782.063814
11000000	22000000	3435.682385
14000000	22000000	6620.561335
15000000	22000000	3549.272534
16000000	22000000	3505.325085
17000000	22000000	7278.131170
18000000	22000000	11532.165770
19000000	22000000	19205.524504
20000000	22000000	31858.501444
21000000	22000000	54333.104045
22000000	22000000	186595.852539
9000000	23000000	1091.463709
10000000	23000000	3899.402181
11000000	23000000	3290.755263
14000000	23000000	6753.882947
15000000	23000000	3143.283796
16000000	23000000	3244.595639
17000000	23000000	6761.529154
18000000	23000000	10319.913899
19000000	23000000	14285.650842
20000000	23000000	19513.294409
21000000	23000000	25318.569127
22000000	23000000	63330.543181
23000000	23000000	206889.020720
9000000	24000000	715.606494
10000000	24000000	2480.566322
11000000	24000000	2352.270878
14000000	24000000	5135.162035
15000000	24000000	3563.252720
16000000	24000000	3775.945008
17000000	24000000	6709.107041
18000000	24000000	8977.566756
19000000	24000000	13732.759078
20000000	24000000	15258.296796
21000000	24000000	17660.735304
22000000	24000000	35481.598593
23000000	24000000	55074.564840
24000000	24000000	197615.951253
9000000	25000000	601.309065
10000000	25000000	1607.273482
11000000	25000000	1290.256843
14000000	25000000	3763.087174
15000000	25000000	3934.640225
16000000	25000000	4454.021781
17000000	25000000	6497.380836
18000000	25000000	7859.663725
19000000	25000000	11670.310488
20000000	25000000	10075.388762
21000000	25000000	10963.287524
22000000	25000000	19627.557604
23000000	25000000	23824.380495
24000000	25000000	60673.888127
25000000	25000000	213765.573257
9000000	26000000	517.649551
10000000	26000000	626.742759
11000000	26000000	650.902888
14000000	26000000	1799.215689
15000000	26000000	6307.015588
16000000	26000000	5876.163949
17000000	26000000	5282.235221
18000000	26000000	5591.119937
19000000	26000000	11402.274318
20000000	26000000	5804.454011
21000000	26000000	5761.539907
22000000	26000000	9631.286764
23000000	26000000	10755.338576
24000000	26000000	20807.093393
25000000	26000000	52854.873660
26000000	26000000	254315.014183
9000000	27000000	684.967262
10000000	27000000	1270.860473
11000000	27000000	1037.785686
14000000	27000000	3290.267201
15000000	27000000	5452.462589
16000000	27000000	5179.274050
17000000	27000000	6215.860221
18000000	27000000	7405.191407
19000000	27000000	8826.779648
20000000	27000000	6080.085364
21000000	27000000	6122.913673
22000000	27000000	8320.935530
23000000	27000000	9401.633626
24000000	27000000	13099.810920
25000000	27000000	21629.005129
26000000	27000000	48365.296221
27000000	27000000	223545.876680
9000000	28000000	1258.657904
10000000	28000000	3309.323371
11000000	28000000	3169.886503
14000000	28000000	6521.442952
15000000	28000000	3267.606954
16000000	28000000	3167.962484
17000000	28000000	6374.023028
18000000	28000000	8627.754193
19000000	28000000	7571.164751
20000000	28000000	9096.421563
21000000	28000000	9485.206964
22000000	28000000	10979.382864
23000000	28000000	11982.685158
24000000	28000000	11951.440269
25000000	28000000	12294.852073
26000000	28000000	8864.632024
27000000	28000000	40623.748781
28000000	28000000	208975.569304
9000000	29000000	1100.047799
10000000	29000000	3169.873985
11000000	29000000	2789.153783
14000000	29000000	6396.051605
15000000	29000000	3350.954880
16000000	29000000	3426.329193
17000000	29000000	6267.530222
18000000	29000000	8405.085884
19000000	29000000	7177.124412
20000000	29000000	8112.360636
21000000	29000000	8325.519492
22000000	29000000	9222.089456
23000000	29000000	9877.869334
24000000	29000000	10002.650882
25000000	29000000	9920.341844
26000000	29000000	6684.912470
27000000	29000000	20728.400649
28000000	29000000	74884.920535
29000000	29000000	220045.070107
9000000	30000000	347.683347
10000000	30000000	704.673812
11000000	30000000	822.838608
14000000	30000000	1974.727674
15000000	30000000	6371.635585
16000000	30000000	5648.086005
17000000	30000000	5413.361740
18000000	30000000	5111.771641
