323657.377058	59874.004630	30602.792704	23609.413521	13726.148540	8398.583558	6862.310294	8696.498319	7974.677797	3489.037188	2446.873345	2986.309908	2636.910221	2175.045811	2066.255848	2103.241290	3164.379620	4000.128488	6065.805473	4955.640728	5264.327286	5903.184287	5391.308476	4349.798272	5380.211574	4945.181066	4607.120988	4708.784349	4251.419280	4087.231868	3811.759691	3051.058343	2786.254823	2918.727234	3613.043172	3756.153863	3613.560470	2327.413602	1808.153337	1874.553035	1586.002403	1483.293929	1266.148935	1192.677547	945.628872	727.520578	516.669571	355.357220	353.065901	332.501288	606.674450	833.186642	534.047895	889.070466	1246.911859	1244.285886	1167.314881	905.884298	1144.985630	1270.145069	1534.358109	1642.879376	1729.307661	1879.885134	1799.570489	1826.195244	1596.608735	1596.876387	1760.320214	1796.487063	1767.649957	1461.828397	1083.697749	1601.747748	1658.894401	4202.981209	1656.108321	1698.586179	1604.231268	1694.473313	1656.797338	1490.317972	1271.675313	1503.537671	1518.537307	1555.533871	1768.830176	1538.501728	1405.143525	1237.114702	932.134139	677.159781	682.939735	722.015539	617.890312	640.641183	585.603926	566.951907	528.989793	623.133751	662.326270	617.581632	552.116324	497.751347	559.238658	566.356615	599.299516	638.084823	645.756731	596.564026	416.224348	470.012002	580.033240	671.474672	638.315603	704.467298	639.631155	511.275910	651.314155	469.172572	310.068438	281.323712	273.486616	246.812715	241.277099	245.541722	213.909513	331.243963	434.959093	423.759997	351.941602	371.089561	430.483344	384.994773	417.237665	384.756815	450.586826	467.044945	430.366849	416.179579	502.179529	599.150858	751.250308	704.252664	737.030929	824.415767	667.342796	577.914466	588.273340	627.255646	637.154416	684.316681	717.898824	683.675805	656.838324	787.858789	698.210592	661.404296	682.078706	732.839928	764.032756	734.749489	708.470069	767.305196	790.807799	797.104009	974.960664	743.595315	624.894889	661.113722	839.075447	974.269930	947.287257	975.730267	857.995475	782.701566	770.942164	778.836555	965.456589	978.433957	812.114482	429.649891	439.277872	453.448684	530.192666	678.682622	686.812640	826.306643	1050.782400	1165.445566	1136.217427	882.765583	529.720162	321.352984	347.277662	1182.569915	
59874.004630	305750.587839	78367.732987	36709.063421	12599.174892	7093.033492	7478.623121	12306.377741	8413.941236	2240.251688	1818.330925	2123.971154	2016.436788	1614.906275	1352.467640	916.834847	1871.903191	2331.094180	6007.433201	5251.783905	5220.382481	7179.432504	5943.664894	2172.171222	5280.746111	4630.493268	6480.195816	3923.410227	3714.537794	3378.427006	3741.349643	1954.456953	1629.251574	1738.244141	3784.393937	4628.036965	3345.382654	1427.123472	1152.997182	1242.184841	1327.288504	1251.503200	736.982924	793.414719	541.690739	314.429823	231.446368	159.756964	161.433523	165.503112	362.479087	531.909239	217.102251	398.770436	1149.608580	963.561757	790.634325	370.086321	468.724729	806.043512	1453.606118	1029.328620	1509.678428	1449.074077	1773.302926	2020.269705	1096.761995	1178.549530	1822.968559	1194.991407	1786.688736	952.245811	489.496713	1286.466909	2282.330899	1883.822798	2057.741396	1990.471774	1574.567707	1647.325737	1879.415629	969.501752	1196.977894	1579.726373	1780.307558	1634.050442	1843.449533	1176.031422	1093.196760	1380.378438	1113.679843	504.050651	586.778526	584.606036	611.258680	518.132246	318.552239	330.435065	367.028518	316.580512	538.426975	574.794424	453.896355	249.054905	413.696161	297.070931	450.201871	744.561321	712.204322	368.939813	185.004789	233.283442	335.078964	469.462119	593.213256	613.957567	431.957371	209.511505	506.736079	237.680947	128.186095	172.128643	118.599626	117.971562	137.433983	104.822559	130.695127	166.244418	331.252812	332.756580	267.356815	220.029372	289.206957	340.597856	191.903603	301.680840	283.811514	338.747911	272.203186	202.678862	269.593108	373.238877	715.298828	684.479052	646.447094	694.240334	451.246787	267.436878	324.175811	428.754853	374.191166	677.221986	826.566933	466.048617	359.740834	638.657516	503.809421	495.151268	392.037628	585.335524	639.829894	740.880633	682.687318	737.015065	918.456013	620.325939	701.669480	405.508158	310.963866	249.638109	564.414506	927.177457	800.420309	756.077776	633.372940	566.262248	442.897010	503.871044	748.438788	883.233383	507.634826	205.312362	230.353281	229.407163	296.293306	551.690208	643.556448	378.778522	783.323484	872.909826	898.133930	581.941109	248.230437	136.265432	151.335231	383.924911	
30602.792704	78367.732987	292543.446261	70659.164243	21880.507936	10107.943770	8031.467116	9195.336180	9242.259126	3255.143850	2188.177064	2648.615989	2287.159580	1827.235786	1737.068482	1760.257190	2944.522019	3693.261290	5180.394608	4833.762289	4540.230200	5022.791003	4712.047925	3760.314076	4742.076111	4485.185663	4691.657950	3646.377268	3312.269088	3320.436535	3080.084164	2622.446972	2307.083915	2329.971900	3205.880784	3292.696533	3000.017640	1754.882633	1444.534138	1421.548981	1342.469642	1233.030865	963.178028	851.770518	762.717846	504.894958	388.256739	253.588989	240.876139	260.434083	487.461767	575.174173	316.741191	649.526687	1173.595611	1003.377308	991.579452	644.167002	751.342098	1043.730158	1272.818761	1218.236434	1417.253394	1382.322822	1467.914236	1480.723409	1373.977989	1286.665458	1363.914270	1331.702803	1442.317498	1140.902351	905.673210	1294.819666	1492.654333	1614.759263	1446.013695	1352.610614	1237.865565	1292.634892	1354.637674	1178.580815	1002.853821	1120.784965	1128.748931	1148.252913	1368.357317	1215.260833	1083.469912	1048.547423	802.117689	446.834491	502.137773	498.356187	399.258532	426.625693	418.496111	428.562078	410.884436	438.701281	451.356932	442.410251	461.710824	419.421523	414.376318	407.805325	442.463057	469.964358	501.944274	447.498335	333.099635	359.415885	453.716211	506.732578	432.591845	481.860164	531.632016	440.417462	483.416169	388.699833	230.104277	247.325311	172.325424	173.126974	188.093790	201.973132	173.051914	231.128438	337.463513	360.504992	310.311688	301.704332	336.494479	289.807687	305.646989	283.184166	359.428265	326.522943	331.265091	343.423016	419.536608	520.541244	647.793622	551.601034	496.252152	551.229515	535.584008	401.268296	473.070114	579.536648	522.785503	563.920806	581.133057	554.724174	578.955884	645.448396	617.207793	554.441888	557.458893	528.754230	549.296866	525.394584	591.561788	590.223575	670.081428	598.913030	655.512256	600.052459	495.764023	468.791363	658.129943	692.116523	728.682515	694.030168	610.298754	664.158153	742.970178	632.800498	733.297499	792.892163	594.010256	329.431445	299.231461	393.539436	466.216029	530.022648	596.719720	706.432205	812.669773	864.089652	837.401202	656.535867	399.358428	273.419559	259.188776	562.132575	
23609.413521	36709.063421	70659.164243	272307.102207	62738.366213	15317.901792	9547.853869	12482.780494	13298.677595	4350.713518	2851.641602	3422.795715	2889.734831	2433.195059	2208.526351	1659.192740	2885.505020	3391.811823	5757.398791	4850.605115	4776.259519	5240.373111	5024.682961	3428.840664	5451.070539	5060.734163	4781.445522	3958.028418	3431.079913	3282.445800	3386.432643	2636.257973	2515.533596	2481.179091	3261.687913	3354.126314	3617.331384	2161.717540	1720.195558	1768.716047	1512.374295	1469.358109	1077.882076	1097.001462	794.748671	556.690768	397.930944	224.031365	246.058517	229.168836	534.971620	724.776843	350.518766	713.163390	1410.046093	1303.029872	1114.273833	704.007921	916.290864	1186.555921	1383.643024	1344.769285	1624.480155	1679.820739	1642.119891	1770.967576	1486.909886	1442.938673	1559.081708	1532.860074	1556.480177	1286.805509	916.868550	1558.842973	1511.278531	1510.881283	1354.472710	1391.846650	1355.137921	1434.220408	1367.175422	1064.353566	963.468961	1145.730370	1199.664370	1341.419668	1381.330216	1202.978966	1091.427880	1047.176858	717.828538	497.247123	419.204028	426.888616	471.601706	465.015170	391.033402	424.746758	409.693833	418.287144	503.920300	408.850004	373.967006	308.299229	409.579061	407.935943	448.377285	502.622907	534.935841	463.295415	299.938332	346.751466	409.985627	556.194480	502.547453	469.800663	455.910551	378.772055	507.812376	304.752235	242.338587	292.368632	227.504578	225.266209	216.501630	221.733126	193.910390	247.760411	360.683382	405.952092	341.376514	319.628118	339.310613	406.497491	288.959909	361.406173	380.106046	448.412594	417.548223	319.050934	413.660331	494.337172	650.828634	558.699289	515.594321	509.428341	567.150385	402.385483	433.630415	517.020421	470.535243	554.219596	647.518413	615.401749	550.757394	716.229484	577.312444	601.897531	550.203530	535.190455	511.667925	508.495994	591.384099	547.645053	618.019344	640.951750	629.924731	644.023481	479.285485	458.444344	597.351554	715.527417	650.419470	683.731167	653.047533	704.384862	580.652113	587.097199	695.667963	772.404573	610.185519	346.964976	335.501930	428.784519	457.087186	664.244440	674.064588	598.929337	804.757827	841.119105	881.991265	753.858912	439.425220	250.540865	234.366184	496.302198	
13726.148540	12599.174892	21880.507936	62738.366213	275969.034073	82862.016948	15686.006705	11677.726775	16697.141129	7848.551017	4109.643046	3998.496251	3561.744502	2942.458548	2926.825863	3734.680599	4065.873842	4461.731995	3922.073100	3779.913785	4187.577365	3107.541238	3083.375177	4993.654559	3562.853644	4111.369996	2747.812961	3740.629512	3051.839770	3036.451476	2573.496862	3290.012419	3534.359609	3663.285445	2560.199018	2060.978018	2622.351191	2947.606335	2184.095217	2213.450965	1398.562267	1315.795636	1611.519951	1261.794407	1190.932979	1031.680535	804.958427	582.858623	552.897627	553.252718	772.216237	866.908296	938.137991	1322.462054	961.019210	1207.850767	1345.070882	1331.135756	1568.256410	1322.748147	1059.511010	1356.896211	1145.274800	1433.950839	1262.781245	1047.054360	1502.619743	1378.994300	920.583843	1720.815032	986.439147	1323.110783	1727.025657	1349.963157	846.048539	1198.379055	869.011309	894.666469	1079.609371	917.214794	838.656603	1260.890277	907.727365	709.820898	728.695716	837.795905	876.981790	963.931478	941.210129	678.915922	437.131457	461.562813	341.053517	357.973585	289.977561	436.367433	551.917721	504.970409	508.898405	569.042642	303.783224	283.415675	315.625153	470.930970	344.729558	571.102267	430.907083	285.808387	304.461620	550.555451	644.378293	635.539110	565.389032	425.582171	369.161210	326.619627	477.478380	639.033759	432.020369	605.017689	545.731822	374.959736	430.678301	389.692993	323.584625	376.661565	401.714862	476.916505	451.765686	375.134549	382.760796	488.525103	417.826414	309.277658	477.565355	395.133465	430.254842	368.791030	469.692979	635.729376	686.166683	654.854553	448.958863	402.048622	391.229952	462.636566	611.388659	718.759734	628.194408	511.521617	578.739827	446.748606	457.313483	587.535024	755.721979	490.433460	578.993534	636.760746	724.773684	483.356732	372.505024	365.819954	398.183084	404.529136	407.207596	587.327452	573.142027	795.237880	671.650737	750.088664	684.197733	453.775560	481.964815	531.282847	546.205238	568.963273	745.447476	831.292480	631.910305	636.883086	873.660989	772.628334	590.931445	686.396387	783.484889	616.734732	561.754845	909.459906	684.754950	812.480836	789.686103	906.721715	791.365438	645.038451	675.243620	961.357938	
8398.583558	7093.033492	10107.943770	15317.901792	82862.016948	250597.717098	97976.684460	45658.170934	29382.311123	7294.470193	3602.157812	3387.990706	3019.736277	2605.483546	2574.067242	3267.160887	3232.138797	3626.513000	3168.585145	3526.371408	3639.635711	2921.501799	2613.021900	4254.528866	2755.285491	3254.920120	2803.034950	3375.158032	3083.086017	2897.817889	2097.197464	2877.817952	2615.959983	2815.483621	2291.011848	1793.348426	2108.471281	2105.761264	1714.758705	1799.016640	1169.511547	1103.996139	1328.897849	1088.830675	1072.709883	779.426751	737.154478	492.020372	454.505827	461.927793	648.044910	702.011575	761.212690	1017.969696	800.336994	943.563406	983.488370	1040.951276	1206.310802	1062.205958	938.257885	1172.332833	940.645138	1081.244619	1011.908687	888.810019	1194.846008	1047.010025	731.874808	1225.787677	809.226467	904.301343	1237.045689	986.273169	781.536733	1150.285816	891.581889	767.401006	989.432768	844.858862	764.600763	1165.453033	971.492689	696.595840	693.075792	709.067504	709.544764	802.230148	783.862958	653.691365	599.701012	436.566328	331.283016	356.960042	274.060011	387.960549	504.982274	430.327970	421.418029	543.854006	236.692611	244.614812	311.695517	449.494969	342.889810	452.215771	376.828714	260.165215	287.973137	482.794108	641.815274	519.243563	436.691458	343.001782	317.206332	298.391097	422.572709	577.440690	384.807934	575.846080	446.709936	311.831015	354.529081	334.570454	246.453164	272.373050	317.842022	372.431357	399.870116	332.315497	349.230251	368.825595	332.296749	315.764370	473.085370	374.399259	409.397645	260.351758	386.772225	518.669520	572.802131	528.322552	358.833660	333.117877	311.864193	403.921782	425.693873	574.589409	526.723042	476.696046	548.652568	388.034454	364.188827	458.653700	593.590963	481.535552	460.444478	538.529255	537.744162	401.491191	412.283530	375.023751	336.551969	376.244809	349.658175	501.593332	470.837118	615.512252	504.078431	633.323560	546.130633	392.771175	413.667305	456.821807	428.872449	469.990790	650.113099	707.536393	615.162789	518.894704	639.905914	602.922248	509.607917	562.389693	639.481164	492.954268	395.305840	811.751678	535.846386	606.647298	615.935805	600.912530	590.949319	529.446720	614.240306	732.784523	
6862.310294	7478.623121	8031.467116	9547.853869	15686.006705	97976.684460	313347.622299	79545.436575	25460.180517	4710.307343	2538.201065	2670.985122	2349.469416	1929.052085	1895.792691	2353.912077	2696.517890	3489.778368	3076.288566	3995.746910	3428.795709	3438.130687	2724.553644	3812.459006	2651.808751	2924.084699	3371.019706	3508.034063	3598.569002	2955.186711	2077.524896	2657.502229	1747.121974	1910.856401	2222.269236	1992.819233	1830.724302	1503.325338	1154.355606	1347.732466	915.497084	935.823378	916.441515	937.240482	950.573019	584.386569	537.737769	376.991234	315.898897	320.921993	467.548034	508.295726	444.583380	663.435664	693.305658	752.947348	729.634555	631.248250	858.506090	986.279586	995.460057	1064.172428	830.565981	885.109013	1014.577435	976.301121	946.941937	877.272044	779.313982	938.752430	786.679386	741.133634	872.310607	775.529292	930.350134	1242.878959	1272.591077	901.519471	1116.722858	972.473316	861.379376	1280.561536	1394.919509	817.991864	919.196130	786.169320	892.146941	792.139007	837.908801	770.052436	799.582727	460.976964	385.501292	499.039309	314.854100	349.679320	583.156126	432.670373	402.046215	530.162469	277.474982	254.172683	383.347018	554.950259	424.651518	370.878727	384.884447	368.185931	350.410440	414.749013	582.536645	397.346888	372.033433	295.129795	325.136856	344.082620	489.571365	505.479317	407.881837	596.399636	372.991930	249.313488	261.010730	263.355068	201.439294	255.718374	211.976703	275.019828	368.807637	343.075901	279.137695	295.606287	285.812961	282.284385	504.161793	412.675504	351.778992	283.917535	316.517807	382.545513	386.807387	463.993119	440.380707	354.812030	353.052728	538.888331	435.795844	499.219114	374.746008	442.984621	590.487991	417.089869	368.213319	385.444715	501.332042	502.910198	435.156563	409.204678	465.065201	448.645481	516.045494	476.543389	421.881012	496.091482	468.232300	450.956292	518.605043	489.764627	376.872292	525.962570	462.913630	406.729383	478.275928	474.678342	520.312731	447.804890	711.825770	667.081248	657.344221	480.270451	516.312598	400.911027	350.110856	367.213479	445.757337	396.819161	381.738404	854.788308	537.634905	670.345941	528.591224	462.563884	407.440417	385.989245	463.979134	497.698663	
8696.498319	12306.377741	9195.336180	12482.780494	11677.726775	45658.170934	79545.436575	296662.809054	59378.919163	6130.302256	3724.013329	3823.758768	3034.789479	2456.224120	2143.440378	1725.664861	2372.128676	2713.374818	4724.964029	4589.014538	4493.477174	5700.201750	4274.193389	2637.983418	3892.258656	3959.964311	5394.193229	3685.580697	3690.724264	3175.086174	2936.031349	2226.904294	1815.634264	1649.947436	2938.848245	3396.119441	2799.210974	1567.922503	1345.286125	1459.791052	1353.601709	1234.507372	905.138026	1122.508969	896.391680	570.808770	488.688776	234.973235	255.379830	246.827921	491.829336	620.948008	328.240401	619.934602	1279.380683	1101.234799	906.979169	555.921176	784.532724	980.854699	1390.661248	1204.100958	1384.350065	1247.801907	1523.680584	1612.410383	1031.988944	1082.657127	1379.153469	1078.513232	1300.590924	859.534631	592.566533	1049.362294	1877.273741	1760.840614	2084.942455	1528.493430	1378.865862	1325.368186	1427.120956	1055.664721	1162.482003	1173.305917	1370.220946	1209.249102	1314.472207	1097.359120	979.730144	1249.567493	1119.236075	506.930103	547.007139	507.161248	442.487053	406.688379	374.681286	352.639834	315.139644	307.058052	445.187000	357.379669	373.034430	266.429363	369.643935	268.772745	356.633525	607.333597	474.614286	352.213240	315.069649	291.975858	308.189819	347.904956	451.441129	453.682631	384.691083	257.316668	452.213377	285.938148	231.388568	282.873090	217.427584	261.020076	274.359701	228.927513	217.973496	228.267472	351.726724	414.346948	321.817023	261.148332	320.227329	328.644695	294.716607	421.513322	380.624497	369.542381	359.587231	293.449687	293.568108	406.648405	487.530885	476.028455	493.439028	576.373650	403.659894	327.741540	308.860575	380.452151	368.065664	556.579708	541.685056	407.884185	361.729207	539.091073	463.099122	421.942534	375.151111	562.517878	611.010599	641.439346	487.255471	589.256788	629.794240	432.965344	562.807898	402.047331	359.881058	313.645186	470.397526	535.905261	565.036491	601.231826	478.273785	500.998587	449.327167	509.218163	631.147463	594.029316	429.870018	272.141829	317.077203	321.525648	298.610104	441.142754	528.615552	521.045495	609.965658	627.456389	635.793643	504.353236	302.238255	218.677087	241.519141	345.843015	
7974.677797	8413.941236	9242.259126	13298.677595	16697.141129	29382.311123	25460.180517	59378.919163	248756.401427	45763.382294	12072.943438	10305.362236	7045.892882	5685.646788	5088.997180	3617.693806	4815.585595	4976.871774	5732.754968	4816.742119	4973.906117	4870.870661	4409.182395	4118.555273	4900.963580	4797.275934	4296.755779	3895.625933	3379.295836	3329.892814	3634.129723	3406.259618	3784.163300	3315.828964	3225.299451	3123.972801	3734.910143	3746.347300	3095.792264	2571.975362	2217.786294	2079.254694	1984.449366	2045.920198	1555.317686	1208.825214	888.423781	480.444410	507.156522	494.380222	1045.157871	1323.252395	813.855977	1517.503314	2111.481504	1937.694081	1744.425632	1371.889340	1645.412820	1801.590448	1768.659129	1823.479259	2043.158376	1894.709872	1955.255073	1900.237812	1965.463863	1727.916300	1604.815867	1847.652548	1534.791316	1614.263486	1503.539504	1722.862697	1393.759881	1647.149872	1275.370737	1260.524463	1275.319368	1225.292180	1321.870711	1196.373577	981.089645	1025.232744	1143.411927	1135.783915	1268.192325	1174.333589	1058.032846	966.862317	695.727170	497.194022	410.035489	366.333514	382.419132	415.223203	406.197873	456.398191	469.211240	386.908884	340.693727	338.374907	313.064293	346.826380	325.606064	473.367440	464.143963	415.657198	438.111878	498.615146	479.885229	545.813653	504.073192	499.651313	485.236941	437.893957	490.812070	453.875464	547.388160	434.940504	478.201342	602.791554	476.179953	452.117907	507.040700	465.190534	448.743308	470.125812	555.618306	552.702396	499.887141	500.458009	591.773408	554.200004	414.439875	521.986213	596.314736	637.792554	695.901610	571.776377	587.266235	549.510589	411.765272	419.901654	424.793234	436.291903	501.567240	549.917269	535.284179	509.577372	469.548937	485.007868	472.074834	602.280128	593.036807	584.920445	592.302066	586.242988	577.187537	455.086761	416.242099	448.464149	448.637324	448.635892	466.904710	503.792623	517.681863	592.133521	645.105566	558.058128	601.078788	496.623886	503.685771	523.942959	505.314493	548.600411	529.522148	630.179865	613.670667	704.170509	696.835385	653.302751	729.675571	665.918804	735.519722	768.242891	695.794711	606.958604	662.968661	646.352455	760.694287	959.275487	746.464755	480.309947	336.221376	613.479182	
3489.037188	2240.251688	3255.143850	4350.713518	7848.551017	7294.470193	4710.307343	6130.302256	45763.382294	308714.375877	79042.526612	18708.948201	13186.486497	10820.048503	10648.709648	7784.891350	5281.668743	3820.618426	2670.266192	2203.004087	2581.506413	1689.079688	1815.159257	3379.889369	2166.233498	2475.417081	1479.301920	2089.248008	1719.727154	1813.235840	1881.748764	2828.287594	4276.032635	3810.727903	1499.738740	1226.282240	1959.913557	4342.274093	4397.978906	3284.272532	2209.513219	2201.997585	3207.140551	2765.807394	2845.503485	2578.306168	2231.399212	1736.361114	1801.211515	2039.171109	2588.926662	2733.197851	3084.152841	3014.377557	1822.941414	1798.267303	2212.502885	2716.734474	2410.573263	1560.384430	1117.572930	1328.129271	1064.148294	1354.618278	1054.315084	843.965547	1466.449672	1251.123804	805.789260	1520.680639	770.460267	1180.349975	1872.908639	1108.573647	484.208355	678.391262	429.629190	468.741840	628.621624	554.554319	471.171255	779.122743	528.739742	434.978139	440.716681	472.428752	522.312392	615.141834	598.778724	402.505836	363.421537	353.104908	210.879609	218.054345	203.777364	282.157463	424.795017	512.345028	538.798897	478.588004	229.659076	194.855280	171.823837	318.815812	278.543824	500.187316	374.415012	169.376845	200.098862	402.807052	703.354918	828.702195	525.495939	347.756196	265.591037	240.485184	380.979712	658.463829	463.818885	709.919774	941.889547	1088.785119	1032.534215	1005.767233	1009.391028	1083.948509	1289.638065	1097.052845	709.765311	623.820396	760.509571	879.799961	705.563440	578.848871	615.620083	574.353607	756.589857	742.396904	831.212521	1001.693947	945.226805	529.216068	242.036678	191.800496	199.423944	254.430971	384.394595	663.340175	721.496316	405.888646	420.956122	310.701582	283.085593	451.717747	669.340928	368.605556	400.918142	527.863389	533.356529	256.397687	187.410298	195.464356	174.559815	175.514289	193.766025	303.743837	313.651714	643.515042	761.139965	769.141030	505.795984	247.280519	245.624901	254.449067	331.237159	377.796459	554.598095	675.519457	431.860684	440.819873	818.594502	1578.687998	1731.064692	1522.904747	1237.834459	703.656615	578.412078	609.467036	450.252458	477.019598	483.565060	1122.602022	1565.554991	1548.920296	1163.036800	1381.715129	
