412282.692324	98260.170492	29677.362208	12874.497443	8197.827267	5926.238821	4913.031607	4145.040110	2796.503815	2372.378025	2751.917880	3040.044861	2974.809155	3483.920024	2961.223558	2710.311767	2568.947220	2252.617178	1857.312865	1452.563272	1761.249475	1425.655450	1343.104923	1249.077775	2145.473838	2852.215452	2385.018031	2042.819550	2394.209758	2837.050643	2272.793392	1495.529173	1362.993556	1561.842420	1732.617730	1606.334880	1760.851970	1895.725511	1864.693757	2002.533154	2163.655920	2436.321301	1819.935027	1927.286742	1922.648802	1454.761124	1255.921981	1093.601729	557.662010	590.326177	571.157866	765.656163	1385.999094	1065.355806	589.212646	536.827229	1050.740109	732.629970	659.581690	125.890408	273.386058	336.859408	674.392107	262.207651	249.284681	221.272290	292.228513	273.299004	541.501270	556.608611	327.435372	595.519789	597.067195	329.949722	494.318477	223.945173	245.411546	333.729928	388.312147	178.022035	257.120947	418.419442	383.176174	310.694838	408.930294	319.391405	676.598964	668.838147	755.136122	363.789302	287.948544	176.848472	163.933062	152.499687	218.952008	315.688077	190.116532	358.726925	278.787711	236.426064	197.310140	147.317526	152.398849	435.471293	790.457107	930.910620	1027.451221	955.501050	822.413927	761.670340	427.133584	377.731409	269.981861	201.720790	463.677665	293.152376	283.241121	358.203548	125.733292	183.342591	195.194268	191.452143	168.177411	246.309123	322.927140	224.850444	235.932940	306.303417	437.274564	411.646917	428.783479	354.214040	487.669690	639.030553	573.701376	915.906979	791.393275	472.626304	226.342985	204.789642	211.164928	427.891989	500.740566	290.146772	235.766071	256.561549	303.696882	824.212080	849.036377	628.573785	351.182660	281.692927	372.389987	559.247282	483.210168	711.186540	929.915911	939.605560	681.086250	454.941292	275.842659	269.795533	290.055780	189.315472	564.139271	1097.466887	749.276513	546.700569	1310.033466	0.000000	
98260.170492	291135.620312	115094.615489	21625.206782	12191.904029	8622.890629	5782.340234	5058.973322	4499.358586	3603.540780	3762.121507	2653.059054	3511.038702	3662.267425	3401.898080	2543.632225	2609.297283	3282.149035	2631.115707	2305.337984	1881.888464	1551.103913	1370.107317	1923.960610	2245.398536	3129.896811	1217.073744	1568.764890	2188.008483	3359.213694	1434.816687	782.663907	779.894135	1161.949841	1351.052157	1520.205360	1341.414156	1540.338647	2546.929680	3076.554645	3520.575630	2356.197004	1436.842863	1393.779646	1998.280141	2050.113025	2144.567234	1522.148689	1026.885182	1045.868275	1086.043989	1195.867784	1386.713458	1262.938227	952.497232	851.725310	984.593514	793.741165	892.070006	275.766283	418.851386	468.713753	673.529102	477.268913	389.312022	361.636439	428.798111	419.354556	579.210475	612.342456	545.970897	648.772289	567.923380	446.319733	492.229987	334.805734	324.964400	389.545853	428.923647	287.405063	337.938159	437.058630	426.558776	425.694279	431.471655	468.367005	555.934677	629.040820	791.424803	500.383434	325.622562	290.390942	271.751146	280.605878	265.635799	375.788222	336.733869	418.510097	378.389484	317.371716	222.281025	221.282026	250.071811	555.298234	747.648528	1156.135856	1211.863897	1116.572362	1126.618861	721.894012	536.578052	403.461881	331.185366	244.544383	402.208364	311.905348	357.112359	400.231576	225.076139	239.308227	239.874076	226.692436	247.516792	284.801809	376.984643	300.215388	263.862538	309.981235	506.584519	567.817972	513.776097	545.643639	595.229139	693.314784	787.566121	784.001866	757.064505	426.211292	212.978622	246.590827	282.734761	401.918001	459.366820	399.371725	328.513758	386.378362	472.766184	648.056838	1070.803415	779.800787	504.644366	398.882526	446.878262	587.561263	691.543345	705.022824	957.486462	915.451973	747.409255	515.814640	391.677437	324.690835	318.842674	258.174492	594.332783	1011.826885	1005.001617	768.205749	1170.703396	685.731493	
29677.362208	115094.615489	305051.075503	59498.469832	17991.005823	10547.908314	7161.000285	5961.662829	4605.767364	3605.321654	4143.645230	3281.156889	3804.764596	4145.989955	3610.744509	2959.790725	2951.943912	3232.081938	2704.972269	2219.990641	2155.712577	1708.166010	1586.609232	1828.493438	2576.245850	3620.251371	2131.681924	2231.248707	2613.054128	3056.518207	1729.969694	998.546450	978.425235	1293.963202	1461.150297	1595.770969	1576.391646	1798.600656	2443.920492	2806.236035	3048.026674	2602.078479	1579.619347	1616.778018	2110.832194	2016.450716	1979.353929	1429.513648	873.850408	964.246878	911.616274	1068.532697	1596.612332	1327.401654	829.104438	798.564580	1149.328156	848.488038	965.405584	247.373511	392.341825	475.409738	727.704677	387.138398	358.577254	306.996888	383.428143	310.626643	630.842668	647.236629	457.747655	632.769945	680.666823	460.626957	499.403663	306.812804	304.630614	398.563679	437.434372	280.339025	319.153873	460.822652	426.070400	431.627916	473.992988	422.274895	673.664809	742.049484	922.673931	506.884335	368.613456	271.194259	259.249344	227.889964	274.945451	370.017952	265.654944	433.714509	315.083326	298.019698	252.644828	229.744131	203.271420	576.938125	943.297735	1217.500512	1296.614694	1286.296397	1091.722045	868.563605	511.342134	401.184468	340.071739	244.946862	469.864065	358.040997	378.597221	427.354520	194.818107	198.767741	217.642652	231.595659	226.048669	301.545460	380.857149	287.799311	268.171921	305.013503	492.934844	542.814416	476.512031	508.923247	605.700675	662.435020	729.402756	880.394261	790.298825	451.925260	270.703477	222.738072	263.156159	491.029468	555.444194	393.451278	269.178442	323.090440	446.602820	792.228331	1051.914566	765.020603	460.519008	322.889030	492.247373	579.504908	634.877966	793.375977	1044.906413	936.171220	755.617090	501.730047	324.786816	329.300725	315.030768	223.761317	589.055086	945.103437	734.961433	581.960494	949.120162	0.000000	
12874.497443	21625.206782	59498.469832	331501.709422	74436.026135	23178.454694	11149.487425	8637.038875	6362.129737	4482.523515	5072.917607	3628.670335	4263.220241	4873.749263	4175.375671	3261.040512	3334.912076	3753.141803	3084.549051	2465.784857	2217.816681	1736.068435	1476.160734	1935.345782	2648.028232	3933.309984	1667.678767	1946.033254	2512.474988	3232.957753	1702.010161	1029.012790	936.804430	1328.120060	1539.397737	1673.068532	1625.839930	1879.140240	2616.561264	2987.915678	3444.651222	2821.421264	1769.049539	1749.585249	2199.377036	2042.227961	2119.310619	1467.137596	968.826883	1036.673021	1031.363984	1130.841176	1660.321448	1400.615270	868.766592	885.751016	1142.385370	902.862126	878.323437	177.406992	385.260474	500.152605	667.277764	410.337242	411.636708	354.281539	450.433435	382.557926	562.385275	658.881477	540.283658	677.248146	623.424846	423.564816	516.705858	271.010768	325.243432	388.868413	464.551756	240.599888	333.150940	443.540158	470.046989	397.603027	448.948930	469.783551	620.315410	739.175621	966.108531	472.346732	338.151823	250.787876	255.992226	242.126593	301.248064	356.483942	303.127346	423.288622	323.542124	310.198155	214.497985	189.384291	254.201483	520.186522	784.174504	1221.833960	1267.932995	1309.113446	1129.290887	837.362446	554.311329	339.632571	323.101072	237.150031	491.049182	328.939350	339.123796	372.078710	184.044379	211.684907	241.855071	201.254538	213.298727	266.270931	355.535659	252.484667	253.621091	322.063712	491.940725	501.413277	484.003667	493.689988	595.245187	626.381938	773.441103	831.633487	849.139391	440.457096	259.258520	198.651263	260.798132	438.496486	491.588770	357.732803	300.479790	321.522208	447.388325	707.519978	1046.700484	749.539753	429.414696	377.472762	437.220401	562.541183	640.091426	760.806813	991.355409	946.391939	743.480012	419.792271	302.995197	318.818852	295.193076	199.789150	485.845205	865.756030	616.815341	423.908584	756.974047	0.000000	
8197.827267	12191.904029	17991.005823	74436.026135	324248.386549	68424.929911	17956.976489	11069.841420	8384.088714	5975.741725	5659.297510	3838.659477	4765.529312	4855.145881	4040.195512	3039.618067	3103.121696	4261.974147	3409.364735	3163.978078	2454.267876	1964.337249	1859.742064	2374.916482	2719.803099	3483.232426	1609.339698	1900.126211	2456.693930	2988.837604	1382.514495	837.653614	778.011474	1101.471789	1159.111141	1396.906461	1343.104879	1537.683618	2208.578086	2817.108518	3111.233443	2267.597310	1354.938780	1436.599532	1989.897419	2030.776052	2087.222852	1628.664403	1160.219901	1186.288243	1113.422899	1194.674114	1799.829099	1375.501507	1071.059641	972.090808	1184.933011	1117.691184	1230.307267	324.191714	534.736305	664.997638	804.844402	538.519822	517.118405	460.704062	523.582495	484.912664	665.816212	708.254849	518.584200	642.297958	646.467802	527.540544	603.007018	404.539043	404.752101	494.107270	494.669742	354.181960	392.737103	551.712364	561.411136	449.203456	530.266296	487.851562	695.512653	799.521557	928.158061	522.814219	400.399620	308.815449	343.633217	274.130934	360.325714	440.771065	355.464256	481.345589	355.736209	377.901947	238.661646	262.325899	287.101492	583.588208	804.080752	1241.436882	1240.344296	1262.326457	1275.421727	787.023448	519.949983	430.382379	347.312694	286.315100	456.903513	416.693487	419.560398	434.357079	227.326815	281.561355	265.557451	250.431942	249.583332	341.424318	398.138791	293.030507	288.789831	341.061136	576.197213	560.286911	544.629875	520.299494	659.683588	646.773287	827.784237	771.735049	812.615476	511.872870	281.726304	292.329032	311.609887	455.021185	543.698469	415.226006	322.996283	365.394719	471.427957	692.782437	968.399883	716.713379	468.467732	382.899087	455.267842	634.969880	675.369191	675.486191	899.720311	923.306364	802.608139	512.030000	351.442808	372.253515	341.279678	266.509865	514.470178	778.709441	670.026323	567.875422	729.238206	0.000000	
5926.238821	8622.890629	10547.908314	23178.454694	68424.929911	317667.648014	72154.728283	21223.353855	9540.403944	5233.800913	6843.638883	5365.115438	5404.071393	5471.093059	4431.107256	3997.344457	4009.755631	3724.497374	2996.192518	2204.041051	2819.405157	2206.188677	1763.583442	1752.903719	2915.541707	3883.545382	1622.982669	1578.806656	1937.413857	2200.994778	1367.854766	775.988869	724.701081	980.884103	1216.891400	1447.849911	1589.413347	1751.424504	2514.123649	2382.207959	2374.984469	2184.034594	1568.304486	1638.754665	2145.658256	2147.161074	2148.089509	1790.930812	979.581624	1183.328775	1031.279306	1300.016738	2044.696046	1679.088900	946.823386	862.467502	1498.537575	1057.140436	888.273611	191.019305	396.958122	508.530143	930.542896	441.222641	398.073896	362.372563	444.376119	405.850622	834.610700	862.482917	460.092742	854.321768	721.338958	477.392842	642.425713	313.930997	330.914786	486.050335	551.310204	338.763084	366.496501	578.307336	532.021236	377.277630	521.848455	459.845191	829.442414	884.491630	1029.048942	608.180131	438.954479	331.919880	314.137571	280.478531	384.946046	544.900290	342.795311	554.926203	439.757140	450.152203	279.946986	251.317595	257.997030	675.586196	1000.821270	1458.078445	1356.376240	1138.424562	1063.393749	988.030558	645.064175	511.735028	403.067022	293.882763	649.853595	450.590380	461.687270	535.384753	245.049962	295.112534	287.540852	299.777983	303.392667	369.547336	529.692200	339.698966	360.117936	378.861748	651.130375	639.228152	530.545239	465.277837	717.715005	781.613461	738.151840	914.132761	881.612782	628.863552	284.226720	262.037899	318.119273	563.793941	649.466236	468.924065	346.475088	370.649563	462.108878	809.017504	1119.221483	884.182195	478.461140	354.915926	451.421382	640.600233	607.886974	887.209540	1078.912786	921.292847	689.653447	507.349896	313.911564	342.564185	354.419860	215.590065	603.119811	811.076733	546.481422	326.322725	618.092048	0.000000	
4913.031607	5782.340234	7161.000285	11149.487425	17956.976489	72154.728283	302564.864987	99548.910408	14071.957027	5864.803771	8694.889995	7351.347853	6457.119033	5933.752463	4648.053342	4392.168854	4312.014119	3389.965150	2855.388151	1918.568429	3027.873245	2413.020793	1977.483905	1531.721228	2983.539314	3679.235883	1755.431730	1602.406689	1744.934238	1821.940411	1203.379425	791.237105	705.584733	924.798721	1057.775947	1196.120813	1396.811214	1586.170428	1871.826014	1951.324074	1886.332102	1952.685955	1490.767036	1656.545146	2097.410278	2127.138520	1982.797855	1837.190970	854.498990	1089.358520	991.771067	1298.876385	2196.968362	1826.350890	971.957599	795.488424	1574.767765	1073.079227	829.407794	154.534954	358.487191	600.963372	982.169194	470.652230	477.609075	399.402828	486.304245	438.751332	839.460278	793.758908	503.922981	850.421942	715.704952	536.091514	723.373669	311.554089	322.688769	500.862947	580.620942	308.578134	390.634780	576.035639	534.619542	390.715080	466.934495	465.576371	863.225470	914.726288	1018.207583	576.759223	457.191040	290.589957	282.814882	264.851623	383.807651	548.984322	335.615198	516.808244	465.242753	426.992410	271.949717	227.584614	259.637437	670.280780	1064.561076	1260.759176	1140.449892	975.668666	951.469631	970.752882	645.681517	572.805825	425.737389	299.630837	680.583624	375.187137	445.005959	593.479216	223.491771	328.017831	257.189200	303.824815	298.913353	330.425579	550.894544	326.151650	358.988102	409.759569	718.687977	633.723661	532.487689	495.590274	635.124369	762.703299	655.824970	902.491938	914.760543	651.451157	368.633835	273.492139	291.249956	574.976555	671.056616	448.120938	322.822944	328.060863	453.507730	956.912270	953.300450	803.433541	459.828489	342.700695	456.293837	669.279735	503.524957	839.729148	990.356293	860.028422	680.377910	534.824826	290.234295	351.134435	349.580084	180.554782	578.446611	821.517731	458.533161	255.655008	563.859580	0.000000	
4145.040110	5058.973322	5961.662829	8637.038875	11069.841420	21223.353855	99548.910408	280336.371828	60541.982880	12327.094177	17824.632022	8779.040596	7386.731424	6761.148992	4897.470248	4210.038363	4782.652934	5162.037955	4584.810025	3050.849773	3603.855862	2707.717272	2161.553091	2143.476683	3727.871121	3882.345860	1655.799816	1586.560820	1809.771029	2065.359202	1249.543204	791.022112	723.014518	878.905582	986.100189	1115.536755	1219.244359	1431.059917	1648.069557	1749.368643	1782.396640	1980.493291	1385.169318	1614.636689	2226.563410	2200.651020	2347.127593	2259.586945	1284.409640	1538.783856	1417.062068	1694.676465	2745.398907	2193.536159	1277.902540	1196.380888	1801.052172	1260.854818	1000.372936	230.892136	512.161331	711.733916	1106.136066	589.252338	560.600519	483.541442	650.798275	608.641910	1034.377794	940.199964	663.283222	930.415144	928.477529	609.568880	821.473224	434.691033	439.425980	657.504612	728.187503	401.061653	519.124436	698.945207	671.623875	499.676766	660.565343	558.667228	792.593841	908.911851	1240.212728	756.135843	489.500156	414.309068	430.983439	389.501859	512.198085	683.112313	432.815284	747.732384	510.648488	519.302750	374.881009	287.958688	354.611351	761.300628	982.149890	1199.433996	1083.849433	929.820205	882.610043	923.082304	642.363489	520.865639	501.091375	353.640044	743.050998	551.587144	533.143809	679.390447	336.125268	385.479198	439.307318	381.716621	361.999837	471.230601	635.414783	457.728471	431.026869	490.149050	698.714719	667.780193	582.824593	556.048139	651.191494	787.124008	794.273616	828.631353	836.995479	654.517095	335.375513	302.117847	342.325326	656.428997	714.991696	485.923028	429.365263	426.671597	581.885358	835.717079	1010.517783	885.793492	550.508087	404.910466	565.034193	660.935256	543.562057	775.074389	925.686226	852.364236	754.282999	563.283945	339.284559	436.311177	429.885521	243.661967	651.395731	938.193515	566.885616	345.011091	739.006955	0.000000	
2796.503815	4499.358586	4605.767364	6362.129737	8384.088714	9540.403944	14071.957027	60541.982880	271527.778328	68934.400698	43548.364358	7793.239687	7001.057770	5461.387325	3992.846820	2824.448548	3952.393701	7887.500241	8367.234643	8809.842740	4271.322020	3176.139911	2984.149900	5440.572855	4037.401214	2690.059727	805.058604	1147.556964	1634.246245	2079.310206	685.237157	357.329842	348.324444	464.296158	542.584186	640.292948	540.432624	654.047411	1254.935679	1753.475587	1884.048448	1120.181587	585.137534	602.844824	1349.674523	1981.143034	3095.497745	3112.526645	3408.661674	3557.999500	3249.556014	2865.160949	2219.090816	2511.953887	2961.826462	3087.668030	1636.348663	1783.825359	2641.926114	629.911715	1317.749336	1482.773471	1268.835269	1404.382321	1205.444579	1183.836071	1160.100187	1381.887609	1175.627735	1243.437730	1268.460417	1010.955859	952.578352	1000.431744	869.375581	1113.922185	942.225655	950.102986	985.394572	853.905561	835.603561	931.583443	886.920585	932.437796	841.441680	829.329114	465.606272	438.501509	688.085388	823.720338	799.321689	823.953079	925.467277	812.075795	984.412389	820.783778	893.953157	892.336037	892.772174	785.766286	788.737206	736.852030	843.973487	768.742458	511.481581	678.513757	601.477586	645.049945	630.022960	528.648413	723.033470	638.165780	631.425382	790.377730	636.046365	743.542605	717.569870	662.003519	659.751619	716.421023	734.439617	737.181830	717.188469	758.805484	667.805045	692.252856	717.052360	671.254256	610.201304	736.388663	727.903888	772.147605	719.868303	496.653096	634.996815	420.087646	507.627119	508.436467	455.248167	521.206210	711.016588	532.530650	501.717726	666.913050	724.450740	775.248334	739.430983	492.876651	617.611765	670.947133	779.752480	811.373851	667.256352	554.073487	641.233907	433.540824	446.311340	477.481930	615.348234	663.690908	734.026362	654.133123	612.584587	658.879397	777.891560	621.474422	778.409350	763.235183	805.399113	0.000000	
2372.378025	3603.540780	3605.321654	4482.523515	5975.741725	5233.800913	5864.803771	12327.094177	68934.400698	310571.697965	77167.425967	8036.361906	7443.151043	4971.105648	3536.621227	2434.314998	3332.876169	7683.261284	9051.312361	11359.566205	3904.097109	3209.122358	3648.550381	7210.299511	3642.827675	2206.058691	747.916647	1235.207261	1597.807966	2067.573913	556.214356	340.868758	352.427840	360.034648	427.982442	470.699379	395.805973	484.241760	1007.759464	1478.698200	1700.683100	819.975337	373.458387	404.682489	1005.855933	1698.165573	2712.871682	2761.217309	3869.056846	3677.986405	3496.487649	2806.626346	1585.768325	2010.771128	3295.120783	3195.962339	1404.030610	1867.075818	3219.421797	850.082098	1660.566057	1551.733201	1108.582541	1481.553465	1402.457369	1394.928754	1335.553964	1379.083201	1062.459934	1075.673892	1263.014780	782.321952	779.779385	1030.470406	834.323865	1168.520073	1076.558530	826.704627	879.950298	1060.123091	882.726546	805.992120	871.470412	1073.661408	809.603124	803.319466	345.849796	358.140796	521.168445	795.295209	868.705189	993.297325	922.926033	896.621720	823.943686	736.915982	941.989013	754.484259	716.770700	733.537330	750.413298	834.204095	870.892409	591.521533	371.693638	449.121604	417.253960	478.148498	514.662830	372.607498	596.293077	680.263154	668.033231	724.321242	557.866178	690.061025	603.909625	528.384263	728.680925	658.213461	688.797681	721.040919	692.022994	661.420175	606.083709	622.224468	657.929681	642.494009	463.854647	575.449047	639.616801	742.104886	566.114730	380.327748	502.936130	324.992090	412.017453	376.957918	506.498621	569.183484	639.398845	401.359046	388.878030	572.549264	669.285364	683.416344	643.215651	320.851454	440.721959	536.664564	701.796045	787.414923	623.676578	443.390068	640.715693	287.863462	282.003356	377.714320	512.097455	575.964277	843.632210	649.173481	666.901357	859.815188	677.431168	437.407042	710.843344	818.127535	628.881085	480.420050	
