516495.920731	103923.030145	18485.839223	15338.161378	11905.667444	8926.934753	6918.483405	6249.667296	6636.707265	5125.175349	6174.287779	4956.765198	4424.967513	5274.789480	4850.375485	4044.597771	3807.295560	4619.951723	5233.116891	3954.167064	1618.963228	1757.432398	1280.385607	1534.917488	1299.844703	444.574453	1045.140341	1164.872272	1634.723140	950.193158	1132.325209	1686.112274	1892.403175	3123.741309	3661.066839	1881.927185	2194.698117	2902.099677	2821.392534	3060.890898	3320.049874	2177.783985	2940.891514	3370.234238	3523.268884	3000.057463	3551.321413	4561.187731	5357.122918	3854.985114	2489.329189	2214.092148	3134.767137	4399.163409	3744.672813	3107.298682	4325.801226	5439.147711	
103923.030145	470419.647328	96609.816346	27098.610295	16142.072309	8859.573444	7676.707475	6447.061540	4233.497275	2145.912114	5986.901284	5052.965905	3967.510112	4566.812261	4374.252138	2859.598949	3650.149968	5069.421716	5954.750634	3033.301496	603.511237	671.734646	406.791583	486.020015	433.905729	124.480515	286.698463	281.395846	693.745841	287.477433	381.649533	764.283157	859.592357	1708.811217	2489.033101	807.763321	1274.083753	2645.626285	2511.929557	2495.978008	2593.913277	945.783361	1517.590497	2892.997138	3584.359395	3248.715270	3075.246704	4783.756875	4417.645882	2004.379880	1105.352300	996.699851	1310.037165	2332.020679	1420.399628	886.737008	1515.672426	2027.392640	
18485.839223	96609.816346	499240.048807	92345.462386	20506.461794	9081.426563	8702.919656	6897.246915	3906.778026	2367.121799	5203.745260	5403.941893	5032.350902	3731.499441	3917.154685	2313.441626	3313.611027	4155.627828	4455.483901	2398.568314	673.410243	824.131448	462.982325	632.713475	511.783521	210.052215	298.617590	296.849040	615.644097	213.435922	301.140828	629.700083	725.555663	1561.368996	1892.448204	1017.204337	1170.449213	2105.742485	2310.039221	1850.806326	1901.829480	728.205321	1706.142970	2274.253321	2765.122441	2644.443737	2283.945580	3645.950490	3158.537445	1526.248933	1144.486773	1131.237524	1056.669014	1683.377603	1037.268528	841.856581	1496.153566	1546.497052	
15338.161378	27098.610295	92345.462386	449153.318005	94990.411736	24962.390855	13141.319174	8936.120722	6380.205564	3222.432586	5914.759591	5531.068589	4028.383056	5701.608284	5115.055357	4401.815851	4512.127482	5427.990959	5112.675767	3178.377067	657.058870	853.818726	521.254474	646.931684	622.704945	242.804802	381.048647	353.475603	769.667145	377.085148	477.654783	1003.125495	1184.764246	1798.303180	2363.603905	846.532479	1533.168482	2726.150733	2908.048148	2860.678097	2900.898983	1405.623998	1759.602444	2869.241564	3885.383033	3399.024140	3818.726412	4510.142930	4033.279584	2560.758823	1208.792821	906.183726	1306.475552	2044.005066	1269.535331	857.977475	1329.821582	1259.167217	
11905.667444	16142.072309	20506.461794	94990.411736	431733.601262	104638.274908	22233.568410	12464.283897	8341.249899	3482.500350	7166.275613	6120.405817	4019.198515	5916.957634	5743.904689	4485.513696	4862.303405	5705.470035	5693.404051	3606.714186	703.665245	845.706796	532.227450	679.319746	618.824827	166.226539	385.962398	398.185958	943.506304	347.804068	490.871629	1306.484074	1405.680455	1985.012779	2505.013240	784.395754	1602.079387	3014.015837	3097.049971	3204.510806	3218.982202	1509.377099	1921.596398	3206.685089	4096.985702	4013.382697	4057.289748	4814.130960	4153.653381	2637.639888	1221.595403	895.302390	1322.156847	2172.987539	1283.018077	833.067993	1234.635057	1577.545103	
8926.934753	8859.573444	9081.426563	24962.390855	104638.274908	445588.671934	79497.107557	18902.190756	12762.781085	5738.964956	6716.185169	5015.911683	3241.462482	7240.616869	5842.521848	6970.132160	5391.250179	5227.357309	4667.463701	3302.509923	1007.328161	1086.881004	868.654754	963.019463	889.452309	388.173391	750.103294	872.939832	1562.995121	821.492373	1094.279442	2035.748522	2316.505392	2163.236321	2226.765418	856.336768	1738.554090	2805.599895	2917.875165	3662.410903	3486.688572	2789.723300	1944.970813	2964.638104	4267.722902	3365.509499	4178.232239	3681.632028	3931.407557	3618.171265	1333.674708	953.834635	1624.360864	2327.204796	1612.853971	1010.028835	1109.002529	1143.074724	
6918.483405	7676.707475	8702.919656	13141.319174	22233.568410	79497.107557	487021.810148	83065.223075	16773.446957	5468.319807	8768.811365	6904.885636	5223.308094	5303.616116	5145.232481	3776.367553	4362.913034	5571.565573	5621.132955	3723.721624	987.796761	1191.109195	744.540466	885.590537	823.505796	175.532560	446.249306	473.813484	978.472461	387.842949	528.719621	1167.274166	1273.918696	2226.808903	2472.759040	1084.988547	1742.405884	2883.096020	2975.335390	2459.269059	2483.408022	1281.390590	1820.495745	2776.353660	3139.287129	3053.064031	2876.920450	3681.344285	3700.696205	2249.177174	1393.183974	1186.089113	1466.123673	2138.146133	1205.526320	904.978012	1383.515847	1395.630048	
6249.667296	6447.061540	6897.246915	8936.120722	12464.283897	18902.190756	83065.223075	486610.175357	70999.716396	8346.679526	14025.617979	9093.180659	6012.051545	5460.126696	5252.292493	3475.884121	4171.470290	5540.089969	6655.247552	5434.248378	1203.009158	1444.278837	805.417416	1037.392667	895.503385	356.983584	557.429416	500.879086	1262.176395	425.333710	700.919236	1625.674840	1708.819166	3141.632910	3349.340486	1339.939319	2227.022878	3504.361158	3226.690032	2573.826697	2864.671775	1330.232570	2281.572610	3243.296336	3148.041540	2946.373838	2665.774642	3774.970105	3824.359100	2669.952156	1667.231678	1535.279192	1752.746157	2875.963320	1472.396945	1133.657023	1850.862253	1982.203735	
6636.707265	4233.497275	3906.778026	6380.205564	8341.249899	12762.781085	16773.446957	70999.716396	398765.152094	64795.944291	23799.215889	9739.031096	6760.255059	7741.690448	6191.829327	5429.617920	4679.081771	4449.947032	5717.802902	9101.493574	5421.962300	5556.039867	5187.644553	5319.413045	4543.339103	2422.850609	3978.219996	4334.574734	5493.135074	3756.527763	4282.360045	4927.552437	5507.534573	6428.493388	6164.551999	4289.253567	5010.642026	3765.689538	3201.621807	3434.066386	3847.013922	4740.258367	4866.276934	4834.630399	3019.076716	2573.990856	3083.077423	3034.926182	4137.643934	5538.229378	4619.897637	4313.587630	6140.689523	6040.979497	6189.545946	5096.813360	4012.874809	2624.348853	
5125.175349	2145.912114	2367.121799	3222.432586	3482.500350	5738.964956	5468.319807	8346.679526	64795.944291	391595.179511	48686.600960	13602.322890	14164.414611	7036.857962	4504.170446	4851.725962	3132.933196	2660.702413	2711.399798	9349.047009	15883.112773	14859.653651	14100.496455	14639.230663	11666.971665	6006.378538	8229.287270	7555.458918	4740.328531	6095.824579	6238.490382	3253.326870	3735.287018	6615.559718	6131.587329	11978.779501	5807.443732	1680.667344	1948.459314	1973.965837	1922.087142	4551.018845	7159.140326	3026.382077	1519.677088	1110.732250	1904.071220	1512.279347	2553.738017	3571.274837	9027.295083	10064.298064	9870.484525	5033.338286	9036.179741	10797.982718	8055.028908	2101.065594	
6174.287779	5986.901284	5203.745260	5914.759591	7166.275613	6716.185169	8768.811365	14025.617979	23799.215889	48686.600960	466011.808394	67693.029895	14127.050549	11162.686027	8973.632011	5334.343200	5971.153902	7400.140634	10365.171891	10555.745877	2126.865100	2557.529015	1332.450193	1823.828666	1485.707520	457.734896	1021.733703	1050.406718	2546.965922	756.242659	1237.774643	2534.383645	2929.843469	4704.815836	6068.922997	1878.782770	3226.731944	4496.439604	3455.618115	3221.897573	3841.357527	2079.635748	3227.234636	4489.956727	3744.385491	3359.792303	3064.452349	4036.738896	4801.008156	3851.571219	2527.246099	2222.178497	3163.173555	4803.042361	3062.666038	1967.182632	2723.687242	3027.714217	
4956.765198	5052.965905	5403.941893	5531.068589	6120.405817	5015.911683	6904.885636	9093.180659	9739.031096	13602.322890	67693.029895	439755.944357	112108.356466	16351.983853	10777.961687	5447.871219	6529.097791	7987.570772	8730.265703	7662.763923	2961.058246	3406.107866	1931.134170	2592.628303	2149.645387	602.047643	970.736860	815.233719	1331.812788	628.946437	885.935384	1427.435689	1625.256542	3229.609862	4382.950271	3324.746415	2971.256225	3235.242636	3422.910011	2540.403873	2393.348038	1382.629486	3443.949558	3531.086842	3136.945527	3008.411489	2714.449387	3721.261855	3540.267047	2377.105877	3162.057568	3177.693491	2295.874075	2687.844640	1946.025424	1966.604372	3325.222796	2233.619838	
4424.967513	3967.510112	5032.350902	4028.383056	4019.198515	3241.462482	5223.308094	6012.051545	6760.255059	14164.414611	14127.050549	112108.356466	461364.386903	51705.543872	14853.570041	5885.462593	6476.841279	7033.259492	6457.632988	7413.741700	5294.060524	5582.343420	3283.367401	4324.316864	3324.525376	1144.051612	1404.638793	997.305036	1240.420224	776.110508	929.609437	1093.409770	1180.355226	2823.974049	3947.644074	6147.360946	3136.246974	2254.439529	3039.657604	1924.614912	1841.032090	1138.439978	4389.042861	2717.797533	2258.151260	2105.420583	1916.070670	3030.531303	2877.017805	1772.861432	4927.189458	5051.582854	2622.415478	2113.573005	2018.677763	2649.215560	5058.139084	2309.424346	
5274.789480	4566.812261	3731.499441	5701.608284	5916.957634	7240.616869	5303.616116	5460.126696	7741.690448	7036.857962	11162.686027	16351.983853	51705.543872	411885.337137	113431.254076	36487.079414	20621.308665	13544.377741	8972.827095	6532.942293	2259.751055	2447.855023	2043.369175	2153.307181	1860.013298	837.513759	1389.201730	1516.999130	2384.309876	1367.912017	1572.544022	2586.512496	2974.237094	3201.716690	3094.609505	1467.040401	2659.166127	3375.134678	3251.137139	4205.011848	4033.385747	3647.538992	2732.813547	3744.210072	4182.242235	3328.481614	4021.401740	3590.679895	4220.368808	4294.020881	2007.059818	1440.171056	2392.518327	2974.387019	2363.041976	1535.837393	1581.945370	1537.429871	
4850.375485	4374.252138	3917.154685	5115.055357	5743.904689	5842.521848	5145.232481	5252.292493	6191.829327	4504.170446	8973.632011	10777.961687	14853.570041	113431.254076	416350.296933	80151.896996	32829.060650	17542.795251	10132.089913	6887.489338	1999.556335	2181.452835	1464.397970	1708.596951	1454.389327	525.534154	923.425549	910.459211	1925.983772	836.453463	1148.208925	2146.977185	2403.440477	2916.612897	2997.571212	1250.777743	2253.248349	3252.179726	3237.720936	3537.397155	3700.863594	2637.396234	2576.001718	3353.468421	3737.288840	3525.877077	3529.229489	3581.417492	3870.044337	3195.986805	1651.291431	1305.434390	1809.987289	2532.924843	1757.985611	1170.644933	1440.192055	1627.530023	
4044.597771	2859.598949	2313.441626	4401.815851	4485.513696	6970.132160	3776.367553	3475.884121	5429.617920	4851.725962	5334.343200	5447.871219	5885.462593	36487.079414	80151.896996	436018.891040	105480.899502	23740.790527	8856.714649	6214.244488	2488.156598	2374.772005	2297.396336	2084.912391	1858.442428	606.057152	1448.770834	1652.151398	2584.293856	1619.177825	1786.305585	3102.603440	3617.007173	2831.501603	2351.034908	1095.328757	1995.238128	2691.708915	2886.473089	4156.371888	3992.746699	4610.923840	2096.424369	2861.837439	4077.798956	2777.000033	3936.494848	2737.157036	3503.078364	4380.514778	1452.901672	973.474080	2021.993985	2648.276029	1990.342316	1155.518066	969.053682	1004.634813	
3807.295560	3650.149968	3313.611027	4512.127482	4862.303405	5391.250179	4362.913034	4171.470290	4679.081771	3132.933196	5971.153902	6529.097791	6476.841279	20621.308665	32829.060650	105480.899502	423817.258365	100093.174926	16966.140496	8346.723799	2144.024376	2218.268898	1525.595268	1586.495921	1352.676407	393.946300	819.050719	862.933061	1729.595828	736.350966	950.056481	2145.931208	2414.304998	2684.895617	2672.703039	1057.031831	2054.575822	3148.911040	3164.032689	3650.942452	3631.005377	2345.550271	2039.961495	3101.790683	3754.930299	3281.415397	3521.748316	3295.142338	3461.362938	3092.293649	1340.765020	1067.609800	1545.796591	2250.975814	1444.890304	999.722860	1113.079673	1329.650114	
