436549.023880	104342.534250	22623.745705	11942.944511	9424.726032	6594.978601	7574.224555	5385.187727	4836.217686	3583.486027	2887.019403	2696.681864	3164.229222	2750.407737	2275.947270	1926.804340	1537.638044	1117.071520	1051.203529	1313.498958	1070.800569	1276.018343	1320.518056	1100.071354	1138.948205	1831.676665	2057.086939	2162.322219	1177.664856	1204.210889	1013.571834	1676.418776	1598.483667	692.962873	659.268519	220.048545	510.604495	863.435813	791.719124	460.480028	707.580039	474.638615	708.741709	766.139741	1122.245068	859.430291	1744.622874	2171.582024	2050.320075	2036.951099	1965.651003	2062.611308	1778.467349	1100.673266	1524.394732	1636.146648	885.851201	362.605397	347.209194	281.822772	493.541516	491.457113	742.426608	759.677968	653.082901	599.748693	794.885268	934.265772	511.996571	310.422999	447.467432	195.374814	201.166019	241.273463	483.402076	329.633747	227.555644	248.081199	386.866971	252.580629	269.029404	254.846869	193.026693	188.711527	171.273528	180.443370	268.938317	233.272329	351.706412	207.964640	475.861091	636.635681	639.454823	735.711659	652.768773	361.695175	405.129110	423.672064	479.298191	448.700870	728.697490	671.963572	956.134033	867.201360	801.428291	870.306045	1032.966488	1270.896831	1497.682751	1384.891230	1498.858742	1227.377417	695.575662	561.503795	727.438648	809.615624	933.770426	690.459621	1470.515343	1246.952432	1378.508186	1369.769979	1122.943163	855.858476	274.434088	244.490786	277.603703	523.542381	385.582459	987.376676	2181.275062	3938.762328	
104342.534250	365942.220492	85370.166667	18623.272880	12187.972304	8841.336267	7659.166403	5573.724516	5251.905417	4239.101672	3579.304637	3298.040010	3569.936283	3066.551051	2412.781359	2071.211785	1510.421488	1232.526731	1103.609452	1291.307167	1208.035261	1244.819701	1376.349360	1220.377239	1355.488584	1877.361406	2184.103344	2098.113130	1311.635151	1226.693991	1072.113308	1627.382439	1416.691402	625.979877	511.261058	183.248718	450.139841	792.556802	748.361488	562.353650	737.452628	600.136639	780.815196	846.595938	1046.745933	1069.940483	1716.037911	1657.042370	1721.795607	1939.085148	2066.065147	1735.454757	1570.873098	1206.694016	1121.732709	1381.684961	816.371154	412.685594	317.938039	259.688924	494.138997	460.426795	654.745545	754.357118	672.079158	653.126525	857.909684	852.682647	445.322706	304.746849	343.827988	193.885715	217.160756	275.994622	495.266108	322.164975	276.447593	307.644415	345.788704	265.071701	269.276756	267.286574	186.628675	195.871041	151.466116	160.097461	252.860782	197.090065	307.219725	235.664037	440.985119	602.803883	666.585967	799.797270	712.307327	402.900772	447.115651	444.390657	541.039812	559.564034	751.354958	786.224862	1040.146733	987.172558	929.776757	997.361691	1092.387939	1164.939505	1213.209408	1234.899648	1213.135324	1088.761452	696.972311	610.227921	802.588800	863.550192	891.965892	779.076740	1148.433576	971.710478	1064.627305	949.681777	888.680750	663.856106	238.017672	211.913700	203.857525	412.004141	301.697775	704.117438	1039.620522	1118.309724	
22623.745705	85370.166667	349081.645359	76523.165720	21207.328461	22689.061421	11463.784172	8009.974363	6535.259336	4941.683098	3975.273674	3737.887607	3063.323444	4917.677396	2386.387810	2158.155928	1684.853595	1316.498282	1433.194468	1516.712092	1384.621668	1605.690107	1567.004891	1517.590075	1465.546014	1801.999279	1977.750990	1606.784624	1448.238522	1374.355841	1572.835603	1466.903339	1255.343532	1014.832205	809.921623	227.930244	523.084281	657.864765	692.212650	688.270889	727.495074	713.100907	737.223930	891.496367	903.138656	1289.527180	1760.246552	1341.283888	1346.687021	1715.959423	3396.484963	2309.359013	1688.372305	1658.951410	924.024793	1224.071087	867.248174	546.336113	369.649505	334.972153	417.495669	581.648327	594.376979	673.058653	672.653132	766.073141	692.680693	715.243551	484.940312	420.686185	290.074897	244.596200	225.121127	264.053873	376.672448	369.981769	234.987302	253.760057	272.894325	221.879157	197.586542	218.134456	143.585661	206.592592	156.068049	176.490449	202.925699	190.191653	258.713901	255.506891	298.724250	393.883190	605.349254	737.175705	614.538142	490.788865	521.165838	512.257167	565.967517	715.014757	616.595531	659.015045	920.434640	995.925599	1336.459953	1613.006124	1474.407497	1470.720936	1168.135524	1324.113959	972.072410	1456.098987	1486.232418	964.286125	995.734095	1195.985164	1180.554568	1491.043029	1097.438889	636.264265	722.780041	717.381986	907.292580	648.734090	358.641027	300.050017	341.861329	482.671020	437.513700	886.470570	1223.188165	1004.170705	
11942.944511	18623.272880	76523.165720	338176.832059	77702.952500	40397.687458	15616.775512	9935.781260	7873.641530	5751.073494	4404.556471	4111.049965	3187.607996	5505.828514	2563.197636	2361.460540	1794.529184	1571.696970	1595.060029	1656.999060	1486.165323	1753.246649	1729.647172	1639.621442	1514.591545	1808.470907	2113.613240	1439.275854	1510.594859	1599.826459	1757.804416	1528.241523	1284.480835	1061.663291	915.905012	373.687880	586.180930	745.456693	759.309131	843.636850	836.681505	774.712066	887.681388	981.400514	874.231836	1391.921158	1771.430766	1267.393295	1240.326269	1615.755358	3488.111287	2366.993951	1742.248633	1719.866831	944.330344	1146.068542	966.385835	677.914240	449.741223	393.195370	520.575230	638.929364	612.658011	696.753722	657.504950	809.696129	679.000692	647.949905	469.474064	455.731154	355.753320	231.144796	244.955233	285.061529	366.365717	353.494611	312.281091	274.247572	279.746332	250.357441	230.874279	238.529457	176.554744	229.335554	196.307583	200.213735	207.847592	193.670691	233.956170	256.803507	287.053457	374.021116	548.168394	737.188179	554.138837	556.167347	534.365817	573.714710	641.616174	782.121065	589.496966	655.661261	886.944447	1094.190472	1474.656779	1701.428663	1471.874372	1411.809927	1076.113994	1199.030096	936.021702	1514.178778	1690.501275	1178.048744	995.588754	1305.437572	1259.581837	1730.345421	1051.724346	553.470205	627.898850	616.607508	765.098899	624.618777	395.840612	338.652944	410.666540	526.035982	485.504959	817.414069	1003.280540	793.033177	
9424.726032	12187.972304	21207.328461	77702.952500	362482.132779	69504.790293	20615.808956	11320.650826	9186.823545	6787.229578	5210.475358	4764.051020	4601.166619	4359.452901	2970.080332	2522.610153	1880.172464	1501.579076	1437.193148	1670.027437	1464.038973	1646.500660	1742.243159	1493.617687	1634.026128	2246.091388	2534.283424	2361.103649	1622.223761	1531.277998	1402.619429	1943.736253	1648.499881	858.711277	693.910490	159.019888	553.957571	870.231578	886.162972	614.562282	815.450386	691.390444	952.022821	986.271892	1189.889456	1242.148715	1905.207568	1720.372800	1569.813038	1854.012283	2504.218158	2011.830230	1908.865392	1552.735748	1244.994850	1489.756587	977.497191	558.507373	430.372401	302.796697	556.580171	547.687194	668.226496	801.243432	779.716322	723.593348	866.029542	837.034061	491.254184	337.886456	436.049670	189.366937	255.609350	296.177084	480.859408	341.908122	253.133224	296.711105	343.651202	262.030753	261.911039	281.645939	197.106014	219.696224	161.071069	180.621375	260.296718	236.885259	332.093918	227.984215	416.454784	530.455378	654.649112	811.975831	682.969972	428.190497	496.648393	524.101536	517.880689	620.156014	743.250501	733.688479	1021.301506	1055.272486	1092.932335	1190.769419	1281.566769	1319.562238	1134.346681	1238.669072	1168.070454	1341.403351	954.907472	726.536562	872.099661	1089.157078	1135.563468	1035.136259	1256.232670	816.252130	857.212023	801.778420	781.328030	705.237209	260.324745	263.032242	250.237817	445.826463	338.236734	741.299765	899.403555	848.635091	
6594.978601	8841.336267	22689.061421	40397.687458	69504.790293	339720.880592	48892.730431	18406.638483	12162.699871	8365.837022	6496.925672	5922.700321	3457.094971	8205.215728	3253.736923	3190.154487	2490.026641	2587.918470	2778.851518	2386.107048	2313.138662	2352.414780	2199.351935	2499.893203	2016.029039	2032.002630	2107.286860	1388.382574	1946.579104	2220.231364	2594.259152	1564.075619	1301.440366	1871.482259	1457.604225	476.639226	922.939600	879.071115	1018.467268	1271.861535	1009.003557	1176.225643	1098.373030	1272.295525	847.614140	1840.697871	1710.572784	890.312681	891.642651	1321.834276	3837.190566	2383.545213	1606.116804	2468.874187	737.933329	944.717276	1098.436743	999.348914	635.052846	649.484698	645.537200	847.527700	660.811684	759.963685	781.083823	1007.794499	694.255329	620.940953	551.570241	644.116753	440.742515	356.595492	387.819649	349.881736	424.613761	438.435869	342.242161	357.079147	299.426599	323.582591	289.212365	257.780412	280.328714	310.786138	276.411108	326.084550	252.136976	239.716871	235.570580	331.707828	278.493838	318.079470	490.684994	677.536013	601.792364	674.647091	634.743471	646.108779	679.000060	975.820302	562.616869	643.909630	750.573002	1083.850369	1891.225206	2012.757747	1567.331809	1337.724034	863.198636	1074.546245	661.920924	1466.772617	2390.161749	1744.367811	1252.052342	1460.821020	1591.670428	2571.015855	913.611317	356.437841	439.552568	417.859346	637.581078	557.239765	580.639616	441.249621	663.750838	632.480584	749.405720	800.670288	798.036279	535.507691	
7574.224555	7659.166403	11463.784172	15616.775512	20615.808956	48892.730431	382697.204249	71369.630877	17710.409248	9635.130039	5528.660829	4695.079177	5177.568840	4293.908537	2885.785419	2489.089773	1776.126989	1305.130132	1290.767007	1548.144800	1323.519798	1416.199328	1514.591577	1332.594227	1507.261284	2113.417388	2240.884540	2392.460728	1330.425095	1312.597017	1282.485925	1958.652007	1660.789659	744.624222	619.234715	111.145578	489.128550	796.415924	742.167695	552.323307	912.209846	643.006901	788.965452	805.105258	1221.299400	1220.460303	2311.820519	3461.972131	2528.604359	2118.267973	2861.033039	3508.761772	2823.924341	1772.487974	2998.290250	2897.896512	1510.373887	543.637001	361.351274	287.221829	527.951515	544.339252	732.811404	797.123990	670.920768	625.060269	857.167505	916.821933	493.077873	347.549439	360.478860	191.257018	217.624110	266.211629	401.995493	304.335293	251.799793	231.152244	295.358484	228.095735	226.880422	236.626540	149.314346	173.663143	160.004344	131.175147	210.511127	196.837777	259.522162	174.468575	345.925322	493.178458	515.446067	631.414365	528.991850	356.318165	441.712555	450.081700	474.664260	500.550200	577.642549	552.204083	903.760535	884.365276	879.710955	1009.722559	1173.801686	1336.933804	1331.787341	1313.467076	1309.238713	1406.132292	1020.964471	652.169486	803.794655	953.927444	1112.482654	1089.299929	1802.517128	1307.634899	1303.989441	1201.737455	903.760637	736.893480	238.904105	232.671195	244.377227	462.898159	313.442084	729.268299	1079.365518	1329.004203	
5385.187727	5573.724516	8009.974363	9935.781260	11320.650826	18406.638483	71369.630877	359667.298931	63650.428417	19063.300395	9316.314347	6408.047986	5040.970664	6309.588000	3703.694534	3476.459280	2641.030637	2345.773617	2330.948282	2365.968621	2121.933820	2355.165525	2292.625993	1918.070569	1875.669561	2240.120041	2044.643270	1969.858191	1752.318200	1879.471431	1886.498807	1900.817657	1694.473223	1378.371808	984.301864	356.843533	724.034331	1015.827966	1069.041062	964.879246	1073.975738	919.230311	1143.957711	1144.911663	1246.893641	1602.553773	2561.028073	2855.645685	1894.276228	2018.296756	2775.672806	2678.341153	2622.175798	2826.540701	2388.030158	2552.142622	1765.853825	830.910654	638.431911	554.231305	642.390726	743.494220	776.118967	848.591094	780.372717	890.447216	874.703359	885.113868	619.556540	516.539677	467.251099	343.928578	344.155230	430.638328	462.318613	456.695280	335.543140	341.773360	394.100887	296.420658	316.938746	300.208850	239.584310	297.855580	286.026499	254.906812	285.073893	246.650729	291.829230	291.637138	351.944463	363.859235	450.054115	530.804520	560.482149	456.411965	509.188125	536.428151	603.772850	605.699354	607.054787	544.467530	787.342712	770.166607	980.258221	1007.561506	1102.356778	1213.354092	1123.551674	1146.058753	1053.211979	1235.372756	924.633698	784.649546	673.425544	882.315903	1009.154068	1221.454678	1462.212175	904.979250	973.323585	871.815752	822.633493	616.037218	338.393175	339.627490	328.156308	442.280664	406.846542	645.638831	1061.472042	1010.203687	
4836.217686	5251.905417	6535.259336	7873.641530	9186.823545	12162.699871	17710.409248	63650.428417	327672.831903	94643.233702	18338.221741	10911.461618	8705.453639	8176.627034	5183.281532	4331.107528	3065.176957	2462.309049	2212.905639	2631.204324	2193.334253	2395.291564	2478.004963	2105.420511	2236.821819	2803.960299	3003.817141	2524.455805	2048.912954	1994.909998	1879.959815	2358.098530	1982.068143	1245.040619	948.395043	272.916858	745.612009	1176.208464	1328.434686	906.890439	1198.191204	950.631622	1179.014263	1235.723529	1427.781532	1666.380234	2335.783899	1992.597807	1742.471990	1893.513107	2424.647630	2069.578698	2134.686741	2201.668002	1847.889543	1965.369727	1557.943749	812.035091	636.830317	467.753487	799.426846	719.249374	864.242698	1022.307646	921.467687	942.644451	1068.005750	1028.952353	656.908292	535.750911	521.261154	341.179630	377.314392	380.529605	617.355199	474.697899	397.376451	398.785954	451.954455	337.559040	359.973995	383.107651	246.382003	261.187221	269.645972	217.186933	301.642371	294.149080	377.992287	344.776920	470.707786	535.852046	658.431835	779.242013	683.609428	516.620063	518.240718	570.654898	640.700540	680.984457	747.458066	715.036939	932.782225	934.680144	1017.144961	1131.720636	1114.728645	1113.579781	967.976395	1039.571627	942.528362	1085.832927	847.041380	688.557882	752.636521	891.212755	970.562093	881.509543	1180.989329	811.134287	812.039666	701.571475	798.359332	642.309562	274.679299	298.157043	287.834862	422.101057	315.308363	604.960045	784.001545	772.692747	
3583.486027	4239.101672	4941.683098	5751.073494	6787.229578	8365.837022	9635.130039	19063.300395	94643.233702	329257.279765	74673.299319	17980.305329	13071.909406	9493.901899	6462.532635	4736.418853	3347.953947	2566.442674	2376.061676	2543.569645	2240.052403	2217.938401	2378.275074	2128.010683	2347.829986	2888.182884	2771.127615	2657.840401	2034.925123	1993.717646	1763.621381	2607.449368	2034.464108	1276.871575	1069.943713	433.407864	735.687428	1208.471078	1348.446128	924.937157	1155.845014	965.264552	1180.652219	1107.294008	1435.769591	1658.029333	2127.871700	1777.035540	1454.214815	1688.311543	2011.511077	1637.760863	1798.968350	1837.940106	1412.121051	1671.572955	1309.170795	750.968053	655.487539	467.961320	679.298713	683.343893	834.326891	976.618164	1009.117081	956.363341	1072.715718	932.722447	642.086503	441.336817	475.465256	295.632160	384.337303	384.322813	636.338595	418.017167	379.772103	364.442483	451.800029	335.039634	350.948862	352.219549	232.898196	318.844887	259.580200	245.317167	363.130699	316.604419	390.595174	286.527653	536.001854	540.851388	630.795847	745.009150	665.381355	467.949092	489.878834	522.741298	564.807323	649.473803	695.963099	717.766123	840.402364	858.416893	849.973058	925.191863	978.127474	945.526239	754.716132	847.870827	783.801154	885.613925	629.730655	583.774493	691.446289	726.055412	730.830181	738.727436	837.968424	661.143791	680.903153	629.779031	660.221477	568.474553	221.808875	275.405034	229.122067	367.165474	270.410449	564.098323	658.630820	582.585264	
