16	1	16	1	442732.354372
16	1	16	1000001	104734.433141
16	1000001	16	1000001	395674.855747
16	1	16	2000001	29398.647419
16	1000001	16	2000001	77887.415663
16	2000001	16	2000001	432532.120258
16	1	16	3000001	12811.392953
16	1000001	16	3000001	16004.878141
16	2000001	16	3000001	56030.851658
16	3000001	16	3000001	402015.685116
16	1	16	4000001	9859.359691
16	1000001	16	4000001	11894.986090
16	2000001	16	4000001	17224.040935
16	3000001	16	4000001	82170.433453
16	4000001	16	4000001	348608.366835
16	1	16	5000001	4344.853103
16	1000001	16	5000001	5386.636446
16	2000001	16	5000001	3700.628189
16	3000001	16	5000001	9098.548035
16	4000001	16	5000001	51220.195934
16	5000001	16	5000001	281937.278300
16	1	16	6000001	2567.941282
16	1000001	16	6000001	2978.256594
16	2000001	16	6000001	1754.361686
16	3000001	16	6000001	3678.850580
16	4000001	16	6000001	7989.530729
16	5000001	16	6000001	88152.664495
16	6000001	16	6000001	296381.320967
16	1	16	7000001	2137.834447
16	1000001	16	7000001	2498.635442
16	2000001	16	7000001	1388.724128
16	3000001	16	7000001	2527.659248
16	4000001	16	7000001	4581.738116
16	5000001	16	7000001	36564.314737
16	6000001	16	7000001	91885.807588
16	7000001	16	7000001	313978.900252
16	1	16	8000001	2499.147597
16	1000001	16	8000001	2662.271253
16	2000001	16	8000001	1830.192002
16	3000001	16	8000001	3377.097150
16	4000001	16	8000001	8025.011582
16	5000001	16	8000001	26107.556268
16	6000001	16	8000001	36299.151754
16	7000001	16	8000001	67766.090435
16	8000001	16	8000001	276943.828119
16	1	16	9000001	2214.124601
16	1000001	16	9000001	2335.957786
16	2000001	16	9000001	1934.781405
16	3000001	16	9000001	3557.756423
16	4000001	16	9000001	7427.916178
16	5000001	16	9000001	13181.549726
16	6000001	16	9000001	11729.119980
16	7000001	16	9000001	14882.511736
16	8000001	16	9000001	84119.767654
16	9000001	16	9000001	285641.896624
16	1	16	10000001	2150.036628
16	1000001	16	10000001	2016.412378
16	2000001	16	10000001	2076.602504
16	3000001	16	10000001	4295.503919
16	4000001	16	10000001	6109.733187
16	5000001	16	10000001	7610.512109
16	6000001	16	10000001	5678.656153
16	7000001	16	10000001	7031.249708
16	8000001	16	10000001	26348.043676
16	9000001	16	10000001	108769.637458
16	10000001	16	10000001	332114.799308
16	1	16	11000001	2607.545479
16	1000001	16	11000001	2196.784959
16	2000001	16	11000001	3210.427703
16	3000001	16	11000001	5176.013002
16	4000001	16	11000001	6667.695753
16	5000001	16	11000001	3084.017383
16	6000001	16	11000001	1537.758330
16	7000001	16	11000001	1856.266344
16	8000001	16	11000001	6962.046657
16	9000001	16	11000001	14589.296703
16	10000001	16	11000001	63723.680946
16	11000001	16	11000001	425775.852607
16	1	16	12000001	2055.030674
16	1000001	16	12000001	1984.646949
16	2000001	16	12000001	2072.206355
16	3000001	16	12000001	3500.133603
16	4000001	16	12000001	5132.201547
16	5000001	16	12000001	5063.334466
16	6000001	16	12000001	3483.491488
16	7000001	16	12000001	3885.934231
16	8000001	16	12000001	7728.578836
16	9000001	16	12000001	12463.606151
16	10000001	16	12000001	17007.591543
16	11000001	16	12000001	53153.301766
16	12000001	16	12000001	336415.262965
16	1	16	13000001	1700.677315
16	1000001	16	13000001	1827.304780
16	2000001	16	13000001	1313.481924
16	3000001	16	13000001	2373.144841
16	4000001	16	13000001	3004.837811
16	5000001	16	13000001	8485.712329
16	6000001	16	13000001	9188.595807
16	7000001	16	13000001	10271.345562
16	8000001	16	13000001	10710.561489
16	9000001	16	13000001	12923.365522
16	10000001	16	13000001	11109.180412
16	11000001	16	13000001	9789.799217
16	12000001	16	13000001	90394.262594
16	13000001	16	13000001	342665.820492
16	1	16	14000001	2393.165141
16	1000001	16	14000001	2253.401054
16	2000001	16	14000001	2661.050417
16	3000001	16	14000001	4102.022347
16	4000001	16	14000001	5262.499194
16	5000001	16	14000001	3684.393657
16	6000001	16	14000001	1952.350007
16	7000001	16	14000001	2265.779759
16	8000001	16	14000001	4678.036805
16	9000001	16	14000001	6381.399633
16	10000001	16	14000001	8495.834354
