371664.002860	86054.645117	26053.648143	14848.893866	9773.827985	10034.764960	7124.279786	5837.263634	4453.261670	3633.361096	3633.127558	4490.160172	4615.851667	5109.738002	4405.707172	4726.496196	3434.297639	3172.825122	3118.743717	2179.018804	2356.376476	2867.785387	2600.278263	2657.723276	2705.809620	2808.962365	2837.233508	3010.436825	3263.659036	3454.867125	3614.561722	2225.433086	2618.914426	2492.172056	2373.767097	3291.122341	2028.070721	1779.245414	2441.173951	805.615770	1327.169699	3165.201332	2533.472557	2146.290337	1384.752249	1767.615680	1786.450747	1460.960295	1785.201506	1382.461178	1278.845818	974.258517	986.658244	721.238874	728.628731	714.369423	773.345614	701.908514	895.495797	790.452842	763.513400	785.078900	811.002159	828.742690	588.296992	689.332927	703.229614	1092.388120	1368.352139	1705.808096	1606.140837	1275.590028	1035.326331	906.419609	883.194787	1268.842868	1140.912185	1355.907138	1377.788257	1146.855831	907.857043	615.693443	586.996291	748.608750	816.552249	888.920077	1037.840832	632.032055	697.803174	765.258626	795.238705	802.160181	894.647532	986.053727	925.394827	722.697957	780.556755	1145.207339	1015.259490	1070.876304	1085.531506	808.716266	766.570759	1125.589516	1018.296077	634.541453	612.994834	488.768575	479.436882	600.244419	718.374610	678.610769	753.153226	802.755002	691.914654	470.061468	676.444760	851.997775	965.721856	956.444708	1015.570817	1151.388247	1202.873651	1063.117609	1230.649573	1203.111982	741.015216	1074.394702	1122.357413	1308.066203	1122.469472	1586.295590	3282.313250	4480.523529	
86054.645117	295144.501089	86209.812510	24405.864362	14892.647662	12774.744896	7886.790982	6403.656307	5916.847269	4743.521765	4844.574843	4757.020664	3742.664741	4270.173689	4124.667760	5116.725425	3878.434318	3728.547308	3618.795732	2832.869258	2959.935281	2973.487999	2498.185218	2916.260524	3429.330957	3211.476052	3321.097049	3115.883174	3479.576700	3974.412395	3432.096712	1978.436048	2406.944843	2648.303733	2573.994839	3132.219985	2246.383028	1943.454401	2112.232041	827.290178	1450.803562	2547.527356	2280.511022	1937.591510	1212.084731	1665.758398	1815.969541	1363.869875	1503.287559	1273.210726	1446.072193	1263.915781	1274.626838	885.716449	925.123969	881.034839	952.495331	902.940217	1007.967489	905.078619	929.001160	902.397967	815.670708	859.154106	719.206962	707.450087	807.765638	1053.151690	1057.326103	1284.681560	1227.685602	961.768891	728.259449	693.842612	741.215901	1304.202316	1178.733919	1208.145036	1151.415691	1029.377166	939.985664	733.552830	701.590748	847.623059	913.335766	1009.417335	834.552511	551.237622	592.461303	643.725946	691.913167	672.945319	673.559888	900.805587	732.934375	617.031182	619.397730	864.077011	936.633598	917.006856	739.530955	559.579426	528.881705	811.443488	1048.603871	845.508473	656.957989	581.376214	576.137549	643.074979	585.820019	742.240270	782.616208	801.433425	719.879110	679.941281	816.989111	880.796205	850.462683	795.903283	990.313844	1080.153565	985.121241	796.373701	949.709236	1120.520492	713.090184	1061.197270	1125.633397	1107.069652	912.248589	1201.157899	1676.858266	1695.649636	
26053.648143	86209.812510	307981.140798	48820.991373	28321.535080	15036.057706	7111.352215	5905.199295	9103.935790	8651.890613	8387.737277	3543.809127	2450.658075	3238.614604	3226.919410	5438.965532	4847.094601	3894.433658	3895.834412	5420.147286	4492.264031	3253.903686	1959.697699	3320.440602	3961.669455	4160.989043	3555.644974	2372.145727	4254.677610	5164.310434	3083.477988	1408.873860	1839.378324	3255.903094	3155.163556	2482.030615	3696.802781	3232.301457	2141.989583	1417.973170	1989.338764	2074.704556	2053.702056	1717.558040	774.853947	1552.331420	1796.319093	759.679019	1145.653118	853.144895	1238.617660	1658.255068	1403.948675	1420.180460	1455.733477	1298.831117	1246.953726	1269.620526	854.766934	843.212534	972.793573	765.766945	480.813401	667.233170	1108.553142	861.147525	1205.386099	846.672196	470.946102	907.137577	794.512444	610.477396	446.509076	314.437127	327.476140	1369.235422	1492.274724	861.286666	939.296369	651.914523	691.020306	1066.182396	975.053243	715.252241	921.146726	1059.696637	475.985981	268.119260	341.445239	459.726902	662.775824	459.484357	407.128533	756.214190	693.365801	371.272034	365.162011	566.672039	974.376311	506.484045	462.143249	299.300764	273.530511	442.853006	1025.076814	1019.220939	678.291657	513.532975	635.016223	514.889668	330.750041	779.891403	643.076391	578.300219	564.708103	886.303022	966.601030	729.729045	617.041325	531.896184	1030.213580	1077.621144	869.011565	545.789582	639.284136	1061.092577	1205.523983	1076.644958	1410.752231	1116.726367	1075.958550	1139.480625	1160.134537	952.956257	
14848.893866	24405.864362	48820.991373	286600.451352	138227.374856	27714.374959	12355.593708	8586.972273	6650.192479	5257.651090	5083.634412	6297.253389	4134.843380	4321.035161	4113.153704	4785.519330	3763.331588	3669.622152	3425.798402	2377.894325	2561.702105	2881.903896	2825.184946	2896.805935	3140.197824	3086.097919	3223.413982	3051.717031	3243.998265	3051.971252	3006.824532	2000.770374	2327.412965	2200.550190	2041.043426	2813.989802	1625.710039	1284.548920	1826.718637	591.114163	747.499042	1873.334522	1575.015676	1481.429742	1008.389399	1107.628880	1062.605134	1184.748090	1263.868512	1020.523081	1280.893510	987.295398	966.308556	749.690140	727.152944	809.766663	826.664197	820.833316	881.273422	805.923982	773.860920	906.232435	815.192176	787.486510	567.470900	642.603626	650.256912	864.685173	875.842681	951.833308	801.460168	736.057369	668.340549	668.148267	670.719085	841.100597	757.512415	874.563633	738.184498	817.151640	797.381250	480.704900	521.180227	622.572867	646.987637	704.793181	726.458559	496.210002	542.215789	594.219150	595.960273	565.017640	577.018995	631.362301	700.478823	610.751782	573.140937	636.424097	717.911325	698.852051	558.957030	491.297379	475.583123	673.236531	657.395637	472.440394	505.761578	436.167098	423.212666	491.696289	545.797708	488.917100	560.337454	548.150214	544.025960	453.178005	471.471632	554.657751	548.389791	655.826437	579.935787	621.506540	588.162934	566.843599	678.925215	659.183086	343.215615	556.493101	542.751673	554.771021	382.499298	473.918696	779.413929	805.201583	
9773.827985	14892.647662	28321.535080	138227.374856	289367.072289	51306.453658	13328.572524	8652.864285	9352.172878	8297.853658	7493.247127	5196.522015	3208.561363	3847.708789	3735.532506	5228.547784	4264.895315	3853.016225	3478.268601	3406.843807	3027.707174	2852.165776	2246.329115	3199.424731	3255.296210	3637.882123	3463.876024	2547.005281	3750.127884	3618.264471	2911.718429	1632.229823	1957.648387	2519.732100	2385.478285	2289.491329	2174.930030	1734.704525	1617.156965	720.682606	882.060461	1492.849467	1520.796483	1443.249555	767.110705	1263.668698	1375.333612	845.009652	1169.690480	852.199462	1143.914840	1405.915615	1102.744167	994.170375	1122.650572	1001.531362	983.735385	1058.139822	860.125847	865.964536	867.643258	765.656324	592.853026	607.500352	836.451805	759.443532	928.235706	801.119151	535.505474	877.811657	777.392336	567.695795	492.214559	431.372194	463.762552	1054.230128	1030.759132	731.543547	804.846266	692.890002	638.938326	681.832808	641.041177	603.375685	725.847065	775.208701	529.876093	351.172787	425.504277	537.198950	566.822909	454.252146	446.764335	694.181825	647.562778	411.856415	410.094793	533.579303	831.604596	598.102753	491.834228	342.458842	313.362873	504.498251	695.137948	614.129396	532.452844	399.872909	445.692686	447.669492	384.934549	592.245316	557.117986	463.684399	485.265944	564.022386	584.546573	573.405605	496.379893	477.115505	685.585385	634.554519	602.900195	470.626514	570.494546	615.050609	451.948168	560.323914	654.567833	536.324022	427.623620	457.631468	581.057164	576.085441	
10034.764960	12774.744896	15036.057706	27714.374959	51306.453658	309987.598488	72648.954033	19365.138579	11639.952247	8492.111054	7656.371355	9900.038264	7052.712676	5971.129903	5603.164232	6008.283741	4817.802270	4436.649361	4183.120480	2984.633809	2983.211201	3492.745273	3555.711403	3361.505316	3667.234381	3588.485813	3840.056381	3972.164007	3581.847470	3575.113019	3566.206722	2431.933746	2749.173815	2587.987534	2562.462058	3290.890845	2005.130161	1668.173825	2003.568327	476.292722	959.426912	2083.544819	1859.615041	1591.535196	1250.523736	1230.311544	1308.328353	1446.899742	1491.075374	1170.163233	1453.501662	1124.076826	1025.904882	750.140309	839.024963	764.175812	895.013186	812.039953	973.736282	910.628853	832.761029	948.913376	913.970235	880.243156	610.668454	713.137785	662.788438	1025.864155	1205.005523	1139.973622	1057.516385	924.496765	875.218091	866.423723	866.474014	969.141941	839.266985	934.672777	832.548036	935.400107	781.068159	511.671355	485.398943	662.497271	701.083642	692.845070	879.826800	628.127271	668.553393	772.700311	680.369519	689.050242	729.126355	644.042673	672.411735	682.529572	750.975795	733.539236	697.973741	809.723904	685.438569	631.394296	672.881791	848.536128	728.331814	482.970564	490.361687	460.442002	389.968736	553.985630	693.455887	478.901231	585.983393	612.618237	581.408166	419.181187	508.869576	604.067518	658.834202	781.786978	599.087674	682.471024	670.900761	653.472823	765.043524	591.679127	394.987578	535.731257	558.373905	610.088519	440.566824	533.804061	767.334456	746.024495	
7124.279786	7886.790982	7111.352215	12355.593708	13328.572524	72648.954033	314879.848912	72832.758631	18959.637219	13172.771739	9176.115057	13825.384630	9065.776508	8016.758187	7114.937494	6416.083415	4276.720966	4458.222920	4084.363536	2085.863777	2443.528782	2929.809924	3318.750776	3071.657715	3064.371556	3156.059156	3401.037576	3403.404333	2960.395356	2945.484316	3715.307386	2532.120905	2725.075787	2157.983281	2298.040293	3191.064316	1385.802700	1081.861345	1561.567449	337.615704	701.321542	1877.914672	1705.650045	1660.097704	1202.775050	1212.297780	1252.197575	1625.564945	1598.152376	1161.625881	1426.616108	970.014932	945.290127	693.067210	676.502689	674.056734	774.319827	700.811933	1002.218925	854.760146	778.162065	934.629032	1047.595913	916.391400	505.909711	606.547029	563.748583	907.525127	1264.152440	1247.068289	1086.006869	970.300428	897.723153	976.299262	875.236347	851.732076	672.917177	949.181620	903.142986	986.519724	782.925055	397.797073	485.247500	623.992288	635.744159	669.228800	927.847792	704.081977	761.517163	770.686158	631.220763	705.052588	794.688324	703.807387	623.094910	671.871108	731.298828	736.593607	589.996368	766.446318	783.211613	627.421855	654.459843	853.996803	653.609388	368.441385	423.075463	459.293657	347.432889	518.023112	667.005021	391.690063	528.906552	582.222527	526.275126	314.111731	424.388990	577.250143	618.651653	674.340656	537.369699	530.937532	574.623148	673.522982	710.383538	519.890937	270.458554	428.395516	394.697957	449.367037	273.216805	407.445009	622.445790	583.126586	
5837.263634	6403.656307	5905.199295	8586.972273	8652.864285	19365.138579	72832.758631	286571.765130	69157.797695	37179.572787	15488.665131	20672.125414	9473.062903	7957.678897	6484.835201	7242.146824	5304.946373	5290.087938	4652.892692	2585.458472	2885.617631	3462.579543	3399.048387	3428.223161	3611.563860	3718.010517	3757.204143	3795.236892	3470.903361	3182.700508	3488.487958	2280.294533	2740.828589	2344.232632	2458.431042	3323.792473	1626.342488	1217.548679	1779.255839	415.289690	735.029276	1924.162506	1726.915608	1597.122721	1206.849321	1179.957879	1130.359058	1309.648495	1446.084896	1209.187455	1607.854341	1220.585742	1257.326442	887.528959	973.239696	931.631167	983.503594	935.000452	1168.027268	1024.132418	943.129612	1010.208608	1018.778708	965.412486	643.817813	799.374498	693.129730	1051.405177	1094.497157	915.661251	826.602289	719.753582	713.652599	668.277453	749.758952	792.931971	667.186987	843.419902	757.748205	866.222304	902.647010	432.164303	634.923474	738.614280	754.621004	713.556688	870.497723	551.725931	615.390564	661.993644	608.877600	604.062673	687.274574	649.883834	591.519399	567.043889	511.577327	607.169562	595.869029	700.394375	531.631335	452.947907	468.515711	730.072723	650.200111	468.505458	519.172668	536.764589	412.732622	512.545808	576.897077	387.228250	547.290641	626.376991	554.484035	394.155586	468.087530	554.609143	531.734318	538.436786	426.459602	492.255671	485.602215	479.130462	617.491084	546.246996	257.632483	417.290655	415.714864	456.686084	246.869743	330.774239	499.625137	481.043772	
4453.261670	5916.847269	9103.935790	6650.192479	9352.172878	11639.952247	18959.637219	69157.797695	298961.596863	79530.700140	28976.613670	15174.592349	5167.835966	5396.041683	4594.036600	7760.220872	6702.055399	5800.199547	5286.678193	5570.480302	4554.199529	4026.348961	2550.058073	4051.742249	4451.627843	4769.564358	4079.350685	2844.898929	4229.252771	4201.169842	2848.127385	1566.296011	2096.887081	3164.908743	3020.099907	2829.819198	3229.934542	2555.635000	2040.460651	733.353971	1256.061079	1790.249848	1638.296118	1382.604529	598.989785	1035.600549	1079.796762	711.940303	877.478703	653.876080	1274.807687	1824.400322	1517.669533	1440.031911	1554.032136	1464.486009	1319.525303	1375.487491	1095.350334	1080.019510	1085.360819	922.304286	594.674906	770.501666	1197.164576	942.981465	1177.389506	911.349971	456.104671	561.251546	451.522811	360.551463	312.986494	312.365323	297.307479	907.966825	951.843567	586.341695	518.389320	540.348600	760.072540	937.159492	868.027391	760.075742	760.028902	824.766079	396.415237	292.186839	297.173161	424.917700	502.037184	355.212902	334.025729	516.056274	506.072461	320.427035	265.885723	360.376278	632.102478	392.756640	294.123495	233.899072	203.159166	367.696887	762.367315	788.560739	633.647664	497.368745	606.478737	538.570189	322.947307	508.218316	492.728806	411.194436	483.162456	688.034949	583.087685	465.796814	326.377133	305.730083	444.703422	495.107903	365.136623	311.185108	354.724562	524.453407	454.316448	502.192442	510.255150	527.017793	379.655638	422.766407	352.383176	349.774612	
3633.361096	4743.521765	8651.890613	5257.651090	8297.853658	8492.111054	13172.771739	37179.572787	79530.700140	270995.837426	93416.483623	25695.168839	4981.173567	5218.067722	4035.489493	7882.391316	7539.083026	5865.936549	5482.311293	7545.959753	5630.081875	3708.503630	2206.236096	3900.782572	4519.783699	5106.443640	3755.671758	2467.504140	4163.926858	4305.140528	2506.720479	1205.702223	1862.783576	3471.426659	3083.520995	2399.026067	4072.755555	3480.404944	2420.677625	986.036768	1713.755298	1654.545287	1581.780967	1222.842532	550.789304	888.701292	825.957141	394.687455	655.746100	516.936022	1131.947515	1889.221965	1629.045900	1681.559873	1749.929799	1689.782512	1547.043117	1526.023947	980.034035	901.842002	1078.982236	785.212862	439.748569	640.009364	1335.414389	1060.274902	1333.511110	836.012175	335.236373	455.793269	339.686063	253.299510	271.433381	209.902271	236.811618	824.639607	948.270916	417.602466	415.543151	362.218236	638.121610	1114.559881	997.405207	668.641491	770.097998	703.378081	276.711282	147.692511	186.280710	327.842309	396.309706	303.496916	245.883681	401.079459	468.311293	232.315963	156.384264	271.877835	602.687027	311.612500	205.058082	151.025396	168.848426	208.876767	673.440207	893.883871	596.647704	451.225685	602.387510	425.431500	196.504260	448.053254	369.845803	260.747888	402.498470	684.719608	510.523104	364.843435	289.943169	211.543718	400.077569	328.344831	278.947317	216.337020	246.223826	447.447624	584.729927	536.034379	480.743514	442.011973	436.381115	347.187777	314.418125	262.733054	
