330711.215503	57057.431220	30757.383852	11315.269537	6176.289723	8919.022642	8269.794489	6990.601646	6949.179887	5543.850693	4611.540210	4648.039986	5458.282416	6338.299192	5219.747935	2737.646317	4481.549540	4718.087190	3361.354712	3133.581088	3076.438348	3082.139115	2928.523694	2532.778605	2256.128394	2222.999445	2378.891152	3100.141424	2501.295484	2319.785804	2555.233838	2300.717562	2449.436162	1911.436000	1843.440489	1550.258219	1715.862575	2130.007241	1777.180237	1668.269523	1867.939273	2184.108436	1800.185113	1749.110000	1387.371293	1782.891983	2091.023523	1588.671530	1517.377439	1777.578728	1564.325491	1410.639656	1711.553995	1544.981016	1506.897966	1638.851475	1370.689427	1597.518303	1366.162768	1464.272815	1202.465810	1137.997526	1091.292399	1191.792876	1162.890118	1378.814243	1111.959029	995.906669	1120.930051	1538.951081	1807.110145	1534.612304	2496.285170	2024.997830	2626.944979	5705.909953	2787.435127	
57057.431220	295265.896819	54686.901808	11583.387183	8363.173355	12978.223108	11570.924779	12673.693105	7238.821582	3043.001658	3762.851852	4226.460705	3355.977277	4051.950643	7114.019136	5971.571268	3638.067006	3579.641912	2428.667947	1917.455748	3779.603648	2595.103777	2887.474753	4292.082420	4285.126834	4370.291491	3456.163131	2016.402078	3803.104215	3143.990326	2266.755657	1149.020560	2000.267700	2859.037175	2321.858636	3017.351846	2983.094305	2289.792219	2818.118113	2777.257454	1387.211063	1286.444195	1321.574042	1323.258397	609.167035	887.831538	1392.389197	1451.906186	2665.384566	1830.136696	1415.598558	1929.443031	1319.470696	921.958065	615.221190	1376.501556	2107.297867	1381.075914	452.997862	1106.679910	1955.290353	1985.660759	1777.865151	1708.522224	1444.528192	1100.752891	1686.124786	1919.513641	1566.103217	1547.675258	838.662749	1783.767390	1200.471041	2635.522056	2227.488267	1393.128442	364.955298	
30757.383852	54686.901808	281806.646520	71595.266153	13222.030061	13339.318286	10372.414971	6800.458330	6768.658741	6394.708900	4500.500618	4575.850282	5480.915039	5562.270933	3707.178812	1903.412243	3268.022718	3888.801365	3375.019908	3516.020400	2631.648041	3218.778192	2728.646972	2098.440842	2073.091877	2087.042215	2473.443094	3197.046484	2415.099118	2288.078349	2432.027216	2325.605999	2172.128961	1460.531969	1522.175791	1304.019233	1599.567618	1977.895791	1746.176170	1520.553394	1860.436152	2034.585969	1549.905276	1435.070850	1525.705200	1617.701751	1718.387690	1548.147885	1301.984039	1743.654043	1419.903782	1202.074073	1465.901945	1434.187872	1578.848077	1437.730577	1253.494584	1349.883064	1425.553195	1293.115078	1036.160186	999.811010	909.458552	1080.302188	1054.683189	1289.317834	897.031796	778.932707	918.587269	1103.240244	1367.336946	979.515119	1640.743125	992.658345	1039.561187	1869.805654	590.422678	
11315.269537	11583.387183	71595.266153	288428.902470	58301.409058	29695.575087	14179.615028	7227.816766	7780.036150	6918.918178	4847.328703	4977.899233	5215.278742	4880.680194	3068.126264	1260.675390	2428.302574	3220.715508	3220.689355	3636.952433	2668.372214	3098.861788	2714.567585	1720.395691	1590.678145	1538.948238	1952.695346	2893.091369	1716.184134	1976.079667	2153.178832	2450.440298	2117.536114	1091.591026	1468.649794	1052.266239	1268.142451	1784.163966	1226.981525	1099.174877	1858.193030	2264.028233	1936.728097	1762.102793	1966.889955	1922.666757	1926.359564	1719.014918	978.836216	1419.008138	1291.262903	993.849181	1593.846137	1770.283119	1835.436650	1546.230856	1040.801826	1314.719047	1479.048974	1081.794986	695.890006	728.962508	723.957395	672.232297	699.366991	1042.348849	634.713715	554.551851	746.912922	886.224160	1433.928957	824.759432	1406.742077	669.319377	822.880232	1492.144417	436.767216	
6176.289723	8363.173355	13222.030061	58301.409058	342513.536358	56229.000965	14880.246145	9435.369037	6831.703366	5726.835966	4177.538152	4023.236258	3244.961827	3666.175265	3737.583494	2716.000497	2188.425273	2328.524000	2347.243359	2522.988757	2224.266082	2690.518228	2178.176196	1973.966529	1935.356949	1578.527973	1730.574126	2222.257954	1511.977669	2135.466967	1883.490465	2004.147682	1831.477622	1277.031035	1928.225499	1329.287106	1284.773412	1667.301264	1141.289596	990.991057	1532.751433	1666.325208	1572.462769	1471.093320	1532.410098	1402.650706	1381.792310	2455.492050	1010.684132	1143.619573	1084.426342	874.226209	1317.898146	1388.538202	1364.938599	1227.720305	877.706960	1083.520781	1082.332706	735.618773	702.336030	788.692489	628.670350	575.620965	565.223374	846.364743	619.695292	806.130648	960.282241	719.008281	1065.441213	688.354096	879.211531	898.994527	966.003864	1109.093554	360.930890	
8919.022642	12978.223108	13339.318286	29695.575087	56229.000965	233459.709742	89072.992550	23992.850353	15868.625435	6947.432489	6434.958464	6452.863863	4844.070553	5320.628020	5439.397273	3229.813077	3254.349696	3843.151500	2810.124245	2762.786987	4195.075433	2999.905883	2913.887231	2814.209258	2707.401477	2675.557864	2483.369849	2079.503403	2649.903024	2385.916505	2214.293504	1534.355913	2131.426283	1973.436283	1778.011187	1790.362563	1906.459421	1845.366657	1911.274213	1888.036552	1597.452661	1765.838140	2058.308663	2052.662381	1115.417196	1550.713914	1793.205374	1470.426643	1815.458643	1362.669035	1288.602274	1390.165799	1395.976006	1399.558124	972.328476	1417.737588	1566.362172	1364.602648	734.817040	992.576844	1056.442064	1166.296458	1016.317078	980.257261	836.015562	777.990625	861.067324	811.218774	904.762949	1081.529982	1023.089023	1293.312349	1094.887957	1213.297744	1137.105729	1100.210466	306.264045	
8269.794489	11570.924779	10372.414971	14179.615028	14880.246145	89072.992550	250045.695280	50057.630157	24866.904862	9766.597226	7609.031872	7321.688558	5470.983326	6281.815455	6309.835475	3703.772344	3739.888030	4089.597322	3187.541238	2976.897400	4105.950848	3132.662092	2933.802883	2940.461010	2716.082609	2684.859588	2598.814106	2181.770608	2731.003799	2313.743070	2085.351095	1609.236263	2292.281710	2304.165673	1922.240102	1735.853059	1895.661579	1880.942839	1865.480961	1844.484074	1685.523561	1754.811069	1852.603987	1850.363117	1185.488643	1414.374752	1707.275254	1521.850645	1792.979084	1422.649796	1271.688169	1422.665648	1439.541160	1290.454486	1005.726961	1354.133015	1625.735620	1350.598251	861.557643	995.635103	1056.586482	1050.255721	928.845664	882.332499	850.207745	856.804338	890.733178	850.160959	897.416999	1080.542229	1130.734894	1338.330757	1239.454897	1317.758271	1269.153358	1199.282592	344.627691	
6990.601646	12673.693105	6800.458330	7227.816766	9435.369037	23992.850353	50057.630157	264945.923315	73889.416377	12911.433133	10118.135443	8897.677331	5700.935764	6340.710527	9732.210396	7986.984899	3960.166143	4063.789551	2868.494584	2396.688028	4143.412044	2711.786546	2600.789246	3930.029661	3568.527367	3171.465745	2437.765766	1578.957006	2589.659781	2149.550229	1745.074917	1221.275260	2132.998003	2604.149531	2074.891350	2482.697603	2285.821374	1772.104124	1876.922277	2046.539501	1441.986698	1548.115545	1916.556724	2079.792769	991.521879	1306.235401	1545.519555	1488.707639	2054.095040	1328.037432	1202.947034	1641.887026	1325.558955	1148.570536	788.246003	1246.656531	1609.061418	1300.859923	613.235376	825.914252	1208.540408	1217.623565	981.494197	1015.032820	758.377866	633.569455	1137.158606	1297.809867	1091.704006	1175.754942	887.327495	1607.333544	1098.622118	2173.571441	2114.828340	1240.227507	379.680025	
6949.179887	7238.821582	6768.658741	7780.036150	6831.703366	15868.625435	24866.904862	73889.416377	244830.262707	69670.257506	19767.352875	13929.224212	9150.048282	8835.669257	6720.175019	3315.753848	3878.495388	4450.264488	3444.858857	3324.299221	3667.841350	2907.782451	2675.560352	2266.517296	1975.946940	1883.314997	2020.947300	2001.685388	2064.852813	1859.391969	1984.115478	1847.882538	2233.923051	1707.275458	1440.694928	1339.835049	1434.144962	1714.876661	1457.946625	1506.731479	1574.413473	2035.639480	2175.724678	2224.660971	1486.896688	1816.251879	1896.075988	1376.547385	1386.314183	1316.482450	1196.568310	1284.987091	1464.896891	1541.956827	1301.929432	1358.346610	1273.026497	1321.002483	949.361859	963.846501	832.811715	769.214252	712.857301	765.051484	616.095809	775.118295	707.546813	652.668200	741.814312	925.322610	1153.586212	1336.629575	1437.159987	1237.701588	1304.942992	1539.966519	582.960241	
5543.850693	3043.001658	6394.708900	6918.918178	5726.835966	6947.432489	9766.597226	12911.433133	69670.257506	304994.225525	56309.908532	24863.411132	15198.537074	9721.868189	4153.869422	1671.378850	3026.626412	3796.004199	3852.293847	3817.827616	2135.977653	2782.198408	2034.489385	1158.206394	1090.964688	985.745716	1407.540922	2454.795629	1205.548706	1409.035889	1772.498575	2396.210266	1881.276370	860.725499	1126.171236	704.295985	825.460204	1122.663723	768.333175	675.117855	1479.405115	2121.968218	2066.899165	1954.202680	2231.431361	2098.594307	1874.653963	1160.405557	642.825683	1109.762624	1001.540543	784.151286	1300.591733	1608.883342	1852.807348	1198.594500	637.704361	1087.219170	1578.340723	912.784816	438.405307	405.011064	421.243086	469.785891	438.816871	851.827929	454.912719	336.678035	496.266646	651.939729	1203.343604	695.164954	1328.713474	506.606500	785.519385	1743.078688	481.269894	
4611.540210	3762.851852	4500.500618	4847.328703	4177.538152	6434.958464	7609.031872	10118.135443	19767.352875	56309.908532	279376.787079	104267.961864	18701.277297	9729.938986	5238.578575	2191.581183	2880.824133	3820.571533	3556.917434	3616.231406	2957.548642	2659.650855	1993.194676	1422.760541	1309.649321	1253.920380	1471.908479	1927.355392	1476.066329	1475.838075	1623.425210	1903.686241	1806.612739	1097.098942	1045.364738	877.919290	967.908569	1242.619145	1038.329737	991.618273	1470.526536	2111.805728	2459.483792	2478.447667	2011.997480	2321.987417	1879.530066	1194.317283	840.892082	1089.027212	972.287568	897.720958	1373.372596	1694.975213	1590.336021	1274.445294	921.045789	1161.725470	1241.220817	828.450575	595.470804	539.077013	473.742027	522.118763	514.933859	701.916068	481.264161	425.929085	520.232819	688.645712	1095.800539	904.063473	1123.118993	678.776359	791.477609	1256.720406	348.423653	
4648.039986	4226.460705	4575.850282	4977.899233	4023.236258	6452.863863	7321.688558	8897.677331	13929.224212	24863.411132	104267.961864	263270.109427	56820.383626	14282.974103	6811.310930	2893.499052	3239.411586	4480.067555	4019.423744	3966.586021	3399.154392	2804.491091	2187.787147	1631.317463	1535.611358	1501.154319	1725.039278	1929.643264	1760.040597	1658.243369	1798.667237	2014.222584	1911.986631	1166.994303	1092.054993	1004.702858	1082.209421	1452.486300	1186.877037	1300.189311	1572.971430	2207.784751	2678.939604	2781.092973	2071.415628	2520.753017	1977.095168	1227.453403	1047.080136	1127.744835	1123.183350	998.783735	1569.102636	1782.907927	1641.128886	1361.936633	1094.942433	1183.390173	1287.091168	959.278337	649.721925	688.082018	642.544579	651.057772	587.430047	778.567125	538.690834	417.141805	603.038941	768.087633	1179.919727	1031.427436	1267.827627	799.632504	856.286451	1342.744670	410.382413	
5458.282416	3355.977277	5480.915039	5215.278742	3244.961827	4844.070553	5470.983326	5700.935764	9150.048282	15198.537074	18701.277297	56820.383626	311834.160232	61554.375738	10642.134400	3275.762827	4536.659491	6098.214315	5348.980922	5036.336083	2950.019727	3055.329236	2239.612400	1363.110201	1288.389399	1239.769709	1632.174728	2522.569619	1604.998402	1440.110637	1885.856968	2577.021152	2078.381600	981.293455	998.067137	838.166598	925.299824	1305.774568	1034.478004	952.624670	1582.135740	2552.390521	2678.522983	2539.212635	2590.534592	2628.479649	2086.758093	1067.445785	822.694268	1193.388176	1094.820286	930.355149	1444.483235	1907.746042	1929.198920	1298.683211	834.540986	1204.516075	1750.381140	1023.525693	604.370788	584.095014	530.315314	576.019687	570.409697	914.420091	527.197352	433.811901	546.707807	810.345051	1432.663754	883.625421	1619.818701	827.158716	949.805991	2088.222915	597.495339	
6338.299192	4051.950643	5562.270933	4880.680194	3666.175265	5320.628020	6281.815455	6340.710527	8835.669257	9721.868189	9729.938986	14282.974103	61554.375738	279253.755168	66509.987861	10458.091571	8563.224688	8476.654673	6187.707902	5187.230047	3657.470400	3473.381322	2885.073941	2135.844867	1851.087131	1663.675605	1989.393511	2753.577524	1927.734263	1843.690767	2296.645327	2672.836246	2681.382000	1669.160502	1662.237571	1322.082837	1265.270175	1710.038672	1299.802925	1240.011057	1799.585957	2497.741163	2254.884289	2121.172605	1902.873129	2216.126422	2245.968096	1523.069463	1149.825077	1499.158499	1364.173870	1132.246283	1647.453652	1822.322337	1779.202866	1494.520211	996.398373	1424.618973	1514.854019	1096.711984	723.891236	753.778950	750.816242	741.914579	712.448008	982.450539	751.728481	644.017831	767.775732	1115.573953	1657.041722	1337.105650	2320.194492	1592.924012	1987.962638	3072.145533	938.559157	
5219.747935	7114.019136	3707.178812	3068.126264	3737.583494	5439.397273	6309.835475	9732.210396	6720.175019	4153.869422	5238.578575	6811.310930	10642.134400	66509.987861	284055.936794	81841.766821	9042.660654	6625.461761	3762.435658	2593.262494	3678.495981	2716.206620	2630.662335	3570.378597	3383.485181	3048.623809	2246.680597	1639.591807	2204.868561	2038.078158	1991.652334	1521.952741	2250.433828	2906.779038	2438.958369	2525.316090	1981.548020	1846.456432	1684.884842	1723.905160	1132.977064	1290.922730	1250.234346	1282.577324	729.136894	1013.225139	1417.759512	1448.957138	1818.053272	1281.961737	1077.424509	1458.670269	1113.612407	891.354485	683.604415	1107.202395	1169.286351	1080.415792	612.099775	902.248121	1157.931947	1050.076294	887.974160	881.829814	834.234501	779.674006	1456.322896	1608.573733	1210.125628	1291.283088	958.927318	1514.881462	1632.875962	3007.372222	3610.637927	2049.252141	489.306214	
