379641.180189	48102.642310	9526.956464	11024.898837	11350.773319	3300.951742	3761.585953	5075.460746	2882.202210	2092.593178	4537.042376	2107.819593	2344.779508	2609.710285	1533.414733	2546.292252	4016.034632	4636.912280	3686.046222	3769.835136	2376.106946	1372.121003	821.495830	584.388483	926.322944	1278.805172	896.998061	788.897648	1047.381867	1304.534003	886.027738	682.805088	809.846132	1033.655858	2504.182807	2893.438252	2750.013414	2690.334455	2655.041735	2392.474962	2184.946106	1510.543957	1667.677176	1246.767804	1089.840774	1275.400210	1227.456358	1163.041850	1011.409180	1311.418177	934.158991	881.704884	694.432753	775.872163	769.679902	621.654069	716.605743	595.157752	483.194150	534.349427	617.167837	785.652297	936.818285	859.278433	804.336366	902.465968	884.479787	889.757966	815.390678	740.174840	705.260392	686.428203	670.801667	598.510156	643.991497	601.050662	443.573482	518.464531	676.535443	570.068866	321.254619	375.228235	510.254528	438.706863	322.393698	432.847287	353.111063	446.976114	551.460058	648.651070	714.417016	842.677884	648.476781	2151.650043	908.226710	620.061430	256.199139	
48102.642310	266831.735230	80614.471238	17517.136645	11148.474548	9541.802022	8066.714262	5370.271508	4558.595155	4710.443997	4059.898254	4375.508429	4336.747962	3935.683441	3782.879039	3127.424198	2540.869857	2901.418006	3569.299692	2382.240967	2877.116554	2575.953544	3029.174368	2485.549924	2105.512879	1770.313423	2394.978845	2409.505294	2141.405261	1955.160722	2299.540403	2265.541355	1932.470305	2817.916991	2710.515858	1266.735836	1059.322953	990.642857	976.348527	1080.007091	1578.910587	2610.865256	1644.037372	1398.392444	1039.340881	901.151994	899.523396	1157.093948	1018.286465	849.611885	868.172442	959.033271	828.280580	771.993789	1394.999903	1174.808434	918.954942	1174.829487	1393.761514	1044.853250	1106.173863	1119.179671	715.922151	654.247963	555.487439	809.249656	620.694045	567.763936	482.679431	474.783700	529.761359	463.309191	724.209925	808.197008	415.564128	521.217600	1031.742943	1014.562644	683.582293	942.756488	1043.820423	1020.857755	688.898584	525.334973	743.091285	404.902289	430.491521	331.447925	421.720772	580.848152	723.202506	759.190354	1624.940200	872.626442	1657.794198	1412.640890	1102.350138	
9526.956464	80614.471238	264667.574425	53092.909657	21305.117958	14751.075200	9422.161193	5383.852258	4709.377362	4540.868443	3763.879581	4079.115994	4003.540369	3574.522726	3591.819049	2677.025515	2114.754230	2238.954105	2736.910345	1951.295903	2634.044502	2532.585316	3135.892898	2578.100149	1980.250427	1650.314261	2322.405138	2425.589221	1917.026682	1819.448441	2069.737038	2172.269145	1954.255804	2646.789135	2231.741962	1040.437593	908.466218	887.359321	895.105447	926.616008	1215.580372	2289.015804	1349.085847	1212.178748	1029.356814	869.763589	880.203089	1005.937613	956.415978	812.269261	868.211300	937.065579	809.726939	737.436251	1239.549844	1101.454875	825.297745	1122.936391	1251.771435	941.945166	930.778965	1082.960898	706.799374	534.806270	590.507762	678.619928	565.240926	559.473445	482.742276	488.735755	539.511115	473.604397	699.906239	743.964390	428.972062	449.769004	1004.851752	915.705819	631.598052	921.727406	1037.748520	1015.207649	669.900829	458.671152	665.463318	345.547238	330.533177	293.021663	408.301520	523.236455	632.244697	661.927674	1354.540815	654.586424	1360.433507	1310.777029	747.872532	
11024.898837	17517.136645	53092.909657	255566.241416	81810.858640	18869.015471	9024.356420	7314.102854	4745.722682	3922.088008	4661.806227	3621.109976	3652.651330	3594.715938	2920.900235	3168.781237	3222.369687	3478.258959	3331.177531	2926.122667	2716.123546	2091.504704	1998.641107	1550.329124	1626.237207	1582.301492	1549.274325	1458.662365	1757.274419	1691.604851	1537.560355	1300.375012	1372.386753	1751.421886	2381.486630	1681.929866	1562.090365	1465.821181	1476.387041	1386.388143	1883.322695	2222.140164	1777.396906	1579.856080	1350.139400	1145.421683	1161.036307	1324.821533	1154.237577	1218.309846	1145.072087	1141.561699	981.051668	947.909508	1227.700220	1052.039649	939.262496	996.429930	950.229343	895.585956	990.585136	1082.432642	910.558726	876.829772	864.376660	1030.513396	825.075957	793.189307	791.585818	671.663439	773.886449	685.016183	807.826870	825.684155	637.180146	660.010008	799.167828	852.636045	806.681694	802.251502	697.901459	721.678608	645.623737	551.575388	635.125989	481.794478	473.531838	463.345678	561.844765	630.758997	667.336764	756.040881	1060.598247	1064.509535	1092.948590	834.214818	507.579299	
11350.773319	11148.474548	21305.117958	81810.858640	237192.677170	52135.562041	13822.378464	10743.357750	6178.806750	4211.315649	5672.201034	3723.319933	3715.291102	3876.508286	2497.753928	3175.107375	3801.523280	4531.125707	3871.825463	3756.107658	3109.614034	2227.672060	1649.366139	1254.245915	1525.556232	1785.125019	1506.360750	1417.041738	1774.136420	1891.438245	1353.062019	1231.661437	1364.642387	1598.203532	2544.020743	2236.232235	2117.720396	2112.821996	2079.406623	2052.428085	2167.494301	2081.792309	2038.520460	1758.777874	1468.857310	1545.268265	1483.819897	1553.718223	1416.555130	1550.863614	1377.574175	1365.541235	1237.512078	1170.496357	1211.807363	1067.383989	1021.563303	970.873597	1009.961863	892.498080	924.024175	1150.150128	1149.422977	1054.660747	1040.412846	1120.396416	1085.930931	1003.636677	1082.580989	955.795867	871.699574	923.369356	992.012950	917.672777	802.163288	742.160351	779.962380	821.022897	886.937059	795.556015	652.385567	641.716447	710.032470	629.891007	555.657384	538.457526	479.643512	556.436016	642.685916	768.082715	726.357938	783.757240	932.802556	1220.092742	1004.527715	753.664934	392.630776	
3300.951742	9541.802022	14751.075200	18869.015471	52135.562041	284228.509190	50260.678885	11517.657969	8245.204794	6786.360744	5026.868467	5406.414618	5133.416656	4001.670541	3871.320517	2836.156656	2224.122199	2297.794426	2635.029198	1861.671537	2621.560367	2908.783795	3312.611878	2822.157132	2419.963860	2032.292992	2395.820311	2638.507402	2318.800069	1982.432092	2259.463677	2305.784126	2206.082294	2766.485187	2119.614971	952.977445	834.722880	758.009349	717.756626	803.282741	1119.631323	2044.369653	1341.245291	1236.558907	1017.832935	826.542588	852.596473	979.019288	1029.727542	809.701768	871.660454	918.138347	876.764661	789.430841	1233.299822	1259.337641	940.737850	1196.932445	1284.125645	1058.425877	1035.742163	1089.424171	684.742206	569.021049	500.865390	686.089248	599.063716	544.939973	493.417090	472.823355	510.863909	468.889897	697.396778	768.895307	413.933100	491.056433	1043.284049	997.546718	670.350130	999.437017	1383.372308	1175.579142	712.145411	529.918047	671.699377	329.380682	418.162838	311.364794	423.513648	465.439286	614.212019	666.296440	1452.892039	629.418659	1453.013298	1271.360269	790.087206	
3761.585953	8066.714262	9422.161193	9024.356420	13822.378464	50260.678885	272678.268269	42550.654459	19406.485212	11978.595300	8057.142067	7654.002550	6723.908744	5213.068433	3675.449278	2997.025567	2570.547480	2900.878004	3255.191769	2331.950195	3107.270606	3273.798288	3157.421832	2760.629337	2743.436881	2650.315788	2994.494676	3198.374889	2586.629847	2300.709898	2468.018725	2473.711456	2537.646011	3044.467515	2583.672732	1152.022847	957.757988	927.350773	871.936231	907.992914	1145.763465	2118.106408	1349.992335	1198.853808	1081.403677	911.438774	909.651225	950.451744	1041.033269	847.704079	972.318552	931.526595	933.011420	887.804212	1375.801466	1263.852204	990.301938	1161.933772	1294.111263	1090.098302	1088.265160	997.391160	729.368614	601.342314	570.499281	667.356490	594.033792	607.226742	534.247770	560.534704	519.533722	525.015751	766.688675	853.346337	452.938590	591.901171	1166.902497	1064.892345	785.580148	1117.390599	1411.869059	1249.435065	843.366493	562.534189	624.879725	301.641695	379.874174	325.304015	472.452408	476.161429	672.685257	814.464326	1587.854395	828.818078	1697.791298	1466.691413	815.967018	
5075.460746	5370.271508	5383.852258	7314.102854	10743.357750	11517.657969	42550.654459	250705.208855	66802.933141	17766.585800	14507.179940	8763.535559	7168.317809	6334.241491	2952.187132	3519.447487	4190.262706	4747.738864	4284.204372	3521.184046	3672.580232	2883.125444	1900.047893	1549.277464	2180.833888	3087.133952	2301.913542	1914.455821	2168.081960	2448.607595	1860.576833	1660.446843	2034.152871	2288.811601	3055.018073	2029.575477	1810.606781	1717.867508	1676.363529	1543.506846	1622.646750	2118.778066	1774.543203	1368.850103	1254.626181	1205.599091	1144.091145	1147.038176	1222.342046	1259.452072	1153.924442	1173.567377	1068.831320	1181.702748	1370.516924	1166.128472	1165.530482	1075.381032	993.185834	912.036981	1019.654924	965.512637	916.911316	852.797428	885.089064	893.617672	882.408243	845.511691	867.969814	808.471932	694.931960	741.155898	905.009891	884.904578	760.837607	829.889959	998.160405	938.953483	1053.501332	1154.314457	1012.846249	889.866996	935.672876	746.996033	500.756039	375.800379	419.098621	503.087201	612.331873	712.696038	845.976540	1046.874777	1170.680445	1576.217304	1518.465183	1222.655648	460.346252	
2882.202210	4558.595155	4709.377362	4745.722682	6178.806750	8245.204794	19406.485212	66802.933141	237025.059190	76387.615941	22040.263045	11695.997696	8345.325223	5850.168138	3250.405602	3044.630531	2944.055489	3308.511976	3347.779281	2432.315597	2954.256200	2633.588521	2425.534632	1904.056242	2165.030886	2636.680396	2352.200415	2209.133745	2026.451624	2060.042927	1880.411109	1794.334687	2064.242507	2405.097010	2558.385929	1341.557537	1166.420518	1126.641819	1077.472802	1013.390036	1208.951575	1797.549035	1294.984133	1101.893223	1016.815340	847.967571	856.956614	913.157970	990.101119	952.645950	902.366670	935.637624	858.548720	925.672708	1143.695202	1074.400255	945.532535	1000.115964	1039.957126	800.211971	918.261134	856.120880	690.291175	624.024154	648.400406	655.893845	633.429371	623.919641	615.222900	578.374545	569.937269	581.402763	714.309806	737.269838	490.836417	626.857570	931.922582	865.719487	855.965250	1022.060553	1079.361781	926.492518	776.653360	624.450457	516.906779	314.341838	342.819060	376.511167	451.223038	583.534093	657.978300	812.930357	1243.521452	1131.193522	1425.249759	1214.556519	508.602685	
2092.593178	4710.443997	4540.868443	3922.088008	4211.315649	6786.360744	11978.595300	17766.585800	76387.615941	239409.727536	77877.130298	17272.599103	10241.009124	6037.625101	4350.104191	3160.004759	2538.330758	2725.414010	2778.632160	2045.925801	2651.290201	2752.605548	2927.015599	2505.390411	2316.822970	2065.643281	2395.414798	2480.263477	2095.939347	1905.538300	2076.737369	2060.075537	2024.450292	2488.397355	2075.046015	947.758373	835.559793	820.542447	779.207433	786.312883	1090.273540	1841.581834	1208.342987	1132.221626	943.572200	849.030444	849.475636	909.278030	929.081852	780.154880	774.687483	815.793969	801.979891	749.571006	1087.120473	1085.944712	792.680198	1032.980360	1125.126291	917.748250	938.641709	864.215148	660.142982	555.209369	479.889374	655.319223	561.037193	537.236253	499.010748	499.990298	494.539340	461.478324	658.835322	687.568136	393.032846	495.966033	919.153094	899.750039	632.645308	906.300248	1139.244573	1079.614346	659.730379	491.844715	575.750318	327.686933	323.521421	306.233616	423.009462	504.943861	602.585435	754.262418	1310.705793	644.314316	1322.029239	1222.643417	802.405549	
