332082.476429	68751.675128	23264.300459	10964.267983	7725.043595	4600.784139	5241.536081	6037.813323	4739.132562	4545.633020	3952.837176	3392.195304	3613.399430	3314.521085	3903.441711	3956.182298	3149.507994	2793.130485	3222.864358	3413.398699	2845.069185	3144.260812	2617.976083	2190.073519	2021.230865	2208.390947	3060.051494	3474.296005	2614.419723	2318.857310	2143.229369	2377.658498	3474.266556	3442.023795	2815.828808	2458.641419	2582.800673	2288.901083	2889.293298	1796.388460	698.113137	405.101259	142.763136	1701.345403	931.203268	1373.550085	287.330365	558.691469	253.305699	1515.093288	599.530130	1262.527014	1059.940667	912.784510	1357.953571	1379.300530	1051.723642	1020.718931	924.764813	689.163027	954.140369	886.503197	1324.727664	1136.494117	718.809388	725.753664	407.269476	560.345201	690.078338	1132.693483	1179.031068	1350.470286	1197.297842	1126.795684	1269.566861	1130.868168	1242.777932	1379.730319	1165.031971	1249.044845	1124.503098	1016.385707	1073.159349	1222.889347	1205.116801	1006.861563	921.801658	709.013793	440.049237	494.464662	623.578165	717.372400	766.364405	878.465775	1045.534001	996.725692	807.537825	834.117051	947.683839	1128.137883	1069.658715	783.572219	944.026396	696.488873	641.549897	918.884888	1101.878212	1132.764494	900.720505	708.529739	729.850221	728.027987	692.482818	472.169689	381.733467	493.857409	504.772435	594.081215	596.950337	521.412210	655.116430	690.997757	450.653783	1054.233613	1082.198035	
68751.675128	289962.682216	75610.135525	15426.804275	9920.108662	6378.016535	5528.292012	6098.207382	5108.925347	4887.815672	4227.891438	3698.337134	3847.431043	3110.517983	3602.319183	3572.110008	3262.938595	2867.042166	2833.089858	2779.977614	2660.937981	2924.744363	2576.172619	2487.380875	2177.994072	2374.273887	2873.707682	3067.883273	2558.563620	2349.002663	2271.852199	2468.402849	2832.838892	2355.693947	1846.744266	1835.455853	1981.410916	1938.130572	2327.679168	1820.885923	1102.212314	401.794991	30.342421	1566.926893	1035.999328	1678.597182	195.418488	527.744440	251.238324	1480.874544	946.565043	1092.848984	1431.893838	582.000906	1079.903176	1032.808462	903.264333	896.686734	819.140143	707.023409	775.851562	869.908773	1017.642068	971.677008	620.306268	670.061317	427.245874	513.365100	625.638953	878.922631	971.800596	966.017297	918.400807	994.852172	978.526319	835.621411	941.048219	953.664322	823.866372	873.502238	821.196365	834.001403	877.859608	827.068213	862.075313	842.342625	783.667112	594.480656	446.694487	462.025821	528.305194	670.325946	695.322400	712.249989	735.320286	772.660818	897.413683	690.623445	688.211586	722.745500	716.584481	690.049559	715.129232	564.105963	597.789615	635.936845	773.197651	730.386040	627.214019	648.020454	588.623509	555.430255	525.209104	319.290299	277.202404	337.209378	301.797247	371.715617	329.373132	313.078590	365.992697	397.583441	256.532494	601.075435	381.713597	
23264.300459	75610.135525	269169.691702	51402.882978	22960.195295	8415.494815	7276.549440	8122.407024	6087.853631	6171.544562	4871.684810	3962.632460	4335.453493	3647.835824	4155.655926	4319.374907	3388.282411	2809.362259	3223.718770	3502.474822	3009.316581	3219.789016	2742.248071	2403.794952	2255.647925	2383.724023	3318.055942	3738.466846	2936.247315	2641.460827	2432.910834	2721.024258	3445.297333	2895.230100	2095.406782	2015.164471	2081.245596	2138.427093	2584.476951	1800.154702	642.910026	217.622991	201.319837	1342.398795	852.274984	2144.463469	138.920141	350.154742	136.077444	1593.719321	1035.229582	924.869452	1205.114635	873.442502	1178.310823	1193.483042	983.279869	1027.715994	943.305245	783.794455	934.428018	853.488174	1124.650031	992.114368	628.704917	705.136225	408.679044	532.276012	594.008427	951.748019	978.248107	1060.166209	893.234332	895.778718	972.076748	857.072131	915.868798	919.675877	861.632808	865.077793	801.064041	755.064064	808.730011	988.963198	883.497712	803.734797	838.522592	618.450136	412.813141	524.079989	561.397343	662.331691	614.949078	726.720086	755.183276	785.816533	697.449096	651.683112	721.314705	764.518318	719.582850	619.140470	717.705740	619.833176	577.405810	653.957910	805.567082	723.794062	670.225621	586.055211	559.297620	544.748236	499.942349	333.506171	267.729838	335.709001	298.597172	364.332798	304.918101	292.470589	342.380282	325.320087	234.412776	415.768314	222.649934	
10964.267983	15426.804275	51402.882978	279983.558615	76941.870471	15461.974722	9144.592931	9384.709109	7246.420278	6947.244523	5285.375758	4458.286601	4589.827706	3891.083723	4306.884819	3989.266618	3311.386977	2911.740934	3139.492044	3199.887843	2935.391750	3175.406342	2789.137530	2498.727053	2307.148538	2412.204527	3359.727315	3671.950787	2887.736768	2714.769630	2619.932212	2832.960140	3283.784943	2473.090042	1859.216917	1779.009228	1800.294912	1901.458346	2373.229972	1685.272412	879.253560	297.624523	157.330332	1531.206274	770.299171	2648.981512	101.327629	547.287962	186.101589	1519.717517	377.545539	1160.303353	1152.093084	502.961386	1123.149842	1149.954725	1032.598300	985.341155	931.492926	778.070025	842.162356	861.257092	1080.348030	871.028409	595.509421	656.031191	386.159936	464.957314	553.780328	851.891961	866.509723	969.235132	769.113479	819.835983	838.812903	739.773955	872.993675	844.251716	762.137725	792.618682	732.050984	736.754984	758.129676	787.838724	813.884270	772.871730	745.215768	617.569599	396.646299	471.280957	585.784326	649.052120	635.905749	647.194274	693.697448	754.944532	692.068011	623.476573	669.949268	599.608268	616.038918	626.798529	628.702232	532.907344	544.355001	583.206630	689.022653	674.721128	591.390228	556.256558	497.797620	446.795206	457.110462	287.063627	222.807029	274.707250	249.521302	310.547863	255.580750	215.407762	307.762463	252.432746	206.914127	353.137414	263.899520	
7725.043595	9920.108662	22960.195295	76941.870471	264880.394262	89802.552796	18423.118486	8181.874087	5071.425337	4871.843547	3432.443602	2747.464554	3103.467355	2614.778996	3195.402540	3485.631052	2679.856235	2017.701780	2190.397457	2911.377328	3306.561885	2790.879410	1940.585277	1788.483568	1483.693442	1574.016239	2410.713764	2792.396313	1867.893747	1870.405205	1739.571701	1932.812272	2530.111360	3073.297595	2085.170295	1940.709015	2105.816713	2397.233456	2139.980701	1272.957129	435.184634	589.234436	129.783841	953.778460	560.181558	1373.541324	83.586482	270.878985	153.517626	1471.371358	809.749815	1101.834729	1246.049324	497.879284	1213.179136	846.917462	724.902416	864.559353	797.396908	452.566005	644.634304	562.133201	902.250160	718.522689	399.299516	433.468992	253.720978	320.263706	342.390201	794.429996	793.902931	891.611627	573.665940	680.699209	640.931824	773.534101	741.017597	746.890196	833.749401	752.238565	773.814029	766.999937	763.617646	952.117211	735.619171	865.396154	598.954382	374.771536	280.626624	334.770554	430.051164	594.732720	491.781508	503.561765	555.200661	674.138448	744.273344	781.361581	736.630639	653.522853	570.821925	411.428691	496.750701	363.580779	351.638695	399.053759	732.404997	581.856912	603.445263	661.631251	603.262612	511.593263	453.769879	399.717822	328.391510	325.711836	307.689064	340.292138	284.393175	245.293144	288.589708	256.823244	278.261472	376.654451	209.321302	
4600.784139	6378.016535	8415.494815	15461.974722	89802.552796	313542.171301	64926.478386	8147.523176	3734.727225	3475.473401	2488.385209	1907.719059	2145.112219	1710.549768	2447.794019	3064.550664	2463.065657	1472.449609	1582.386168	2835.832188	3864.116830	2496.104000	1347.841533	1416.815615	1055.769366	1065.245939	1938.047528	2153.368283	1198.071494	1220.134103	1233.202662	1463.736587	1903.407633	3632.255833	2436.165637	2154.798226	2524.741639	2992.844094	1853.238262	837.177167	604.210462	306.784968	108.115152	536.848488	304.717924	2015.378844	130.557931	188.044227	31.971587	1683.292046	908.053618	1234.260477	1484.441022	691.255732	1168.904433	627.746816	503.227354	888.553784	710.393068	329.219310	541.310261	380.872033	803.652285	599.047275	267.163740	423.566132	172.253553	291.554710	228.930422	832.587003	775.942439	933.229353	401.140051	653.758847	558.912130	836.039354	704.965244	687.457270	1129.377038	757.319708	925.848636	824.020527	875.021791	1075.448869	721.622534	1053.351481	523.347084	317.366166	218.851552	247.391168	380.233407	665.227690	448.690294	403.471510	490.893468	692.846926	1029.554219	1061.497914	870.948505	605.187010	608.374966	286.500852	388.684707	243.506538	272.846062	210.670317	835.851473	592.072690	663.192870	834.883865	767.485832	606.472683	504.455050	511.453769	438.986144	421.982868	338.073743	403.450436	351.536435	321.123360	267.906182	234.182030	391.316888	522.212664	200.529009	
5241.536081	5528.292012	7276.549440	9144.592931	18423.118486	64926.478386	316081.974267	51827.235188	9390.089179	7032.372218	3754.160829	2572.977414	2854.801097	2377.037453	3245.624010	4219.845250	3186.438011	1836.792164	2307.281017	3945.277539	4842.322963	3433.587567	1749.553747	1508.364884	1200.657790	1237.293593	2389.697720	2843.224912	1495.465697	1491.513084	1455.518554	1807.624071	2600.932091	5056.062230	3005.315366	2581.859099	3264.232807	3687.050212	2444.104877	852.152901	538.141451	208.181900	220.098312	847.000339	327.892764	2051.430683	44.297800	334.964056	130.174026	1699.416428	594.191067	1338.915680	1555.765479	879.526461	1534.234133	811.439389	631.073831	942.597534	852.866282	422.528117	681.580543	428.776272	959.444860	679.450482	361.043596	466.993008	196.659401	301.851829	317.067639	957.108854	811.533552	1119.087727	442.946125	687.246156	566.625377	888.479975	728.638243	783.363777	1208.357312	770.111170	1022.821015	857.924164	880.847603	1286.070468	781.666875	1172.576040	616.357416	369.997301	245.549381	298.746048	476.542223	756.931843	482.365572	465.551986	608.790472	749.069353	955.259746	1137.096597	992.281735	746.424042	694.463071	342.186410	442.007271	289.902751	225.072303	280.290170	1068.648923	636.145233	711.275083	913.571400	791.062148	626.067484	522.285294	602.127578	492.476399	457.631641	330.626377	419.448226	333.459343	328.914921	253.220116	271.478270	441.645275	523.330433	257.363836	
6037.813323	6098.207382	8122.407024	9384.709109	8181.874087	8147.523176	51827.235188	250179.321625	78525.829726	29007.893807	10322.566191	6910.882931	7312.234829	6040.437903	6333.807094	5735.472723	4516.454362	4208.674174	4494.003342	4185.409327	3493.755273	4175.395225	3778.148217	3235.109999	3012.722603	3165.936868	4314.183339	4759.737172	3744.094865	3322.107344	3129.695297	3361.252613	3974.768855	2212.105701	1489.994858	1277.698995	1543.450018	1686.076877	2668.822725	2241.704443	936.673650	807.064464	213.315285	1725.019297	942.320313	2638.729460	98.131709	1007.049873	180.231859	1556.993530	804.402675	993.043265	1462.879486	1022.905282	1103.489314	1220.659478	1153.095442	1095.993993	1058.139082	901.255849	1042.363145	1030.989963	1173.487736	1054.904170	766.912974	768.050418	539.318922	586.505782	677.003667	837.079599	765.378240	753.094001	640.486343	672.424348	648.704091	512.374678	552.203208	508.928994	427.719227	483.005709	472.047403	435.131317	451.217481	484.855669	577.926907	629.251449	814.363450	716.669247	577.605795	541.360729	655.433999	653.581088	652.506668	678.868572	689.321853	620.065711	516.203893	434.280051	459.406882	519.723231	523.064542	591.028251	660.233363	539.381873	523.755084	574.163218	542.320952	399.777777	379.833370	374.186423	300.310710	242.991842	200.337335	158.557853	125.997175	157.847155	135.357936	146.635811	130.314065	130.005641	139.039292	127.939772	118.717237	174.726033	196.596929	
4739.132562	5108.925347	6087.853631	7246.420278	5071.425337	3734.727225	9390.089179	78525.829726	264831.014979	62711.835658	15710.042790	10374.899711	9903.333140	8109.524572	6241.769567	4990.775868	4484.293185	5100.662094	4629.833400	3385.549433	2398.545143	3435.108248	4570.701470	4219.378791	4203.020983	4604.580342	4342.490535	4226.091274	4979.909890	4453.551365	4200.787985	4045.433124	3332.124296	1147.835571	902.264587	819.222920	886.619412	829.871691	1831.104246	2868.106020	1219.809412	525.511116	238.110674	2679.980857	1495.604830	1718.179556	319.486896	1035.362222	375.539153	1371.934369	952.323493	995.437784	1259.287296	317.168324	706.207315	1047.320110	1188.031643	808.223765	917.429326	1204.401882	930.889906	1169.974090	817.072416	798.179615	927.778211	718.521868	806.583830	757.929472	782.461647	555.148753	572.339812	410.595923	594.783713	462.540452	526.210473	284.158267	414.878103	310.739934	218.860294	329.220652	266.772621	278.546753	322.154914	247.672029	373.005612	324.216674	759.515531	787.008379	792.369468	838.737890	609.683732	452.315712	588.376823	599.181640	521.028467	382.196508	408.359500	247.996644	315.906741	373.387591	351.826608	652.472426	558.820825	665.787823	732.709046	585.754656	272.265496	283.009609	277.892478	198.141237	184.654144	145.080138	151.455834	108.335909	84.498007	94.577299	96.247577	106.197465	101.421409	81.698770	96.777617	124.163932	80.042603	111.074934	64.005960	
4545.633020	4887.815672	6171.544562	6947.244523	4871.843547	3475.473401	7032.372218	29007.893807	62711.835658	269340.628690	38196.348722	15777.239987	15568.434745	10301.336727	7784.602018	6341.236011	4837.940217	5853.588966	5176.278788	3845.584407	2990.334994	4047.220275	4996.242379	4123.785701	4148.028552	4752.338311	4752.315137	4420.685410	5356.764235	4857.416828	4660.178134	4477.907880	3605.470963	1283.416643	981.777119	919.428506	1055.945194	1073.810723	2043.480530	3189.076886	1170.321272	871.530030	418.825791	2620.409304	1281.623336	2619.239395	0.000000	1456.923858	396.333723	1575.657958	804.044877	1149.328122	1260.862544	669.461502	785.394009	1090.872965	1266.438322	953.398624	1033.211612	1339.339303	1195.339492	1105.571272	804.035164	809.540595	837.859951	776.978743	732.216229	688.500194	785.080676	576.419860	528.812694	481.617206	529.637415	488.152508	513.610040	330.246368	395.188569	327.946404	247.626297	339.396960	283.992721	274.896175	307.354088	305.811600	338.846490	378.711748	825.699442	807.713749	768.805892	773.662104	624.518681	549.763485	540.345743	508.274160	488.017749	410.436198	395.687208	264.920672	287.728172	361.141302	342.428630	585.517446	498.680903	570.656549	667.976502	506.375516	279.779918	292.564254	310.876906	213.114987	213.867121	152.004080	156.748611	109.448647	83.992177	77.406999	77.609434	98.710804	90.080958	75.834371	76.876892	107.519351	99.518220	126.330328	40.530081	
