369760.626900	98690.781190	12081.635658	6982.235083	5933.020393	8900.809874	9342.226162	5007.534093	3314.097929	4202.478834	5741.309069	2971.846959	1955.544397	2368.851938	5015.138701	2525.986250	3683.330964	3190.409266	2131.257590	1582.656279	1573.578138	1878.215081	1809.540186	1652.493756	1515.183437	1430.164101	1356.640657	1407.954043	1380.895577	1160.492540	1359.474557	3227.056257	3684.801635	2538.721217	2744.299103	2294.668404	2868.056477	3100.168625	2383.733867	1826.227623	2057.346925	1777.936436	1696.072571	2871.550605	1614.779034	1156.290325	707.024028	1349.940292	870.020736	592.797847	968.049294	1123.284522	1381.767979	1349.167327	1075.237027	672.276670	699.869207	748.976890	905.598774	856.609707	475.030299	535.084618	927.395386	1033.824554	734.904169	834.872826	1069.885176	58.466517	854.325594	1099.543744	1055.233381	992.780349	998.615142	954.617048	956.698053	944.542484	963.515818	953.938125	779.132696	578.328054	456.388359	251.273223	232.618709	205.590045	324.678126	286.272516	479.355461	384.786509	299.254342	185.267751	257.065985	319.265652	472.772728	494.270238	437.502608	212.732775	230.993399	189.809681	241.878792	168.060126	274.846681	135.622404	124.293010	132.046112	213.065177	259.078958	325.444715	228.114867	334.088221	383.064578	408.207890	220.091833	264.862455	282.822092	187.082612	140.506870	259.578526	130.153425	139.286198	156.506401	220.600110	183.522471	212.872625	196.717355	292.166553	239.007896	120.725396	153.646907	305.291332	529.700086	659.491364	771.669561	737.387368	502.933877	492.768826	771.502107	776.649279	729.984506	498.809038	537.161729	407.037739	270.885765	159.500869	263.340200	190.445908	247.377882	350.681202	665.119403	526.348117	310.844816	188.393460	289.314009	326.682287	204.224993	323.258911	317.139843	343.234271	341.001454	203.366516	138.487962	139.641773	122.750402	102.775539	89.088921	110.866895	303.319269	343.712684	405.198511	451.235171	604.017821	689.785613	629.606373	565.052862	884.190992	1183.679990	1258.657717	990.393075	2159.487358	3459.843163	
98690.781190	304772.943029	41436.926221	15332.489883	13517.883923	15861.214469	14182.677733	7222.836290	4257.030217	5370.117289	7196.936827	3898.948128	2310.053567	3141.237207	6110.845654	3472.280379	4767.369019	3957.034559	2190.089871	1735.125551	1595.340789	1852.751056	1668.224175	1859.259436	1654.009620	1518.569223	1457.361032	1318.414734	1457.606186	1387.835066	1447.901466	3847.734781	3888.869374	2773.415071	3062.762584	2600.793482	3190.394061	3095.816649	3002.542388	1989.244945	2037.687382	1957.445100	1882.626353	2874.980679	1912.639630	1276.342161	896.024451	1793.033884	1025.191217	709.457450	1059.374608	1149.123047	1404.571295	1222.219204	1070.795392	783.376222	785.359358	787.058109	970.418701	1079.108477	550.119920	581.207600	800.410157	973.985596	779.597978	807.393691	848.759516	23.039703	671.359358	966.687777	1009.767700	871.908595	780.537308	769.571287	774.673707	690.567002	718.616955	748.010067	641.128527	555.626630	424.079352	218.244613	185.715505	213.744799	331.708771	291.543037	428.909544	324.810674	287.310976	162.111888	242.551986	303.428787	410.474557	460.244332	430.269808	231.185796	219.422467	165.830469	228.759259	173.779348	261.843280	131.641657	127.605076	133.339598	196.328760	254.485229	287.337988	218.580600	281.826028	350.331939	381.953304	205.689544	271.453484	277.713333	187.176990	137.900319	249.402650	121.419142	96.791815	152.585916	184.326213	170.315928	235.357865	169.054354	276.911730	208.373968	131.742965	175.377857	275.446073	383.022486	471.600545	522.233042	595.810574	481.203991	483.357808	520.980430	503.527678	616.231192	500.636451	554.326045	372.101991	229.426469	168.320796	297.614802	226.975573	224.066243	337.018670	527.282631	429.341689	303.690118	164.274802	298.334911	253.626345	210.110887	252.024234	269.062157	293.345471	284.644953	193.498545	91.507052	136.621642	98.824181	102.376035	100.639980	135.435722	260.788361	313.384158	394.951737	409.715941	484.218993	488.413634	476.365161	471.633028	620.261723	766.259915	985.953531	908.053445	1307.920506	1294.329323	
12081.635658	41436.926221	251366.464597	90974.378243	53325.645366	19865.827385	10404.107254	9958.129689	7618.421841	6079.809290	4066.254075	5997.774192	7013.801583	5957.666398	2962.541085	7213.932735	6371.967868	5433.851270	3295.441110	3230.211352	3550.319111	3031.095834	2893.097453	3262.949600	4394.834982	4369.917713	4363.057517	3918.358861	3840.040551	3993.955031	4141.947476	3454.867315	2256.957811	2462.929125	2044.443257	2394.920961	1908.553063	1843.499191	3311.981768	1837.296042	1450.111963	1628.501877	1898.361000	1531.781652	2910.371192	4205.190566	4691.165206	2097.205781	1293.763151	1038.508322	946.586193	981.709295	843.993276	480.697372	586.018202	936.877267	676.680032	609.292110	688.565577	801.228286	920.531329	808.255496	366.943911	585.726996	557.306818	446.081614	334.993947	56.981546	208.763590	471.263830	566.882374	436.904380	364.969374	345.262442	312.377401	219.874255	249.229322	333.523792	315.596279	350.241059	342.886246	291.120686	313.567130	260.052520	210.954493	272.112652	146.566424	199.349255	268.321390	284.349921	284.647506	245.061350	201.350532	170.285395	170.004885	278.156548	186.025563	184.988771	163.201428	197.860284	169.746551	228.180585	207.206546	171.589759	140.501944	142.030520	156.581968	232.852054	151.350551	214.270108	175.303909	262.559576	219.363994	192.495287	160.494922	165.359318	115.318516	164.384269	144.506485	150.271625	151.294301	144.994029	130.772374	145.144711	116.278879	163.880749	165.498561	174.271596	134.242438	135.326731	152.906614	129.807153	273.487173	346.052984	418.922131	146.179823	118.044012	162.359327	610.155256	234.620351	137.319068	161.555685	246.348351	180.140448	251.250988	220.703713	187.452781	119.590510	185.129357	211.000164	242.206984	149.425002	190.080595	189.503201	106.997628	122.724894	96.676148	126.443163	108.856662	130.880537	124.362727	140.214678	139.118304	244.560413	255.270548	214.992995	235.520151	155.545008	289.805254	187.803831	170.329326	208.629175	427.973566	259.906286	154.547400	495.154588	1253.737465	523.817169	456.018503	
6982.235083	15332.489883	90974.378243	255662.775379	83772.719701	19087.317273	9091.948561	9796.332654	8190.610813	5883.070178	3483.749148	6118.398540	7802.759452	5984.505317	2452.125316	7171.499316	5875.365662	5292.797542	3284.546508	3666.115312	3849.684290	3158.848073	3075.918881	3606.465466	4955.605359	5040.620176	5032.156787	4408.796491	4374.327967	4640.245191	4388.505477	2877.251053	1871.069268	2107.533011	1788.768387	2236.498692	1608.015794	1548.706325	2766.636993	1691.499719	1333.734248	1507.296072	1705.043882	1323.806489	2892.489282	5021.375638	6049.010637	1892.451398	1230.260098	1043.567447	890.628154	900.374453	643.891397	357.654265	477.849817	836.619533	602.180788	494.559192	580.191696	665.593541	1023.708537	838.283813	366.710887	421.475832	515.187876	421.196471	279.208223	0.000000	188.027690	386.185481	418.244549	329.823232	330.981891	300.685145	267.827042	170.781017	189.794092	272.408038	235.606043	299.579416	346.037511	326.630269	316.748038	321.042316	185.682773	260.624868	149.792858	167.746452	271.546832	293.668492	272.059244	226.444165	189.410992	171.437906	181.903270	296.471068	154.237989	171.242533	162.567306	181.846271	121.390781	224.522107	226.342996	157.195786	125.589947	140.812875	140.376209	202.668327	141.399332	182.195518	193.478402	273.635593	212.942145	139.030327	139.773208	182.063550	87.515249	143.425630	180.585549	134.921553	111.364130	136.629288	138.569826	149.155542	123.123269	124.188634	164.134271	209.702108	149.807253	118.624806	108.071026	88.152174	193.051884	264.712606	306.416275	89.459728	113.420494	129.025190	594.502171	199.663995	102.805111	142.009110	222.505482	184.418536	219.159509	183.236999	161.329907	99.155188	132.482767	178.055510	278.778837	137.138678	154.389494	193.610712	102.318611	113.446185	92.039426	108.454769	111.584412	158.401978	114.857345	102.407487	176.603494	283.337366	268.808900	171.402593	184.730433	119.649493	212.572873	133.183348	144.291150	174.462793	349.825518	208.774069	124.469857	337.280540	1055.713793	339.727600	288.824086	
5933.020393	13517.883923	53325.645366	83772.719701	245089.372014	45927.614255	14515.193470	13717.151442	10433.658290	7174.314940	4035.026495	7142.559204	9289.837113	7059.542712	2787.942959	7839.206964	6080.176293	5158.367686	3871.363642	4103.840365	4475.914514	3846.290981	3606.219333	4219.839937	5652.782106	5424.367148	5481.642357	4787.253662	4712.188977	5079.316582	4797.689855	2876.168921	1951.558576	2116.235169	1793.123645	2161.881345	1581.631271	1506.136433	2655.635705	1904.176392	1504.031388	1689.392997	1882.876967	1504.310604	3349.202922	4981.654457	4646.667717	1712.721906	1305.203199	1266.586572	878.952500	819.151506	579.252601	329.281129	448.873966	897.424761	581.648251	508.826104	580.411164	643.525364	1017.901854	892.082930	339.695359	476.287217	453.611063	416.359577	301.971800	0.000000	196.434600	348.797371	400.353264	337.193851	289.280360	290.216145	241.501988	172.264507	201.427281	251.668956	242.915686	314.049430	347.192006	320.170400	416.946810	295.468299	223.920772	287.762659	136.928969	186.338122	257.464711	314.788261	346.355825	266.282660	181.038922	165.798271	155.953745	308.279273	185.104494	235.308545	158.966362	216.485195	152.181945	248.634364	288.413232	209.423484	145.138498	140.848816	131.987316	227.510941	173.460783	144.070764	147.002923	268.744261	231.636739	149.309355	153.385095	162.616987	102.479900	167.295231	172.254521	123.176047	112.987277	141.548639	125.979072	124.172600	107.018692	105.414753	143.862842	181.356047	122.727169	116.417816	117.898700	130.389874	183.260425	254.512466	302.591837	109.200122	109.376899	111.869882	527.418754	178.089637	101.083890	177.144456	257.624100	149.124173	245.494236	194.125906	154.824505	94.171380	126.490441	171.874945	248.800830	130.935761	168.769538	176.816400	105.938976	109.323081	83.654505	118.104905	135.040549	156.290721	145.046163	119.998070	132.902266	281.368026	289.935544	140.232550	162.406818	134.962845	197.022357	130.619452	135.945740	184.233616	298.267882	192.143266	123.390906	321.599050	808.804948	292.780335	264.200958	
8900.809874	15861.214469	19865.827385	19087.317273	45927.614255	244348.209828	92195.724957	25187.494083	11024.263427	9899.391693	8230.637564	7390.660493	5580.233968	6071.737131	6099.427980	6161.890519	6227.429692	4686.388939	3652.869466	3157.253478	3103.733870	3248.050857	3286.388786	3201.584327	3241.157862	3204.815469	3159.546171	2840.597958	2943.805089	2978.533076	3121.883312	4254.216855	3190.398312	2822.158894	2685.750131	2659.604157	2574.841181	2467.642823	3190.650484	2417.141763	2147.196990	2227.396528	2374.802212	2507.322874	2939.538366	2482.316787	1566.655040	1802.159598	1352.696910	1081.945931	1183.800410	1158.685238	1069.594128	774.126283	830.905560	928.855639	914.522231	905.490153	960.429589	986.462928	909.709351	846.367586	644.028350	775.607278	702.878397	626.644213	561.336430	50.136489	343.876004	693.939237	679.930421	632.725790	484.785974	528.436019	510.558877	390.133548	426.260337	520.410606	482.161186	456.357244	463.285715	359.488158	341.959399	355.097821	364.663991	373.784943	321.593377	330.832307	349.000514	323.998180	333.248022	353.406526	333.725225	353.341034	309.676420	313.859295	262.720043	238.471866	258.473576	210.985427	252.091033	192.200355	237.009915	226.465637	208.160632	241.769575	250.815966	290.332595	240.931067	257.685590	282.116630	248.551608	245.978494	254.454518	197.893200	186.415595	191.919388	183.358945	168.245373	186.897237	173.405897	169.480849	194.655454	180.126625	192.537224	181.376285	240.041537	248.746309	234.469501	218.295466	235.442038	236.279654	358.293879	367.449095	412.500510	254.928649	253.712774	323.040050	472.261124	325.829907	221.862588	227.957474	265.438079	239.455218	285.796161	267.012768	271.566615	270.768488	289.901519	259.744182	239.463703	213.182520	235.817802	236.999569	196.507460	215.964492	209.269232	208.225108	151.802219	153.544228	165.167291	165.249262	148.111690	169.344379	199.649340	249.969886	268.322692	276.555988	286.196912	246.753606	254.848121	290.776379	334.106591	282.552238	244.470355	402.833189	563.360138	472.435184	403.498587	
9342.226162	14182.677733	10404.107254	9091.948561	14515.193470	92195.724957	267453.985835	51427.084700	13321.948064	12597.688579	12161.219884	7335.230285	4682.031827	5446.772962	7778.536454	5155.247782	5544.623267	4486.262814	3282.550175	2650.421355	2457.452641	2888.795937	2857.205566	2807.401225	2568.457743	2321.328603	2214.143825	2264.163054	2273.266080	2224.231247	2371.361927	4223.951667	3867.216213	2933.438985	2870.694051	2697.827073	3032.802016	2873.430410	2998.300173	2384.462613	2360.731740	2265.700594	2278.541820	3098.130215	2481.115660	1615.496152	883.556457	1650.466598	1230.189214	932.690561	1174.972349	1159.783591	1195.035151	943.109789	996.616998	847.363043	895.164459	892.534910	998.760842	1034.431741	717.564210	729.655002	842.064871	890.273465	698.571730	704.868579	689.468929	90.426556	471.904542	742.257057	755.247679	646.475434	646.199450	578.607735	581.350962	500.950945	593.269688	619.247027	555.470224	498.105778	492.759693	378.714799	342.255406	313.463184	362.670849	366.233620	425.935555	348.461680	377.844307	274.132898	314.523925	383.250877	422.822758	416.911022	396.661766	286.104926	293.331929	220.744125	267.624678	210.022013	249.914617	210.862804	156.824377	182.953873	250.839900	296.843169	277.158473	226.541928	313.662568	309.594993	361.080292	228.795100	242.873375	257.434480	238.236567	167.085235	237.621596	154.056335	155.198926	174.820244	212.453079	216.661141	209.869060	177.049786	271.706786	210.182091	186.718526	215.101730	264.704323	294.958119	311.782590	319.294977	374.452551	364.814846	400.038476	341.023431	358.213672	462.873134	461.311865	400.115281	299.477612	262.633089	208.014159	279.725105	259.528116	253.165908	312.696939	326.379289	350.736117	299.517825	196.317532	259.904320	236.039069	191.976130	256.046574	221.446612	258.641159	245.399670	197.195173	151.448034	175.014483	163.312239	122.529038	137.788340	188.618090	274.164084	296.325612	337.008730	316.787627	278.655364	317.965362	297.000873	347.908334	320.799792	327.680986	394.865776	412.729584	533.112475	482.110978	
5007.534093	7222.836290	9958.129689	9796.332654	13717.151442	25187.494083	51427.084700	247648.503026	58134.140566	33966.987586	16528.323143	13548.732679	8673.571503	9524.847971	6970.301678	8023.890897	6770.960682	4601.067441	4071.101873	4151.753475	3662.940495	3943.780001	3771.366211	3803.853231	3908.834046	3461.447116	3429.225691	3427.283125	3292.503742	3382.264471	3753.938871	4392.775765	3033.325968	2847.503941	2628.343960	2709.567413	2696.695461	2211.904031	3390.884209	2791.475767	2339.878649	2630.961482	2736.614522	2331.255627	3174.742393	2294.988005	1271.535398	1498.701711	1553.772428	1416.200019	1198.885265	1115.441401	988.786896	582.043979	756.668725	1133.681535	940.634469	830.901660	800.784808	1012.326042	1102.710927	1047.522184	573.033968	644.447408	699.108320	498.023457	447.282080	28.950473	283.664884	584.883431	616.895973	474.439954	432.157043	401.935032	405.909811	261.431477	328.182489	390.749071	394.543959	425.903798	459.524395	422.778418	465.224682	473.625690	385.411809	438.671747	238.290049	265.742216	410.592659	369.840537	406.370680	340.975480	337.826804	301.651039	275.462903	349.380151	290.162610	282.688940	241.995808	242.328502	250.253413	299.724423	281.812854	272.434949	271.890867	220.728053	210.104715	292.491692	243.842213	220.579690	265.814220	295.381272	242.601886	236.925407	201.914161	245.477527	155.330548	193.341596	188.368073	164.177187	180.032293	180.671755	173.846138	217.928002	195.374482	224.127951	260.136249	308.256422	232.097953	174.858692	176.150494	162.403842	267.380031	400.447306	384.486479	185.005962	177.633889	252.028224	415.349687	282.884686	169.726440	243.240620	331.979422	241.110325	302.455846	326.646524	281.729275	178.023088	222.093404	275.382133	281.841376	181.860045	212.462310	254.325643	150.142721	175.510834	166.914303	197.933778	173.224240	189.791096	181.208844	193.455075	185.185510	229.390529	230.568311	253.571868	260.296559	256.327107	280.066107	208.804974	214.047657	246.734161	328.290964	220.670127	178.494722	271.798857	344.374199	338.024131	339.374252	
3314.097929	4257.030217	7618.421841	8190.610813	10433.658290	11024.263427	13321.948064	58134.140566	260151.885268	85542.632071	19311.765927	15271.354976	11504.836026	10012.467694	5509.520135	7760.718673	5895.148091	4522.547935	4155.515934	4542.048540	4086.657653	3784.627620	3603.410787	3969.140917	4199.234747	3909.515934	3782.008277	3718.284320	3732.016148	3980.859532	4204.104768	3393.166053	2503.497469	2665.054258	2133.815977	2301.259723	2252.669887	1880.704317	2769.478466	2428.055059	2100.594765	2372.028896	2525.619866	2006.486136	3092.289786	2749.931949	1540.060203	1310.345410	1357.546708	1342.919256	1119.556411	962.614889	714.415505	513.964783	689.785058	1077.018578	863.878790	714.369931	694.428680	802.056292	1185.547522	931.234096	541.650563	590.336637	633.105009	491.160930	370.372737	30.971172	279.714885	481.535193	486.117813	444.365546	437.182930	388.988044	339.572893	267.777763	283.103661	346.126956	383.616879	399.457522	437.361107	422.406840	502.497591	443.348538	371.776581	441.831890	250.939171	292.872977	395.441552	459.021442	427.062946	318.349135	309.486217	285.089807	238.748681	359.767615	262.758365	294.625863	253.630164	294.852920	243.188543	249.558401	310.146266	249.190173	226.854920	205.860878	204.038519	344.706677	226.224748	232.924406	256.720794	279.047006	241.789138	221.042826	208.886338	241.546393	169.087689	230.756418	215.796531	180.549415	167.711980	179.476486	168.878694	222.541816	168.204351	200.556737	293.754107	293.286811	208.004058	177.074733	165.252235	148.163535	215.704370	299.452278	322.052389	181.743017	169.461940	183.589533	365.610237	222.689711	147.528134	221.667565	326.509865	216.879709	273.124831	252.957147	207.563483	154.015140	180.856037	218.848231	278.864577	167.940136	219.026698	244.869468	144.006339	170.961535	134.853525	142.094895	192.013163	219.340566	187.480073	206.957946	192.061981	276.863389	290.708349	203.453099	210.123670	180.475975	241.233570	179.435786	134.172573	194.393464	271.385817	177.054425	123.936090	233.968422	313.615689	252.623071	272.296545	
4202.478834	5370.117289	6079.809290	5883.070178	7174.314940	9899.391693	12597.688579	33966.987586	85542.632071	254083.618130	49775.413887	19746.353394	10396.973173	10101.600889	8371.772821	7422.608306	6304.997803	4814.070369	3939.759510	3509.110543	3279.150086	3439.997575	3440.266961	3361.331209	3164.610292	2988.129483	2901.261383	2770.878698	2799.524506	2967.645124	3241.884960	3903.727571	3275.522410	2948.760725	2696.601794	2527.070934	2725.004086	2429.235650	3037.473667	2576.221295	2362.223760	2431.418966	2662.473745	2478.704189	2652.253300	1920.635852	1028.491280	1457.856834	1390.254706	1138.247582	1235.520068	1180.117634	987.609559	761.889561	807.118050	1027.104137	964.896361	938.387292	878.670519	1040.647459	899.734222	996.135260	749.512944	745.672658	738.658969	633.764648	539.497316	25.803966	364.961135	626.218479	707.690934	604.592425	549.097334	543.944948	432.094193	375.968068	439.615954	471.504606	520.564601	539.953356	548.030367	443.593771	429.327815	400.269586	394.665463	490.822670	355.091687	371.825186	434.165625	394.027713	374.987600	411.668397	430.883892	358.762696	314.603608	375.555074	309.063479	297.422188	248.541131	288.383348	287.926802	231.864837	233.860762	228.255615	294.738049	290.062487	270.904138	307.331603	283.173294	319.484419	315.898630	294.063986	259.666206	257.011391	246.221251	219.967631	218.602600	192.257198	187.725260	213.871963	211.850293	204.169743	203.930450	209.938658	219.748144	266.980214	215.468755	263.061677	295.790934	254.965079	208.535411	219.701012	301.611037	322.297357	370.001116	214.050847	239.123639	282.273270	387.279704	293.369416	234.192420	263.198033	270.842078	266.657685	314.684539	273.762894	282.695360	215.935292	277.727897	257.724588	244.132888	250.023012	255.650392	233.160728	204.582022	210.775966	209.212142	237.549564	226.945303	190.154577	160.451413	192.235306	180.178322	201.837753	250.769662	265.129686	254.951652	241.606708	294.596430	215.858048	218.357910	244.529368	310.661018	240.626984	232.523271	254.652768	295.289431	289.403998	259.442548	
